duration,unit,partner,geo,time\isced11	TOTAL 	ED0-2 	ED3_4 	ED5-8 
N_GE1,PC_POP,WORLD,CY,2012	75.72 e	: 	: 	: 
N_GE1,PC_POP,WORLD,CY,2013	52.04 e	: 	: 	: 
N_GE1,PC_POP,WORLD,CY,2014	63.18 e	: 	: 	: 
N_GE1,PC_POP,WORLD,CY,2015	67.6 e	: 	: 	: 
N_GE1,PC_POP,WORLD,CY,2016	69.03 e	: 	: 	: 
N_GE1,PC_POP,WORLD,CY,2017	68.35 e	: 	: 	: 
N_GE1,PC_POP,WORLD,CZ,2012	75.01 	: 	: 	: 
N_GE1,PC_POP,WORLD,CZ,2013	73.58 	: 	: 	: 
N_GE1,PC_POP,WORLD,CZ,2014	83.91 	: 	: 	: 
N_GE1,PC_POP,WORLD,CZ,2015	80.52 	: 	: 	: 
N_GE1,PC_POP,WORLD,CZ,2016	80.8 	: 	: 	: 
N_GE1,PC_POP,WORLD,CZ,2017	81.55 	: 	: 	: 
N_GE1,PC_POP,WORLD,DE,2012	77.39 	: 	: 	: 
N_GE1,PC_POP,WORLD,DE,2013	77.79 	: 	: 	: 
N_GE1,PC_POP,WORLD,DE,2014	77.13 	: 	: 	: 
N_GE1,PC_POP,WORLD,DE,2015	77.51 	: 	: 	: 
N_GE1,PC_POP,WORLD,DE,2016	75.41 	: 	: 	: 
N_GE1,PC_POP,WORLD,DE,2017	72.35 	: 	: 	: 
N_GE1,PC_POP,WORLD,DK,2012	73.41 e	: 	: 	: 
N_GE1,PC_POP,WORLD,DK,2013	82.18 	: 	: 	: 
N_GE1,PC_POP,WORLD,DK,2014	82.07 	: 	: 	: 
N_GE1,PC_POP,WORLD,DK,2015	78.84 	: 	: 	: 
N_GE1,PC_POP,WORLD,DK,2016	79.84 	: 	: 	: 
N_GE1,PC_POP,WORLD,EE,2012	60.58 	: 	: 	: 
N_GE1,PC_POP,WORLD,EE,2013	61.84 	: 	: 	: 
N_GE1,PC_POP,WORLD,EE,2014	71.11 	: 	: 	: 
N_GE1,PC_POP,WORLD,EE,2015	66.1 	: 	: 	: 
N_GE1,PC_POP,WORLD,EE,2016	68.72 	: 	: 	: 
N_GE1,PC_POP,WORLD,EE,2017	67.7 	: 	: 	: 
N_GE1,PC_POP,WORLD,EL,2012	37.08 	: 	: 	: 
N_GE1,PC_POP,WORLD,EL,2013	32.58 	: 	: 	: 
N_GE1,PC_POP,WORLD,EL,2014	38.84 	: 	: 	: 
N_GE1,PC_POP,WORLD,EL,2015	36.68 	: 	: 	: 
N_GE1,PC_POP,WORLD,EL,2016	35.56 	: 	: 	: 
N_GE1,PC_POP,WORLD,EL,2017	39.36 	: 	: 	: 
N_GE1,PC_POP,WORLD,ES,2012	53.35 	40.96 	60.79 	77.92 
N_GE1,PC_POP,WORLD,ES,2013	54.34 	42.06 	61.6 	77.27 
N_GE1,PC_POP,WORLD,ES,2014	53.93 	41.75 	61.07 	76.44 
N_GE1,PC_POP,WORLD,ES,2015	62.8 b	48.7 b	71.16 b	83.93 b
N_GE1,PC_POP,WORLD,ES,2016	65.73 	51.72 	74.71 	85.93 
N_GE1,PC_POP,WORLD,ES,2017	65.64 	51.56 	73.6 	86.13 
N_GE1,PC_POP,WORLD,FI,2012	92.08 	85.83 	93.17 	96.44 
N_GE1,PC_POP,WORLD,FI,2013	90.69 	83.65 	90.76 	96.09 
N_GE1,PC_POP,WORLD,FI,2014	90.75 	83.3 	92.92 	94.01 
N_GE1,PC_POP,WORLD,FI,2015	90.65 	83.13 	90.22 	96.18 
N_GE1,PC_POP,WORLD,FI,2016	91.45 	82.55 	91.19 	97.54 
N_GE1,PC_POP,WORLD,FI,2017	91.33 	89.95 	88.24 	95.57 
N_GE1,PC_POP,WORLD,FR,2012	75.09 	: 	: 	: 
N_GE1,PC_POP,WORLD,FR,2013	75.05 	: 	: 	: 
N_GE1,PC_POP,WORLD,FR,2014	74.29 	: 	: 	: 
N_GE1,PC_POP,WORLD,FR,2015	74.78 	: 	: 	: 
N_GE1,PC_POP,WORLD,FR,2016	73.11 	: 	: 	: 
N_GE1,PC_POP,WORLD,FR,2017	73.79 	: 	: 	: 
N_GE1,PC_POP,WORLD,HR,2012	51.84 	37.71 	55.01 	74.26 
N_GE1,PC_POP,WORLD,HR,2013	47.09 	30.91 	49.41 	65.91 
N_GE1,PC_POP,WORLD,HR,2014	49.04 	: 	: 	: 
N_GE1,PC_POP,WORLD,HR,2015	42.93 b	: b	: b	: b
N_GE1,PC_POP,WORLD,HR,2016	43.98 	: 	: 	: 
N_GE1,PC_POP,WORLD,HR,2017	43.08 	: 	: 	: 
N_GE1,PC_POP,WORLD,HU,2012	52 	: 	: 	: 
N_GE1,PC_POP,WORLD,HU,2013	51.68 	: 	: 	: 
N_GE1,PC_POP,WORLD,HU,2014	53.03 	: 	: 	: 
N_GE1,PC_POP,WORLD,HU,2015	52.96 	: 	: 	: 
N_GE1,PC_POP,WORLD,HU,2016	55.21 	: 	: 	: 
N_GE1,PC_POP,WORLD,IE,2012	70.96 	: 	: 	: 
N_GE1,PC_POP,WORLD,IE,2013	70.44 	: 	: 	: 
N_GE1,PC_POP,WORLD,IE,2014	73.91 	: 	: 	: 
N_GE1,PC_POP,WORLD,IE,2015	74.29 	: 	: 	: 
N_GE1,PC_POP,WORLD,IE,2016	74.23 	: 	: 	: 
N_GE1,PC_POP,WORLD,IE,2017	74.2 	: 	: 	: 
N_GE1,PC_POP,WORLD,IT,2012	48.47 	: 	: 	: 
N_GE1,PC_POP,WORLD,IT,2013	41.74 	: 	: 	: 
N_GE1,PC_POP,WORLD,IT,2014	37.9 b	: 	: 	: 
N_GE1,PC_POP,WORLD,IT,2015	41.89 	: 	: 	: 
N_GE1,PC_POP,WORLD,IT,2016	41.88 	: 	: 	: 
N_GE1,PC_POP,WORLD,IT,2017	41.39 	: 	: 	: 
N_GE1,PC_POP,WORLD,LT,2012	51.94 	: 	: 	: 
N_GE1,PC_POP,WORLD,LT,2013	56.25 	: 	: 	: 
N_GE1,PC_POP,WORLD,LT,2014	57.87 	: 	: 	: 
N_GE1,PC_POP,WORLD,LT,2015	58.24 	: 	: 	: 
N_GE1,PC_POP,WORLD,LT,2016	57.29 	: 	: 	: 
N_GE1,PC_POP,WORLD,LT,2017	57.68 	: 	: 	: 
N_GE1,PC_POP,WORLD,LU,2012	81.03 	: 	: 	: 
N_GE1,PC_POP,WORLD,LU,2013	82.78 	65.63 e	80.37 e	93.87 e
N_GE1,PC_POP,WORLD,LU,2014	82.47 	61.38 e	83.22 e	89.92 e
N_GE1,PC_POP,WORLD,LU,2015	82.92 	: 	: 	: 
N_GE1,PC_POP,WORLD,LU,2016	80.93 	: 	: 	: 
N_GE1,PC_POP,WORLD,LV,2012	61.46 	: 	: 	: 
N_GE1,PC_POP,WORLD,LV,2013	52.47 	: 	: 	: 
N_GE1,PC_POP,WORLD,LV,2014	52.51 	: 	: 	: 
N_GE1,PC_POP,WORLD,LV,2015	55.3 	33.08 	52.33 	75.52 
N_GE1,PC_POP,WORLD,LV,2016	58.98 	42.71 	54.65 	74.57 
N_GE1,PC_POP,WORLD,LV,2017	57.72 	43.13 	53 	76.21 
N_GE1,PC_POP,WORLD,ME,2016	: c	: 	: 	: 
N_GE1,PC_POP,WORLD,MT,2012	48.67 	: 	: 	: 
N_GE1,PC_POP,WORLD,MT,2013	50.39 	: 	: 	: 
N_GE1,PC_POP,WORLD,MT,2014	53.69 	: 	: 	: 
N_GE1,PC_POP,WORLD,MT,2015	51.7 	: 	: 	: 
N_GE1,PC_POP,WORLD,MT,2016	59.66 	: 	: 	: 
N_GE1,PC_POP,WORLD,MT,2017	64 	: 	: 	: 
N_GE1,PC_POP,WORLD,NL,2012	85.23 	74.09 	86.01 	92.29 
N_GE1,PC_POP,WORLD,NL,2013	84.39 	75.28 	84.66 	90.57 
N_GE1,PC_POP,WORLD,NL,2014	83.69 	75.54 	83.14 	89.55 
N_GE1,PC_POP,WORLD,NL,2015	83.52 	75.3 	82.33 	89.83 
N_GE1,PC_POP,WORLD,NL,2016	85.28 	79.72 	82.7 	90.61 
N_GE1,PC_POP,WORLD,NL,2017	85.41 	78.07 	84.66 	91.96 
N_GE1,PC_POP,WORLD,NO,2013	91.34 	: 	: 	: 
N_GE1,PC_POP,WORLD,NO,2016	90.45 	: 	: 	: 
N_GE1,PC_POP,WORLD,NO,2017	90.34 	: 	: 	: 
N_GE1,PC_POP,WORLD,PL,2012	47.84 	: 	: 	: 
N_GE1,PC_POP,WORLD,PL,2013	52.11 	: 	: 	: 
N_GE1,PC_POP,WORLD,PL,2014	53.12 	: 	: 	: 
N_GE1,PC_POP,WORLD,PL,2015	54.1 	: 	: 	: 
N_GE1,PC_POP,WORLD,PL,2016	56.75 	: 	: 	: 
N_GE1,PC_POP,WORLD,PL,2017	59.24 	: 	: 	: 
N_GE1,PC_POP,WORLD,PT,2012	36.61 	: 	: 	: 
N_GE1,PC_POP,WORLD,PT,2013	37.48 	: 	: 	: 
N_GE1,PC_POP,WORLD,PT,2014	23.87 	: 	: 	: 
N_GE1,PC_POP,WORLD,PT,2015	24.39 	: 	: 	: 
N_GE1,PC_POP,WORLD,PT,2016	42.38 	: 	: 	: 
N_GE1,PC_POP,WORLD,PT,2017	42.22 	: 	: 	: 
N_GE1,PC_POP,WORLD,RO,2012	21.5 	: 	: 	: 
N_GE1,PC_POP,WORLD,RO,2013	23.57 	: 	: 	: 
N_GE1,PC_POP,WORLD,RO,2014	25.19 	: 	: 	: 
N_GE1,PC_POP,WORLD,RO,2015	26.32 	: 	: 	: 
N_GE1,PC_POP,WORLD,RO,2016	24.01 	: 	: 	: 
N_GE1,PC_POP,WORLD,RO,2017	26.76 	: 	: 	: 
N_GE1,PC_POP,WORLD,SE,2014	75.23 	: 	: 	: 
N_GE1,PC_POP,WORLD,SE,2015	81.05 	: 	: 	: 
N_GE1,PC_POP,WORLD,SE,2016	78.79 	: 	: 	: 
N_GE1,PC_POP,WORLD,SE,2017	81.88 	: 	: 	: 
N_GE1,PC_POP,WORLD,SI,2012	63.61 	38.93 	66.65 	82.81 
N_GE1,PC_POP,WORLD,SI,2013	61.46 e	38.97 e	62.5 e	81.71 e
N_GE1,PC_POP,WORLD,SI,2014	62.85 e	42.32 e	63.23 e	82.2 e
N_GE1,PC_POP,WORLD,SI,2015	62.63 	45.56 u	63.55 	82.61 
N_GE1,PC_POP,WORLD,SI,2016	66.59 	50.23 	67.63 	83.9 
N_GE1,PC_POP,WORLD,SI,2017	65.64 	: 	: 	: 
N_GE1,PC_POP,WORLD,SK,2012	54.43 	: 	: 	: 
N_GE1,PC_POP,WORLD,SK,2013	56.03 b	: 	: 	: 
N_GE1,PC_POP,WORLD,SK,2014	53.49 	: 	: 	: 
N_GE1,PC_POP,WORLD,SK,2015	60.1 	: 	: 	: 
N_GE1,PC_POP,WORLD,SK,2016	66.14 	: 	: 	: 
N_GE1,PC_POP,WORLD,SK,2017	70.69 	: 	: 	: 
N_GE1,PC_POP,WORLD,UK,2012	65.69 	: 	: 	: 
N_GE1,PC_POP,WORLD,UK,2013	64.08 	: 	: 	: 
N_GE1,PC_POP,WORLD,UK,2014	64.08 	: 	: 	: 
N_GE1,PC_POP,WORLD,UK,2015	64.08 	: 	: 	: 
N_GE1,PC_POP,WORLD,UK,2016	64.08 	: 	: 	: 
N_GE4,NR,DOM,AT,2012	698287 	: 	: 	: 
N_GE4,NR,DOM,AT,2013	593633 	: 	: 	: 
N_GE4,NR,DOM,AT,2014	636346 	: 	: 	: 
N_GE4,NR,DOM,AT,2015	624575 	: 	: 	: 
N_GE4,NR,DOM,AT,2016	642194 	: 	: 	: 
N_GE4,NR,DOM,AT,2017	646557 	: 	: 	: 
N_GE4,NR,DOM,BE,2012	343546 	: 	: 	: 
N_GE4,NR,DOM,BE,2013	266905 	: 	: 	: 
N_GE4,NR,DOM,BE,2014	197892 	: 	: 	: 
N_GE4,NR,DOM,BE,2015	228940 	: 	: 	: 
N_GE4,NR,DOM,BE,2016	203247 	: 	: 	: 
N_GE4,NR,DOM,BE,2017	257208 b	: 	: 	: 
N_GE4,NR,DOM,BG,2012	584725 b	: 	: 	: 
N_GE4,NR,DOM,BG,2013	759641 	: 	: 	: 
N_GE4,NR,DOM,BG,2014	930776 	: 	: 	: 
N_GE4,NR,DOM,BG,2015	1115359 	: 	: 	: 
N_GE4,NR,DOM,BG,2016	1078620 	: 	: 	: 
N_GE4,NR,DOM,BG,2017	1304174 	: 	: 	: 
N_GE4,NR,DOM,CH,2012	651956 	: 	: 	: 
N_GE4,NR,DOM,CH,2013	560674 	: 	: 	: 
N_GE4,NR,DOM,CH,2014	569435 	: 	: 	: 
N_GE4,NR,DOM,CH,2015	498831 	: 	: 	: 
N_GE4,NR,DOM,CH,2016	527247 	: 	: 	: 
N_GE4,NR,DOM,CY,2012	58471 e	: 	: 	: 
N_GE4,NR,DOM,CY,2013	50593 e	: 	: 	: 
N_GE4,NR,DOM,CY,2014	74036 e	: 	: 	: 
N_GE4,NR,DOM,CY,2015	112813 e	: 	: 	: 
N_GE4,NR,DOM,CY,2016	89838 e	: 	: 	: 
N_GE4,NR,DOM,CY,2017	91630 e	: 	: 	: 
N_GE4,NR,DOM,CZ,2012	2070049 	: 	: 	: 
N_GE4,NR,DOM,CZ,2013	2189055 	: 	: 	: 
N_GE4,NR,DOM,CZ,2014	2662139 	: 	: 	: 
N_GE4,NR,DOM,CZ,2015	2301395 	: 	: 	: 
N_GE4,NR,DOM,CZ,2016	2398127 	: 	: 	: 
N_GE4,NR,DOM,CZ,2017	2376596 	: 	: 	: 
N_GE4,NR,DOM,DE,2012	11361778 	: 	: 	: 
N_GE4,NR,DOM,DE,2013	11048381 	: 	: 	: 
N_GE4,NR,DOM,DE,2014	11183170 	: 	: 	: 
N_GE4,NR,DOM,DE,2015	11094446 	: 	: 	: 
N_GE4,NR,DOM,DE,2016	10504640 	: 	: 	: 
N_GE4,NR,DOM,DE,2017	9504661 	: 	: 	: 
N_GE4,NR,DOM,DK,2012	803066 	: 	: 	: 
N_GE4,NR,DOM,DK,2013	891083 	: 	: 	: 
N_GE4,NR,DOM,DK,2014	957745 	: 	: 	: 
N_GE4,NR,DOM,DK,2015	924695 	: 	: 	: 
N_GE4,NR,DOM,DK,2016	923884 	: 	: 	: 
N_GE4,NR,DOM,EE,2012	119348 b	: 	: 	: 
N_GE4,NR,DOM,EE,2013	112883 	: 	: 	: 
N_GE4,NR,DOM,EE,2014	120109 	: 	: 	: 
N_GE4,NR,DOM,EE,2015	103633 	: 	: 	: 
N_GE4,NR,DOM,EE,2016	121855 	: 	: 	: 
N_GE4,NR,DOM,EE,2017	127360 	: 	: 	: 
N_GE4,NR,DOM,EL,2012	2360851 	: 	: 	: 
N_GE4,NR,DOM,EL,2013	2189625 	: 	: 	: 
N_GE4,NR,DOM,EL,2014	2593563 	: 	: 	: 
N_GE4,NR,DOM,EL,2015	2341046 	: 	: 	: 
N_GE4,NR,DOM,EL,2016	2236298 	: 	: 	: 
N_GE4,NR,DOM,EL,2017	2599499 	: 	: 	: 
N_GE4,NR,DOM,ES,2012	11155393 	4758022 	3584512 	2812860 
N_GE4,NR,DOM,ES,2013	11624720 	4886075 	3777927 	2960718 
N_GE4,NR,DOM,ES,2014	11193125 	4625702 	3643299 	2924124 
N_GE4,NR,DOM,ES,2015	12528112 b	5355948 b	2804408 b	4367756 b
N_GE4,NR,DOM,ES,2016	13080229 	5668707 	2878611 	4532911 
N_GE4,NR,DOM,ES,2017	12550496 	5391333 	2705930 	4453234 
N_GE4,NR,DOM,FI,2012	1310023 b	353191 b	551907 b	404925 b
N_GE4,NR,DOM,FI,2013	1273499 	333975 	525040 	414484 
N_GE4,NR,DOM,FI,2014	1325117 	322875 	575006 	427236 
N_GE4,NR,DOM,FI,2015	1337733 	281726 	573214 	482793 
N_GE4,NR,DOM,FI,2016	1260701 	276479 	557719 	426503 
N_GE4,NR,DOM,FI,2017	1196069 	237183 	512001 	446885 
N_GE4,NR,DOM,FR,2012	22874230 	: 	: 	: 
N_GE4,NR,DOM,FR,2013	22518479 	: 	: 	: 
N_GE4,NR,DOM,FR,2014	22136458 	: 	: 	: 
N_GE4,NR,DOM,FR,2015	22276568 	: 	: 	: 
N_GE4,NR,DOM,FR,2016	21431436 	: 	: 	: 
N_GE4,NR,DOM,FR,2017	18898499 	: 	: 	: 
N_GE4,NR,DOM,HR,2012	784589 	146809 	485252 	152529 
N_GE4,NR,DOM,HR,2013	681303 	116538 	407539 	157227 
N_GE4,NR,DOM,HR,2014	810696 	: 	: 	: 
N_GE4,NR,DOM,HR,2015	759048 b	: b	: b	: b
N_GE4,NR,DOM,HR,2016	821086 	: 	: 	: 
N_GE4,NR,DOM,HR,2017	779256 	: 	: 	: 
N_GE4,NR,DOM,HU,2012	1618780 b	: 	: 	: 
N_GE4,NR,DOM,HU,2013	1643169 	: 	: 	: 
N_GE4,NR,DOM,HU,2014	1645689 	: 	: 	: 
N_GE4,NR,DOM,HU,2015	1583337 	: 	: 	: 
N_GE4,NR,DOM,HU,2016	1581455 	: 	: 	: 
N_GE4,NR,DOM,IE,2012	305569 	: 	: 	: 
N_GE4,NR,DOM,IE,2013	322834 	: 	: 	: 
N_GE4,NR,DOM,IE,2014	324152 	: 	: 	: 
N_GE4,NR,DOM,IE,2015	323668 	: 	: 	: 
N_GE4,NR,DOM,IE,2016	296352 	: 	: 	: 
N_GE4,NR,DOM,IE,2017	323379 	: 	: 	: 
N_GE4,NR,DOM,IT,2012	14273080 	: 	: 	: 
N_GE4,NR,DOM,IT,2013	12366286 	: 	: 	: 
N_GE4,NR,DOM,IT,2014	11240517 b	: 	: 	: 
N_GE4,NR,DOM,IT,2015	12319417 	: 	: 	: 
N_GE4,NR,DOM,IT,2016	11239070 	: 	: 	: 
N_GE4,NR,DOM,IT,2017	11338534 	: 	: 	: 
N_GE4,NR,DOM,LT,2012	122955 	: 	: 	: 
N_GE4,NR,DOM,LT,2013	137738 	: 	: 	: 
N_GE4,NR,DOM,LT,2014	152638 	: 	: 	: 
N_GE4,NR,DOM,LT,2015	153984 	: 	: 	: 
N_GE4,NR,DOM,LT,2016	132106 	: 	: 	: 
N_GE4,NR,DOM,LT,2017	123818 	: 	: 	: 
N_GE4,NR,DOM,LU,2012	1822 	427 	741 	654 
N_GE4,NR,DOM,LU,2013	954 	954 e	0 u	0 u
N_GE4,NR,DOM,LU,2014	3645 	799 e	2846 e	0 u
N_GE4,NR,DOM,LU,2015	: c	: 	: 	: 
N_GE4,NR,DOM,LU,2016	: c	: 	: 	: 
N_GE4,NR,DOM,LV,2012	107228 	: 	: 	: 
N_GE4,NR,DOM,LV,2013	119488 	: 	: 	: 
N_GE4,NR,DOM,LV,2014	88888 	: 	: 	: 
N_GE4,NR,DOM,LV,2015	100606 	11543 	51512 	37551 
N_GE4,NR,DOM,LV,2016	110971 	15736 	53237 	41998 
N_GE4,NR,DOM,LV,2017	112081 	18129 	58766 	35186 
N_GE4,NR,DOM,ME,2016	: c	: 	: 	: 
N_GE4,NR,DOM,MT,2012	26294 b	: 	: 	: 
N_GE4,NR,DOM,MT,2013	20605 	: 	: 	: 
N_GE4,NR,DOM,MT,2014	25939 	: 	: 	: 
N_GE4,NR,DOM,MT,2015	19305 	: 	: 	: 
N_GE4,NR,DOM,MT,2016	19939 	: 	: 	: 
N_GE4,NR,DOM,MT,2017	23489 	: 	: 	: 
N_GE4,NR,DOM,NL,2012	2470035 b	728261 b	978113 b	763661 b
N_GE4,NR,DOM,NL,2013	2379411 	794314 	925446 	659650 
N_GE4,NR,DOM,NL,2014	2330609 	714170 	866858 	749581 
N_GE4,NR,DOM,NL,2015	2283531 	729562 	856971 	696998 
N_GE4,NR,DOM,NL,2016	2337972 	621782 	924418 	791773 
N_GE4,NR,DOM,NL,2017	2117276 	551198 	1108376 	457702 
N_GE4,NR,DOM,NO,2013	501100 	: 	: 	: 
N_GE4,NR,DOM,NO,2016	556707 	: 	: 	: 
N_GE4,NR,DOM,NO,2017	618220 	: 	: 	: 
N_GE4,NR,DOM,PL,2012	7360000 	: 	: 	: 
N_GE4,NR,DOM,PL,2013	8130000 	: 	: 	: 
N_GE4,NR,DOM,PL,2014	7217153 	: 	: 	: 
N_GE4,NR,DOM,PL,2015	8050355 	: 	: 	: 
N_GE4,NR,DOM,PL,2016	8507031 	: 	: 	: 
N_GE4,NR,DOM,PL,2017	8750326 	: 	: 	: 
N_GE4,NR,DOM,PT,2012	1428380 	: 	: 	: 
N_GE4,NR,DOM,PT,2013	1775641 	: 	: 	: 
N_GE4,NR,DOM,PT,2014	1621955 	: 	: 	: 
N_GE4,NR,DOM,PT,2015	1728860 	: 	: 	: 
N_GE4,NR,DOM,PT,2016	1801265 	: 	: 	: 
N_GE4,NR,DOM,PT,2017	1773317 	: 	: 	: 
N_GE4,NR,DOM,RO,2012	1648173 	: 	: 	: 
N_GE4,NR,DOM,RO,2013	1569449 	: 	: 	: 
N_GE4,NR,DOM,RO,2014	1497020 	: 	: 	: 
N_GE4,NR,DOM,RO,2015	1514890 	: 	: 	: 
N_GE4,NR,DOM,RO,2016	1362303 	: 	: 	: 
N_GE4,NR,DOM,RO,2017	1425535 	: 	: 	: 
N_GE4,NR,DOM,SE,2012	2988546 	: 	: 	: 
N_GE4,NR,DOM,SE,2014	864800 	: 	: 	: 
N_GE4,NR,DOM,SE,2015	824698 	: 	: 	: 
N_GE4,NR,DOM,SE,2016	878661 	: 	: 	: 
N_GE4,NR,DOM,SE,2017	948704 	: 	: 	: 
N_GE4,NR,DOM,SI,2012	151800 	33191 	91263 	27345 
N_GE4,NR,DOM,SI,2013	137652 e	25829 e	77251 e	34572 e
N_GE4,NR,DOM,SI,2014	144768 e	24542 e	85827 e	34399 e
N_GE4,NR,DOM,SI,2015	136681 	35694 u	74534 	26453 u
N_GE4,NR,DOM,SI,2016	148081 	28052 	89087 	30942 
N_GE4,NR,DOM,SI,2017	120977 	: 	: 	: 
N_GE4,NR,DOM,SK,2012	628108 	: 	: 	: 
N_GE4,NR,DOM,SK,2013	686371 b	: 	: 	: 
N_GE4,NR,DOM,SK,2014	638799 	: 	: 	: 
N_GE4,NR,DOM,SK,2015	703873 	: 	: 	: 
N_GE4,NR,DOM,SK,2016	799001 	: 	: 	: 
N_GE4,NR,DOM,SK,2017	760545 	: 	: 	: 
N_GE4,NR,DOM,UK,2012	10832000 	: 	: 	: 
N_GE4,NR,DOM,UK,2013	9737400 	: 	: 	: 
N_GE4,NR,DOM,UK,2014	8345600 	: 	: 	: 
N_GE4,NR,DOM,UK,2015	8452800 	: 	: 	: 
N_GE4,NR,DOM,UK,2016	8469680 	: 	: 	: 
N_GE4,NR,DOT,AT,2012	2326191 	: 	: 	: 
N_GE4,NR,DOT,AT,2013	2364685 	: 	: 	: 
N_GE4,NR,DOT,AT,2014	2217916 	: 	: 	: 
N_GE4,NR,DOT,AT,2015	2272509 	: 	: 	: 
N_GE4,NR,DOT,AT,2016	2350563 	: 	: 	: 
N_GE4,NR,DOT,AT,2017	2408121 	: 	: 	: 
N_GE4,NR,DOT,BE,2012	950768 	: 	: 	: 
N_GE4,NR,DOT,BE,2013	1413416 	: 	: 	: 
N_GE4,NR,DOT,BE,2014	1039597 	: 	: 	: 
N_GE4,NR,DOT,BE,2015	1412709 	: 	: 	: 
N_GE4,NR,DOT,BE,2016	1551597 	: 	: 	: 
N_GE4,NR,DOT,BE,2017	2214334 b	: 	: 	: 
N_GE4,NR,DOT,BG,2012	23011 b	: 	: 	: 
N_GE4,NR,DOT,BG,2013	33540 	: 	: 	: 
N_GE4,NR,DOT,BG,2014	44038 	: 	: 	: 
N_GE4,NR,DOT,BG,2015	72425 	: 	: 	: 
N_GE4,NR,DOT,BG,2016	32916 	: 	: 	: 
N_GE4,NR,DOT,BG,2017	111316 	: 	: 	: 
N_GE4,NR,DOT,CH,2012	1206266 	: 	: 	: 
N_GE4,NR,DOT,CH,2013	1399792 	: 	: 	: 
N_GE4,NR,DOT,CH,2014	1297875 	: 	: 	: 
N_GE4,NR,DOT,CH,2015	1261273 	: 	: 	: 
N_GE4,NR,DOT,CH,2016	1217475 	: 	: 	: 
N_GE4,NR,DOT,CY,2012	77361 e	: 	: 	: 
N_GE4,NR,DOT,CY,2013	51563 e	: 	: 	: 
N_GE4,NR,DOT,CY,2014	151851 e	: 	: 	: 
N_GE4,NR,DOT,CY,2015	155992 e	: 	: 	: 
N_GE4,NR,DOT,CY,2016	172425 e	: 	: 	: 
N_GE4,NR,DOT,CY,2017	163584 e	: 	: 	: 
N_GE4,NR,DOT,CZ,2012	1669787 e	: 	: 	: 
N_GE4,NR,DOT,CZ,2013	1364432 	: 	: 	: 
N_GE4,NR,DOT,CZ,2014	1512972 	: 	: 	: 
N_GE4,NR,DOT,CZ,2015	1472703 	: 	: 	: 
N_GE4,NR,DOT,CZ,2016	1707832 	: 	: 	: 
N_GE4,NR,DOT,CZ,2017	1768239 	: 	: 	: 
N_GE4,NR,DOT,DE,2012	12470758 	: 	: 	: 
N_GE4,NR,DOT,DE,2013	12211150 	: 	: 	: 
N_GE4,NR,DOT,DE,2014	12904697 	: 	: 	: 
N_GE4,NR,DOT,DE,2015	12429234 	: 	: 	: 
N_GE4,NR,DOT,DE,2016	12840663 	: 	: 	: 
N_GE4,NR,DOT,DE,2017	13537613 	: 	: 	: 
N_GE4,NR,DOT,DK,2012	568881 	: 	: 	: 
N_GE4,NR,DOT,DK,2013	725109 	: 	: 	: 
N_GE4,NR,DOT,DK,2014	785796 	: 	: 	: 
N_GE4,NR,DOT,DK,2015	830147 	: 	: 	: 
N_GE4,NR,DOT,DK,2016	828872 	: 	: 	: 
N_GE4,NR,DOT,EE,2012	83812 b	: 	: 	: 
N_GE4,NR,DOT,EE,2013	106773 	: 	: 	: 
N_GE4,NR,DOT,EE,2014	107117 	: 	: 	: 
N_GE4,NR,DOT,EE,2015	81577 	: 	: 	: 
N_GE4,NR,DOT,EE,2016	70103 u	: 	: 	: 
N_GE4,NR,DOT,EE,2017	124982 u	: 	: 	: 
N_GE4,NR,DOT,EL,2012	101942 	: 	: 	: 
N_GE4,NR,DOT,EL,2013	130201 	: 	: 	: 
N_GE4,NR,DOT,EL,2014	154825 	: 	: 	: 
N_GE4,NR,DOT,EL,2015	156585 	: 	: 	: 
N_GE4,NR,DOT,EL,2016	125255 	: 	: 	: 
N_GE4,NR,DOT,EL,2017	166203 	: 	: 	: 
N_GE4,NR,DOT,ES,2012	1573307 	349638 	467629 	756039 
N_GE4,NR,DOT,ES,2013	1497456 	321131 	445160 	731166 
N_GE4,NR,DOT,ES,2014	1467847 	319630 	431006 	717211 
N_GE4,NR,DOT,ES,2015	3281038 b	728014 b	744822 b	1808202 b
N_GE4,NR,DOT,ES,2016	3533913 	757908 	744759 	2031245 
N_GE4,NR,DOT,ES,2017	3817514 	832097 	832215 	2153201 
N_GE4,NR,DOT,FI,2012	990233 b	213848 b	310498 b	465887 b
N_GE4,NR,DOT,FI,2013	1076718 	184477 	364838 	527402 
N_GE4,NR,DOT,FI,2014	964958 	183049 	333418 	448491 
N_GE4,NR,DOT,FI,2015	1118915 	192111 	345103 	581701 
N_GE4,NR,DOT,FI,2016	1136850 	196226 	387002 	553622 
N_GE4,NR,DOT,FI,2017	1059690 	178391 	337682 	543617 
N_GE4,NR,DOT,FR,2012	7182013 	: 	: 	: 
N_GE4,NR,DOT,FR,2013	7607639 	: 	: 	: 
N_GE4,NR,DOT,FR,2014	7765801 	: 	: 	: 
N_GE4,NR,DOT,FR,2015	7628237 	: 	: 	: 
N_GE4,NR,DOT,FR,2016	7516730 	: 	: 	: 
