accommod,unit,nace_r2,deg_urb,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
ESTBL,NR,I551,DEG3,NL	1078 	1090 	1088 	1112 	1096 	1010 
ESTBL,NR,I551,DEG3,NO	659 	691 	679 	729 	779 	706 
ESTBL,NR,I551,DEG3,PL	1306 	1456 	1359 	1315 	1251 	1194 
ESTBL,NR,I551,DEG3,PT	669 	643 	604 	649 	649 	535 
ESTBL,NR,I551,DEG3,RO	794 	742 	726 	683 	657 	577 
ESTBL,NR,I551,DEG3,SE	957 	953 	951 	989 	997 	974 
ESTBL,NR,I551,DEG3,SI	369 	367 	359 	353 	343 	349 
ESTBL,NR,I551,DEG3,SK	707 	724 	728 	663 	680 	694 
ESTBL,NR,I551,DEG3,UK	: 	9149 	9163 	: 	9170 	9109 
ESTBL,NR,I551,DEG3,XK	45 u	: 	: 	: 	: 	: 
ESTBL,NR,I551,TOTAL,AT	12153 	12366 	12625 	12839 	13073 	13203 
ESTBL,NR,I551,TOTAL,BE	1517 	1522 	1557 	1653 	1713 	1771 
ESTBL,NR,I551,TOTAL,BG	2110 	2158 	2180 	2166 	2055 	1936 
ESTBL,NR,I551,TOTAL,CH	: 	4949 	5055 	5129 	5191 	5257 
ESTBL,NR,I551,TOTAL,CY	794 	783 	786 	799 	792 	799 
ESTBL,NR,I551,TOTAL,CZ	5967 	6022 	5992 	5833 	6301 	6350 b
ESTBL,NR,I551,TOTAL,DE	32749 	33061 	33635 	33997 	34692 	35215 
ESTBL,NR,I551,TOTAL,DK	559 	537 	525 	533 	514 	515 
ESTBL,NR,I551,TOTAL,EA	141095 e	141714 	142793 	: 	: 	: 
ESTBL,NR,I551,TOTAL,EE	422 	413 	414 	410 	404 	390 
ESTBL,NR,I551,TOTAL,EL	9772 	9987 	10111 	10123 	9677 	9666 
ESTBL,NR,I551,TOTAL,ES	19630 	19524 	19718 	19563 	19610 	19532 
ESTBL,NR,I551,TOTAL,EU27	200485 e	200962 	201845 	201339 e	201897 	201144 
ESTBL,NR,I551,TOTAL,EU28	201522 e	201973 	202783 	202248 e	202794 	202022 
ESTBL,NR,I551,TOTAL,FI	787 	772 	777 	785 	828 	839 
ESTBL,NR,I551,TOTAL,FR	: 	18424 	18328 	17336 	17171 	17189 
ESTBL,NR,I551,TOTAL,HR	1037 	1011 	938 	909 	897 	878 b
ESTBL,NR,I551,TOTAL,HU	2184 	2202 	2185 	2123 	2064 	2094 
ESTBL,NR,I551,TOTAL,IE	: 	2348 	2348 	2438 	2462 	2945 b
ESTBL,NR,I551,TOTAL,IS	405 	397 	402 	379 	344 	332 
ESTBL,NR,I551,TOTAL,IT	32988 	33166 	33202 	33290 	33316 	33728 
ESTBL,NR,I551,TOTAL,LI	35 	38 	35 	40 	36 	38 
ESTBL,NR,I551,TOTAL,LT	411 	420 	418 	421 	414 	397 
ESTBL,NR,I551,TOTAL,LU	225 	232 	236 	236 	243 	251 b
ESTBL,NR,I551,TOTAL,LV	349 	343 	332 	258 	255 	247 b
ESTBL,NR,I551,TOTAL,ME	331 	311 	: 	: 	: 	351 
ESTBL,NR,I551,TOTAL,MK	274 	263 	249 	233 	225 	209 
ESTBL,NR,I551,TOTAL,MT	183 	164 	161 	149 	153 	150 
ESTBL,NR,I551,TOTAL,NL	3636 	3585 	3525 	3561 	3510 	3155 
ESTBL,NR,I551,TOTAL,NO	1058 	1106 	1082 	1145 	1201 	1102 
ESTBL,NR,I551,TOTAL,PL	4064 	3965 	3723 	3646 	3485 	3414 
ESTBL,NR,I551,TOTAL,PT	2538 	2437 	2430 	2331 	2331 	2028 
ESTBL,NR,I551,TOTAL,RO	2766 	2638 	2626 	2500 	2439 	2216 b
ESTBL,NR,I551,TOTAL,RS	: 	: 	: 	676 	657 	716 
ESTBL,NR,I551,TOTAL,SE	2025 	2011 	1992 	2033 	2045 	2003 
ESTBL,NR,I551,TOTAL,SI	698 	692 	681 	647 	639 	642 
ESTBL,NR,I551,TOTAL,SK	1471 	1475 	1509 	1397 	1439 	1473 
ESTBL,NR,I551,TOTAL,TR	3763 	3634 	: 	3125 	2977 	: 
ESTBL,NR,I551,TOTAL,UK	: 	39715 	39829 	: 	40272 	38996 b
ESTBL,NR,I551,TOTAL,XK	182 u	: 	: 	: 	: 	: 
ESTBL,NR,I551-I553,DEG1,AT	1632 	1490 	1026 	977 	958 	953 
ESTBL,NR,I551-I553,DEG1,BE	1773 	1529 	1417 	1153 	1077 	981 
ESTBL,NR,I551-I553,DEG1,BG	817 	815 	796 	796 	777 	749 
ESTBL,NR,I551-I553,DEG1,CH	: 	1322 	: 	: 	: 	: 
ESTBL,NR,I551-I553,DEG1,CY	73 	75 	76 	76 	77 	78 
ESTBL,NR,I551-I553,DEG1,CZ	1471 	1487 	1494 	1439 	1614 	1601 b
ESTBL,NR,I551-I553,DEG1,DE	7290 	7218 	7271 	7191 	7162 	7129 
ESTBL,NR,I551-I553,DEG1,DK	212 	200 	197 	197 	189 	189 
ESTBL,NR,I551-I553,DEG1,EA	77544 e	66782 	60537 	: 	: 	: 
ESTBL,NR,I551-I553,DEG1,EE	219 	202 	194 	192 	190 	175 
ESTBL,NR,I551-I553,DEG1,EL	722 e	708 e	719 e	734 e	682 	681 e
ESTBL,NR,I551-I553,DEG1,ES	8528 	7322 	7250 	7038 	6837 	6643 
ESTBL,NR,I551-I553,DEG1,EU27	108907 e	97916 	92470 	85371 e	83907 	79466 e
ESTBL,NR,I551-I553,DEG1,EU28	116823 e	102994 	96179 	88215 e	86012 	80832 e
ESTBL,NR,I551-I553,DEG1,FI	231 	211 	210 	207 	216 	205 
ESTBL,NR,I551-I553,DEG1,FR	: 	7673 	7594 	7425 	7328 	7255 
ESTBL,NR,I551-I553,DEG1,HR	7916 	5078 	3709 	2844 	2105 	1436 
ESTBL,NR,I551-I553,DEG1,HU	853 	794 	772 	747 	706 	746 
ESTBL,NR,I551-I553,DEG1,IE	: 	448 	448 	600 	637 	: 
ESTBL,NR,I551-I553,DEG1,IS	176 	183 	192 	182 	158 	145 
ESTBL,NR,I551-I553,DEG1,IT	43832 	35424 	30330 	24030 	23065 	20991 
ESTBL,NR,I551-I553,DEG1,LI	0 	0 	0 	0 	0 	0 
ESTBL,NR,I551-I553,DEG1,LT	830 	674 	505 	451 	380 	287 
ESTBL,NR,I551-I553,DEG1,LU	70 	73 	73 	72 	73 	74 
ESTBL,NR,I551-I553,DEG1,LV	: c	: c	: c	157 	161 	153 
ESTBL,NR,I551-I553,DEG1,MK	132 	122 	114 	: 	: 	: 
ESTBL,NR,I551-I553,DEG1,MT	109 	92 	90 	85 	87 	81 
ESTBL,NR,I551-I553,DEG1,NL	1644 	1603 	1564 	1566 	1529 b	1282 
ESTBL,NR,I551-I553,DEG1,NO	221 	229 	219 	229 	214 	194 
ESTBL,NR,I551-I553,DEG1,PL	1809 	1716 	1614 	1590 	1552 	1564 
ESTBL,NR,I551-I553,DEG1,PT	1568 	1230 	1023 	952 	947 	744 
ESTBL,NR,I551-I553,DEG1,RO	1551 	1489 	1507 	1346 	1325 	1240 
ESTBL,NR,I551-I553,DEG1,SE	690 	673 	657 	655 	650 	628 
ESTBL,NR,I551-I553,DEG1,SI	340 u	270 u	209 u	186 	: u	: u
ESTBL,NR,I551-I553,DEG1,SK	: c	: c	: c	: c	351 	: c
ESTBL,NR,I551-I553,DEG1,UK	: 	23960 	24896 	: 	25173 	23721 
ESTBL,NR,I551-I553,DEG1,XK	80 u	: 	: 	: 	: 	: 
ESTBL,NR,I551-I553,DEG2,AT	2796 	2795 	2816 	2760 	2795 	2769 
ESTBL,NR,I551-I553,DEG2,BE	3054 	2933 	2820 	2195 	2108 	2096 
ESTBL,NR,I551-I553,DEG2,BG	1173 	1036 	1018 	1023 	949 	886 
ESTBL,NR,I551-I553,DEG2,CH	: 	8161 	: 	: 	: 	: 
ESTBL,NR,I551-I553,DEG2,CY	209 	201 	203 	206 	207 	207 
ESTBL,NR,I551-I553,DEG2,CZ	2052 	2001 	1963 	1952 	2169 	2191 b
ESTBL,NR,I551-I553,DEG2,DE	18916 	19039 	19094 	19204 	19474 	19723 
ESTBL,NR,I551-I553,DEG2,DK	160 	159 	153 	152 	151 	151 
ESTBL,NR,I551-I553,DEG2,EA	138530 e	105559 	102555 	: 	: 	: 
ESTBL,NR,I551-I553,DEG2,EE	304 	251 	273 	255 	222 	222 
ESTBL,NR,I551-I553,DEG2,EL	4869 e	4715 e	4738 e	3424 e	3332 	3284 e
ESTBL,NR,I551-I553,DEG2,ES	13990 	8378 	8357 	8294 	8188 	8178 
ESTBL,NR,I551-I553,DEG2,EU27	185265 e	151210 	148836 	144200 e	143103 	142315 e
ESTBL,NR,I551-I553,DEG2,EU28	213460 e	174507 	169396 	162641 e	159156 	157039 e
ESTBL,NR,I551-I553,DEG2,FI	318 	317 	320 	324 	336 	308 
ESTBL,NR,I551-I553,DEG2,FR	: 	6743 	6797 	6550 	6482 	6481 
ESTBL,NR,I551-I553,DEG2,HR	28195 	23297 	20560 	18441 	16053 	14738 
ESTBL,NR,I551-I553,DEG2,HU	1719 	1566 	1549 	1498 	1444 	676 
ESTBL,NR,I551-I553,DEG2,IE	: 	596 	596 	1170 	1284 	: 
ESTBL,NR,I551-I553,DEG2,IS	229 	231 	255 	238 	172 	157 
ESTBL,NR,I551-I553,DEG2,IT	78436 	51913 	49093 	47549 	46404 	46356 
ESTBL,NR,I551-I553,DEG2,LI	87 	91 	87 	86 	89 	92 
ESTBL,NR,I551-I553,DEG2,LT	644 	587 	521 	383 	355 	325 
ESTBL,NR,I551-I553,DEG2,LU	65 	65 	61 	61 	62 	64 
ESTBL,NR,I551-I553,DEG2,LV	242 	168 	155 	152 	138 	138 
ESTBL,NR,I551-I553,DEG2,MK	154 	150 	148 	: 	: 	: 
ESTBL,NR,I551-I553,DEG2,MT	81 	69 	68 	64 	66 	61 
ESTBL,NR,I551-I553,DEG2,NL	3353 	3365 	3426 	3479 	3469 b	2506 
ESTBL,NR,I551-I553,DEG2,NO	353 	377 	389 	399 	411 	345 
ESTBL,NR,I551-I553,DEG2,PL	3877 	3417 	3265 	3249 	3233 	3154 
ESTBL,NR,I551-I553,DEG2,PT	1566 	1333 	1184 	1163 	1149 	918 
ESTBL,NR,I551-I553,DEG2,RO	2585 	2312 	2276 	2068 	2041 	1610 
ESTBL,NR,I551-I553,DEG2,SE	1062 	1053 	1065 	1094 	1099 	1066 
ESTBL,NR,I551-I553,DEG2,SI	1459 u	1246 u	1121 u	1002 	: u	: u
ESTBL,NR,I551-I553,DEG2,SK	: c	845 	912 	: c	897 	929 
ESTBL,NR,I551-I553,DEG2,UK	: 	34107 	34992 	: 	34078 	35736 
ESTBL,NR,I551-I553,DEG2,XK	89 u	: 	: 	: 	: 	: 
ESTBL,NR,I551-I553,DEG3,AT	16457 	16334 	16473 	16592 	16581 	16644 
ESTBL,NR,I551-I553,DEG3,BE	3743 	3748 	3753 	1791 	1820 	1811 
ESTBL,NR,I551-I553,DEG3,BG	1356 	1480 	1388 	1344 	1227 	1123 
ESTBL,NR,I551-I553,DEG3,CH	: 	31836 	: 	: 	: 	: 
ESTBL,NR,I551-I553,DEG3,CY	514 	509 	509 	520 	511 	517 
ESTBL,NR,I551-I553,DEG3,CZ	5484 	5680 	5706 	5622 	6187 	6265 b
ESTBL,NR,I551-I553,DEG3,DE	23826 	23895 	24207 	24438 	24914 	25474 
ESTBL,NR,I551-I553,DEG3,DK	795 	777 	763 	769 	762 	769 
ESTBL,NR,I551-I553,DEG3,EA	216681 e	228451 	225381 	: 	: 	: 
ESTBL,NR,I551-I553,DEG3,EE	977 	1001 	950 	972 	908 	841 
ESTBL,NR,I551-I553,DEG3,EL	30128 e	29242 e	29224 e	30364 e	29643 	29575 e
ESTBL,NR,I551-I553,DEG3,ES	28000 	33001 	32721 	32357 	31463 	30919 
ESTBL,NR,I551-I553,DEG3,EU27	263806 e	276042 	273211 	272881 e	273141 	270175 e
ESTBL,NR,I551-I553,DEG3,EU28	326036 e	330900 	322381 	319320 e	317009 	311907 e
ESTBL,NR,I551-I553,DEG3,FI	834 	840 	862 	877 	891 	914 
ESTBL,NR,I551-I553,DEG3,FR	: 	15631 	15654 	14920 	14436 	14744 
ESTBL,NR,I551-I553,DEG3,HR	62230 	54858 	49170 	46439 	43868 	41634 
ESTBL,NR,I551-I553,DEG3,HU	1885 	2076 	2035 	1931 	1850 	2649 
ESTBL,NR,I551-I553,DEG3,IE	: 	2101 	2101 	4804 	5548 	: 
ESTBL,NR,I551-I553,DEG3,IS	698 	697 	741 	729 	586 	586 
ESTBL,NR,I551-I553,DEG3,IT	82635 	91112 	88274 	86833 	88052 	89881 
ESTBL,NR,I551-I553,DEG3,LI	0 	0 	0 	0 	0 	0 
ESTBL,NR,I551-I553,DEG3,LT	1497 	1425 	1293 	1228 	1102 	1025 
ESTBL,NR,I551-I553,DEG3,LU	290 	294 	297 	301 	322 	342 
ESTBL,NR,I551-I553,DEG3,LV	703 	424 	364 	335 	329 	341 
ESTBL,NR,I551-I553,DEG3,MK	185 	182 	185 	: 	: 	: 
ESTBL,NR,I551-I553,DEG3,MT	13 	23 	20 	17 	17 	16 
ESTBL,NR,I551-I553,DEG3,NL	3959 	3982 	4111 	4169 	4128 b	3063 
ESTBL,NR,I551-I553,DEG3,NO	1849 	1908 	1947 	2079 	2208 	1631 
ESTBL,NR,I551-I553,DEG3,PL	4995 	5376 	5145 	5046 	4990 	4765 
ESTBL,NR,I551-I553,DEG3,PT	1966 	1608 	1278 	1314 	1261 	687 
ESTBL,NR,I551-I553,DEG3,RO	3626 	3227 	3166 	2777 	2661 	2263 
ESTBL,NR,I551-I553,DEG3,SE	2470 	2461 	2462 	2520 	2512 	2448 
ESTBL,NR,I551-I553,DEG3,SI	1900 u	1744 u	1674 u	1712 	: u	: u
ESTBL,NR,I551-I553,DEG3,SK	1507 	1537 	1616 	1500 	1555 	1618 
ESTBL,NR,I551-I553,DEG3,UK	: 	26514 	27165 	: 	27828 	27148 
ESTBL,NR,I551-I553,DEG3,XK	48 u	: 	: 	: 	: 	: 
ESTBL,NR,I551-I553,TOTAL,AT	20885 	20619 	20315 	20329 	20334 	20366 
ESTBL,NR,I551-I553,TOTAL,BE	8570 	8210 	7990 	5139 	5005 	4888 
ESTBL,NR,I551-I553,TOTAL,BG	3346 	3331 	3202 	3163 	2953 	2758 
ESTBL,NR,I551-I553,TOTAL,CH	: 	41319 	: 	: 	: 	: 
ESTBL,NR,I551-I553,TOTAL,CY	796 	785 	788 	802 	795 	802 
ESTBL,NR,I551-I553,TOTAL,CZ	9007 	9168 	9163 	9013 	9970 	10057 b
ESTBL,NR,I551-I553,TOTAL,DE	50032 	50152 	50572 	50925 	51652 	52401 
ESTBL,NR,I551-I553,TOTAL,DK	1167 	1136 	1113 	1118 	1102 	1109 
ESTBL,NR,I551-I553,TOTAL,EA	432755 e	400792 	388473 	: 	: 	: 
ESTBL,NR,I551-I553,TOTAL,EE	1500 	1454 	1417 	1419 	1320 	1238 
ESTBL,NR,I551-I553,TOTAL,EL	35719 e	34665 e	34681 e	34522 e	33657 	33540 e
ESTBL,NR,I551-I553,TOTAL,ES	50518 	48701 	48328 	47689 	46488 	45740 
ESTBL,NR,I551-I553,TOTAL,EU27	557977 e	525167 	514517 	502544 e	500253 	495152 
ESTBL,NR,I551-I553,TOTAL,EU28	656318 e	608400 	587956 	570268 e	562279 	552960 
ESTBL,NR,I551-I553,TOTAL,FI	1383 	1368 	1392 	1408 	1443 	1427 
ESTBL,NR,I551-I553,TOTAL,FR	: 	30047 	30045 	28895 	28246 	28480 
ESTBL,NR,I551-I553,TOTAL,HR	98341 	83233 	73439 	67724 	62026 	57808 b
ESTBL,NR,I551-I553,TOTAL,HU	4457 	4436 	4356 	4176 	4000 	4071 b
ESTBL,NR,I551-I553,TOTAL,IE	: 	3145 	3145 	6574 	7469 	8098 b
ESTBL,NR,I551-I553,TOTAL,IS	1103 	1111 	1188 	1149 	916 	888 
ESTBL,NR,I551-I553,TOTAL,IT	204903 	178449 	167697 	158412 	157521 	157228 
ESTBL,NR,I551-I553,TOTAL,LI	87 	91 	87 	86 	89 	92 b
ESTBL,NR,I551-I553,TOTAL,LT	2971 	2686 	2319 	2062 	1837 	1637 b
ESTBL,NR,I551-I553,TOTAL,LU	425 	432 	431 	434 	457 	480 b
ESTBL,NR,I551-I553,TOTAL,LV	: c	: c	: c	644 	628 	632 b
ESTBL,NR,I551-I553,TOTAL,ME	370 b	348 	: 	: 	: 	524 b
ESTBL,NR,I551-I553,TOTAL,MK	471 	454 	447 	441 	430 	419 
ESTBL,NR,I551-I553,TOTAL,MT	203 	184 	178 	166 	170 	158 
ESTBL,NR,I551-I553,TOTAL,NL	8956 	8950 	9101 	9214 	9126 b	6851 
ESTBL,NR,I551-I553,TOTAL,NO	2423 	2514 	2555 	2707 	2833 	2170 
ESTBL,NR,I551-I553,TOTAL,PL	10681 	10509 	10024 	9885 	9775 	9483 
ESTBL,NR,I551-I553,TOTAL,PT	5100 	4171 	3485 	3429 	3357 	2349 
ESTBL,NR,I551-I553,TOTAL,RO	7762 	7028 	6949 	6191 	6027 	5113 b
ESTBL,NR,I551-I553,TOTAL,RS	: 	: 	: 	987 	891 	997 
ESTBL,NR,I551-I553,TOTAL,SE	4222 	4187 	4184 	4269 	4261 	4142 
ESTBL,NR,I551-I553,TOTAL,SI	3699 u	3260 u	3004 u	2900 	: u	: u
ESTBL,NR,I551-I553,TOTAL,SK	2772 	: c	: c	2687 	2803 	2907 
ESTBL,NR,I551-I553,TOTAL,UK	: 	84580 	87053 	: 	87079 	86597 b
ESTBL,NR,I551-I553,TOTAL,XK	217 u	: 	: 	: 	: 	: 
ESTBL,NR,I552,DEG1,AT	850 	700 	236 	183 	166 	162 
ESTBL,NR,I552,DEG1,BE	1257 	1029 	904 	616 	536 	434 
ESTBL,NR,I552,DEG1,BG	202 	190 	183 	181 	171 	159 
ESTBL,NR,I552,DEG1,CH	: 	693 	: 	: 	: 	: 
ESTBL,NR,I552,DEG1,CY	0 	0 	0 	0 	0 	0 
ESTBL,NR,I552,DEG1,CZ	269 	266 	264 	248 	354 	346 b
ESTBL,NR,I552,DEG1,DE	807 	761 	769 	712 	695 	683 
ESTBL,NR,I552,DEG1,DK	25 	20 	16 	11 	12 	13 
ESTBL,NR,I552,DEG1,EA	45408 e	35372 	29215 	: 	: 	: 
ESTBL,NR,I552,DEG1,EE	115 	106 	104 	100 	97 	82 
ESTBL,NR,I552,DEG1,EL	123 e	99 e	97 e	84 e	81 	80 e
ESTBL,NR,I552,DEG1,ES	2174 	1527 	1428 	1294 	1093 	981 
ESTBL,NR,I552,DEG1,EU27	55295 e	45136 	39661 	32673 e	31376 	28452 e
ESTBL,NR,I552,DEG1,EU28	63084 e	50094 	43270 	35419 e	33385 	29778 e
ESTBL,NR,I552,DEG1,FI	29 	20 	21 	21 	23 	15 
ESTBL,NR,I552,DEG1,FR	: 	805 	811 	812 	800 	736 
ESTBL,NR,I552,DEG1,HR	7789 	4958 	3609 	2746 	2009 	1343 
ESTBL,NR,I552,DEG1,HU	281 	254 	240 	230 	199 	200 
ESTBL,NR,I552,DEG1,IE	: 	54 	54 	185 	220 	: 
ESTBL,NR,I552,DEG1,IS	87 	95 	105 	101 	81 	74 
ESTBL,NR,I552,DEG1,IT	37266 	28873 	23865 	17638 	16640 	14567 
ESTBL,NR,I552,DEG1,LI	0 	0 	0 	0 	0 	0 
ESTBL,NR,I552,DEG1,LT	661 	502 	333 	275 	206 	116 
ESTBL,NR,I552,DEG1,LU	5 	7 	5 	5 	4 	5 
ESTBL,NR,I552,DEG1,LV	53 	39 	32 	40 	38 	35 
ESTBL,NR,I552,DEG1,MK	11 	10 	8 	: 	: 	: 
ESTBL,NR,I552,DEG1,MT	15 	16 	15 	14 	14 	4 
ESTBL,NR,I552,DEG1,NL	164 	164 	164 	164 	163 b	102 
ESTBL,NR,I552,DEG1,NO	14 	18 	18 	20 	13 	4 
ESTBL,NR,I552,DEG1,PL	530 	482 	447 	439 	451 	480 
ESTBL,NR,I552,DEG1,PT	642 	348 	113 	125 	125 b	21 
ESTBL,NR,I552,DEG1,RO	541 	512 	527 	449 	454 	419 
ESTBL,NR,I552,DEG1,SE	108 	109 	111 	116 	116 	111 
ESTBL,NR,I552,DEG1,SI	251 u	185 u	124 u	106 u	: u	: u
ESTBL,NR,I552,DEG1,SK	137 	137 	140 	107 	115 	116 
ESTBL,NR,I552,DEG1,UK	: 	7931 	8658 	: 	8518 	8221 
ESTBL,NR,I552,DEG1,XK	7 u	: 	: 	: 	: 	: 
ESTBL,NR,I552,DEG2,AT	788 	768 	738 	699 	694 	665 
ESTBL,NR,I552,DEG2,BE	2307 	2181 	2064 	1399 	1266 	1204 
ESTBL,NR,I552,DEG2,BG	329 	265 	235 	241 	200 	187 
ESTBL,NR,I552,DEG2,CH	: 	6364 	: 	: 	: 	: 
ESTBL,NR,I552,DEG2,CY	0 	0 	0 	0 	0 	0 
ESTBL,NR,I552,DEG2,CZ	425 	430 	427 	429 	528 	532 b
ESTBL,NR,I552,DEG2,DE	4551 	4511 	4404 	4398 	4405 	4451 
ESTBL,NR,I552,DEG2,DK	25 	24 	21 	21 	21 	21 
ESTBL,NR,I552,DEG2,EA	85314 e	56977 	53562 	: 	: 	: 
ESTBL,NR,I552,DEG2,EE	181 	145 	157 	155 	127 	124 
ESTBL,NR,I552,DEG2,EL	2903 e	2729 e	2737 e	1346 e	1346 	1314 e
ESTBL,NR,I552,DEG2,ES	6688 	3748 	3705 	3649 	3504 	3470 
ESTBL,NR,I552,DEG2,EU27	106948 e	78029 	75083 	70604 e	69085 	69345 e
ESTBL,NR,I552,DEG2,EU28	134709 e	100917 	95253 	88669 e	84766 	83778 e
ESTBL,NR,I552,DEG2,FI	53 	54 	56 	57 	57 	41 
ESTBL,NR,I552,DEG2,FR	: 	766 	801 	818 	815 	781 
ESTBL,NR,I552,DEG2,HR	27761 	22888 	20170 	18065 	15681 	14374 
ESTBL,NR,I552,DEG2,HU	695 	623 	607 	587 	542 	242 
ESTBL,NR,I552,DEG2,IE	: 	61 	61 	608 	717 	: 
ESTBL,NR,I552,DEG2,IS	112 	115 	124 	120 	78 	66 
ESTBL,NR,I552,DEG2,IT	63331 	38861 	35981 	34336 	33079 	32916 
ESTBL,NR,I552,DEG2,LI	51 	52 	51 	45 	52 	53 
ESTBL,NR,I552,DEG2,LT	489 	473 	403 	268 	247 	221 
ESTBL,NR,I552,DEG2,LU	15 	15 	11 	11 	11 	11 
ESTBL,NR,I552,DEG2,LV	137 	68 	57 	63 	54 	55 
ESTBL,NR,I552,DEG2,MK	54 	52 	53 	: 	: 	: 
ESTBL,NR,I552,DEG2,MT	2 	3 	2 	2 	2 	3 
ESTBL,NR,I552,DEG2,NL	980 	977 	1024 	1009 	944 b	608 
ESTBL,NR,I552,DEG2,NO	45 	51 	60 	61 	46 	8 
ESTBL,NR,I552,DEG2,PL	2285 	2056 	1983 	1986 	2019 	1937 
ESTBL,NR,I552,DEG2,PT	529 	332 	159 	203 	203 b	27 
ESTBL,NR,I552,DEG2,RO	1244 	1043 	1004 	886 	881 	775 
ESTBL,NR,I552,DEG2,SE	278 	258 	271 	287 	280 	268 
ESTBL,NR,I552,DEG2,SI	1188 u	975 u	854 u	761 u	: u	: u
ESTBL,NR,I552,DEG2,SK	345 	310 	348 	323 	350 	369 
ESTBL,NR,I552,DEG2,UK	: 	16353 	16973 	: 	16062 	17820 
ESTBL,NR,I552,DEG2,XK	25 u	: 	: 	: 	: 	: 
ESTBL,NR,I552,DEG3,AT	6483 	6178 	6117 	6022 	5832 	5774 
ESTBL,NR,I552,DEG3,BE	3141 	3132 	3106 	1049 	1037 	998 
ESTBL,NR,I552,DEG3,BG	696 	707 	596 	567 	519 	467 
ESTBL,NR,I552,DEG3,CH	: 	28907 	: 	: 	: 	: 
ESTBL,NR,I552,DEG3,CY	0 	0 	0 	0 	0 	0 
ESTBL,NR,I552,DEG3,CZ	1831 	1940 	1964 	1990 	2281 	2315 b
ESTBL,NR,I552,DEG3,DE	8939 	8864 	8854 	8899 	8971 	9159 
ESTBL,NR,I552,DEG3,DK	146 	145 	138 	137 	141 	143 
ESTBL,NR,I552,DEG3,EA	141234 e	146993 	143031 	: 	: 	: 
ESTBL,NR,I552,DEG3,EE	772 	790 	742 	754 	692 	642 
ESTBL,NR,I552,DEG3,EL	22619 e	21541 e	21425 e	22658 e	22256 	22186 e
ESTBL,NR,I552,DEG3,ES	20762 	22639 	22215 	21935 	21033 	20506 
ESTBL,NR,I552,DEG3,EU27	167498 e	173318 	169487 	169663 e	170112 	167197 e
ESTBL,NR,I552,DEG3,EU28	228526 e	227041 	217602 	215096 e	213007 	208095 e
ESTBL,NR,I552,DEG3,FI	288 	292 	302 	302 	292 	286 
ESTBL,NR,I552,DEG3,FR	: 	1912 	1974 	2012 	2005 	1983 
ESTBL,NR,I552,DEG3,HR	61028 	53723 	48115 	45433 	42895 	40701 
ESTBL,NR,I552,DEG3,HU	1040 	1101 	1061 	983 	935 	1257 
ESTBL,NR,I552,DEG3,IE	: 	589 	589 	3251 	3978 	: 
ESTBL,NR,I552,DEG3,IS	299 	303 	332 	323 	255 	204 
ESTBL,NR,I552,DEG3,IT	68995 	75185 	72255 	70755 	72160 	73659 
ESTBL,NR,I552,DEG3,LI	0 	0 	0 	0 	0 	0 
ESTBL,NR,I552,DEG3,LT	1381 	1265 	1142 	1076 	949 	883 
ESTBL,NR,I552,DEG3,LU	92 	90 	90 	91 	106 	116 
ESTBL,NR,I552,DEG3,LV	504 	250 	209 	174 	177 	185 
ESTBL,NR,I552,DEG3,MK	120 	117 	125 	: 	: 	: 
ESTBL,NR,I552,DEG3,MT	3 	1 	0 	1 	1 	1 
ESTBL,NR,I552,DEG3,NL	1355 	1321 	1371 	1350 	1231 b	827 
ESTBL,NR,I552,DEG3,NO	615 	637 	670 	716 	748 	285 
ESTBL,NR,I552,DEG3,PL	3478 	3698 	3562 	3508 	3504 	3329 
ESTBL,NR,I552,DEG3,PT	1159 	840 	526 	524 	524 b	31 
ESTBL,NR,I552,DEG3,RO	2531 	2205 	2153 	1848 	1758 	1667 
ESTBL,NR,I552,DEG3,SE	740 	727 	732 	755 	735 	709 
ESTBL,NR,I552,DEG3,SI	1477 u	1325 u	1264 u	1311 u	: u	: u
ESTBL,NR,I552,DEG3,SK	763 	779 	850 	796 	831 	879 
ESTBL,NR,I552,DEG3,UK	: 	15802 	16250 	: 	16915 	16298 
ESTBL,NR,I552,DEG3,XK	3 u	: 	: 	: 	: 	: 
ESTBL,NR,I552,TOTAL,AT	8121 	7646 	7091 	6904 	6692 	6601 b
ESTBL,NR,I552,TOTAL,BE	6705 	6342 	6074 	3064 	2839 	2636 b
ESTBL,NR,I552,TOTAL,BG	1227 	1162 	1014 	989 	890 	813 b
ESTBL,NR,I552,TOTAL,CH	: 	35964 	: 	: 	: 	: 
ESTBL,NR,I552,TOTAL,CY	0 	0 	0 	0 	0 	0 
ESTBL,NR,I552,TOTAL,CZ	2525 	2636 	2655 	2667 	3163 	3193 b
ESTBL,NR,I552,TOTAL,DE	14297 	14136 	14027 	14040 	14105 	14321 b
ESTBL,NR,I552,TOTAL,DK	196 	189 	175 	169 	174 	177 b
ESTBL,NR,I552,TOTAL,EA	271956 e	239342 	225808 	: 	: 	: 
ESTBL,NR,I552,TOTAL,EE	1068 	1041 	1003 	1009 	916 	848 b
ESTBL,NR,I552,TOTAL,EL	25645 e	24369 e	24259 e	24088 e	23683 	23580 e
ESTBL,NR,I552,TOTAL,ES	29624 	27914 	27348 	26878 	25630 	24957 b
