unit,purpose,duration,partner,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
THS_NAC,PROF,N_GE4,EUR,BG	24257.77 u	17691.4 u	16030.99 u	10349.56 u	20097.81 	21748.95 u
THS_NAC,PROF,N_GE4,EUR,CH	: 	174905.87 	164013.67 	116313.41 	137521.92 u	107680.49 u
THS_NAC,PROF,N_GE4,EUR,CY	44739.56 	36360.09 	31568.19 	46902.29 	33284.44 b	51547.24 
THS_NAC,PROF,N_GE4,EUR,CZ	1660697.53 	933143.66 	1376220.49 	854589.79 	1185957.51 	1409610.29 
THS_NAC,PROF,N_GE4,EUR,DE	3219998.3 	3216873.26 	3450166.06 	3551503.3 	3973752.61 	3591337.81 
THS_NAC,PROF,N_GE4,EUR,DK	: 	1276695.58 	1869603.66 	1465702.81 b	1129088.38 b	1140720.81 
THS_NAC,PROF,N_GE4,EUR,EE	42611.22 	51583.32 	39377.35 	52709.05 	19130.97 	25126.74 
THS_NAC,PROF,N_GE4,EUR,EL	: 	30039.06 	19303.35 	20591.82 	32913.87 	13556.64 
THS_NAC,PROF,N_GE4,EUR,ES	517176.27 	597692.83 	313312.51 b	182633.91 	265670 	268876.73 
THS_NAC,PROF,N_GE4,EUR,FI	334852.33 	387167.12 	275169.56 	247208.74 	249882.72 	327793.38 
THS_NAC,PROF,N_GE4,EUR,FR	1282404.99 	965363.75 	968225.24 	1151024.85 	1181820.2 	1143250.62 
THS_NAC,PROF,N_GE4,EUR,HR	826189.05 	317414.08 	455320.26 	533182.89 	676051.86 	507478.7 
THS_NAC,PROF,N_GE4,EUR,HU	5023941.76 	6840837.31 	5512013.08 	4764249.81 	5828919.04 	8567452.08 
THS_NAC,PROF,N_GE4,EUR,IE	83111.22 	96411.39 	56423.17 	77234.74 	51698.38 	54463.85 
THS_NAC,PROF,N_GE4,EUR,IT	638629.3 	417923.54 	366765.01 	292995.79 b	279565.28 	706231.89 
THS_NAC,PROF,N_GE4,EUR,LT	60717.92 	55317.46 	48395.36 	43210.28 	130889.76 	129721.62 
THS_NAC,PROF,N_GE4,EUR,LU	: 	18118.95 	25099.14 	33644.83 	41516.84 	36070.64 
THS_NAC,PROF,N_GE4,EUR,LV	: 	25417.43 u	21915.64 u	9930.88 u	24509.06 	10636.94 
THS_NAC,PROF,N_GE4,EUR,MT	14607.84 	6794.25 	15565.12 	10706.98 b	11628.51 	10497.25 
THS_NAC,PROF,N_GE4,EUR,NL	512491.02 	197441.17 	133059.07 	144095.64 	130302.15 	163192.09 
THS_NAC,PROF,N_GE4,EUR,NO	2806363.68 	2114225.44 	1362769.72 	1536924.65 	643142.11 	: 
THS_NAC,PROF,N_GE4,EUR,PL	801737.94 	691026.12 	658746.72 	706329.32 b	2564000.48 	2039650.22 
THS_NAC,PROF,N_GE4,EUR,PT	43544.27 	50405.68 	53005.91 	44566.75 	17973.74 	23546.28 
THS_NAC,PROF,N_GE4,EUR,RO	161928.65 	113336.67 	153686.9 	123397.56 	144045.78 	158866.22 
THS_NAC,PROF,N_GE4,EUR,SE	: 	2009204.5 	1071159.36 	1747269.83 	: 	: 
THS_NAC,PROF,N_GE4,EUR,SI	42664.75 	59409.99 	53812.16 	45086.6 	30655.79 	45995.83 
THS_NAC,PROF,N_GE4,EUR,SK	: c	: u	: u	: u	: u	38617.64 u
THS_NAC,PROF,N_GE4,EUR,UK	: 	: 	: 	: 	1169433.4 	: u
THS_NAC,PROF,N_GE4,EUR_OTH,AT	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,EUR_OTH,BE	: u	120.33 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,EUR_OTH,BG	: c	: u	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,EUR_OTH,CH	: 	: u	: 	: u	: u	: 
THS_NAC,PROF,N_GE4,EUR_OTH,CY	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,EUR_OTH,CZ	: c	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,EUR_OTH,DE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,EUR_OTH,DK	: 	: u	: 	: u	: 	: u
THS_NAC,PROF,N_GE4,EUR_OTH,EE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,EUR_OTH,EL	: 	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,EUR_OTH,ES	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,EUR_OTH,FI	: c	: u	: 	: u	: 	: 
THS_NAC,PROF,N_GE4,EUR_OTH,FR	: u	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE4,EUR_OTH,HR	: u	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,EUR_OTH,HU	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,EUR_OTH,IE	: c	: 	: 	: 	: u	: u
THS_NAC,PROF,N_GE4,EUR_OTH,IT	: 	: 	: 	: u	: 	: u
THS_NAC,PROF,N_GE4,EUR_OTH,LT	2426.44 	1667.93 	1801.87 	2216.09 	4057.76 	2321.84 
THS_NAC,PROF,N_GE4,EUR_OTH,LU	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,EUR_OTH,LV	: 	: c	: 	: u	: u	: u
THS_NAC,PROF,N_GE4,EUR_OTH,MT	: c	: c	: c	: 	: u	: u
THS_NAC,PROF,N_GE4,EUR_OTH,NL	: c	: 	: 	: 	: u	: u
THS_NAC,PROF,N_GE4,EUR_OTH,NO	: 	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,EUR_OTH,PL	: c	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE4,EUR_OTH,PT	: 	: u	: 	: u	: u	: u
THS_NAC,PROF,N_GE4,EUR_OTH,SE	: 	: 	: 	: u	: 	: 
THS_NAC,PROF,N_GE4,EUR_OTH,SI	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,EUR_OTH,SK	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,EUR_OTH,UK	: 	: 	: 	: 	6749.09 u	: u
THS_NAC,PROF,N_GE4,FI,AT	: c	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE4,FI,BE	: u	1010.15 	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,FI,CH	: 	: 	: 	: u	: 	: u
THS_NAC,PROF,N_GE4,FI,CY	: 	: 	: u	: 	: 	: u
THS_NAC,PROF,N_GE4,FI,CZ	: 	: 	: u	: 	: 	: 
THS_NAC,PROF,N_GE4,FI,DE	: 	: u	: 	: u	: u	: 
THS_NAC,PROF,N_GE4,FI,DK	: 	: 	: 	: u	: 	: u
THS_NAC,PROF,N_GE4,FI,EE	: c	4863.97 u	4872.67 u	2311.39 u	1791.14 u	2521.64 u
THS_NAC,PROF,N_GE4,FI,EL	: 	: 	: 	: u	: 	: 
THS_NAC,PROF,N_GE4,FI,ES	: c	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,FI,FI	93081.37 	148924.02 	90533.23 	77833.12 	80111.84 	100680.06 
THS_NAC,PROF,N_GE4,FI,FR	: u	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,FI,HR	: u	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,FI,HU	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,FI,IE	: 	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE4,FI,IT	: 	: 	: u	: 	: u	: 
THS_NAC,PROF,N_GE4,FI,LT	: c	: u	870.43 u	1509.78 u	: u	: u
THS_NAC,PROF,N_GE4,FI,LU	: 	: u	: 	: 	: u	: 
THS_NAC,PROF,N_GE4,FI,LV	: 	: c	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,FI,MT	: c	: c	: 	: 	: u	: u
THS_NAC,PROF,N_GE4,FI,NL	: c	: 	: 	: u	: u	: 
THS_NAC,PROF,N_GE4,FI,NO	: u	: u	: u	: 	: u	: 
THS_NAC,PROF,N_GE4,FI,PL	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,FI,PT	: 	: u	: 	: u	: 	: 
THS_NAC,PROF,N_GE4,FI,SE	: 	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,FI,SI	: c	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,FI,UK	: 	: 	: 	: 	: u	: u
THS_NAC,PROF,N_GE4,FR,AT	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,FR,BE	19626.81 bu	27495.28 	24309.71 	26645.24 	28340.98 u	40016.44 
THS_NAC,PROF,N_GE4,FR,BG	: 	: 	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,FR,CH	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,FR,CY	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,FR,CZ	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,FR,DE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,FR,DK	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,FR,EE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,FR,EL	: 	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,FR,ES	30288.41 u	36687.74 u	26238.28 bu	14486.22 	8565.64 	16409.79 
THS_NAC,PROF,N_GE4,FR,FI	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,FR,FR	984096.91 	675972.58 	739543.54 	905893.16 	959319.14 	903376.72 
THS_NAC,PROF,N_GE4,FR,HR	: u	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,FR,HU	: c	: u	: u	: u	486101 u	416363 u
THS_NAC,PROF,N_GE4,FR,IE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,FR,IT	: u	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,FR,LT	: c	1410.2 u	1211.77 u	1214.89 u	: u	2362.47 u
THS_NAC,PROF,N_GE4,FR,LU	: 	: u	4323.02 u	5322.72 u	9329.91 u	4678.86 u
THS_NAC,PROF,N_GE4,FR,LV	: 	: c	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,FR,MT	: c	: c	: c	: u	448.33 u	940.71 u
THS_NAC,PROF,N_GE4,FR,NL	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,FR,NO	: u	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,FR,PL	74536.15 	62320.63 	26280.36 	45675.62 b	245331.68 u	: u
THS_NAC,PROF,N_GE4,FR,PT	9264.1 u	11915.58 u	8089.75 u	10716.86 u	: u	4048.72 u
THS_NAC,PROF,N_GE4,FR,RO	: c	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,FR,SE	: 	: u	: u	: 	: 	: 
THS_NAC,PROF,N_GE4,FR,SI	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,FR,SK	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,FR,UK	: 	: 	: 	: 	80112.33 	: u
THS_NAC,PROF,N_GE4,HR,AT	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,HR,BE	: 	2610.68 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,HR,BG	: 	: 	: u	: 	: 	: 
THS_NAC,PROF,N_GE4,HR,CY	: 	: u	: 	: 	: u	: 
THS_NAC,PROF,N_GE4,HR,CZ	: 	: 	: u	: 	: 	: 
THS_NAC,PROF,N_GE4,HR,DE	: c	: 	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,HR,DK	: 	: 	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,HR,EE	: 	: 	: 	: 	: u	: 
THS_NAC,PROF,N_GE4,HR,EL	: 	: u	: 	: u	: u	: 
THS_NAC,PROF,N_GE4,HR,ES	: 	: u	: 	: u	: 	: u
THS_NAC,PROF,N_GE4,HR,FR	: u	: 	: 	: u	: u	: 
THS_NAC,PROF,N_GE4,HR,HR	402875.62 	116425.51 	233436.98 u	101171.37 	183621.01 	132177.28 
THS_NAC,PROF,N_GE4,HR,HU	: 	: 	: 	: u	: u	: u
THS_NAC,PROF,N_GE4,HR,IE	: c	: u	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,HR,IT	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,HR,LT	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,HR,LU	: 	: u	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,HR,LV	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,HR,MT	: 	: c	: 	: u	: 	: 
THS_NAC,PROF,N_GE4,HR,NL	: c	: u	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,HR,NO	: 	: 	: u	: 	: u	: 
THS_NAC,PROF,N_GE4,HR,PL	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,HR,PT	: 	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE4,HR,SE	: 	: 	: 	: u	: 	: 
THS_NAC,PROF,N_GE4,HR,SI	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,HR,SK	: 	: 	: 	: 	: u	: 
THS_NAC,PROF,N_GE4,HR,UK	: 	: 	: 	: 	: u	: u
THS_NAC,PROF,N_GE4,HU,AT	: c	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE4,HU,BE	: 	353.71 	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,HU,BG	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,HU,CH	: 	: 	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,HU,CY	: 	: 	: u	: 	: 	: 
THS_NAC,PROF,N_GE4,HU,CZ	: 	: 	: 	: u	: u	: 
THS_NAC,PROF,N_GE4,HU,DE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,HU,DK	: 	: u	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,HU,EE	: c	: u	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,HU,EL	: 	: u	: u	: 	: 	: u
THS_NAC,PROF,N_GE4,HU,ES	: c	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,HU,FI	: c	: 	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,HU,FR	: u	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,HU,HR	: u	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,HU,HU	417307.76 u	729676.31 u	389491.08 u	335862.81 u	571881.04 u	2283269.08 
THS_NAC,PROF,N_GE4,HU,IE	: 	: 	: 	: u	: u	: 
THS_NAC,PROF,N_GE4,HU,IT	: u	: 	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,HU,LT	: c	: u	: u	: 	: 	: u
THS_NAC,PROF,N_GE4,HU,LU	: 	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,HU,LV	: 	: 	: 	: 	: u	: u
THS_NAC,PROF,N_GE4,HU,MT	: c	: 	: c	: u	: u	: u
THS_NAC,PROF,N_GE4,HU,NL	: c	: 	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,HU,NO	: u	: 	: u	: 	: u	: 
THS_NAC,PROF,N_GE4,HU,PL	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,HU,PT	: c	: 	: u	: 	: 	: 
THS_NAC,PROF,N_GE4,HU,RO	: 	: u	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,HU,SI	: c	: 	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,HU,UK	: 	: 	: 	: 	: u	: u
THS_NAC,PROF,N_GE4,IE,AT	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,IE,BE	: u	541.43 	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,IE,BG	: c	: 	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,IE,CH	: 	: 	: 	: u	: 	: u
THS_NAC,PROF,N_GE4,IE,CY	: c	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE4,IE,CZ	: 	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,IE,DE	: 	: u	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,IE,DK	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,IE,EE	: c	: u	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,IE,EL	: 	: u	: 	: 	: u	: 
THS_NAC,PROF,N_GE4,IE,ES	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,IE,FI	: 	: u	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,IE,FR	: u	: u	: 	: u	: u	: u
THS_NAC,PROF,N_GE4,IE,HR	: u	: 	: u	: 	: 	: 
THS_NAC,PROF,N_GE4,IE,HU	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,IE,IE	10790.33 u	8491.73 u	4343.49 u	11871.97 	3550.68 u	10697.36 u
THS_NAC,PROF,N_GE4,IE,IT	: u	: u	: 	: 	: u	: u
THS_NAC,PROF,N_GE4,IE,LT	: c	1580.02 u	804.05 u	: u	: u	2053.7 u
THS_NAC,PROF,N_GE4,IE,LU	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,IE,LV	: 	: 	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,IE,MT	: c	: c	: c	: u	: u	: u
THS_NAC,PROF,N_GE4,IE,NL	: c	: u	: u	: 	: 	: 
THS_NAC,PROF,N_GE4,IE,NO	: u	: 	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,IE,PL	: c	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE4,IE,PT	: c	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,IE,SI	: 	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE4,IE,UK	: 	: 	: 	: 	27740.75 	: u
THS_NAC,PROF,N_GE4,IS,AT	: c	: 	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,IS,BE	: u	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,IS,BG	: 	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,IS,DE	: 	: 	: 	: u	: 	: 
THS_NAC,PROF,N_GE4,IS,DK	: 	: 	: 	: u	: u	: u
THS_NAC,PROF,N_GE4,IS,EE	: c	: u	: 	: u	: 	: u
THS_NAC,PROF,N_GE4,IS,ES	: 	: 	: 	: u	: u	: u
THS_NAC,PROF,N_GE4,IS,FI	: 	: u	: 	: u	: 	: 
THS_NAC,PROF,N_GE4,IS,FR	: u	: u	: 	: u	: u	: 
THS_NAC,PROF,N_GE4,IS,HR	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,IS,HU	: c	: u	: u	: 	: 	: u
THS_NAC,PROF,N_GE4,IS,IE	: 	: u	: 	: u	: u	: 
THS_NAC,PROF,N_GE4,IS,IT	: 	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,IS,LT	: 	: u	: u	: 	: 	: u
THS_NAC,PROF,N_GE4,IS,LU	: 	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,IS,MT	: 	: 	: 	: 	: u	: u
THS_NAC,PROF,N_GE4,IS,NL	: 	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,IS,NO	: 	: 	: u	: 	: u	: 
THS_NAC,PROF,N_GE4,IS,PL	: c	: u	: u	: 	: 	: 
THS_NAC,PROF,N_GE4,IS,PT	: 	: u	: u	: 	: 	: 
THS_NAC,PROF,N_GE4,IS,SI	: 	: 	: 	: u	: 	: u
THS_NAC,PROF,N_GE4,IS,SK	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,IS,UK	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,IT,AT	: c	: u	21289.82 u	16755.64 u	: u	: u
THS_NAC,PROF,N_GE4,IT,BE	: u	14693.91 	: u	5649 u	: u	22659.12 u
THS_NAC,PROF,N_GE4,IT,BG	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,IT,CH	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,IT,CY	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,IT,CZ	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,IT,DE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,IT,DK	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,IT,EE	: c	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,IT,EL	: 	: u	: u	: u	3022.83 u	: u
THS_NAC,PROF,N_GE4,IT,ES	: c	15613.46 u	: u	7870.88 u	7681.52 u	6753.45 
THS_NAC,PROF,N_GE4,IT,FI	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,IT,FR	: u	25374.69 u	18157.52 u	13947.93 u	16030.91 u	25464.03 u
THS_NAC,PROF,N_GE4,IT,HR	: u	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,IT,HU	: c	: u	: u	: u	: u	212455 u
THS_NAC,PROF,N_GE4,IT,IE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,IT,IT	276404.62 u	204076.37 	217848.84 	128748.7 b	189437.13 	269902.58 
THS_NAC,PROF,N_GE4,IT,LT	: c	: u	568.5 u	: u	: u	5782.7 u
THS_NAC,PROF,N_GE4,IT,LU	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,IT,LV	: 	: c	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,IT,MT	: c	: c	3670.87 u	: u	1274.01 	1077.28 
THS_NAC,PROF,N_GE4,IT,NL	: c	: u	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,IT,NO	: u	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,IT,PL	27116.09 u	20895.96 u	13388.67 u	12843.45 bu	: u	: u
THS_NAC,PROF,N_GE4,IT,PT	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,IT,RO	: 	: 	: 	: 	: u	: 
THS_NAC,PROF,N_GE4,IT,SE	: 	: 	: 	: u	: 	: 
THS_NAC,PROF,N_GE4,IT,SI	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,IT,SK	: 	: u	: u	: 	: 	: 
THS_NAC,PROF,N_GE4,IT,UK	: 	: 	: 	: 	47027.81 	: u
THS_NAC,PROF,N_GE4,JP,AT	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,JP,BE	: u	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,JP,CH	: 	: u	: u	: 	: u	: 
THS_NAC,PROF,N_GE4,JP,CY	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,JP,CZ	: c	: 	: 	: u	: 	: 
THS_NAC,PROF,N_GE4,JP,DE	: c	: u	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,JP,DK	: 	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,JP,EE	: 	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,JP,ES	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,JP,FI	: c	: 	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,JP,FR	: u	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,JP,HR	: 	: 	: 	: u	: 	: u
THS_NAC,PROF,N_GE4,JP,HU	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,JP,IE	: c	: u	: 	: u	: u	: u
THS_NAC,PROF,N_GE4,JP,IT	: 	: 	: 	: u	: 	: 
THS_NAC,PROF,N_GE4,JP,LT	: 	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,JP,LU	: 	: u	: 	: u	: u	: 
THS_NAC,PROF,N_GE4,JP,MT	: c	: 	: 	: 	: u	: 
THS_NAC,PROF,N_GE4,JP,NL	: c	: u	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,JP,NO	: u	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,JP,PL	: c	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,JP,PT	: 	: 	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,JP,SE	: 	: 	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,JP,SI	: 	: 	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,JP,UK	: 	: 	: 	: 	21280.52 	: u
THS_NAC,PROF,N_GE4,KR,AT	: 	: u	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,KR,BE	: u	416.16 	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,KR,CH	: 	: u	: u	: 	: 	: 
THS_NAC,PROF,N_GE4,KR,CZ	: c	: 	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,KR,DE	: c	: 	: 	: u	: u	: u
THS_NAC,PROF,N_GE4,KR,DK	: 	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE4,KR,ES	: 	: u	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,KR,FI	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,KR,FR	: u	: u	: 	: 	: u	: u
THS_NAC,PROF,N_GE4,KR,HU	: c	: u	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,KR,IE	: 	: u	: u	: 	: 	: u
THS_NAC,PROF,N_GE4,KR,IT	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,KR,LT	: c	: u	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,KR,MT	: 	: 	: c	: 	: u	: 
THS_NAC,PROF,N_GE4,KR,NL	: c	: u	: u	: 	: 	: 
THS_NAC,PROF,N_GE4,KR,NO	: 	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,KR,PL	: c	: u	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,KR,PT	: c	: 	: 	: 	: u	: 
THS_NAC,PROF,N_GE4,KR,UK	: 	: 	: 	: 	18078.23 u	: u
THS_NAC,PROF,N_GE4,LT,AT	: 	: u	: 	: 	: u	: u
THS_NAC,PROF,N_GE4,LT,BE	: 	0 	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,LT,CY	: 	: 	: 	: 	: u	: u
THS_NAC,PROF,N_GE4,LT,DE	: 	: 	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,LT,DK	: 	: 	: 	: u	: u	: 
THS_NAC,PROF,N_GE4,LT,EE	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,LT,EL	: 	: 	: 	: 	: u	: 
THS_NAC,PROF,N_GE4,LT,ES	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,LT,FI	: c	: 	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,LT,FR	: u	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,LT,HR	: 	: 	: 	: 	: u	: u
THS_NAC,PROF,N_GE4,LT,HU	: 	: 	: 	: u	: 	: u
THS_NAC,PROF,N_GE4,LT,IE	: 	: 	: 	: u	: 	: 
THS_NAC,PROF,N_GE4,LT,LT	2969.76 	1985.25 	2734.33 	1753.54 	1580.85 	1006.72 
THS_NAC,PROF,N_GE4,LT,LU	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,LT,LV	: 	: c	: 	: u	: u	: u
THS_NAC,PROF,N_GE4,LT,MT	: 	: c	: 	: 	: u	: u
THS_NAC,PROF,N_GE4,LT,NO	: u	: u	: 	: 	: u	: 
THS_NAC,PROF,N_GE4,LT,PL	: c	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE4,LT,PT	: 	: 	: u	: u	: 	: u
