unit,purpose,duration,partner,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
THS_NAC,PROF,N_GE4,SK,CZ	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,SK,DE	: c	: u	: 	: u	: 	: u
THS_NAC,PROF,N_GE4,SK,EE	: 	: u	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,SK,ES	: 	: u	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,SK,FI	: c	: 	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,SK,FR	: 	: 	: u	: 	: u	: 
THS_NAC,PROF,N_GE4,SK,HR	: 	: u	: u	: 	: 	: u
THS_NAC,PROF,N_GE4,SK,HU	: 	: 	: 	: u	: 	: u
THS_NAC,PROF,N_GE4,SK,IE	: c	: 	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,SK,IT	: 	: 	: 	: u	: 	: 
THS_NAC,PROF,N_GE4,SK,LT	: 	: u	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,SK,LU	: 	: u	: u	: 	: u	: 
THS_NAC,PROF,N_GE4,SK,LV	: 	: c	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,SK,PL	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,SK,PT	: 	: 	: u	: 	: 	: 
THS_NAC,PROF,N_GE4,SK,SI	: 	: 	: 	: u	: 	: u
THS_NAC,PROF,N_GE4,SK,SK	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,SK,UK	: 	: 	: 	: 	: u	: u
THS_NAC,PROF,N_GE4,TR,AT	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,TR,BE	: u	1127.93 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,TR,BG	: c	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,TR,CH	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,TR,CY	: 	: 	: u	: 	: 	: 
THS_NAC,PROF,N_GE4,TR,CZ	: 	: 	: 	: u	: 	: 
THS_NAC,PROF,N_GE4,TR,DE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,TR,DK	: 	: 	: 	: u	: u	: u
THS_NAC,PROF,N_GE4,TR,EE	: 	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,TR,EL	: 	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,TR,ES	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,TR,FI	: c	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,TR,FR	: u	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,TR,HR	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,TR,HU	: c	399288 u	: u	436101 u	192283 u	9591 u
THS_NAC,PROF,N_GE4,TR,IE	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,TR,IT	: 	: 	: 	: u	: 	: u
THS_NAC,PROF,N_GE4,TR,LT	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,TR,LU	: 	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE4,TR,LV	: 	: 	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,TR,MT	: c	: u	: c	: u	: u	: u
THS_NAC,PROF,N_GE4,TR,NL	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,TR,NO	: u	: 	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,TR,PL	: c	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,TR,PT	: c	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE4,TR,RO	: c	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,TR,SE	: 	: 	: 	: u	: 	: 
THS_NAC,PROF,N_GE4,TR,SI	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,TR,UK	: 	: 	: 	: 	22273.72 	: u
THS_NAC,PROF,N_GE4,UA,AT	: 	: u	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,UA,BE	: u	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,UA,BG	: 	: 	: 	: 	: u	: 
THS_NAC,PROF,N_GE4,UA,CH	: 	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,UA,CY	: c	: u	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,UA,CZ	: c	: 	: 	: 	: u	: 
THS_NAC,PROF,N_GE4,UA,DE	: c	: 	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,UA,DK	: 	: 	: u	: 	: 	: u
THS_NAC,PROF,N_GE4,UA,EE	: 	: u	: 	: u	: u	: 
THS_NAC,PROF,N_GE4,UA,EL	: 	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,UA,ES	: c	: u	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,UA,FI	: 	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,UA,FR	: u	: 	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,UA,HU	: c	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,UA,IT	: 	: 	: u	: 	: 	: u
THS_NAC,PROF,N_GE4,UA,LT	739.48 u	842.61 u	: u	820.48 u	: u	: u
THS_NAC,PROF,N_GE4,UA,LU	: 	: u	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,UA,LV	: 	: c	: 	: 	: u	: u
THS_NAC,PROF,N_GE4,UA,MT	: c	: 	: 	: 	: u	: u
THS_NAC,PROF,N_GE4,UA,NO	: 	: 	: 	: u	: 	: 
THS_NAC,PROF,N_GE4,UA,PL	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,UA,PT	: c	: 	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,UA,SI	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,UA,UK	: 	: 	: 	: 	: u	: u
THS_NAC,PROF,N_GE4,UK,AT	: c	: u	: u	41174.19 u	: u	: u
THS_NAC,PROF,N_GE4,UK,BE	: u	6524.87 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,UK,BG	: c	: u	: 	: u	: u	: 
THS_NAC,PROF,N_GE4,UK,CH	: 	: u	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,UK,CY	: c	: u	: u	: u	: u	15103.58 u
THS_NAC,PROF,N_GE4,UK,CZ	: c	: u	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,UK,DE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,UK,DK	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,UK,EE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,UK,EL	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,UK,ES	: c	: u	14138.45 bu	10767.4 u	3444.64 u	3203.86 
THS_NAC,PROF,N_GE4,UK,FI	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,UK,FR	45970.48 u	22871.98 u	: u	: u	38982.88 u	: u
THS_NAC,PROF,N_GE4,UK,HR	: u	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,UK,HU	: c	470015 u	700509 u	: u	105401 u	29004 u
THS_NAC,PROF,N_GE4,UK,IE	12266.42 u	17557.25 	16398.7 u	15965.52 u	9392.38 u	12280.25 u
THS_NAC,PROF,N_GE4,UK,IT	: u	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,UK,LT	2830.97 	2111 	3375.02 	1213.04 	4567.28 	6591.37 
THS_NAC,PROF,N_GE4,UK,LU	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,UK,LV	: 	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,UK,MT	2303.17 u	: u	3311.21 u	2743.95 bu	1476.45 	1823.29 
THS_NAC,PROF,N_GE4,UK,NL	20994.03 u	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,UK,NO	: u	: 	: u	: u	51062.58 u	: 
THS_NAC,PROF,N_GE4,UK,PL	48512.57 	35165.27 	32082.68 	46632.34 b	73081.35 u	: u
THS_NAC,PROF,N_GE4,UK,PT	: c	3611.76 u	: u	: u	5440.31 u	: u
THS_NAC,PROF,N_GE4,UK,SE	: 	: u	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,UK,SI	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,UK,SK	: 	: u	: u	: 	: u	: 
THS_NAC,PROF,N_GE4,UK,UK	: 	: 	: 	: 	245708.21 	: u
THS_NAC,PROF,N_GE4,US,AT	: c	74181.19 u	: u	73775.88 u	: u	: u
THS_NAC,PROF,N_GE4,US,BE	64836.92 bu	85333.04 	28433.42 u	73848.47 u	93815.44 u	: u
THS_NAC,PROF,N_GE4,US,BG	: 	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,US,CH	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,US,CY	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,US,CZ	: c	: u	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,US,DE	1565626.68 u	: u	694540.35 u	770565.5 u	1020439.48 u	: u
THS_NAC,PROF,N_GE4,US,DK	: 	286065.34 u	: u	: u	: u	713850.98 u
THS_NAC,PROF,N_GE4,US,EE	: c	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,US,EL	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,US,ES	83599.2 u	57852.37 u	: u	2998.1 u	5818.04 u	1071.37 u
THS_NAC,PROF,N_GE4,US,FI	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,US,FR	137824.33 u	: u	189227.53 u	162485.43 u	338558.55 u	221601.2 u
THS_NAC,PROF,N_GE4,US,HR	: u	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE4,US,HU	2786713 	4324544 	4070910 	2260488 	1656188 	258365 
THS_NAC,PROF,N_GE4,US,IE	97532.93 	112611.84 	61341.49 u	52468.25 u	77400.98 u	58793.09 u
THS_NAC,PROF,N_GE4,US,IT	: u	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,US,LT	2590.57 u	3951.81 	1742.76 u	: u	12034.2 u	4735.85 u
THS_NAC,PROF,N_GE4,US,LU	: 	: u	: u	9938.3 u	: u	: u
THS_NAC,PROF,N_GE4,US,LV	: 	: 	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,US,MT	: c	: u	: c	: u	: u	: u
THS_NAC,PROF,N_GE4,US,NL	123950.84 u	107069.21 u	82022.48 u	: u	: u	: u
THS_NAC,PROF,N_GE4,US,NO	: u	: 	: u	643392.34 u	: u	: 
THS_NAC,PROF,N_GE4,US,PL	85414.2 u	65120.48 u	69639.07 u	93518.16 bu	: u	: u
THS_NAC,PROF,N_GE4,US,PT	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,US,SE	: 	: u	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,US,SI	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,US,SK	: c	: 	: 	: 	: u	: 
THS_NAC,PROF,N_GE4,US,UK	: 	: 	: 	: 	248834.03 	: u
THS_NAC,PROF,N_GE4,WORLD,AT	418017.36 	444968.58 	492305.45 	590269.61 	531452.99 	482237.01 
THS_NAC,PROF,N_GE4,WORLD,BE	254991.04 b	349666.08 	169657.77 	220179.1 	356771.38 	298358.51 
THS_NAC,PROF,N_GE4,WORLD,BG	14179.42 u	12896.87 u	12808.18 u	12006.21 u	14611.95 	16192.14 u
THS_NAC,PROF,N_GE4,WORLD,CH	: 	444961.88 	702086.95 	257131.78 	538644.29 u	818952.77 u
THS_NAC,PROF,N_GE4,WORLD,CY	71023.78 	59050.69 	52006.19 	60912.91 	49919.54 	54602.86 
THS_NAC,PROF,N_GE4,WORLD,CZ	1693345.76 	831355.43 	1452427.58 	1209572.18 	874024.41 	1313487.06 
THS_NAC,PROF,N_GE4,WORLD,DE	7003313.77 	6608490.69 	6556662.56 	5733091.44 	7038259.18 	7562820.54 
THS_NAC,PROF,N_GE4,WORLD,DK	: 	1311203.34 	1909777.23 	2843010.7 b	1960819.21 b	2350740.19 
THS_NAC,PROF,N_GE4,WORLD,EE	50290.3 	55932.77 	68613.05 	58530.63 	25210.83 	12854.4 
THS_NAC,PROF,N_GE4,WORLD,EL	: 	31838.73 	22956.58 	26399.16 	34663.86 	20125.4 
THS_NAC,PROF,N_GE4,WORLD,ES	821522.91 	843834.56 	468630.72 b	139653.09 	182433.66 	219852.88 
THS_NAC,PROF,N_GE4,WORLD,FI	458200.04 	482533.89 	505176.83 	406592.12 	460139.97 	602153.65 
THS_NAC,PROF,N_GE4,WORLD,FR	1389275.54 	1035684.78 	1200295.79 	1367209.74 	1582672 	1405957.97 
THS_NAC,PROF,N_GE4,WORLD,HR	742462.69 	390951.1 	1580786.78 	966574.59 	595700.16 	582645.42 
THS_NAC,PROF,N_GE4,WORLD,HU	13659262 	14902791 	14614506 	10274259 	4976687 	2537691.9 
THS_NAC,PROF,N_GE4,WORLD,IE	245349.39 	289780.15 	185385.77 	204733.62 	198274.14 	135995.62 
THS_NAC,PROF,N_GE4,WORLD,IT	464373.12 	290119.41 	360460.2 	470529.92 b	291882.4 	883142.17 
THS_NAC,PROF,N_GE4,WORLD,LT	38640.02 	38798.22 	44090.8 	38356.92 	119729.48 	99059.72 
THS_NAC,PROF,N_GE4,WORLD,LU	: 	46150.1 	49572.98 	55785.65 	60567.14 	48744.41 
THS_NAC,PROF,N_GE4,WORLD,LV	: 	17165.12 u	10444.03 u	9210.52 u	18933.68 	18095.81 
THS_NAC,PROF,N_GE4,WORLD,MT	12385.06 	8212.7 	16397.68 	12909.65 b	10983.64 	10427.17 
THS_NAC,PROF,N_GE4,WORLD,NL	558483.2 	337664.96 	298314.12 	256126.45 	349363.31 	249717.28 
THS_NAC,PROF,N_GE4,WORLD,NO	4161279.87 	: 	3401723.93 	3053189.82 	1268291.68 	: 
THS_NAC,PROF,N_GE4,WORLD,PL	894819.66 	699118.97 	727501.76 	828041.11 b	1076626.48 	2996919.45 
THS_NAC,PROF,N_GE4,WORLD,PT	37713.59 	50832.2 	40066.2 	53762.35 	53941.15 	33196.29 
THS_NAC,PROF,N_GE4,WORLD,RO	83410.03 	66848.02 	87112.53 	62883.79 	68144.64 	33268.52 
THS_NAC,PROF,N_GE4,WORLD,SE	: 	933488.23 	1867465.57 	2805919.59 	: 	: 
THS_NAC,PROF,N_GE4,WORLD,SI	45296.13 	55114.99 	43387.35 	44282.84 	40562.35 	42043.29 
THS_NAC,PROF,N_GE4,WORLD,SK	: c	: u	: u	: u	82357.1 bu	29546.46 u
THS_NAC,PROF,N_GE4,WORLD,UK	: 	: 	: 	: 	1423036.89 	: u
THS_NAC,PROF,N_GE4,ZA,AT	: c	: 	: 	: u	: u	: 
THS_NAC,PROF,N_GE4,ZA,BE	: u	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,ZA,CH	: 	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE4,ZA,CY	: c	: 	: u	: 	: 	: 
THS_NAC,PROF,N_GE4,ZA,CZ	: 	: 	: 	: u	: 	: 
THS_NAC,PROF,N_GE4,ZA,DE	: c	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,ZA,DK	: 	: 	: u	: 	: u	: 
THS_NAC,PROF,N_GE4,ZA,EE	: 	: 	: 	: u	: 	: 
THS_NAC,PROF,N_GE4,ZA,ES	: c	: u	: 	: u	: u	: u
THS_NAC,PROF,N_GE4,ZA,FI	: 	: u	: 	: u	: 	: u
THS_NAC,PROF,N_GE4,ZA,FR	: u	: u	: u	: 	: u	: u
THS_NAC,PROF,N_GE4,ZA,HR	: u	: 	: u	: 	: 	: 
THS_NAC,PROF,N_GE4,ZA,HU	: 	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,ZA,IE	: c	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE4,ZA,IT	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,ZA,LT	: 	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE4,ZA,LU	: 	: u	: 	: 	: u	: 
THS_NAC,PROF,N_GE4,ZA,MT	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE4,ZA,NL	: c	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE4,ZA,NO	: 	: 	: u	: u	: 	: 
THS_NAC,PROF,N_GE4,ZA,PL	: c	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE4,ZA,PT	: 	: u	: u	: 	: 	: u
THS_NAC,PROF,N_GE4,ZA,SE	: 	: 	: u	: 	: 	: 
THS_NAC,PROF,N_GE4,ZA,SI	: c	: 	: u	: 	: 	: 
THS_NAC,PROF,N_GE4,ZA,UK	: 	: 	: 	: 	24506.1 	: u
THS_NAC,TOTAL,N1-3,AFR,AT	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AFR,BE	: u	1566.18 	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AFR,CH	: 	: 	: 	: u	: u	: u
THS_NAC,TOTAL,N1-3,AFR,CY	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AFR,CZ	: 	: u	: 	: 	: 	: 
THS_NAC,TOTAL,N1-3,AFR,DE	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AFR,DK	: 	: u	: u	: 	: u	: u
THS_NAC,TOTAL,N1-3,AFR,EE	: c	: 	: u	: 	: 	: 
THS_NAC,TOTAL,N1-3,AFR,ES	18714.28 	17280.19 	9535.5 b	6452.05 	5572.23 	8898.88 
THS_NAC,TOTAL,N1-3,AFR,FI	: 	: u	: u	: 	: 	: 
THS_NAC,TOTAL,N1-3,AFR,FR	93480.36 u	41200.1 u	167211.39 u	144749.57 	80369.29 u	72286.85 u
THS_NAC,TOTAL,N1-3,AFR,HR	: u	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AFR,HU	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AFR,IE	: c	: u	: u	: u	: u	: 
THS_NAC,TOTAL,N1-3,AFR,IT	: u	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AFR,LT	: 	: 	: 	: u	: u	1096.71 u
THS_NAC,TOTAL,N1-3,AFR,LU	: 	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AFR,MT	: c	: u	: c	: u	588.01 u	744.05 u
THS_NAC,TOTAL,N1-3,AFR,NL	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AFR,NO	: u	: 	: u	: u	: u	: 
THS_NAC,TOTAL,N1-3,AFR,PL	: c	: u	: u	: u	: 	: u
THS_NAC,TOTAL,N1-3,AFR,PT	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AFR,SE	: 	: 	: u	: u	: 	: 
THS_NAC,TOTAL,N1-3,AFR,SI	: 	: 	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AFR,UK	: 	: 	: 	: 	13838.87 	: u
THS_NAC,TOTAL,N1-3,AFR_OTH,AT	: c	: u	: u	: 	: u	: u
THS_NAC,TOTAL,N1-3,AFR_OTH,BE	: u	: 	: 	: u	: 	: u
THS_NAC,TOTAL,N1-3,AFR_OTH,CH	: 	: 	: 	: 	: u	: 
THS_NAC,TOTAL,N1-3,AFR_OTH,CY	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AFR_OTH,DE	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AFR_OTH,DK	: 	: u	: u	: 	: u	: 
THS_NAC,TOTAL,N1-3,AFR_OTH,EE	: 	: 	: u	: 	: 	: 
THS_NAC,TOTAL,N1-3,AFR_OTH,ES	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AFR_OTH,FI	: 	: u	: u	: 	: 	: 
THS_NAC,TOTAL,N1-3,AFR_OTH,FR	: u	: u	: u	101021.65 u	: u	: 
THS_NAC,TOTAL,N1-3,AFR_OTH,HR	: u	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AFR_OTH,HU	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AFR_OTH,IE	: 	: u	: u	: u	: u	: 
THS_NAC,TOTAL,N1-3,AFR_OTH,IT	: u	: 	: 	: 	: u	: u
THS_NAC,TOTAL,N1-3,AFR_OTH,LT	: 	: 	: 	: u	: u	1064.16 u
THS_NAC,TOTAL,N1-3,AFR_OTH,LU	: 	: u	: u	: u	: 	: u
THS_NAC,TOTAL,N1-3,AFR_OTH,MT	: 	: 	: 	: u	: u	: 
THS_NAC,TOTAL,N1-3,AFR_OTH,NL	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AFR_OTH,NO	: u	: 	: u	: u	: u	: 
THS_NAC,TOTAL,N1-3,AFR_OTH,PL	: c	: u	: u	: u	: 	: u
THS_NAC,TOTAL,N1-3,AFR_OTH,PT	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AFR_OTH,SE	: 	: 	: u	: u	: 	: 
THS_NAC,TOTAL,N1-3,AFR_OTH,SI	: 	: 	: 	: u	: 	: u
THS_NAC,TOTAL,N1-3,AFR_OTH,UK	: 	: 	: 	: 	8404.93 u	: u
THS_NAC,TOTAL,N1-3,AME,AT	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AME,BE	: u	40326.48 	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AME,CH	: 	: u	: u	: u	: 	: u
THS_NAC,TOTAL,N1-3,AME,CY	: 	: 	: 	: 	: 	: u
THS_NAC,TOTAL,N1-3,AME,DE	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AME,DK	: 	362260.78 u	: u	: u	466134.41 bu	: u
THS_NAC,TOTAL,N1-3,AME,EE	: 	: u	: 	: 	: u	: u
THS_NAC,TOTAL,N1-3,AME,EL	: 	: 	: 	: 	: u	: 
THS_NAC,TOTAL,N1-3,AME,ES	: c	: u	: u	2901.36 u	1621.86 u	1160.64 u
THS_NAC,TOTAL,N1-3,AME,FI	: c	: u	: u	: u	: 	: u
THS_NAC,TOTAL,N1-3,AME,FR	46674.44 u	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AME,HR	: 	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AME,HU	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AME,IE	22425.72 u	: u	: u	19254.1 u	: u	: u
THS_NAC,TOTAL,N1-3,AME,IT	: u	: 	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AME,LT	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AME,LU	: 	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AME,LV	: 	: 	: 	: u	: 	: u
THS_NAC,TOTAL,N1-3,AME,MT	: c	: 	: c	: u	: u	: u
THS_NAC,TOTAL,N1-3,AME,NL	66908.66 u	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AME,NO	: u	: 	: u	: u	: u	: 
THS_NAC,TOTAL,N1-3,AME,PL	: c	: u	: u	: u	: 	: u
THS_NAC,TOTAL,N1-3,AME,PT	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AME,SE	: 	: u	: u	: u	: 	: 
THS_NAC,TOTAL,N1-3,AME,SI	: 	: u	: 	: u	: 	: 
THS_NAC,TOTAL,N1-3,AME,SK	: c	: 	: 	: 	: 	: 
THS_NAC,TOTAL,N1-3,AME,UK	: 	: 	: 	: 	28026.84 	: u
THS_NAC,TOTAL,N1-3,AME_C_S,AT	: c	: u	: u	: u	: 	: 
THS_NAC,TOTAL,N1-3,AME_C_S,BE	: u	5071.37 	: u	: u	: 	: 
THS_NAC,TOTAL,N1-3,AME_C_S,DE	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AME_C_S,DK	: 	: u	: 	: 	: 	: 
THS_NAC,TOTAL,N1-3,AME_C_S,EE	: 	: u	: 	: 	: 	: 
THS_NAC,TOTAL,N1-3,AME_C_S,ES	: c	: u	: u	: u	1307.6 u	: u
THS_NAC,TOTAL,N1-3,AME_C_S,FR	: u	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AME_C_S,HR	: 	: u	: u	: u	: u	: 
THS_NAC,TOTAL,N1-3,AME_C_S,HU	: c	: 	: 	: 	: u	: 
THS_NAC,TOTAL,N1-3,AME_C_S,IE	: 	: 	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AME_C_S,IT	: u	: 	: 	: 	: 	: 
THS_NAC,TOTAL,N1-3,AME_C_S,LT	: 	: 	: 	: 	: u	: u
THS_NAC,TOTAL,N1-3,AME_C_S,LU	: 	: u	: u	: u	: u	: 
THS_NAC,TOTAL,N1-3,AME_C_S,LV	: 	: 	: 	: u	: 	: 
THS_NAC,TOTAL,N1-3,AME_C_S,NL	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AME_C_S,NO	: u	: 	: u	: u	: u	: 
THS_NAC,TOTAL,N1-3,AME_C_S,PL	: c	: u	: u	: u	: 	: u
THS_NAC,TOTAL,N1-3,AME_C_S,PT	: c	: u	: u	: 	: 	: 
THS_NAC,TOTAL,N1-3,AME_C_S,SE	: 	: u	: u	: u	: 	: 
THS_NAC,TOTAL,N1-3,AME_C_S,SI	: 	: 	: 	: u	: 	: 
THS_NAC,TOTAL,N1-3,AME_C_S,UK	: 	: 	: 	: 	: u	: u
THS_NAC,TOTAL,N1-3,AME_C_S_OTH,AT	: c	: u	: u	: 	: 	: 
THS_NAC,TOTAL,N1-3,AME_C_S_OTH,BE	: u	5071.37 	: u	: u	: 	: 
THS_NAC,TOTAL,N1-3,AME_C_S_OTH,DE	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AME_C_S_OTH,DK	: 	: u	: 	: 	: 	: 
THS_NAC,TOTAL,N1-3,AME_C_S_OTH,ES	: c	: u	: u	: u	1307.6 u	: u
THS_NAC,TOTAL,N1-3,AME_C_S_OTH,FR	: u	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AME_C_S_OTH,HR	: 	: u	: u	: u	: u	: 
THS_NAC,TOTAL,N1-3,AME_C_S_OTH,HU	: c	: 	: 	: 	: u	: 
THS_NAC,TOTAL,N1-3,AME_C_S_OTH,IE	: 	: 	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AME_C_S_OTH,IT	: u	: 	: 	: 	: 	: 
THS_NAC,TOTAL,N1-3,AME_C_S_OTH,LU	: 	: u	: 	: u	: u	: 
THS_NAC,TOTAL,N1-3,AME_C_S_OTH,LV	: 	: 	: 	: u	: 	: 
THS_NAC,TOTAL,N1-3,AME_C_S_OTH,NL	: c	: u	: u	: u	: u	: u
THS_NAC,TOTAL,N1-3,AME_C_S_OTH,NO	: u	: 	: u	: u	: u	: 
THS_NAC,TOTAL,N1-3,AME_C_S_OTH,PL	: c	: u	: u	: u	: 	: 
THS_NAC,TOTAL,N1-3,AME_C_S_OTH,PT	: c	: 	: 	: 	: 	: 
THS_NAC,TOTAL,N1-3,AME_C_S_OTH,SE	: 	: u	: u	: u	: 	: 
THS_NAC,TOTAL,N1-3,AME_C_S_OTH,SI	: 	: 	: 	: u	: 	: 
THS_NAC,TOTAL,N1-3,AME_C_S_OTH,UK	: 	: 	: 	: 	: u	: u
THS_NAC,TOTAL,N1-3,AME_N,AT	: c	: u	: u	: u	: u	: u
