unit,purpose,duration,partner,quantile,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
THS_EUR,TOTAL,N_GE4,OUT,UNK,MT	359899.38 	343224.31 	287037.25 	258113.96 b	286480.18 	259012.8 
THS_EUR,TOTAL,N_GE4,OUT,UNK,NL	: 	: 	: 	: 	: 	11362340.74 
THS_EUR,TOTAL,N_GE4,OUT,UNK,NO	10641702.75 	9533051.47 	9831808.29 	9846815.39 	8697722.48 	: 
THS_EUR,TOTAL,N_GE4,OUT,UNK,PL	5804311.3 	5153789.09 	4936090.43 	4600405.89 b	5540467.19 	5564314.05 
THS_EUR,TOTAL,N_GE4,OUT,UNK,PT	776587.36 	618404.96 	821426.49 	657275.36 	478782.13 	453461.44 
THS_EUR,TOTAL,N_GE4,OUT,UNK,RO	: 	: 	: 	: 	: 	301286.24 
THS_EUR,TOTAL,N_GE4,OUT,UNK,SE	: 	3373033.37 	4158329.34 	4307469.6 	: 	: 
THS_EUR,TOTAL,N_GE4,OUT,UNK,SI	662268.31 	722064.67 	675196.8 	599896.66 	578002.6 	598416.86 
THS_EUR,TOTAL,N_GE4,OUT,UNK,SK	1315705.79 	1184492.76 	1360442.62 	911265.77 	1121431.75 b	1405658.48 
THS_EUR,TOTAL,N_GE4,OUT,UNK,UK	: 	: 	: 	: 	34206528.92 	: u
THS_EUR,TOTAL,N_GE4,WORLD,Q1,EA	: 	: 	: 	: 	1449319.25 e	39467.18 e
THS_EUR,TOTAL,N_GE4,WORLD,Q1,EE	68234.27 	49673.82 	59440.53 	54403.61 	65563.17 	39462.32 
THS_EUR,TOTAL,N_GE4,WORLD,Q1,EU27	: 	: 	: 	: 	1784732.58 e	40202.37 e
THS_EUR,TOTAL,N_GE4,WORLD,Q1,EU28	: 	: 	: 	: 	1784486.86 e	40196.03 e
THS_EUR,TOTAL,N_GE4,WORLD,Q1,NL	1311401.42 	1597550.26 	1831678.17 	1351812.12 	1383578.25 	: 
THS_EUR,TOTAL,N_GE4,WORLD,Q1,RO	278533.98 	246674.7 	264512.01 	272057.33 	306698.97 	: 
THS_EUR,TOTAL,N_GE4,WORLD,Q2,EA	: 	: 	: 	: 	2442501.87 e	13571.13 e
THS_EUR,TOTAL,N_GE4,WORLD,Q2,EE	105533.69 	75611.35 	87209.24 	94271.57 	48238.81 	13569.46 u
THS_EUR,TOTAL,N_GE4,WORLD,Q2,EU27	: 	: 	: 	: 	3021803.08 e	13823.93 u
THS_EUR,TOTAL,N_GE4,WORLD,Q2,EU28	: 	: 	: 	: 	3021387.06 e	13821.75 u
THS_EUR,TOTAL,N_GE4,WORLD,Q2,NL	2582755.56 	2041588.4 	2053279.87 	2311702.8 	2393963.36 	: 
THS_EUR,TOTAL,N_GE4,WORLD,Q2,RO	512332.89 	533959.53 	554116.52 	572120.46 	530682.38 	: 
THS_EUR,TOTAL,N_GE4,WORLD,Q3,EA	: 	: 	: 	: 	4217144.06 e	107655.9 e
THS_EUR,TOTAL,N_GE4,WORLD,Q3,EE	145817.58 	149923.81 	176429.85 	149368.36 	87652.98 	107642.65 
THS_EUR,TOTAL,N_GE4,WORLD,Q3,EU27	: 	: 	: 	: 	4607600.75 e	109661.31 e
THS_EUR,TOTAL,N_GE4,WORLD,Q3,EU28	: 	: 	: 	: 	4606966.41 e	109644.01 e
THS_EUR,TOTAL,N_GE4,WORLD,Q3,NL	4884090.77 	4596613.02 	4393337.24 	4305777.13 	4128973.64 	: 
THS_EUR,TOTAL,N_GE4,WORLD,Q3,RO	625597.11 	455283.03 	363331.35 	302362.64 	316383.88 	: 
THS_EUR,TOTAL,N_GE4,WORLD,Q4,EA	: 	: 	: 	: 	4734005.6 e	172431.96 e
THS_EUR,TOTAL,N_GE4,WORLD,Q4,EE	359043.26 	310621.5 	286614.74 	254121.97 	220817.49 	172410.75 
THS_EUR,TOTAL,N_GE4,WORLD,Q4,EU27	: 	: 	: 	: 	4904184.76 e	175644.02 e
THS_EUR,TOTAL,N_GE4,WORLD,Q4,EU28	: 	: 	: 	: 	4903509.58 e	175616.31 e
THS_EUR,TOTAL,N_GE4,WORLD,Q4,NL	8538436.36 	4873682.35 	4049395.75 	4248230.49 	4512607.25 	: 
THS_EUR,TOTAL,N_GE4,WORLD,Q4,RO	144494.57 	117677.2 	89370.64 	65422.86 	91368.51 	: 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,AT	10509413.24 	10244838.56 	9346493.53 	9370157.35 	9622683.27 	8949305.28 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,BE	6910879.73 b	8073651.26 	6692379.97 	6806840.52 	7853700.34 	5715103.35 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,BG	598655.47 	418817.71 	359721.28 	365903.43 	364195.47 	336236.21 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,CH	: 	13932212.35 	12663044.59 	10788491.09 	11369868.55 	11177420.96 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,CY	1312650.61 	1111112.65 	960110.41 	1091296.93 	970161.03 	677119.52 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,CZ	3806450.79 	3258339.7 	2975698.37 	2712997.88 	3026147.59 	3078300.44 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,DE	98378480.04 	89568787.01 	83893647.57 	83459132.71 	88129399.03 	81952540.19 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,DK	: 	7120633.86 	5839518.15 	6504956.82 b	5027687.24 b	5109437.03 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,EA	: 	: 	: 	: 	230297586.45 e	221116408.44 e
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,EE	678628.8 	585830.48 	609694.36 	552165.5 	422272.44 	333085.19 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,EL	: 	1536589.56 	1411109.08 	1522518.82 	1445401.09 	1121768.23 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,ES	24243252.86 	23333915.54 	20390637.68 b	16316450.76 	16945622.35 	16383072.95 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,EU27	: 	: 	: 	: 	298370344.04 e	283472073.25 e
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,EU28	: 	: 	: 	: 	299813005.31 e	284677883.35 e
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,FI	7353431.46 	7257750.9 	7207063.48 	7077379.24 	6991698.27 	7411256.29 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,FR	60240086.62 	53754667.29 	52663593.37 	59883804.45 	57600546.18 	55644813.6 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,HR	1095232.4 	739209.35 	1380073.9 	1160166.49 	1459920.55 	1227701.78 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,HU	1854965.57 	1736950.96 	1661032.87 	1575093.27 	1301355.48 	1338336.39 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,IE	5290038.94 	5187507.46 	4569128.43 	4573663.97 	4404484.53 	4383089.25 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,IT	17125178.9 	14436660.51 	12937847.96 	13140036.21 b	16955574.66 	20386680.22 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,LT	827791.66 	789493.45 	724905.2 	695013.56 	723003.27 	662708.02 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,LU	: 	1028525.01 	1008034.84 	1102899.63 	986317.17 	955308.59 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,LV	: 	341322.19 	348401.52 	414350.62 	393170.17 	384942.81 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,MT	371503.41 	351953.5 	293085.07 	264699.39 b	291715.76 	263938.62 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,NL	17316684.12 	13109434.03 	12327691.04 	12217522.53 	12419122.5 	12881036.7 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,NO	13156307.77 	11794728.67 	11973237.69 	12144847.24 	10823757.53 	: 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,PL	9656746.18 	8612884.96 	8011787.67 	7375114.41 b	10116408.73 	10929228 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,PT	1756393.2 	1455417.67 	1740787.4 	1437076.05 	1145665.42 	1073277.18 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,RO	1560958.55 	1353594.46 	1271330.52 	1211963.3 	1245133.73 	1235167.91 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,SE	: 	4637404.83 	5416476.9 	5415519 	: 	: 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,SI	751558.65 	813010.16 	754818.86 	677252.33 	659537.88 	683209.36 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,SK	1671391.22 	1583450.98 	1714720.43 	1221184.48 	1390795.73 b	1923744.54 
THS_EUR,TOTAL,N_GE4,WORLD,TOTAL,UK	: 	: 	: 	: 	43258704.44 	: u
THS_EUR,TOTAL,N_GE4,WORLD,UNK,AT	10509413.24 	10244838.56 	9346493.53 	9370157.35 	9622683.27 	8949305.28 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,BE	6910879.73 b	8073651.26 	6692379.97 	6806840.52 	7853700.34 	5715103.35 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,BG	598655.47 	418817.71 	359721.28 	365903.43 	364195.47 	336236.21 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,CH	: 	13932212.35 	12663044.59 	10788491.09 	11369868.55 	11177420.96 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,CY	1312650.61 	1111112.65 	960110.41 	1091296.93 	970161.03 	677119.52 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,CZ	3806450.79 	3258339.7 	2975698.37 	2712997.88 	3026147.59 	3078300.44 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,DE	98378480.04 	89568787.01 	83893647.57 	83459132.71 	88129399.03 	81952540.19 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,DK	: 	7120633.86 	5839518.15 	6504956.82 b	5027687.24 b	5109437.03 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,EA	: 	: 	: 	: 	217454615.68 e	220783282.27 e
THS_EUR,TOTAL,N_GE4,WORLD,UNK,EL	: 	1536589.56 	1411109.08 	1522518.82 	1445401.09 	1121768.23 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,ES	24243252.86 	23333915.54 	20390637.68 b	16316450.76 	16945622.35 	16383072.95 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,EU27	: 	: 	: 	: 	284052022.87 e	283132741.62 e
THS_EUR,TOTAL,N_GE4,WORLD,UNK,EU28	: 	: 	: 	: 	285496655.4 e	284338605.24 e
THS_EUR,TOTAL,N_GE4,WORLD,UNK,FI	7353431.46 	7257750.9 	7207063.48 	7077379.24 	6991698.27 	7411256.29 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,FR	60240086.62 	53754667.29 	52663593.37 	59883804.45 	57600546.18 	55644813.6 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,HR	1095232.4 	739209.35 	1380073.9 	1160166.49 	1459920.55 	1227701.78 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,HU	1854965.57 	1736950.96 	1661032.87 	1575093.27 	1301355.48 	1338336.39 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,IE	5290038.94 	5187507.46 	4569128.43 	4573663.97 	4404484.53 	4383089.25 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,IT	17125178.9 	14436660.51 	12937847.96 	13140036.21 b	16955574.66 	20386680.22 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,LT	827791.66 	789493.45 	724905.2 	695013.56 	723003.27 	662708.02 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,LU	: 	1028525.01 	1008034.84 	1102899.63 	986317.17 	955308.59 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,LV	: 	341322.19 	348401.52 	414350.62 	393170.17 	384942.81 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,MT	371503.41 	351953.5 	293085.07 	264699.39 b	291715.76 	263938.62 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,NL	: 	: 	: 	: 	: 	12881036.7 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,NO	13156307.77 	11794728.67 	11973237.69 	12144847.24 	10823757.53 	: 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,PL	9656746.18 	8612884.96 	8011787.67 	7375114.41 b	10116408.73 	10929228 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,PT	1756393.2 	1455417.67 	1740787.4 	1437076.05 	1145665.42 	1073277.18 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,RO	: 	: 	: 	: 	: 	1235167.91 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,SE	: 	4637404.83 	5416476.9 	5415519 	: 	: 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,SI	751558.65 	813010.16 	754818.86 	677252.33 	659537.88 	683209.36 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,SK	1671391.22 	1583450.98 	1714720.43 	1221184.48 	1390795.73 b	1923744.54 
THS_EUR,TOTAL,N_GE4,WORLD,UNK,UK	: 	: 	: 	: 	43258704.44 	: u
THS_NAC,PERS,N1-3,DOM,Q1,EE	20050.7 	18525.61 	16010.59 	15263.22 	14359.87 	7909.33 
THS_NAC,PERS,N1-3,DOM,Q1,EU28	: 	: 	: 	: 	: 	8056.38 e
THS_NAC,PERS,N1-3,DOM,Q1,NL	132469.96 	220264.56 	224957.05 	195931.22 	167909.2 	: 
THS_NAC,PERS,N1-3,DOM,Q1,RO	787092.41 	941976.31 	982569.46 	990763.39 	938150.95 	: 
THS_NAC,PERS,N1-3,DOM,Q2,EE	32847.7 	32087.47 	25617.23 	28011.5 	11498.51 	9479.87 
THS_NAC,PERS,N1-3,DOM,Q2,EU28	: 	: 	: 	: 	: 	9656.13 e
THS_NAC,PERS,N1-3,DOM,Q2,NL	269021.22 	289226.03 	227771.35 	263391.64 	271289.8 	: 
THS_NAC,PERS,N1-3,DOM,Q2,RO	1511728.94 	1525602.41 	1424889.86 	1284366.88 	1167977.22 	: 
THS_NAC,PERS,N1-3,DOM,Q3,EE	50489.58 	44213.4 	41337.14 	28146.58 	16407.54 	9921.48 
THS_NAC,PERS,N1-3,DOM,Q3,EU28	: 	: 	: 	: 	: 	10105.95 e
THS_NAC,PERS,N1-3,DOM,Q3,NL	440717.53 	475378.69 	459808.94 	440145.96 	407177.38 	: 
THS_NAC,PERS,N1-3,DOM,Q3,RO	1325198.41 	820451.64 	504953.63 	477102.24 	442613.78 	: 
THS_NAC,PERS,N1-3,DOM,Q4,EE	87636.62 	78930.11 	71706.31 	47066.72 	36784.47 	42271.24 
THS_NAC,PERS,N1-3,DOM,Q4,EU28	: 	: 	: 	: 	: 	43057.18 e
THS_NAC,PERS,N1-3,DOM,Q4,NL	605773.43 	396564.07 	325860.38 	312650.88 	315171.93 	: 
THS_NAC,PERS,N1-3,DOM,Q4,RO	125645.18 	129961.11 	49405.93 	56850.69 	67302.97 	: 
THS_NAC,PERS,N1-3,DOM,TOTAL,AT	1756473.44 	1783930.58 	1677039.56 	1618274.85 	1498800.73 	1378005.39 
THS_NAC,PERS,N1-3,DOM,TOTAL,BE	346106.11 b	268493.33 	350499.98 	225324.19 	282559.75 	244673.7 
THS_NAC,PERS,N1-3,DOM,TOTAL,BG	339635.04 	216171.76 	202251.25 	316855.55 	257063.73 	229574.36 
THS_NAC,PERS,N1-3,DOM,TOTAL,CH	: 	984066.92 	926901.75 	974886.47 	1098013.61 	872323.11 
THS_NAC,PERS,N1-3,DOM,TOTAL,CY	121395.98 	107557.56 	101756.47 	104826.99 	82144.51 	66034.09 
THS_NAC,PERS,N1-3,DOM,TOTAL,CZ	21718220.69 	19605084.38 	17108718.96 	16182951.02 	14705208.43 	15134705.92 
THS_NAC,PERS,N1-3,DOM,TOTAL,DE	13172793.97 	13489819.56 	13724107.36 	12723397.25 	14640156.16 	13659349.25 
THS_NAC,PERS,N1-3,DOM,TOTAL,DK	: 	25847119.28 	24276483 	28358442.05 b	25475034.19 b	12347624.37 
THS_NAC,PERS,N1-3,DOM,TOTAL,EE	191024.59 	173756.59 	154671.28 	118488.01 	79050.4 	69581.92 
THS_NAC,PERS,N1-3,DOM,TOTAL,EL	: 	193492.75 	203928.14 	214047.73 	167120.75 	274190.62 
THS_NAC,PERS,N1-3,DOM,TOTAL,ES	10298583.43 	9264929.74 	8418607.26 b	6357128.08 	6372824.09 	6348553.43 
THS_NAC,PERS,N1-3,DOM,TOTAL,EU28	: 	: 	: 	: 	: 	220359341.71 e
THS_NAC,PERS,N1-3,DOM,TOTAL,FI	2986597.16 	2884047.47 	2930696.68 	2838131.51 	3075514.35 	3179220.68 
THS_NAC,PERS,N1-3,DOM,TOTAL,FR	13613974.99 	11466563.94 	11481802.59 	12672459.76 	12266654.44 	12403848.56 
THS_NAC,PERS,N1-3,DOM,TOTAL,HR	1020388.68 	938755.01 	1173833.47 	1799133.45 	2140003.98 	1793990.58 
THS_NAC,PERS,N1-3,DOM,TOTAL,HU	170184351.89 	147822263.55 	143778004.41 	131224568.51 	108535200.52 	123791134.7 
THS_NAC,PERS,N1-3,DOM,TOTAL,IE	1007655.72 	936724.73 	881141.98 	763306.94 	713903.17 	710416.44 
THS_NAC,PERS,N1-3,DOM,TOTAL,IT	3789711.8 	4006239.35 	3182930.75 	2664743.92 b	2715778.83 	3638688.57 
THS_NAC,PERS,N1-3,DOM,TOTAL,LT	113377.99 	103850.89 	98605.28 	84394.8 	242518.01 	263282.32 
THS_NAC,PERS,N1-3,DOM,TOTAL,LU	: 	2962.9 u	3619.04 u	5610.72 	8184.42 	3640.28 
THS_NAC,PERS,N1-3,DOM,TOTAL,LV	: 	87553.23 	89146.36 	87922.42 	97069.94 	68826.13 
THS_NAC,PERS,N1-3,DOM,TOTAL,MT	30590.96 	30276.51 	23404.06 	23056.86 b	17479.11 	20592.74 
THS_NAC,PERS,N1-3,DOM,TOTAL,NL	1447982.14 	1381433.35 	1238397.72 	1212119.69 	1161548.32 	1231365.15 
THS_NAC,PERS,N1-3,DOM,TOTAL,NO	20949649.07 	18434688.55 	17443123.36 	17321269.77 	13187382.5 	: 
THS_NAC,PERS,N1-3,DOM,TOTAL,PL	7916452.53 	6937301.02 	5802410.42 	4825394.19 b	10314192.38 	11036145.77 
THS_NAC,PERS,N1-3,DOM,TOTAL,PT	703420.78 	593336.11 	594962.29 	519632.98 	375931.28 	405358.43 
THS_NAC,PERS,N1-3,DOM,TOTAL,RO	3749664.94 	3417991.47 	2961818.88 	2809083.21 	2616044.92 	2115284.17 
THS_NAC,PERS,N1-3,DOM,TOTAL,SE	: 	23367642.87 	22577076.58 	17094541.62 	: 	: 
THS_NAC,PERS,N1-3,DOM,TOTAL,SI	93663.85 	86760.32 	77051.98 	99678.5 	98135.66 	97417.87 
THS_NAC,PERS,N1-3,DOM,TOTAL,SK	521409.95 	392681.4 	302901.57 	274000.48 	227522.69 b	231232.59 
THS_NAC,PERS,N1-3,DOM,TOTAL,UK	: 	: 	: 	: 	8901556.07 	: u
THS_NAC,PERS,N1-3,DOM,UNK,AT	1756473.44 	1783930.58 	1677039.56 	1618274.85 	1498800.73 	1378005.39 
THS_NAC,PERS,N1-3,DOM,UNK,BE	346106.11 b	268493.33 	350499.98 	225324.19 	282559.75 	244673.7 
THS_NAC,PERS,N1-3,DOM,UNK,BG	339635.04 	216171.76 	202251.25 	316855.55 	257063.73 	229574.36 
THS_NAC,PERS,N1-3,DOM,UNK,CH	: 	984066.92 	926901.75 	974886.47 	1098013.61 	872323.11 
THS_NAC,PERS,N1-3,DOM,UNK,CY	121395.98 	107557.56 	101756.47 	104826.99 	82144.51 	66034.09 
THS_NAC,PERS,N1-3,DOM,UNK,CZ	21718220.69 	19605084.38 	17108718.96 	16182951.02 	14705208.43 	15134705.92 
THS_NAC,PERS,N1-3,DOM,UNK,DE	13172793.97 	13489819.56 	13724107.36 	12723397.25 	14640156.16 	13659349.25 
THS_NAC,PERS,N1-3,DOM,UNK,DK	: 	25847119.28 	24276483 	28358442.05 b	25475034.19 b	12347624.37 
THS_NAC,PERS,N1-3,DOM,UNK,EL	: 	193492.75 	203928.14 	214047.73 	167120.75 	274190.62 
THS_NAC,PERS,N1-3,DOM,UNK,ES	10298583.43 	9264929.74 	8418607.26 b	6357128.08 	6372824.09 	6348553.43 
THS_NAC,PERS,N1-3,DOM,UNK,EU28	: 	: 	: 	: 	: 	220288466.08 e
THS_NAC,PERS,N1-3,DOM,UNK,FI	2986597.16 	2884047.47 	2930696.68 	2838131.51 	3075514.35 	3179220.68 
THS_NAC,PERS,N1-3,DOM,UNK,FR	13613974.99 	11466563.94 	11481802.59 	12672459.76 	12266654.44 	12403848.56 
THS_NAC,PERS,N1-3,DOM,UNK,HR	1020388.68 	938755.01 	1173833.47 	1799133.45 	2140003.98 	1793990.58 
THS_NAC,PERS,N1-3,DOM,UNK,HU	170184351.89 	147822263.55 	143778004.41 	131224568.51 	108535200.52 	123791134.7 
THS_NAC,PERS,N1-3,DOM,UNK,IE	1007655.72 	936724.73 	881141.98 	763306.94 	713903.17 	710416.44 
THS_NAC,PERS,N1-3,DOM,UNK,IT	3789711.8 	4006239.35 	3182930.75 	2664743.92 b	2715778.83 	3638688.57 
THS_NAC,PERS,N1-3,DOM,UNK,LT	113377.99 	103850.89 	98605.28 	84394.8 	242518.01 	263282.32 
THS_NAC,PERS,N1-3,DOM,UNK,LU	: 	2962.9 u	3619.04 u	5610.72 	8184.42 	3640.28 
THS_NAC,PERS,N1-3,DOM,UNK,LV	: 	87553.23 	89146.36 	87922.42 	97069.94 	68826.13 
THS_NAC,PERS,N1-3,DOM,UNK,MT	30590.96 	30276.51 	23404.06 	23056.86 b	17479.11 	20592.74 
THS_NAC,PERS,N1-3,DOM,UNK,NL	: 	: 	: 	: 	: 	1231365.15 
THS_NAC,PERS,N1-3,DOM,UNK,NO	20949649.07 	18434688.55 	17443123.36 	17321269.77 	13187382.5 	: 
THS_NAC,PERS,N1-3,DOM,UNK,PL	7916452.53 	6937301.02 	5802410.42 	4825394.19 b	10314192.38 	11036145.77 
THS_NAC,PERS,N1-3,DOM,UNK,PT	703420.78 	593336.11 	594962.29 	519632.98 	375931.28 	405358.43 
THS_NAC,PERS,N1-3,DOM,UNK,RO	: 	: 	: 	: 	: 	2115284.17 
THS_NAC,PERS,N1-3,DOM,UNK,SE	: 	23367642.87 	22577076.58 	17094541.62 	: 	: 
THS_NAC,PERS,N1-3,DOM,UNK,SI	93663.85 	86760.32 	77051.98 	99678.5 	98135.66 	97417.87 
THS_NAC,PERS,N1-3,DOM,UNK,SK	521409.95 	392681.4 	302901.57 	274000.48 	227522.69 b	231232.59 
THS_NAC,PERS,N1-3,DOM,UNK,UK	: 	: 	: 	: 	8901556.07 	: u
THS_NAC,PERS,N1-3,OUT,Q1,EE	7502.08 u	7031.17 u	6242.81 u	9098.98 	9312.6 	5151.16 u
THS_NAC,PERS,N1-3,OUT,Q1,EU28	: 	: 	: 	: 	: 	5246.93 e
THS_NAC,PERS,N1-3,OUT,Q1,NL	88307.57 	95318.56 	118196.87 	87877.16 	77691.39 	: 
THS_NAC,PERS,N1-3,OUT,Q1,RO	: c	37236.91 u	27067.28 u	: u	: u	: 
THS_NAC,PERS,N1-3,OUT,Q2,EE	14394.26 	17898.86 	10846.39 	18982.01 	13923.51 	8679.24 u
THS_NAC,PERS,N1-3,OUT,Q2,EU28	: 	: 	: 	: 	: 	8840.61 e
THS_NAC,PERS,N1-3,OUT,Q2,NL	139174.06 	117714.34 	84842.03 	140595.4 	157528.22 	: 
THS_NAC,PERS,N1-3,OUT,Q2,RO	30367.49 u	65309.71 u	40192.31 u	29421.44 u	50042.25 u	: 
THS_NAC,PERS,N1-3,OUT,Q3,EE	23881.56 	20777.15 	20279.73 	20385.69 	18220.81 	17763.59 u
THS_NAC,PERS,N1-3,OUT,Q3,EU28	: 	: 	: 	: 	: 	18093.86 e
THS_NAC,PERS,N1-3,OUT,Q3,NL	300555.64 	244944.71 	240470.71 	243733.82 	251574.12 	: 
THS_NAC,PERS,N1-3,OUT,Q3,RO	92738.44 	44028.79 u	50084.17 u	27966.89 u	39395.28 u	: 
THS_NAC,PERS,N1-3,OUT,Q4,EE	48877.86 	39801.3 	38585.98 	35229.25 	35438.83 	36679.32 
THS_NAC,PERS,N1-3,OUT,Q4,EU28	: 	: 	: 	: 	: 	37361.28 e
THS_NAC,PERS,N1-3,OUT,Q4,NL	844377.45 	387754.34 	339565.49 	286772.97 	334813.8 	: 
THS_NAC,PERS,N1-3,OUT,Q4,RO	: c	: u	: u	: u	: u	: 
THS_NAC,PERS,N1-3,OUT,TOTAL,AT	1310139.73 	1233538.56 	1134861.83 	1224971.76 	1066761.07 	1029678.17 
THS_NAC,PERS,N1-3,OUT,TOTAL,BE	953979.2 b	1055463.89 	767898.25 	781022.76 	766032.75 	597194.82 
THS_NAC,PERS,N1-3,OUT,TOTAL,BG	71529.12 	67114.11 	54938.47 	67342.38 	62198.99 	52620.49 
THS_NAC,PERS,N1-3,OUT,TOTAL,CH	: 	1743895.96 	1846262.1 	1569711.58 	1970244.84 	1308738.48 
THS_NAC,PERS,N1-3,OUT,TOTAL,CY	140968.45 	102434.18 	81520.91 	76849.22 	88243.22 	66785.61 
THS_NAC,PERS,N1-3,OUT,TOTAL,CZ	5526802.22 	5756333.14 	5162055.96 	5037685.47 	4736662.94 	3974551 
THS_NAC,PERS,N1-3,OUT,TOTAL,DE	5283352.38 	5174516.39 	5374725.31 	4346236.26 	4987903.06 	5136056.38 
THS_NAC,PERS,N1-3,OUT,TOTAL,DK	: 	6632822.51 	6786241.48 	5876537.15 b	5536398.22 b	3021928.65 
THS_NAC,PERS,N1-3,OUT,TOTAL,EE	94655.77 	85508.49 	75954.92 	83695.92 	76895.75 	68273.31 
THS_NAC,PERS,N1-3,OUT,TOTAL,EL	: 	30003.19 	35411.96 	32039.77 	22731.94 	21433.03 
THS_NAC,PERS,N1-3,OUT,TOTAL,ES	1393413.26 	1217349.27 	1142590.24 b	830159.34 	719265.58 	700212.43 
THS_NAC,PERS,N1-3,OUT,TOTAL,EU28	: 	: 	: 	: 	: 	81489423.73 e
THS_NAC,PERS,N1-3,OUT,TOTAL,FI	1564388.03 	1435682.61 	1409035.23 	1347238.87 	1485339.41 	1526037.91 
THS_NAC,PERS,N1-3,OUT,TOTAL,FR	2272403.07 	1695512.41 	1873594.12 	1968398.99 	1746331.32 	1778389.97 
THS_NAC,PERS,N1-3,OUT,TOTAL,HR	1342573 	993785.08 	1633004.96 	1475821.47 	1733732 	1365116.28 
THS_NAC,PERS,N1-3,OUT,TOTAL,HU	140227958 	123323368.9 	88802402 	88094422 	71717156 	54395222 
THS_NAC,PERS,N1-3,OUT,TOTAL,IE	795185.36 	567486.62 	634152.86 	550569.94 	497711.47 	501844.28 
THS_NAC,PERS,N1-3,OUT,TOTAL,IT	1206750.64 	946588.58 	908801.11 	691099.21 b	877962.71 	1094675.7 
THS_NAC,PERS,N1-3,OUT,TOTAL,LT	70858.58 	72826.53 	74264.29 	72784.61 	234755.75 	221905.82 
THS_NAC,PERS,N1-3,OUT,TOTAL,LU	: 	158781.32 	205756.18 	207712.31 	152173.65 	143485.38 
THS_NAC,PERS,N1-3,OUT,TOTAL,LV	: 	68852.04 	80426.14 	52770.9 	56511.04 	47488.63 
THS_NAC,PERS,N1-3,OUT,TOTAL,MT	62078.66 	49940.19 	38406.76 	34303.2 b	34427.92 	28525.77 
