unit,purpose,duration,partner,wstatus,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
THS_EUR,PERS,N1-3,OUT,UNE,EU27	: 	: 	195196.08 e	: 	158083.86 e	225559.54 e
THS_EUR,PERS,N1-3,OUT,UNE,EU28	: 	: 	220243.83 e	: 	158062.1 e	225523.96 e
THS_EUR,PERS,N1-3,OUT,UNE,FI	59872.82 u	50522.17 u	27664.11 u	35898.7 u	24758.92 u	27508.94 u
THS_EUR,PERS,N1-3,OUT,UNE,HR	17488.25 	: 	22104.44 u	23196.94 	: 	: 
THS_EUR,PERS,N1-3,OUT,UNE,LU	: 	: 	: 	: 	: 	6935.98 
THS_EUR,PERS,N1-3,OUT,UNE,LV	: 	: c	: u	3356.37 u	: u	: u
THS_EUR,PERS,N1-3,OUT,UNE,MT	: 	: u	: c	: 	: 	: 
THS_EUR,PERS,N1-3,OUT,UNE,NL	32945.22 	39124.93 	28241.91 	38418.54 	32266.92 	33353.95 
THS_EUR,PERS,N1-3,OUT,UNE,PL	: 	: 	: 	: 	: 	: u
THS_EUR,PERS,N1-3,OUT,UNE,PT	: c	6761.26 u	3963.61 u	: 	: u	: u
THS_EUR,PERS,N1-3,OUT,UNE,RO	: c	: u	: u	: 	: 	: 
THS_EUR,PERS,N1-3,OUT,UNE,SI	: 	6097.16 u	6086.3 u	4619.44 u	8940.58 	9085.93 
THS_EUR,PERS,N1-3,OUT,UNK,BE	953979.2 b	1055463.89 	767898.25 	781022.76 	766032.75 	597194.82 
THS_EUR,PERS,N1-3,OUT,UNK,BG	36572.82 	34315.43 	28090.02 	34432.14 	31802.33 	26904.84 
THS_EUR,PERS,N1-3,OUT,UNK,CH	: 	1599611.05 	1728871.71 	1292369.16 	1600393.83 	1085819.7 
THS_EUR,PERS,N1-3,OUT,UNK,CY	140968.45 	102434.18 	81520.91 	76849.22 	88243.22 	66785.61 
THS_EUR,PERS,N1-3,OUT,UNK,CZ	209937.03 	212929.39 	189231.86 	182949.07 	182319.59 	158040.12 
THS_EUR,PERS,N1-3,OUT,UNK,DE	5283352.38 	5174516.39 	5374725.31 	: 	4987903.06 	5136056.38 
THS_EUR,PERS,N1-3,OUT,UNK,DK	: 	890885.74 	909842.4 	788289.04 b	742353.51 b	405971.31 
THS_EUR,PERS,N1-3,OUT,UNK,EA	: 	: 	: 	: 	9450013.5 e	9338388 e
THS_EUR,PERS,N1-3,OUT,UNK,EL	: 	30003.19 	35411.96 	32039.77 	22731.94 	21433.03 
THS_EUR,PERS,N1-3,OUT,UNK,EU27	: 	: 	15113207.36 e	: 	13814701.52 e	12202785.83 e
THS_EUR,PERS,N1-3,OUT,UNK,EU28	: 	: 	15094808.66 e	: 	14045298.71 e	12385725.6 e
THS_EUR,PERS,N1-3,OUT,UNK,FR	2272403.07 	1695512.41 	1873594.12 	1968398.99 	1746331.32 	1778389.97 
THS_EUR,PERS,N1-3,OUT,UNK,HR	: 	130525.91 	: 	: 	228766.79 	181490.39 
THS_EUR,PERS,N1-3,OUT,UNK,HU	453533.29 	397817.32 	286459.36 	285363.03 	241577.65 	188056.08 
THS_EUR,PERS,N1-3,OUT,UNK,IE	795185.36 	567486.62 	634152.86 	550569.94 	497711.47 	501844.28 
THS_EUR,PERS,N1-3,OUT,UNK,IT	1206750.64 	946588.58 	908801.11 	691099.21 b	877962.71 	1094675.7 
THS_EUR,PERS,N1-3,OUT,UNK,LT	70858.58 	72826.53 	74264.29 	72784.61 	67989.96 	64268.37 
THS_EUR,PERS,N1-3,OUT,UNK,LU	: 	158781.32 	205756.18 	207712.31 	152173.65 	: 
THS_EUR,PERS,N1-3,OUT,UNK,MT	62078.66 	: 	: 	34303.2 b	34427.92 	28525.77 
THS_EUR,PERS,N1-3,OUT,UNK,NL	: 	: 	: 	: 	: 	: u
THS_EUR,PERS,N1-3,OUT,UNK,NO	1452059.17 	: 	1407882.19 	1630119.57 	1323294 	: 
THS_EUR,PERS,N1-3,OUT,UNK,PL	613059.82 	420192.46 	413864.63 	336134.8 b	537673.29 	621680.03 
THS_EUR,PERS,N1-3,OUT,UNK,PT	69506.79 	: 	: 	72196.58 	6355.02 u	: 
THS_EUR,PERS,N1-3,OUT,UNK,SE	: 	1024577.81 	1310148.81 	951723.83 	: 	: 
THS_EUR,PERS,N1-3,OUT,UNK,SI	166557.01 	: 	: 	: 	: 	: 
THS_EUR,PERS,N1-3,OUT,UNK,SK	183921.59 	135212.48 	102096.31 	113925.42 	57115.69 b	96250.99 
THS_EUR,PERS,N1-3,OUT,UNK,UK	: 	: 	: 	: 	2471548.18 	1793850.77 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,AT	3066613.17 	3017469.14 	2811901.38 	2843246.61 	2565561.8 	2407683.56 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,BE	1300085.3 b	1323957.22 	1118398.22 	1006346.95 	1048592.5 	841868.52 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,BG	210228.12 	144843.99 	131501.03 	196440.29 	163238.94 	144286.15 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,CH	: 	2502259.12 	2596838.52 	2095009.09 	2492290.19 	1809559.11 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,CY	262364.43 	209991.74 	183277.38 	181676.21 	170387.73 	132819.7 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,CZ	1034909.33 	938130.41 	816407.31 	770650.66 	748339.93 	759841.62 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,DE	18456146.35 	18664335.95 	19098832.67 	: 	19628059.22 	18795405.62 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,DK	: 	4362534.49 	4164629.82 	4592340.4 b	4158199.01 b	2064773.3 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,EA	: 	: 	: 	: 	57718318.89 e	57842929.57 e
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,EE	285680.36 	259265.07 	230626.2 	202183.93 	155946.14 	137855.23 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,EL	: 	223495.93 	239340.1 	246087.49 	189852.68 	295623.65 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,ES	11691996.7 	10482279.01 	9561197.49 b	7187287.42 	7092089.68 	7048765.86 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,EU27	: 	: 	83107892.55 e	: 	81142833.07 e	79724039.56 e
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,EU28	: 	: 	83428425.43 e	: 	81651142.44 e	80139270.98 e
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,FI	4550985.18 	4319730.08 	4339731.91 	4185370.39 	4560853.76 	4705258.59 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,FR	15886378.06 	13162076.35 	13355396.71 	14640858.74 	14012985.77 	14182238.53 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,HR	316593.87 	253824.04 	368656.29 	428973.45 	511141.37 	419999.05 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,HU	1003953.27 	874663.33 	750259.38 	710436.95 	607176.06 	616028.89 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,IE	1802841.09 	1504211.35 	1515294.84 	1313876.88 	1211614.64 	1212260.72 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,IT	4996462.43 	4952827.93 	4091731.86 	3355843.13 b	3593741.54 	4733364.27 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,LT	184236.57 	176677.42 	172869.57 	157179.41 	138228.04 	140520.2 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,LU	: 	161744.23 	209375.21 	213323.03 	160358.07 	147125.66 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,LV	: 	156405.27 	169572.5 	140693.32 	153580.98 	166568.47 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,MT	92669.62 	80216.7 	61810.82 	57360.07 b	51907.03 	49118.51 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,NL	2820396.85 	2227165.3 	2021472.81 	1971099.04 	1983155.84 	2080479.33 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,NO	3698188.58 	: 	3356921.63 	3703430.61 	3066388.64 	: 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,PL	2472691.61 	2010149.6 	1800640.86 	1489349 b	2994896.01 	3258940.95 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,PT	810661.18 	693966.56 	682756.59 	591829.56 	417449.04 	463773.76 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,RO	852614.25 	804438.9 	694907.91 	648424.64 	619128.23 	500106.93 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,SE	: 	3492408.59 	3723905.86 	2830554.59 	: 	: 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,SI	260220.86 	212881.64 	212832.69 	224112.87 	228001.95 	213418.55 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,SK	705331.54 	527893.87 	404997.88 	387925.9 	284638.38 b	327483.58 
THS_EUR,PERS,N1-3,WORLD,ACT_INAC,UK	: 	: 	: 	: 	12953092.19 	12856595.85 
THS_EUR,PERS,N1-3,WORLD,EDUC,AT	247749.35 	269108.7 	200228.89 	269534.58 	290268.59 	233135.53 
THS_EUR,PERS,N1-3,WORLD,EDUC,EA	: 	: 	: 	: 	1613053.25 e	1671947.61 e
THS_EUR,PERS,N1-3,WORLD,EDUC,EE	24866.05 	20777.18 	13626.08 	22395.01 	15485.04 	9773.56 
THS_EUR,PERS,N1-3,WORLD,EDUC,ES	1113700.01 	924711.78 	681291.78 b	533912.11 	582383.81 	586963.23 
THS_EUR,PERS,N1-3,WORLD,EDUC,EU27	: 	: 	2019146.24 e	: 	1806662.52 e	2320438.4 e
THS_EUR,PERS,N1-3,WORLD,EDUC,EU28	: 	: 	2070213.82 e	: 	1806413.79 e	2320072.35 e
THS_EUR,PERS,N1-3,WORLD,EDUC,FI	481631.69 	530855.16 	481549.05 	531594.38 	480867.97 	607771.66 
THS_EUR,PERS,N1-3,WORLD,EDUC,HR	36288.61 	: 	46792.06 	101028.29 	: 	: 
THS_EUR,PERS,N1-3,WORLD,EDUC,HU	38632.94 	38288.36 	34520.46 	: 	: 	: 
THS_EUR,PERS,N1-3,WORLD,EDUC,LU	: 	: 	: 	: 	: 	12132.49 
THS_EUR,PERS,N1-3,WORLD,EDUC,LV	: 	12595.63 	19209.37 	11308.11 	19294.68 	19092.52 
THS_EUR,PERS,N1-3,WORLD,EDUC,MT	: 	9309.33 	6079.37 	: 	: 	: 
THS_EUR,PERS,N1-3,WORLD,EDUC,NL	300384.04 	237454.15 	163075.35 	162598.02 	187646.37 	160706.25 
THS_EUR,PERS,N1-3,WORLD,EDUC,PL	: 	: 	: 	: 	: 	: u
THS_EUR,PERS,N1-3,WORLD,EDUC,PT	24582.28 	53458.88 	59127.97 	: 	23245.11 	24202.88 
THS_EUR,PERS,N1-3,WORLD,EDUC,RO	93646.43 	85118.76 	80589.83 	83759.69 	64189.65 	63607.02 
THS_EUR,PERS,N1-3,WORLD,EDUC,SI	: 	25973.16 	22841.77 	40821.13 	32958.43 	37056.31 
THS_EUR,PERS,N1-3,WORLD,EMP,AT	2151055.63 	2102135.23 	1972666.66 	1967684.22 	1739809.27 	1648722.84 
THS_EUR,PERS,N1-3,WORLD,EMP,EA	: 	: 	: 	: 	10823343.97 e	11093879.63 e
THS_EUR,PERS,N1-3,WORLD,EMP,EE	217325.39 	205169.71 	186275.41 	145045.38 	119882.41 	104441.17 
THS_EUR,PERS,N1-3,WORLD,EMP,ES	7836819.39 	7073401.83 	6437804.15 b	4469193.5 	4283922.34 	4378642.67 
THS_EUR,PERS,N1-3,WORLD,EMP,EU27	: 	: 	16293913.48 e	: 	11822839.06 e	13600489.6 e
THS_EUR,PERS,N1-3,WORLD,EMP,EU28	: 	: 	16521680.7 e	: 	11821211.36 e	13598344.12 e
THS_EUR,PERS,N1-3,WORLD,EMP,FI	3034648.49 	2757807.77 	2799224.87 	2690497.55 	3064970.27 	3091797 
THS_EUR,PERS,N1-3,WORLD,EMP,HR	209525.99 	: 	216454.43 	216153.59 	: 	: 
THS_EUR,PERS,N1-3,WORLD,EMP,HU	384178.03 	319681.49 	313171.18 	: 	: 	: 
THS_EUR,PERS,N1-3,WORLD,EMP,LU	: 	: 	: 	: 	: 	106871.5 
THS_EUR,PERS,N1-3,WORLD,EMP,LV	: 	118687.22 	125175.92 	99131 	106222.76 	116267.54 
THS_EUR,PERS,N1-3,WORLD,EMP,MT	: 	57465.5 	42080.88 	: 	: 	: 
THS_EUR,PERS,N1-3,WORLD,EMP,NL	1912077.74 	1377413.99 	1304151.15 	1215293.54 	1278751.36 	1347405.59 
THS_EUR,PERS,N1-3,WORLD,EMP,PL	: 	: 	: 	: 	: 	: u
THS_EUR,PERS,N1-3,WORLD,EMP,PT	182244.31 	415639.74 	404510.02 	: 	193935.47 	288919.68 
THS_EUR,PERS,N1-3,WORLD,EMP,RO	629920.36 	607118.37 	507864.43 	469336.4 	458228.22 	353690.87 
THS_EUR,PERS,N1-3,WORLD,EMP,SI	: 	126123.44 	133014.34 	136189.77 	140744.84 	125714.36 
THS_EUR,PERS,N1-3,WORLD,INAC_OTH,AT	630464.39 	621845.73 	602608.69 	582216.24 	501033.37 	506096.08 
THS_EUR,PERS,N1-3,WORLD,INAC_OTH,EA	: 	: 	: 	: 	3545181.91 e	3510963.92 e
THS_EUR,PERS,N1-3,WORLD,INAC_OTH,EE	35782.47 	26797.5 	25855.76 	26922.19 	13654.2 	19418.37 
THS_EUR,PERS,N1-3,WORLD,INAC_OTH,ES	1754949.97 	1525772.19 	1396898.95 b	1642930.18 	1597644.47 	1474508.36 
THS_EUR,PERS,N1-3,WORLD,INAC_OTH,EU27	: 	: 	4383676.9 e	: 	3830660.8 e	4264008.99 e
THS_EUR,PERS,N1-3,WORLD,INAC_OTH,EU28	: 	: 	4450848.69 e	: 	3830133.42 e	4263336.34 e
THS_EUR,PERS,N1-3,WORLD,INAC_OTH,FI	865804.92 	860442.1 	897904.67 	803673.79 	883128.33 	888766.19 
THS_EUR,PERS,N1-3,WORLD,INAC_OTH,HR	37304.32 	: 	63386.77 	61867.09 	: 	: 
THS_EUR,PERS,N1-3,WORLD,INAC_OTH,HU	123704.85 	110989.6 	108963.25 	: 	: 	: 
THS_EUR,PERS,N1-3,WORLD,INAC_OTH,LU	: 	: 	: 	: 	: 	20865.56 
THS_EUR,PERS,N1-3,WORLD,INAC_OTH,LV	: 	17073.58 	17555.74 	20785.07 	19871.75 	21442 
THS_EUR,PERS,N1-3,WORLD,INAC_OTH,MT	: 	12971.86 	13165 	: 	: 	: 
THS_EUR,PERS,N1-3,WORLD,INAC_OTH,NL	523730.08 	475347.85 	438743.69 	464483.18 	415834.01 	444055.04 
THS_EUR,PERS,N1-3,WORLD,INAC_OTH,PL	: 	: 	: 	: 	: 	: u
THS_EUR,PERS,N1-3,WORLD,INAC_OTH,PT	56601.47 	184357.75 	180679.38 	: 	96025.13 	122307.8 
THS_EUR,PERS,N1-3,WORLD,INAC_OTH,RO	120410.24 	105058.12 	98544.98 	86400.44 	86275.82 	74516.95 
THS_EUR,PERS,N1-3,WORLD,INAC_OTH,SI	: 	47691.79 	47698.11 	35018.5 	37427.41 	34514.58 
THS_EUR,PERS,N1-3,WORLD,UNE,AT	37343.8 	24379.47 	36397.15 	23811.57 u	34450.57 u	19729.11 u
THS_EUR,PERS,N1-3,WORLD,UNE,EA	: 	: 	: 	: 	942307.53 e	909754.63 e
THS_EUR,PERS,N1-3,WORLD,UNE,EE	7706.45 u	6520.67 	4868.94 	7821.36 	6924.49 	4222.14 u
THS_EUR,PERS,N1-3,WORLD,UNE,ES	986527.33 	958393.21 	1045202.62 b	541251.63 	628139.06 	608651.59 
THS_EUR,PERS,N1-3,WORLD,UNE,EU27	: 	: 	1642345.73 e	: 	995790.75 e	1162677.07 e
THS_EUR,PERS,N1-3,WORLD,UNE,EU28	: 	: 	1688416.72 e	: 	995653.66 e	1162493.65 e
THS_EUR,PERS,N1-3,WORLD,UNE,FI	168900.09 	170625.04 	161053.32 	159604.67 	131887.2 	116923.74 
THS_EUR,PERS,N1-3,WORLD,UNE,HR	33474.96 	: 	42023.04 	49924.48 	: 	: 
THS_EUR,PERS,N1-3,WORLD,UNE,HU	3904.16 	7886.56 	7145.13 	: 	: 	: 
THS_EUR,PERS,N1-3,WORLD,UNE,LU	: 	: 	: 	: 	: 	7256.11 
THS_EUR,PERS,N1-3,WORLD,UNE,LV	: 	8048.84 	7631.47 	9469.13 	8191.79 	9766.41 
THS_EUR,PERS,N1-3,WORLD,UNE,MT	: 	: u	: c	: 	: 	: 
THS_EUR,PERS,N1-3,WORLD,UNE,NL	84205 	136949.32 	115502.63 	128724.31 	100924.09 	108383.32 
THS_EUR,PERS,N1-3,WORLD,UNE,PL	: 	: 	: 	: 	: 	: u
THS_EUR,PERS,N1-3,WORLD,UNE,PT	12309.23 	40510.18 	38439.22 	: 	22995.21 	28343.4 
THS_EUR,PERS,N1-3,WORLD,UNE,RO	8637.22 	7143.65 	7908.67 	8928.1 	10434.55 	8292.09 
THS_EUR,PERS,N1-3,WORLD,UNE,SI	: 	13093.25 	9278.47 	12083.46 	16871.28 	16133.3 
THS_EUR,PERS,N1-3,WORLD,UNK,BE	1300085.3 b	1323957.22 	1118398.22 	1006346.95 	1048592.5 	841868.52 
THS_EUR,PERS,N1-3,WORLD,UNK,BG	210228.12 	144843.99 	131501.03 	196440.29 	163238.94 	144286.15 
THS_EUR,PERS,N1-3,WORLD,UNK,CH	: 	2502259.12 	2596838.52 	2095009.09 	2492290.19 	1809559.11 
THS_EUR,PERS,N1-3,WORLD,UNK,CY	262364.43 	209991.74 	183277.38 	181676.21 	170387.73 	132819.7 
THS_EUR,PERS,N1-3,WORLD,UNK,CZ	1034909.33 	938130.41 	816407.31 	770650.66 	748339.93 	759841.62 
THS_EUR,PERS,N1-3,WORLD,UNK,DE	18456146.35 	18664335.95 	19098832.67 	: 	19628059.22 	18795405.62 
THS_EUR,PERS,N1-3,WORLD,UNK,DK	: 	4362534.49 	4164629.82 	4592340.4 b	4158199.01 b	2064773.3 
THS_EUR,PERS,N1-3,WORLD,UNK,EA	: 	: 	: 	: 	40794432.24 e	40656383.78 e
THS_EUR,PERS,N1-3,WORLD,UNK,EL	: 	223495.93 	239340.1 	246087.49 	189852.68 	295623.65 
THS_EUR,PERS,N1-3,WORLD,UNK,EU27	: 	: 	58768810.2 e	: 	62686879.94 e	58376425.51 e
THS_EUR,PERS,N1-3,WORLD,UNK,EU28	: 	: 	58697265.51 e	: 	63197730.21 e	58795024.52 e
THS_EUR,PERS,N1-3,WORLD,UNK,FR	15886378.06 	13162076.35 	13355396.71 	14640858.74 	14012985.77 	14182238.53 
THS_EUR,PERS,N1-3,WORLD,UNK,HR	: 	253824.04 	: 	: 	511141.37 	419999.05 
THS_EUR,PERS,N1-3,WORLD,UNK,HU	453533.29 	397817.32 	286459.36 	710436.95 	607176.06 	616028.89 
THS_EUR,PERS,N1-3,WORLD,UNK,IE	1802841.09 	1504211.35 	1515294.84 	1313876.88 	1211614.64 	1212260.72 
THS_EUR,PERS,N1-3,WORLD,UNK,IT	4996462.43 	4952827.93 	4091731.86 	3355843.13 b	3593741.54 	4733364.27 
THS_EUR,PERS,N1-3,WORLD,UNK,LT	184236.57 	176677.42 	172869.57 	157179.41 	138228.04 	140520.2 
THS_EUR,PERS,N1-3,WORLD,UNK,LU	: 	161744.23 	209375.21 	213323.03 	160358.07 	: 
THS_EUR,PERS,N1-3,WORLD,UNK,MT	92669.62 	: 	: 	57360.07 b	51907.03 	49118.51 
THS_EUR,PERS,N1-3,WORLD,UNK,NL	: 	: 	: 	: 	: 	19929.13 
THS_EUR,PERS,N1-3,WORLD,UNK,NO	3698188.58 	: 	3356921.63 	3703430.61 	3066388.64 	: 
THS_EUR,PERS,N1-3,WORLD,UNK,PL	2472691.61 	2010149.6 	1800640.86 	1489349 b	2994896.01 	3258940.95 
THS_EUR,PERS,N1-3,WORLD,UNK,PT	534923.9 	: 	: 	591829.56 	81248.12 	: 
THS_EUR,PERS,N1-3,WORLD,UNK,SE	: 	3492408.59 	3723905.86 	2830554.59 	: 	: 
THS_EUR,PERS,N1-3,WORLD,UNK,SI	260220.86 	: 	: 	: 	: 	: 
THS_EUR,PERS,N1-3,WORLD,UNK,SK	705331.54 	527893.87 	404997.88 	387925.9 	284638.38 b	327483.58 
THS_EUR,PERS,N1-3,WORLD,UNK,UK	: 	: 	: 	: 	12953092.19 	12856595.85 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,AT	3644271.23 	3725385.65 	3341752.69 	3139388.64 	3365054.51 	3149603.65 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,BE	584687.83 b	651013.87 	611279.64 	476581.56 	598390.4 	581231.9 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,BG	512158.9 	338142.71 	294709.29 	369603.54 	349542.78 	311103.79 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,CH	: 	2173362.99 	1936699.99 	2036258.59 	2186118.27 	1855564.9 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,CY	188237.95 	164285.24 	147184.17 	187091.44 	168453.23 	94546.61 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,CZ	1973019.91 	1732763.46 	1510530.64 	1315354.37 	1403608.71 	1449280.26 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,DE	31639572.17 	31569219.57 	31563788.34 	: 	31916050.04 	31066614.08 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,DK	: 	4767818.42 	4592712.62 	5331893.27 b	4364815.36 b	2550366.48 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,EA	: 	: 	: 	: 	120679187.31 e	120871795.63 e
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,EE	227556.26 	200110.4 	183366.53 	138046.06 	95123.98 	95531.7 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,EL	: 	1283430.04 	1260101.68 	1344864.02 	1193212.2 	1140745.29 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,ES	23014827.23 	21438607.27 	19542160.2 b	15945886.17 	16399996.07 	15684966.74 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,EU27	: 	: 	156905158.16 e	: 	155132114.09 e	156580242.56 e
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,EU28	: 	: 	157320067.41 e	: 	155909656.98 e	157271446.64 e
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,FI	4416956.03 	4363048.35 	4438404.1 	4339074.21 	4676627.41 	4785166.66 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,FR	46862313.5 	42267518.26 	42278398.51 	46429080.88 	45068056.69 	44696193.39 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,HR	468583.57 	409821.95 	529698.15 	552049.93 	786075.74 	702837.11 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,HU	914924.47 	831276.87 	828909.35 	823021.15 	748570.18 	792575.85 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,IE	1404744.81 	1361799.66 	1275340.41 	1140573.01 	1092082.02 	1082702.28 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,IT	13411520.29 	12649873.13 	10407550.06 	9223953.74 b	11436726.2 	13721834.71 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,LT	155945.33 	144353.77 	135551.69 	116816.73 	107296.06 	102268.76 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,LU	: 	9829.73 u	9617.01 	11061.67 	9795.48 	6025.88 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,LV	: 	106223.8 	113327.63 	116636.57 	117172.73 	122475.02 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,MT	41961.18 	38416.6 	29266.5 	29286.84 b	22700.35 	25451.72 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,NL	3182838.22 	3123470.98 	2906351.56 	2741517.21 	2560663.48 	2682280.16 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,NO	4286603.98 	: 	3768773.81 	3925141.94 	3620328.71 	: 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,PL	5584168.6 	4938417.73 	4345432.53 	3826071.98 b	6799484.17 	7488446.88 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,PT	1640186.3 	1376769.31 	1460739.91 	1255851.15 	1010603.63 	999780.2 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,RO	1819917.47 	1693833.49 	1486208.73 	1421284.55 	1435799.26 	1344455.32 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,SE	: 	3493496.46 	3462345.34 	2713264.92 	: 	: 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,SI	179421.81 	172014.43 	151270.8 	171397.62 	176174.84 	177765.53 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,SK	877095.38 	741740.96 	623850.47 	579101.19 	470415.07 b	709593.59 
THS_EUR,PERS,N_GE1,DOM,ACT_INAC,UK	: 	: 	: 	: 	18172808.26 	19299912.82 
THS_EUR,PERS,N_GE1,DOM,EDUC,AT	238901.36 	301356.92 	224400.16 	229503.1 	289107.48 	224387.85 
THS_EUR,PERS,N_GE1,DOM,EDUC,EA	: 	: 	: 	: 	3301211.81 e	3278577.98 e
THS_EUR,PERS,N_GE1,DOM,EDUC,EE	21814.05 	14895.82 	11730.51 	16213.33 	7710.88 	6242.32 
THS_EUR,PERS,N_GE1,DOM,EDUC,ES	2230225.51 	2049227.23 	1692907.35 b	1999330.12 	2167200.18 	2098482.34 
THS_EUR,PERS,N_GE1,DOM,EDUC,EU27	: 	: 	3401641.12 e	: 	3649895.4 e	4575768.28 e
THS_EUR,PERS,N_GE1,DOM,EDUC,EU28	: 	: 	3470510.19 e	: 	3649392.9 e	4575046.45 e
THS_EUR,PERS,N_GE1,DOM,EDUC,FI	511696.31 	531685.56 	503745.12 	556351.36 	520247.7 	651388.9 
THS_EUR,PERS,N_GE1,DOM,EDUC,HR	67752.1 	: 	63825.4 	108346.63 	: 	: 
THS_EUR,PERS,N_GE1,DOM,EDUC,HU	70251.32 	69948.37 	58348.83 	: 	: 	: 
THS_EUR,PERS,N_GE1,DOM,EDUC,LU	: 	: 	: 	: 	: 	1130.9 u
THS_EUR,PERS,N_GE1,DOM,EDUC,LV	: 	9540.87 	9359.67 	7628.44 	15351.49 	10453.62 
THS_EUR,PERS,N_GE1,DOM,EDUC,MT	: 	3931.06 	3156.33 	: 	: 	: 
THS_EUR,PERS,N_GE1,DOM,EDUC,NL	246617.47 	252010.12 	164041.34 	154341.95 	221570.39 	195121.96 
THS_EUR,PERS,N_GE1,DOM,EDUC,PL	: 	: 	: 	: 	: 	: u
THS_EUR,PERS,N_GE1,DOM,EDUC,PT	24660.42 	113925 	120602.09 	: 	74089.2 	83525.91 
THS_EUR,PERS,N_GE1,DOM,EDUC,RO	211440.92 	183816.08 	170571.25 	183823.55 	188684.22 	201451.77 
THS_EUR,PERS,N_GE1,DOM,EDUC,SI	: 	14361.82 	11423.63 	20897.13 	20880.94 	17894.45 
THS_EUR,PERS,N_GE1,DOM,EMP,AT	2394332.81 	2401016.38 	2149607.1 	2013080.53 	2036357.63 	1992766.45 
THS_EUR,PERS,N_GE1,DOM,EMP,EA	: 	: 	: 	: 	15298649.62 e	15352287.59 e
THS_EUR,PERS,N_GE1,DOM,EMP,EE	170224.5 	153023.91 	140531.36 	95537.23 	72585.88 	70015 
THS_EUR,PERS,N_GE1,DOM,EMP,ES	13458236.13 	12505072.97 	11381541.74 b	8286073.79 	8246772.81 	8259456.09 
