unit,purpose,duration,partner,sex,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 
NR,PERS,N_GE4,OUT,F,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	672600 	: 	: 
NR,PERS,N_GE4,OUT,F,IT	34774245 	30877466 	33175868 	39697599 b	45077106 	44374200 	41578071 	50547213 	54351930 	64141308 	56784723 	54311364 	52938973 	48712456 	43355674 	47202921 	45717107 	44973615 	43409553 	46520173 	42955740 	: 	: 	: 
NR,PERS,N_GE4,OUT,F,LT	5877324 	5958357 	5807621 	5647194 	6812998 	5871323 	4873139 	4119284 	3551514 	4522074 	4199929 	4563112 	4254504 	3951463 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,F,LU	: 	4759215 	4640984 	4418635 	4358834 	4486732 	4357985 	4041383 	4183671 	3944382 	3315715 	3547000 	3609000 	3674000 	3472000 	3536000 	2980000 	3288000 	3117000 	2909000 	2286000 	: 	: 	: 
NR,PERS,N_GE4,OUT,F,LV	: 	3659637 	3169535 	4480062 	3268504 	3779213 	5037129 	5705107 	4993164 	4648401 	3307490 	3139028 	2607068 	2318016 	2514927 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,F,MT	1265632 	1209092 	909609 	1049405 b	1004944 	883485 	789826 	747744 	674389 	498487 	395871 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,F,NL	87489000 	82002261 	78124638 	75991375 	77190220 	79358685 b	72694000 	73281000 	72793000 	77781000 	67755000 	66521000 	69367000 	66977000 	64568000 	63359000 	58640000 	60984000 	62552000 	63242000 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,F,NO	26166764 	24101447 	25045952 	28160805 	23077972 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,F,PL	58754904 	51740118 	49958729 	55747863 b	41048330 	33949260 	23180000 e	27048000 	24882000 	34511000 	31828000 	30085000 	25923000 	21082000 e	30560000 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,F,PT	6355154 	4467641 	4986730 	4422996 	5377075 	4021788 	4529062 	4785355 	5677422 	4926214 	6453252 	5814604 	6050781 	6405344 	5645302 	5259491 	4103685 	4766532 	5002532 	3378215 	4161699 	: 	: 	: 
NR,PERS,N_GE4,OUT,F,RO	4328566 	4582296 	4844591 	4991371 	4778673 	4422814 	4806596 	3879297 	5052094 	5848233 	6053360 	4329564 	3889021 	3592197 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,F,SE	: 	29645154 	25060185 	30690868 	: 	: 	38283000 	32320000 	34521000 	35852000 	31953000 	28683000 	: 	: 	: 	: 	: 	: 	: 	: 	29309590 	: 	: 	: 
NR,PERS,N_GE4,OUT,F,SI	6691629 	6892317 	6332330 	5510550 	5327768 	5214611 	6014000 	5729000 	5419000 	5348861 	5615633 	6104902 	5489482 	5140623 	5252702 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,F,SK	10663199 	8503147 	8237439 	7285222 	7517184 b	9946167 	10710597 	8882089 	13218171 	12064374 	13630767 	12590461 	11566538 	10714888 	9835357 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,F,UK	: 	: 	: 	: 	245148213 	235857234 	242857767 	236814121 	247241590 	276429264 	262683758 	201468081 	216983260 	230800000 	230900000 	230000000 	242400000 	236000000 	167700000 	155600000 	141900000 	121700000 	: 	: 
NR,PERS,N_GE4,OUT,M,AT	28157086 	25023555 	26053529 	24128742 	23449542 	23887716 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,BE	36640026 b	38531091 	37580168 	36743585 	35862515 	27925904 	33477057 	31133735 	31461214 	32680285 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	43438160 	: 	: 
NR,PERS,N_GE4,OUT,M,BG	1945356 	1479965 	1371036 	1687878 	1353841 	1567613 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,CH	: 	51209832 	49900192 	45099332 	42582549 	40090114 	38571522 	37376125 	33361368 	35287911 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,CY	4697521 	5145741 	5172396 	5257548 	4205873 	4226971 b	3497111 	3845306 	3690136 	3426004 	3284910 	2478015 	2288032 	2333373 	2291572 	2229978 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,CZ	18910637 	17028357 	15925119 	16395614 	16558207 	16386559 	: 	: 	18093895 	22772211 	20569021 	17073076 	19382776 	18094674 	21145364 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,DE	337123711 	312310342 	312539659 	311133416 	304825107 	297684235 	311043887 	282558087 	279456104 	297706705 	289908737 	388841827 	392424692 	410622000 	405093000 	438752000 	503724000 	452968000 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,DK	: 	19261244 	20841403 	19788538 	21615572 b	20772704 	: 	: 	: 	: 	: 	: 	: 	: 	15357800 	14383000 	14698100 	15624200 	15199200 	13764500 	15310000 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,EA	: 	: 	: 	678948501 e	670316783 e	654711289 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,EE	2349731 	2225081 	2446511 	2173943 	2072227 	1457752 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,EL	: 	2651765 	3053873 	3097141 	3667318 	2127614 	2616431 	5017723 	4498340 	6310413 	6077180 	5291376 	6259238 	3791000 	3178635 	2907319 	3274981 	2907711 	1488629 	1981922 	2552474 	3380995 	2326334 	: 
NR,PERS,N_GE4,OUT,M,ES	40392932 	41283780 	41517275 b	34022553 	32480888 	37385649 	39135611 	38065021 	34722246 	30538518 	36204395 	32849712 	29966070 	20760400 	16760060 	15693550 	16357810 	16321810 	9550101 	12613773 	10066414 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,EU27	: 	: 	922371806 e	919485413 e	1037126158 e	1013655268 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,EU28	: 	: 	928995422 e	923617802 e	1042637641 e	1018728127 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,FI	19642343 	17260914 	15591979 	14730622 	18704792 	16900473 b	12205000 	11156000 	11322000 	9651000 	10689000 	8649000 	8621000 	9107000 	6809000 	7920000 	7845000 	8117000 	6071000 	4390000 	4952000 	4832000 	: 	: 
NR,PERS,N_GE4,OUT,M,FR	88424912 	84926664 	86167107 	98667066 	93276893 	83799903 	94259334 	90294293 	83362243 	84232787 	87177172 	88214101 	83510387 	64412000 	58953000 	58817000 	56886000 	60344000 	51495000 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,HR	3241685 	2308199 	6771982 	4591083 	5573598 	5138870 	4940551 	4026150 	4055827 	4217398 	3705111 	: 	: 	1311804 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,HU	10509594 	10035906 	9867108 	9212033 	8242375 	8337042 	9147014 	9644139 	10419517 	12166010 	11721200 	9960161 	12190494 	5123492 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,IE	18374212 	18601746 	16985805 	17618049 	17704628 	17941300 	15665000 	17800000 	17399000 	20584000 	21366000 	16673000 	15353000 	13668000 	12888000 	12337000 	10878000 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,IS	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	530328 	: 	: 
NR,PERS,N_GE4,OUT,M,IT	27230355 	28724074 	39082622 	33890537 b	36003913 	40444049 	40223765 	44629129 	47690947 	50023673 	60343796 	52071271 	49345700 	43532596 	44958733 	45593174 	41533535 	45481132 	44273158 	40718886 	42011606 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,LT	4298909 	4023541 	4007365 	3862140 	4312368 	4346240 	3295543 	2850927 	2642057 	3859838 	3322237 	4480507 	8581192 	4939267 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,LU	: 	4412019 	4269452 	4551970 	4288930 	4350856 	3824419 	3744877 	3856758 	3760477 	3557617 	3281000 	3598000 	3323000 	3338000 	3629000 	3253000 	3203000 	2953000 	2654000 	2507000 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,LV	: 	2035941 	2005570 	2772236 	2402525 	2220586 	1629074 	1580262 	1382878 	1754113 	2574358 	2186940 	1677632 	1406654 	1809693 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,MT	1265475 	1246290 	1018837 	910169 b	1032505 	922039 	735612 	766607 	718571 	670118 	526712 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,NL	87580292 	76616145 	75999519 	77147121 	77309937 	79466086 b	78044000 	77857000 	74367000 	74966000 	72263000 	66540000 	65783000 	71352000 	66210000 	66862000 	63248000 	60561000 	62318000 	60455000 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,NO	25941209 	24120562 	24796374 	26449094 	19478220 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,PL	46591574 	41612072 	37941944 	37336865 b	27476457 	28160213 	19733000 e	19594000 	16670000 	25704000 	24659000 	20026000 	20400000 	17851000 e	19920000 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,PT	4820446 	3332587 	3760251 	4177554 	4966668 	3126652 	3725535 	4240658 	4530874 	4925459 	4695198 	3964648 	5387649 	5508154 	3571796 	4327364 	3975964 	3449742 	3697485 	2808966 	3336611 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,RO	3911451 	3579013 	3452773 	4545201 	3824602 	3858119 	4743546 	4098126 	4377586 	5006396 	5068215 	3058978 	3508441 	2673025 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,SE	: 	32790734 	25685918 	28372324 	: 	: 	35507000 	34047000 	27597000 	32828000 	32863000 	30602000 	: 	: 	: 	: 	: 	: 	: 	: 	28422868 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,SI	4910936 	5625864 	5628022 	4487285 	4717186 	5027046 	5705000 	5312000 	5548000 	4838332 	5187411 	5412557 	4862310 	4844211 	5119240 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,SK	6457736 	6050975 	7432837 	3627425 	5665612 b	7956497 	8111198 	7181647 	8860488 	9600553 	10376132 	8493585 	8906076 	8017559 	7559811 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,M,UK	: 	: 	: 	: 	261317325 	254120242 	246378949 	252755616 	248877207 	286767914 	280452522 	185231919 	199496740 	212200000 	207100000 	223400000 	228700000 	207800000 	159500000 	138700000 	131600000 	114800000 	: 	: 
NR,PERS,N_GE4,OUT,T,AT	59571672 	56935242 	53630173 	53975891 	51424533 	52869956 	49732719 	53063304 	57176641 	49283698 	53374618 	53390393 	46942606 	49689741 	52668497 	38307803 	41361860 	46237756 	40995861 	40063715 	: 	38125400 	: 	: 
NR,PERS,N_GE4,OUT,T,BE	76449437 b	84133144 	75283417 	75925977 	74529834 	56194930 	70435397 	63548844 	63704840 	69833135 	64819594 	66354226 	71695180 	65753551 	64365825 	53409391 	54329639 	61845301 	51378175 	65368117 	62037003 	89319836 	: 	65600805 
NR,PERS,N_GE4,OUT,T,BG	4263068 	3319357 	3170685 	3495856 	3344367 	3149308 b	7220447 	5009631 	7054968 	5964484 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,CH	: 	103191263 	96290641 	86779600 	85657094 	82506211 	81088894 	79138916 	72944182 	71419616 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,CY	12088365 	11563037 	10987432 	12516620 	10771023 	11003161 b	9091517 	9546983 	8933301 	9200294 	8577165 	6627163 	6425178 	5768825 	5539266 	5453574 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,CZ	40479974 	35192169 	32314077 	33399954 	35093508 	36258943 	34725390 	38017104 	39289505 	46029684 	41452581 	35679015 	38286011 	36151817 	44098061 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,DE	700467757 	670353933 	622715916 	641773048 	652658478 	592500235 	626996996 	609087465 	604664590 	625918550 	610805206 	734097797 	759679385 	808251000 	803637000 	828615000 	943424000 	896966000 	881700000 	757900000 	645400000 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,DK	: 	42218279 	42963144 	44468886 	42928623 b	43538270 	43212420 	41960009 	34321735 	38356830 	43531153 	40695163 	34840248 	29156788 	32892600 	30632200 	30755400 	31513200 	31424100 	29106700 	30667000 	30579700 	: 	: 
NR,PERS,N_GE4,OUT,T,EA	: 	: 	: 	1428540109 e	1425857121 e	1353128951 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,EE	5624366 	5335251 	6200388 	5816850 	5331700 	4979565 	4265669 	5240837 	4049880 	3420676 	3263217 	1706504 	1795791 	1135587 	1717230 	1807558 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,EL	: 	6367902 	6045288 	6785123 	7444111 	4849232 	6181451 	9701485 	9146492 	12092687 	11886519 	12422998 	13537908 	9742778 	6389969 	6215400 	6965397 	6368365 	3899635 	4053218 	5542209 	6649348 	5549833 	: 
NR,PERS,N_GE4,OUT,T,ES	94255375 	96102969 	91538249 b	73572266 	73316157 	78520987 	83246272 	82316408 	75373965 	69680157 	76081471 	67656243 	61503680 	34820180 	30381750 	29309760 	34709690 	34055838 	19896094 	27549847 	20215449 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,EU27	: 	: 	1892214258 e	1957150420 e	2167254294 e	2069939629 e	2125250227 	2105736922 	2092455582 	2239206567 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,EU28	: 	: 	1905280128 e	1967161650 e	2181994788 e	2080907274 e	2135600762 	2115251394 	2101468429 	2247398844 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,FI	40217644 	35672084 	35734931 	35867109 	36689715 	37476370 b	26483000 	27084000 	23989000 	21687000 	20936000 	19141000 	19520000 	20418000 	15905000 	17453000 	17568000 	16897000 	12590000 	10759000 	12444000 	11866000 	: 	: 
NR,PERS,N_GE4,OUT,T,FR	190182085 	177771998 	177070336 	208787903 	194125952 	184816310 	193603608 	182158802 	174128697 	177064350 	184377264 	180932293 	179740424 	140702000 	125555000 	128313000 	126072000 	132478000 	120209000 	128307661 	131194998 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,HR	7695147 	4968352 	13435938 	10834684 	14809310 	11090980 	10350535 	9514472 	9012847 	8192277 	9771029 	: 	: 	2689149 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,HU	23223319 	22514162 	21861520 	20687447 	18464456 	18125195 	22621526 	23137607 	24343973 	27924605 	25841109 	21989865 	25274596 	11614118 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,IE	40594835 	39793685 	37087660 	39703714 	39552786 	40172842 	36066000 	39308000 	37870000 	44818000 	45136000 	36888000 	34142000 	30805000 	28632000 	27047000 	24318000 	19523000 	17495000 	14400000 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,IT	62004601 	59601540 	72258490 	73588136 b	81081019 	84818249 	81801836 	95176342 	102042877 	114164980 	117128520 	106382635 	102284674 	92245052 	88314407 	92796095 	87250642 	90454748 	87682711 	87239059 	84967346 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,LT	10176233 	9981898 	9814986 	9509334 	11125366 	10217563 	8168682 	6970211 	6193571 	8381912 	7522166 	9043619 	12835696 	8890730 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,LU	: 	9171234 	8910437 	8970605 	8647764 	8837587 	8182404 	7786261 	8040429 	7704859 	6873333 	6829000 	7207000 	6998000 	6810000 	7165000 	6233000 	6491000 	6070000 	5563000 	4792000 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,LV	: 	5695578 	5175106 	7252298 	5671029 	5999800 	6666203 	7285369 	6376042 	6402514 	5881848 	5325968 	4284700 	3724670 	4324620 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,MT	2531108 	2455383 	1928447 	1959574 b	2037449 	1805525 	1525439 	1514351 	1392960 	1168605 	922583 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,NL	175069292 	158618406 	154124156 	153138495 	154500157 	158824772 b	150738000 	151138000 	147160000 	152747000 	140018000 	133061000 	135150000 	138329000 	130778000 	130221000 	121888000 	121545000 	124870000 	123697000 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,NO	52107973 	48222009 	49842326 	54609899 	42556192 	: 	46864471 	42655733 	37269566 	40444043 	37975216 	35919272 	30056163 	30696655 	29619349 	27581171 	28699200 	26890071 	24561882 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,PL	105346478 	93352190 	87900673 	93084727 b	68524787 	62109473 	42913000 e	46642000 	41552000 	60215000 	56487000 	50111000 	46323000 	38933000 e	50480000 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,PT	11175600 	7800228 	8746980 	8600550 	10343743 	7148441 	8254597 	9026013 	10208297 	9851672 	11148451 	9779252 	11438430 	11913498 	9217098 	9586855 	8079649 	8216274 	8700017 	6187181 	7498310 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,RO	8240018 	8161309 	8297365 	9536572 	8603275 	8280933 	9550142 	7977423 	9429680 	10854629 	11121575 	7388542 	7397462 	6265222 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,SE	: 	62435888 	50746103 	59063193 	: 	: 	73790000 	66367000 	62118000 	68680000 	64816000 	59285000 	: 	: 	: 	: 	: 	: 	: 	: 	57732458 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,SI	11602565 	12518181 	11960351 	9997835 	10044954 	10241657 	11719000 	11040000 	10967000 	10187193 	10803045 	11517459 	10351793 	9984834 	10371942 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,SK	17120935 	14554122 	15670276 	10912647 	13182796 b	17902664 	18821795 	16063736 	22078659 	21664927 	24006899 	21084046 	20472614 	18732447 	17395168 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,OUT,T,UK	: 	: 	: 	: 	506465538 	489977475 	489236717 	489569737 	500848480 	565909126 	546260498 	386700000 	416480000 	443000000 	438100000 	453400000 	471100000 	443800000 	327200000 	294300000 	273500000 	236600000 	: 	: 
NR,PERS,N_GE4,WORLD,F,AT	42724222 	43510728 	38871629 	41024712 	40483474 	40671841 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,BE	42784169 b	50283265 	41080385 	42293974 	42633416 	32577087 	41677722 	37240562 	37007751 	43549960 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	55268012 	: 	: 
NR,PERS,N_GE4,WORLD,F,BG	8486578 	6416396 	5457202 	6034220 	7478107 	5543732 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,CH	: 	60843993 	54388733 	52196662 	51989185 	51296614 	50761366 	50747946 	50187571 	47476913 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,CY	8328506 	7559617 	6709797 	9363789 	8047258 	8046916 b	6286971 	6470799 	6087773 	6542220 	6106952 	4927737 	4863087 	3435452 	3247694 	3223596 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,CZ	53400090 	51539780 	45424832 	49371973 	49076678 	50918726 	: 	: 	47336510 	43577624 	44254218 	40903066 	41530816 	42324028 	48999228 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,DE	536627935 	543878459 	484477415 	517539113 	521855927 	474645078 	513895833 	529164702 	532492807 	527138264 	504927110 	507107578 	557323931 	565393000 	606257000 	596139000 	618275000 	627004000 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,DK	: 	35442418 	37380649 	38279131 	31834062 b	35026945 	: 	: 	: 	: 	: 	: 	: 	: 	24780500 	23221400 	22290900 	21518200 	21984500 	21710000 	22631000 	45024400 	: 	: 
NR,PERS,N_GE4,WORLD,F,EA	: 	: 	: 	1755429693 e	1790858724 e	1734560764 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,EE	4432443 	4038971 	4851052 	4555021 	3957492 	5065403 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,EL	: 	27061898 	27970507 	30300854 	28211874 	23674338 	34879000 	34332161 	46858369 	49562405 	53808911 	55464904 	59037319 	48609805 	31178076 	30125107 	29432989 	31121883 	28212403 	38807088 	44862410 	54294656 	35853415 	: 
NR,PERS,N_GE4,WORLD,F,ES	233946421 	231856685 	213714312 b	222370218 	239959536 	228321459 	234832464 	225842170 	230139385 	227506313 	230106966 	217926794 	236533700 	207548100 	205034300 	200009200 	209900100 	197334100 	141852095 	232903003 	176141709 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,EU27	: 	: 	2256068670 e	2399395738 e	2433999102 e	2369308556 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,EU28	: 	: 	2271992139 e	2416228614 e	2453426497 e	2386436378 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,FI	39806226 	37823224 	39880757 	40198660 	37642330 	39269075 b	33808000 	35861000 	31036000 	28816000 	27218000 	28424000 	27520000 	27312000 	25870000 	26379000 	26121000 	23608000 	21580000 	19530000 	21463000 	20114000 	: 	: 
NR,PERS,N_GE4,WORLD,F,FR	466959982 	463085217 	476617800 	530403219 	523136835 	520960562 	524119276 	506063661 	508166288 	538833446 	560584744 	561710862 	568302976 	424260000 	417836000 	414345000 	404474000 	415044000 	412537000 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,HR	13793484 	10191218 	16321277 	17268813 	19450332 	17182837 	17862068 	15280094 	15733030 	14740702 	18314256 	: 	: 	7187509 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,HU	22041896 	22403449 	22669077 	22978128 	21936154 	23219300 	26412877 	26718200 	26764464 	31258238 	31824042 	27430152 	28904596 	22291941 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,IE	26596692 	25568275 	24416450 	26507606 	26419836 	26579258 	24604000 	25873000 	25122000 	29114000 	29307000 	24781000 	23376000 	21733000 	20381000 	18928000 	17973000 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,IT	133141682 	126960018 	120958087 	132326197 b	154679760 	165245213 	180459086 	218388364 	232055486 	240165629 	232357389 	257461456 	235251918 	222814882 	226885260 	242351627 	215698385 	235675693 	225264210 	234256938 	233472740 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,LT	7585507 	7592426 	7408469 	7180256 	8700054 	7383940 	6259084 	5498281 	4917887 	6564580 	6189478 	6450338 	5942002 	5590499 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,LU	: 	4821602 	4659648 	4434802 	4393743 	4511269 	4357985 	4046458 	4186671 	3975183 	3326028 	3553000 	3634000 	3684000 	3500000 	3572000 	2992000 	3294000 	3157000 	2926000 	2342000 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,LV	: 	5373521 	4761335 	6880056 	5000673 	5592909 	6676355 	7285956 	6322566 	6174388 	4662494 	4917134 	4405134 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,MT	1421321 	1316320 	1000470 	1121789 b	1071124 	1005745 	851915 	747744 	674389 	498487 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,NL	119552299 	115743789 	109238972 	107526305 	110244871 	118724944 b	99968000 	103745000 	101216000 	106434000 	98571000 	97772000 	100727000 	100639000 	95711000 	101502000 	90379000 	92201000 	91263000 	91522000 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,NO	40864275 	36152303 	38309143 	44157770 	36095160 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,PL	147488492 	137811998 	128111875 	131428838 b	114432173 	108613254 	74820000 e	85696000 	91275000 	101286000 	102729000 	105702000 	92748000 	92830000 e	114790000 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,PT	26679706 	22128703 	23703422 	22454069 	28880251 	21577567 	20576573 	20391610 	23971133 	20234597 	21963274 	21843347 	24622325 	27262819 	22227151 	25057647 	25752060 	21504419 	23380941 	20059167 	21910496 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,RO	21281814 	20662075 	20804052 	23125775 	24485645 	23394856 	19384014 	16398700 	21226091 	22801452 	24294736 	15913220 	19186589 	21834285 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NR,PERS,N_GE4,WORLD,F,SE	: 	57147314 	56592236 	54511788 	: 	: 	67900000 	62255000 	58659000 	63076000 	57207000 	57814000 	: 	: 	: 	: 	: 	: 	: 	: 	76628784 	: 	: 	: 
