unit,purpose,duration,partner,tripdest,geo\time	2017 	2016 	2015 	2014 	2013 
NR,PERS,N_GE1,WORLD,CTRY,RO	15521084 	15277973 	: 	: 	19554700 
NR,PERS,N_GE1,WORLD,CTRY,SE	: 	52973691 	: 	: 	: 
NR,PERS,N_GE1,WORLD,CTRY,SI	: 	3792480 	: 	: 	3608259 
NR,PERS,N_GE1,WORLD,CTRY,SK	: 	9266412 	: 	: 	5752263 
NR,PERS,N_GE1,WORLD,CTRY,UK	: 	: 	: 	: 	240817369 
NR,PERS,N_GE1,WORLD,MNT,AT	14003123 	14347612 	: 	: 	4744310 
NR,PERS,N_GE1,WORLD,MNT,BE	: 	22296435 	: 	: 	19909584 
NR,PERS,N_GE1,WORLD,MNT,BG	: 	1330881 	: 	: 	1666456 
NR,PERS,N_GE1,WORLD,MNT,CH	: 	29782788 	16972511 	: 	17487712 
NR,PERS,N_GE1,WORLD,MNT,CY	: 	931022 	: 	: 	1984149 
NR,PERS,N_GE1,WORLD,MNT,CZ	: 	26171415 	: 	: 	21961513 
NR,PERS,N_GE1,WORLD,MNT,DE	: 	236027314 	: 	: 	218504797 
NR,PERS,N_GE1,WORLD,MNT,DK	: 	8776393 	: 	: 	7937537 
NR,PERS,N_GE1,WORLD,MNT,EA	: 	: 	: 	: 	744564812 e
NR,PERS,N_GE1,WORLD,MNT,EE	: 	742967 	: 	: 	534248 
NR,PERS,N_GE1,WORLD,MNT,EL	: 	3769985 	: 	: 	5937176 
NR,PERS,N_GE1,WORLD,MNT,ES	: 	89705362 	: 	: 	82506723 
NR,PERS,N_GE1,WORLD,MNT,EU27	: 	: 	: 	: 	939195476 e
NR,PERS,N_GE1,WORLD,MNT,EU28	: 	: 	: 	: 	943147396 e
NR,PERS,N_GE1,WORLD,MNT,FI	: 	17336379 	: 	: 	18981279 
NR,PERS,N_GE1,WORLD,MNT,FR	184156595 	207521549 	: 	: 	240424120 
NR,PERS,N_GE1,WORLD,MNT,HR	: 	252718 	: 	: 	4027830 
NR,PERS,N_GE1,WORLD,MNT,HU	4308860 	4122215 	: 	: 	4091945 
NR,PERS,N_GE1,WORLD,MNT,IE	: 	5952140 	: 	: 	5357037 
NR,PERS,N_GE1,WORLD,MNT,IT	: 	52459092 	: 	: 	59581308 
NR,PERS,N_GE1,WORLD,MNT,LT	: 	159183 	: 	: 	155202 
NR,PERS,N_GE1,WORLD,MNT,LU	: 	1191872 	: 	: 	1771923 
NR,PERS,N_GE1,WORLD,MNT,LV	: 	570297 u	: 	: 	: u
NR,PERS,N_GE1,WORLD,MNT,MT	: 	397171 	: 	: 	69895 
NR,PERS,N_GE1,WORLD,MNT,NL	: 	68353748 	: 	: 	69380600 
NR,PERS,N_GE1,WORLD,MNT,NO	9559643 	8709650 	8022291 	9321116 	7971280 
NR,PERS,N_GE1,WORLD,MNT,PL	: 	40255480 	: 	: 	40626160 
NR,PERS,N_GE1,WORLD,MNT,PT	: 	7175817 	: 	: 	5637675 
NR,PERS,N_GE1,WORLD,MNT,RO	15185974 	13925821 	: 	: 	14642011 
NR,PERS,N_GE1,WORLD,MNT,SE	: 	3542529 	: 	: 	: 
NR,PERS,N_GE1,WORLD,MNT,SI	: 	1545704 	: 	: 	1714801 
NR,PERS,N_GE1,WORLD,MNT,SK	: 	7828913 	: 	: 	7433830 
NR,PERS,N_GE1,WORLD,MNT,UK	: 	: 	: 	: 	85584254 
NR,PERS,N_GE1,WORLD,OTH,AT	1457408 	1525419 	: 	: 	2543918 
NR,PERS,N_GE1,WORLD,OTH,BE	: 	9234950 	: 	: 	8396354 
NR,PERS,N_GE1,WORLD,OTH,BG	: 	: u	: 	: 	: u
NR,PERS,N_GE1,WORLD,OTH,CH	: 	1162277 u	1692264 u	: 	6975928 
NR,PERS,N_GE1,WORLD,OTH,CY	: 	13282345 	: 	: 	426444 
NR,PERS,N_GE1,WORLD,OTH,CZ	: 	3190715 	: 	: 	2301077 
NR,PERS,N_GE1,WORLD,OTH,DE	: 	157130932 	: 	: 	150425922 
NR,PERS,N_GE1,WORLD,OTH,DK	: 	33022826 	: 	: 	14394261 
NR,PERS,N_GE1,WORLD,OTH,EA	: 	: 	: 	: 	344201839 e
NR,PERS,N_GE1,WORLD,OTH,EE	: 	3364560 	: 	: 	161818 u
NR,PERS,N_GE1,WORLD,OTH,EL	: 	683761 	: 	: 	512493 
NR,PERS,N_GE1,WORLD,OTH,ES	: 	50881345 	: 	: 	46060345 
NR,PERS,N_GE1,WORLD,OTH,EU27	: 	: 	: 	: 	491355849 e
NR,PERS,N_GE1,WORLD,OTH,EU28	: 	: 	: 	: 	495043440 e
NR,PERS,N_GE1,WORLD,OTH,FI	: 	4562448 	: 	: 	4063084 
NR,PERS,N_GE1,WORLD,OTH,FR	259083898 	98211791 	: 	: 	91615720 
NR,PERS,N_GE1,WORLD,OTH,HR	: 	11988573 	: 	: 	3696653 
NR,PERS,N_GE1,WORLD,OTH,HU	205016 	323687 	: 	: 	: u
NR,PERS,N_GE1,WORLD,OTH,IE	: 	3350562 	: 	: 	3314612 
NR,PERS,N_GE1,WORLD,OTH,IT	: 	8142594 	: 	: 	22664307 
NR,PERS,N_GE1,WORLD,OTH,LT	: 	1997651 	: 	: 	5805197 
NR,PERS,N_GE1,WORLD,OTH,LU	: 	302244 	: 	: 	125783 
NR,PERS,N_GE1,WORLD,OTH,LV	: 	7577869 	: 	: 	904065 
NR,PERS,N_GE1,WORLD,OTH,MT	: 	784802 	: 	: 	974509 
NR,PERS,N_GE1,WORLD,OTH,NL	: 	21114308 	: 	: 	6477260 
NR,PERS,N_GE1,WORLD,OTH,NO	: u	: u	: u	711055 u	876708 u
NR,PERS,N_GE1,WORLD,OTH,PL	: 	3174973 	: 	: 	6520400 
NR,PERS,N_GE1,WORLD,OTH,PT	: 	3970369 	: 	: 	4681819 
NR,PERS,N_GE1,WORLD,OTH,RO	550356 	727561 	: 	: 	1427973 
NR,PERS,N_GE1,WORLD,OTH,SE	: 	60064692 	: 	: 	: 
NR,PERS,N_GE1,WORLD,OTH,SI	: 	1512227 	: 	: 	1228756 
NR,PERS,N_GE1,WORLD,OTH,SK	: 	: u	: 	: 	486461 u
NR,PERS,N_GE1,WORLD,OTH,UK	: 	: 	: 	: 	106388469 
NR,PERS,N_GE1,WORLD,SEA,AT	33400786 	31082810 	: 	: 	40089999 
NR,PERS,N_GE1,WORLD,SEA,BE	: 	44448861 	: 	: 	42039191 
NR,PERS,N_GE1,WORLD,SEA,BG	: 	6532300 	: 	: 	6234676 
NR,PERS,N_GE1,WORLD,SEA,CH	: 	39864703 	31616061 	: 	29813052 
NR,PERS,N_GE1,WORLD,SEA,CY	: 	1797242 	: 	: 	4042296 
NR,PERS,N_GE1,WORLD,SEA,CZ	: 	20730397 	: 	: 	22783372 
NR,PERS,N_GE1,WORLD,SEA,DE	: 	525825934 	: 	: 	495052537 
NR,PERS,N_GE1,WORLD,SEA,DK	: 	61863290 	: 	: 	32183216 
NR,PERS,N_GE1,WORLD,SEA,EA	: 	: 	: 	: 	1627290957 e
NR,PERS,N_GE1,WORLD,SEA,EE	: 	3623057 	: 	: 	2501896 
NR,PERS,N_GE1,WORLD,SEA,EL	: 	24048951 	: 	: 	30366538 
NR,PERS,N_GE1,WORLD,SEA,ES	: 	263191486 	: 	: 	282767882 
NR,PERS,N_GE1,WORLD,SEA,EU27	: 	: 	: 	: 	2127829963 e
NR,PERS,N_GE1,WORLD,SEA,EU28	: 	: 	: 	: 	2145626882 e
NR,PERS,N_GE1,WORLD,SEA,FI	: 	24320483 	: 	: 	26536664 
NR,PERS,N_GE1,WORLD,SEA,FR	271094797 	331865263 	: 	: 	392525986 
NR,PERS,N_GE1,WORLD,SEA,HR	: 	9791166 	: 	: 	17801584 
NR,PERS,N_GE1,WORLD,SEA,HU	9143179 	8338368 	: 	: 	5997634 
NR,PERS,N_GE1,WORLD,SEA,IE	: 	28879396 	: 	: 	27614825 
NR,PERS,N_GE1,WORLD,SEA,IT	: 	114615568 	: 	: 	171907826 
NR,PERS,N_GE1,WORLD,SEA,LT	: 	3198938 	: 	: 	2119029 
NR,PERS,N_GE1,WORLD,SEA,LU	: 	4674646 	: 	: 	4642829 
NR,PERS,N_GE1,WORLD,SEA,LV	: 	1782203 	: 	: 	560895 
NR,PERS,N_GE1,WORLD,SEA,MT	: 	965386 	: 	: 	726388 
NR,PERS,N_GE1,WORLD,SEA,NL	: 	63622274 	: 	: 	61983590 
NR,PERS,N_GE1,WORLD,SEA,NO	31129941 	30707152 	31545012 	33966738 	30241727 
NR,PERS,N_GE1,WORLD,SEA,PL	: 	79645658 	: 	: 	55561871 
NR,PERS,N_GE1,WORLD,SEA,PT	: 	22328913 	: 	: 	24817916 
NR,PERS,N_GE1,WORLD,SEA,RO	14577795 	13560238 	: 	: 	12748945 
NR,PERS,N_GE1,WORLD,SEA,SE	: 	21283008 	: 	: 	: 
NR,PERS,N_GE1,WORLD,SEA,SI	: 	11725715 	: 	: 	10146235 
NR,PERS,N_GE1,WORLD,SEA,SK	: 	8893453 	: 	: 	9328691 
NR,PERS,N_GE1,WORLD,SEA,UK	: 	: 	: 	: 	321950077 
NR,PERS,N_GE1,WORLD,TOTAL,AT	100727344 	99626776 	: 	: 	92533683 
NR,PERS,N_GE1,WORLD,TOTAL,BE	93819309 	103769522 	: 	: 	91080366 
NR,PERS,N_GE1,WORLD,TOTAL,BG	21990173 	15217066 	: 	: 	18012068 
NR,PERS,N_GE1,WORLD,TOTAL,CH	: 	135672248 	126970643 	: 	119572184 
NR,PERS,N_GE1,WORLD,TOTAL,CY	16401111 	15837339 	: 	: 	15792375 
NR,PERS,N_GE1,WORLD,TOTAL,CZ	142717744 	134383118 	: 	: 	126664599 
NR,PERS,N_GE1,WORLD,TOTAL,DE	1208220120 	1214745591 	: 	: 	1178024126 
NR,PERS,N_GE1,WORLD,TOTAL,DK	: 	95640809 	: 	: 	98075654 
NR,PERS,N_GE1,WORLD,TOTAL,EA	: 	: 	: 	: 	4117359082 e
NR,PERS,N_GE1,WORLD,TOTAL,EE	12451028 	11833516 	: 	: 	9611925 
NR,PERS,N_GE1,WORLD,TOTAL,EL	: 	53046915 	: 	: 	55563413 
NR,PERS,N_GE1,WORLD,TOTAL,ES	603460042 	592882573 	: 	: 	610997292 
NR,PERS,N_GE1,WORLD,TOTAL,EU27	: 	: 	: 	: 	5687271535 e
NR,PERS,N_GE1,WORLD,TOTAL,EU28	: 	: 	: 	: 	5730881025 e
NR,PERS,N_GE1,WORLD,TOTAL,FI	120564281 	115692701 	: 	: 	118722790 
NR,PERS,N_GE1,WORLD,TOTAL,FR	1049371921 	1039998283 	: 	: 	1177899648 
NR,PERS,N_GE1,WORLD,TOTAL,HR	26633172 	23077948 	: 	: 	43696848 
NR,PERS,N_GE1,WORLD,TOTAL,HU	64753994 	64088907 	: 	: 	59222069 
NR,PERS,N_GE1,WORLD,TOTAL,IE	63564039 	61132606 	: 	: 	58513616 
NR,PERS,N_GE1,WORLD,TOTAL,IT	294341871 	283832459 	: 	: 	325255520 
NR,PERS,N_GE1,WORLD,TOTAL,LT	17369129 	17096697 	: 	: 	18353632 
NR,PERS,N_GE1,WORLD,TOTAL,LU	: 	10230999 	: 	: 	9783294 
NR,PERS,N_GE1,WORLD,TOTAL,LV	: 	13679973 	: 	: 	13344863 
NR,PERS,N_GE1,WORLD,TOTAL,MT	3497465 	3289057 	2645618 	2605261 	2643094 
NR,PERS,N_GE1,WORLD,TOTAL,NL	276092427 	262183104 	253875431 	: 	258001099 
NR,PERS,N_GE1,WORLD,TOTAL,NO	100503001 	94736432 	94670695 	105032979 	84325016 
NR,PERS,N_GE1,WORLD,TOTAL,PL	317808338 	295257374 	: 	: 	255774882 
NR,PERS,N_GE1,WORLD,TOTAL,PT	65095435 	56889299 	: 	: 	66822533 
NR,PERS,N_GE1,WORLD,TOTAL,RO	64092728 	62421872 	: 	: 	68143249 
NR,PERS,N_GE1,WORLD,TOTAL,SE	: 	162419158 	: 	: 	: 
NR,PERS,N_GE1,WORLD,TOTAL,SI	19084273 	19704239 	: 	: 	17553876 
NR,PERS,N_GE1,WORLD,TOTAL,SK	40680587 	37438905 	: 	27700039 	28055234 
NR,PERS,N_GE1,WORLD,TOTAL,UK	: 	: 	: 	: 	804313588 
NR,PERS,N_GE4,DOM,CITY,AT	3438750 	3783500 	: 	: 	3261942 
NR,PERS,N_GE4,DOM,CITY,BE	: 	1577050 	: 	: 	739909 
NR,PERS,N_GE4,DOM,CITY,BG	: 	2123192 	: 	: 	3105560 
NR,PERS,N_GE4,DOM,CITY,CH	: 	: u	475355 u	: 	766253 u
NR,PERS,N_GE4,DOM,CITY,CY	: 	187827 	: 	: 	264101 u
NR,PERS,N_GE4,DOM,CITY,CZ	: 	19743304 	: 	: 	16752987 
NR,PERS,N_GE4,DOM,CITY,DE	: 	160994623 	: 	: 	148579654 
NR,PERS,N_GE4,DOM,CITY,DK	: 	: u	: 	: 	5692465 
NR,PERS,N_GE4,DOM,CITY,EA	: 	: 	: 	: 	808652341 e
NR,PERS,N_GE4,DOM,CITY,EE	: 	411019 u	: 	: 	525382 
NR,PERS,N_GE4,DOM,CITY,EL	: 	17976412 	: 	: 	12132879 
NR,PERS,N_GE4,DOM,CITY,ES	: 	182139154 	: 	: 	167306578 
NR,PERS,N_GE4,DOM,CITY,EU27	: 	: 	: 	: 	966055258 e
NR,PERS,N_GE4,DOM,CITY,EU28	: 	: 	: 	: 	975369432 e
NR,PERS,N_GE4,DOM,CITY,FI	: 	17349672 	: 	: 	18058631 
NR,PERS,N_GE4,DOM,CITY,FR	310788017 	323521839 	: 	: 	382401171 
NR,PERS,N_GE4,DOM,CITY,HR	: 	4599322 	: 	: 	9292942 
NR,PERS,N_GE4,DOM,CITY,HU	7518426 	8943151 	: 	: 	9657211 
NR,PERS,N_GE4,DOM,CITY,IE	: 	2967326 	: 	: 	2925657 
NR,PERS,N_GE4,DOM,CITY,IT	: 	18708675 	: 	: 	51916228 
NR,PERS,N_GE4,DOM,CITY,LT	: 	2604858 	: 	: 	2457764 
NR,PERS,N_GE4,DOM,CITY,LU	: 	: u	: 	: 	: u
NR,PERS,N_GE4,DOM,CITY,LV	: 	: c	: 	: 	1249850 
NR,PERS,N_GE4,DOM,CITY,MT	: 	93825 	: 	: 	: 
NR,PERS,N_GE4,DOM,CITY,NL	: 	6014744 	: 	: 	7750740 
NR,PERS,N_GE4,DOM,CITY,NO	1083051 u	1481084 	1208580 	1555203 	969493 
NR,PERS,N_GE4,DOM,CITY,PL	: 	75197833 	: 	: 	54412821 
NR,PERS,N_GE4,DOM,CITY,PT	: 	6616262 	: 	: 	8783511 
NR,PERS,N_GE4,DOM,CITY,RO	6054664 	7096087 	: 	: 	8162846 
NR,PERS,N_GE4,DOM,CITY,SE	: 	6616124 	: 	: 	: 
NR,PERS,N_GE4,DOM,CITY,SI	: 	437048 	: 	: 	311898 
NR,PERS,N_GE4,DOM,CITY,SK	: 	7273111 	: 	: 	3577846 
NR,PERS,N_GE4,DOM,CITY,UK	: 	: 	: 	: 	37578317 
NR,PERS,N_GE4,DOM,CRS,AT	: c	: 	: 	: 	5806607 
NR,PERS,N_GE4,DOM,CRS,BE	: 	27130 	: 	: 	: u
NR,PERS,N_GE4,DOM,CRS,CZ	: 	: u	: 	: 	: u
NR,PERS,N_GE4,DOM,CRS,DE	: 	: u	: 	: 	: u
NR,PERS,N_GE4,DOM,CRS,DK	: 	: u	: 	: 	: u
NR,PERS,N_GE4,DOM,CRS,EA	: 	: 	: 	: 	14193078 e
NR,PERS,N_GE4,DOM,CRS,EL	: 	: u	: 	: 	: u
NR,PERS,N_GE4,DOM,CRS,ES	: 	: u	: 	: 	: u
NR,PERS,N_GE4,DOM,CRS,EU27	: 	: 	: 	: 	15421492 e
NR,PERS,N_GE4,DOM,CRS,EU28	: 	: 	: 	: 	15625167 e
NR,PERS,N_GE4,DOM,CRS,FI	: 	: u	: 	: 	626312 u
NR,PERS,N_GE4,DOM,CRS,FR	2393904 	1379739 u	: 	: 	3105297 
NR,PERS,N_GE4,DOM,CRS,HR	: 	: 	: 	: 	: u
NR,PERS,N_GE4,DOM,CRS,IE	: 	: u	: 	: 	: 
NR,PERS,N_GE4,DOM,CRS,IT	: 	: u	: 	: 	3030195 u
NR,PERS,N_GE4,DOM,CRS,NL	: 	: u	: 	: 	: u
NR,PERS,N_GE4,DOM,CRS,NO	: u	: u	: u	: u	: u
NR,PERS,N_GE4,DOM,CRS,PL	: 	1286192 	: 	: 	: u
NR,PERS,N_GE4,DOM,CRS,PT	: 	: 	: 	: 	: u
NR,PERS,N_GE4,DOM,CRS,RO	149230 u	166113 u	: 	: 	398091 
NR,PERS,N_GE4,DOM,CRS,SE	: 	: u	: 	: 	: 
NR,PERS,N_GE4,DOM,CRS,SK	: 	: 	: 	: 	: u
NR,PERS,N_GE4,DOM,CRS,UK	: 	: 	: 	: 	: u
NR,PERS,N_GE4,DOM,CTRY,AT	12900223 	12896805 	: 	: 	1874167 
NR,PERS,N_GE4,DOM,CTRY,BE	: 	2432291 	: 	: 	1665426 
NR,PERS,N_GE4,DOM,CTRY,BG	: 	619463 	: 	: 	1378346 
NR,PERS,N_GE4,DOM,CTRY,CH	: 	4647639 	3533062 	: 	2305155 
NR,PERS,N_GE4,DOM,CTRY,CY	: 	: u	: 	: 	: 
NR,PERS,N_GE4,DOM,CTRY,CZ	: 	41403616 	: 	: 	33487769 
NR,PERS,N_GE4,DOM,CTRY,DE	: 	159509571 	: 	: 	149059714 
NR,PERS,N_GE4,DOM,CTRY,DK	: 	: u	: 	: 	2277839 
NR,PERS,N_GE4,DOM,CTRY,EA	: 	: 	: 	: 	765715454 e
NR,PERS,N_GE4,DOM,CTRY,EE	: 	791288 	: 	: 	573872 
NR,PERS,N_GE4,DOM,CTRY,EL	: 	3090442 	: 	: 	3522200 
NR,PERS,N_GE4,DOM,CTRY,ES	: 	148759961 	: 	: 	135994548 
NR,PERS,N_GE4,DOM,CTRY,EU27	: 	: 	: 	: 	911422204 e
NR,PERS,N_GE4,DOM,CTRY,EU28	: 	: 	: 	: 	914145604 e
NR,PERS,N_GE4,DOM,CTRY,FI	: 	21060669 	: 	: 	21921682 
NR,PERS,N_GE4,DOM,CTRY,FR	310267163 	336025710 	: 	: 	374813280 
NR,PERS,N_GE4,DOM,CTRY,HR	: 	484160 	: 	: 	2818098 
NR,PERS,N_GE4,DOM,CTRY,HU	8837889 	8119333 	: 	: 	10372452 
NR,PERS,N_GE4,DOM,CTRY,IE	: 	2146038 	: 	: 	2248837 
NR,PERS,N_GE4,DOM,CTRY,IT	: 	15708625 	: 	: 	19547321 
NR,PERS,N_GE4,DOM,CTRY,LT	: 	462924 	: 	: 	815358 
NR,PERS,N_GE4,DOM,CTRY,LU	: 	: u	: 	: 	: u
NR,PERS,N_GE4,DOM,CTRY,LV	: 	1167984 u	: 	: 	1121882 
NR,PERS,N_GE4,DOM,CTRY,MT	: 	61872 	: 	: 	: 
NR,PERS,N_GE4,DOM,CTRY,NL	: 	38922682 	: 	: 	40156242 
NR,PERS,N_GE4,DOM,CTRY,NO	4025262 	4464791 	3307066 	3627782 	3250560 
NR,PERS,N_GE4,DOM,CTRY,PL	: 	37548180 	: 	: 	29044884 
NR,PERS,N_GE4,DOM,CTRY,PT	: 	7635610 	: 	: 	11389348 
NR,PERS,N_GE4,DOM,CTRY,RO	7834567 	7993246 	: 	: 	11441202 
NR,PERS,N_GE4,DOM,CTRY,SE	: 	23210951 	: 	: 	: 
NR,PERS,N_GE4,DOM,CTRY,SI	: 	623688 	: 	: 	509316 
NR,PERS,N_GE4,DOM,CTRY,SK	: 	4102384 	: 	: 	2327267 
NR,PERS,N_GE4,DOM,CTRY,UK	: 	: 	: 	: 	38471051 
NR,PERS,N_GE4,DOM,MNT,AT	5857755 	7115008 	: 	: 	1407881 
NR,PERS,N_GE4,DOM,MNT,BE	: 	637598 	: 	: 	810261 
NR,PERS,N_GE4,DOM,MNT,BG	: 	779370 	: 	: 	1062224 
NR,PERS,N_GE4,DOM,MNT,CH	: 	9979388 	8056116 	: 	9847980 
NR,PERS,N_GE4,DOM,MNT,CY	: 	434052 	: 	: 	608942 
NR,PERS,N_GE4,DOM,MNT,CZ	: 	13964195 	: 	: 	11490203 
NR,PERS,N_GE4,DOM,MNT,DE	: 	55307105 	: 	: 	56470832 
NR,PERS,N_GE4,DOM,MNT,DK	: 	: 	: 	: 	1268912 
NR,PERS,N_GE4,DOM,MNT,EA	: 	: 	: 	: 	348075104 e
NR,PERS,N_GE4,DOM,MNT,EL	: 	3273513 	: 	: 	5052791 
NR,PERS,N_GE4,DOM,MNT,ES	: 	42662108 	: 	: 	37043790 
NR,PERS,N_GE4,DOM,MNT,EU27	: 	: 	: 	: 	403979003 e
NR,PERS,N_GE4,DOM,MNT,EU28	: 	: 	: 	: 	404956152 e
NR,PERS,N_GE4,DOM,MNT,FI	: 	6701173 	: 	: 	6567359 
NR,PERS,N_GE4,DOM,MNT,FR	152729496 	165612448 	: 	: 	187631458 
NR,PERS,N_GE4,DOM,MNT,HR	: 	: u	: 	: 	1023473 
NR,PERS,N_GE4,DOM,MNT,HU	1068624 	982384 	: 	: 	938773 
NR,PERS,N_GE4,DOM,MNT,IE	: 	708772 	: 	: 	577744 
NR,PERS,N_GE4,DOM,MNT,IT	: 	34687522 	: 	: 	39370709 
NR,PERS,N_GE4,DOM,MNT,LU	: 	: 	: 	: 	: u
NR,PERS,N_GE4,DOM,MNT,NL	: 	4553763 	: 	: 	4063410 
NR,PERS,N_GE4,DOM,MNT,NO	4747872 	4650488 	3945867 	5129249 	4378422 
NR,PERS,N_GE4,DOM,MNT,PL	: 	25029091 	: 	: 	24199904 
NR,PERS,N_GE4,DOM,MNT,PT	: 	4005721 	: 	: 	4080202 
NR,PERS,N_GE4,DOM,MNT,RO	8445041 	7275366 	: 	: 	8848683 
NR,PERS,N_GE4,DOM,MNT,SE	: 	1691677 u	: 	: 	: 
NR,PERS,N_GE4,DOM,MNT,SI	: 	383364 u	: 	: 	475659 
NR,PERS,N_GE4,DOM,MNT,SK	: 	3896360 	: 	: 	3867928 
NR,PERS,N_GE4,DOM,MNT,UK	: 	: 	: 	: 	: u
NR,PERS,N_GE4,DOM,OTH,AT	: c	: u	: 	: 	: u
NR,PERS,N_GE4,DOM,OTH,BE	: 	129036 	: 	: 	: u
NR,PERS,N_GE4,DOM,OTH,BG	: 	: 	: 	: 	: u
NR,PERS,N_GE4,DOM,OTH,CH	: 	: u	: u	: 	: u
NR,PERS,N_GE4,DOM,OTH,CY	: 	1324326 	: 	: 	: u
NR,PERS,N_GE4,DOM,OTH,CZ	: 	2110985 	: 	: 	1293235 u
NR,PERS,N_GE4,DOM,OTH,DE	: 	43340034 	: 	: 	42027211 
NR,PERS,N_GE4,DOM,OTH,DK	: 	7064232 	: 	: 	3253758 
NR,PERS,N_GE4,DOM,OTH,EA	: 	: 	: 	: 	120315364 e
NR,PERS,N_GE4,DOM,OTH,EE	: 	408543 	: 	: 	: u
NR,PERS,N_GE4,DOM,OTH,EL	: 	508504 	: 	: 	235521 u
NR,PERS,N_GE4,DOM,OTH,ES	: 	17292513 	: 	: 	41293301 
NR,PERS,N_GE4,DOM,OTH,EU27	: 	: 	: 	: 	167995301 e
NR,PERS,N_GE4,DOM,OTH,EU28	: 	: 	: 	: 	169948728 e
NR,PERS,N_GE4,DOM,OTH,FI	: 	1315326 u	: 	: 	1077343 
NR,PERS,N_GE4,DOM,OTH,FR	45555344 	21116730 	: 	: 	20908912 
NR,PERS,N_GE4,DOM,OTH,HR	: 	5673336 	: 	: 	1943421 
NR,PERS,N_GE4,DOM,OTH,IE	: 	348176 	: 	: 	320963 
NR,PERS,N_GE4,DOM,OTH,IT	: 	: u	: 	: 	10627121 
NR,PERS,N_GE4,DOM,OTH,LT	: 	: u	: 	: 	121791 
NR,PERS,N_GE4,DOM,OTH,LU	: 	: 	: 	: 	: u
NR,PERS,N_GE4,DOM,OTH,LV	: 	1594804 	: 	: 	: u
NR,PERS,N_GE4,DOM,OTH,MT	: 	20483 u	: 	: 	: 
NR,PERS,N_GE4,DOM,OTH,NL	: 	4092532 	: 	: 	1331093 u
NR,PERS,N_GE4,DOM,OTH,NO	: u	: u	: u	: u	: u
NR,PERS,N_GE4,DOM,OTH,PL	: 	1203397 	: 	: 	1872624 u
NR,PERS,N_GE4,DOM,OTH,PT	: 	1792582 	: 	: 	1316150 
NR,PERS,N_GE4,DOM,OTH,RO	215737 u	298902 	: 	: 	731073 
NR,PERS,N_GE4,DOM,OTH,SE	: 	24592512 	: 	: 	: 
NR,PERS,N_GE4,DOM,OTH,SI	: 	725800 	: 	: 	653333 
NR,PERS,N_GE4,DOM,OTH,SK	: 	: u	: 	: 	: u
NR,PERS,N_GE4,DOM,OTH,UK	: 	: 	: 	: 	36892434 
NR,PERS,N_GE4,DOM,SEA,AT	: 	: 	: 	: 	10400706 
NR,PERS,N_GE4,DOM,SEA,BE	: 	4051449 	: 	: 	5378868 
NR,PERS,N_GE4,DOM,SEA,BG	: 	4686689 	: 	: 	4922934 
NR,PERS,N_GE4,DOM,SEA,CH	: 	: 	: 	: 	: u
NR,PERS,N_GE4,DOM,SEA,CY	: 	794539 	: 	: 	1968211 
NR,PERS,N_GE4,DOM,SEA,DE	: 	104268472 	: 	: 	85493293 
NR,PERS,N_GE4,DOM,SEA,DK	: 	21311147 	: 	: 	12825241 
NR,PERS,N_GE4,DOM,SEA,EA	: 	: 	: 	: 	794826210 e
NR,PERS,N_GE4,DOM,SEA,EE	: 	336602 u	: 	: 	140461 u
NR,PERS,N_GE4,DOM,SEA,EL	: 	22450029 	: 	: 	27701923 
NR,PERS,N_GE4,DOM,SEA,ES	: 	175426785 	: 	: 	194918168 
NR,PERS,N_GE4,DOM,SEA,EU27	: 	: 	: 	: 	917827097 e
NR,PERS,N_GE4,DOM,SEA,EU28	: 	: 	: 	: 	931656065 e
NR,PERS,N_GE4,DOM,SEA,FI	: 	2755383 	: 	: 	2613518 
NR,PERS,N_GE4,DOM,SEA,FR	239577690 	248365655 	: 	: 	291935355 
NR,PERS,N_GE4,DOM,SEA,HR	: 	8819306 	: 	: 	13714580 
NR,PERS,N_GE4,DOM,SEA,IE	: 	4669485 	: 	: 	4356939 
NR,PERS,N_GE4,DOM,SEA,IT	: 	88191066 	: 	: 	138146012 
NR,PERS,N_GE4,DOM,SEA,LT	: 	1065988 	: 	: 	1015435 
NR,PERS,N_GE4,DOM,SEA,LU	: 	: u	: 	: 	: 
NR,PERS,N_GE4,DOM,SEA,LV	: 	: c	: 	: 	: u
NR,PERS,N_GE4,DOM,SEA,MT	: 	149110 	: 	: 	135227 u
NR,PERS,N_GE4,DOM,SEA,NL	: 	13912603 	: 	: 	12561866 
NR,PERS,N_GE4,DOM,SEA,NO	5832260 	5855162 	6204984 	6371996 	5833839 
NR,PERS,N_GE4,DOM,SEA,PL	: 	45571258 	: 	: 	29295643 
NR,PERS,N_GE4,DOM,SEA,PT	: 	16034262 	: 	: 	18234267 
NR,PERS,N_GE4,DOM,SEA,RO	11025446 	9705882 	: 	: 	9717037 
NR,PERS,N_GE4,DOM,SEA,SE	: 	1971170 u	: 	: 	: 
NR,PERS,N_GE4,DOM,SEA,SI	: 	739078 	: 	: 	743871 
NR,PERS,N_GE4,DOM,SEA,SK	: 	: 	: 	: 	: b
NR,PERS,N_GE4,DOM,SEA,UK	: 	: 	: 	: 	47763612 
NR,PERS,N_GE4,DOM,TOTAL,AT	20203827 	21574717 	: 	: 	22353669 
NR,PERS,N_GE4,DOM,TOTAL,BE	5817411 	8400779 	: 	: 	7683518 
