c_resid,unit,nace_r2,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 
TOTAL,NR,I552,DE14	407832 	405263 	368379 	358106 	363996 	375289 b	371643 	: 	350286 	436196 	: c	499036 	504806 	: c	367022 	364831 	345386 	: c	334319 	314928 	288414 	271976 	270269 	: 	: 	: 	: 	259536 
TOTAL,NR,I552,DE2	3193279 	3017826 	2933187 	2803661 	2738131 	2663840 b	2595073 	2528363 	2495561 	3502649 	3517033 	3881173 	3889163 	3823793 	3351789 	3312072 	3314647 	3176481 	3129844 	3000591 	2937254 	2852941 	2802812 	: 	: 	: 	: 	2521660 
TOTAL,NR,I552,DE21	1143476 	1114360 	1108505 	1098999 	1064504 	1021475 b	969581 	949134 	928065 	1268246 	1240362 	1331461 	1335941 	1292339 	1126316 	1088377 	1099926 	1067720 	1015059 	999065 	989002 	952494 	906593 	: 	: 	: 	: 	826853 
TOTAL,NR,I552,DE22	382279 	385364 	380295 	355822 	368624 	364044 b	366895 	357574 	346525 	445003 	462274 	577737 	580086 	562814 	457080 	470332 	460687 	443080 	463294 	435082 	434016 	454095 	449162 	: 	: 	: 	: 	395763 
TOTAL,NR,I552,DE23	211274 	205058 	184507 	179064 	184149 	184671 b	183991 	178365 	184611 	264478 	277612 	280477 	281045 	295311 	279160 	282350 	276087 	264567 	252464 	245195 	222518 	213370 	210365 	: 	: 	: 	: 	178594 
TOTAL,NR,I552,DE24	135924 	141777 	133688 	131071 	131986 	140518 b	132932 	136836 	142489 	230786 	241687 	266837 	276811 	278542 	251860 	237012 	241261 	227224 	224677 	214098 	209093 	209966 	212230 	: 	: 	: 	: 	207618 
TOTAL,NR,I552,DE25	194714 	192113 	180717 	172358 	148479 	133036 b	132098 	160422 	166398 	290437 	286327 	308506 	305019 	303914 	271484 	266076 	260935 	247832 	256841 	236224 	206614 	185449 	181410 	: 	: 	: 	: 	178732 
TOTAL,NR,I552,DE26	161367 	201728 	203734 	169484 	154501 	154996 b	148272 	140740 	139935 	285531 	301877 	358842 	359990 	345047 	287630 	290605 	313027 	300109 	294111 	281566 	266556 	272695 	274639 	: 	: 	: 	: 	260073 
TOTAL,NR,I552,DE27	964245 	777426 	741741 	696863 	685888 	665100 b	661304 	605292 	587538 	718168 	706894 	757313 	750271 	745826 	678259 	677320 	662724 	625949 	623398 	589361 	609455 	564872 	568413 	: 	: 	: 	: 	474027 
TOTAL,NR,I552,DE3	1522643 	1526638 	1522269 	1498102 	1363264 	1322686 b	1172926 	1170599 	1084871 	1072593 	906799 	812393 	720114 	614297 	462882 	297236 	261520 	219831 	275360 	239084 	226377 	234306 	252524 	: 	: 	: 	: 	264021 
TOTAL,NR,I552,DE30	1522643 	1526638 	1522269 	1498102 	1363264 	1322686 b	1172926 	1170599 	1084871 	1072593 	906799 	812393 	720114 	614297 	462882 	297236 	261520 	219831 	275360 	239084 	226377 	234306 	252524 	: 	: 	: 	: 	264021 
TOTAL,NR,I552,DE4	1117112 	1093800 	1036474 	971820 	923631 	885890 b	852411 	821963 	749745 	817677 	791838 	792769 	782500 	753650 	669532 	667678 	629923 	626590 	639290 	547939 	519337 	500593 	442960 	: 	: 	: 	: 	: 
TOTAL,NR,I552,DE40	1117112 	1093800 	1036474 	971820 	923631 	885890 b	852411 	821963 	749745 	817677 	791838 	792769 	782500 	753650 	669532 	667678 	629923 	626590 	639290 	547939 	519337 	500593 	442960 	: 	: 	: 	: 	: 
TOTAL,NR,I552,DE5	48529 	45897 	47423 	46364 	45702 	46906 b	52017 	50961 	45788 	: c	: c	: c	: c	: c	: c	: c	: c	: c	26091 	26590 	25749 	27213 	28835 	: 	: 	: 	: 	27444 
TOTAL,NR,I552,DE50	48529 	45897 	47423 	46364 	45702 	46906 b	52017 	50961 	45788 	: c	: c	: c	: c	: c	: c	: c	: c	: c	26091 	26590 	25749 	27213 	28835 	: 	: 	: 	: 	27444 
TOTAL,NR,I552,DE6	466049 	434687 	387151 	378668 	347495 	253003 b	101663 	101815 	106818 	: c	: c	: c	: c	: c	: c	: c	: c	: c	92730 	96770 	109375 	110785 	114871 	: 	: 	: 	: 	94603 
TOTAL,NR,I552,DE60	466049 	434687 	387151 	378668 	347495 	253003 b	101663 	101815 	106818 	: c	: c	: c	: c	: c	: c	: c	: c	: c	92730 	96770 	109375 	110785 	114871 	: 	: 	: 	: 	94603 
TOTAL,NR,I552,DE7	1118280 	1083289 	1074969 	1087794 	1131383 	1174600 b	1207475 	1185251 	1208240 	1444624 	1382773 	1523055 	1545748 	1533757 	1324198 	1346290 	1336873 	1309724 	1178394 	1145993 	1089142 	1057986 	1110854 	: 	: 	: 	: 	1005866 
TOTAL,NR,I552,DE71	425606 	407550 	406424 	409461 	418452 	433640 b	434303 	423292 	433507 	573984 	520958 	604512 	620478 	610819 	507394 	534537 	523266 	514047 	490552 	454992 	406946 	400531 	420089 	: 	: 	: 	: 	367397 
TOTAL,NR,I552,DE72	197958 	188983 	192237 	188205 	190934 	189722 b	193681 	195398 	198360 	255399 	240119 	248029 	257753 	248420 	233130 	229109 	235196 	219318 	219116 	215094 	202880 	198236 	197512 	: 	: 	: 	: 	178337 
TOTAL,NR,I552,DE73	494716 	486756 	476308 	490128 	521997 	551238 b	579491 	566561 	576373 	615241 	621696 	670514 	667517 	674518 	583674 	582644 	578411 	576359 	468726 	475907 	479316 	459219 	493253 	: 	: 	: 	: 	460132 
TOTAL,NR,I552,DE8	1727332 	1733558 	1733925 	1651646 	1679301 	1704346 b	1709508 	1665167 	1726018 	1670195 	1612404 	1652200 	1674940 	1660943 	1576327 	1477153 	1299656 	1180213 	1001156 	863765 	752946 	637654 	603958 	: 	: 	: 	: 	: 
TOTAL,NR,I552,DE80	1727332 	1733558 	1733925 	1651646 	1679301 	1704346 b	1709508 	1665167 	1726018 	1670195 	1612404 	1652200 	1674940 	1660943 	1576327 	1477153 	1299656 	1180213 	1001156 	863765 	752946 	637654 	603958 	: 	: 	: 	: 	: 
TOTAL,NR,I552,DE9	2938867 	2926886 	2837711 	2806541 	2762046 	2794999 b	2761148 	2769103 	2781654 	2853884 	2772181 	2877838 	2805268 	2798437 	2704229 	2687957 	2711171 	2892625 	2543807 	2514183 	2444665 	2512079 	2421385 	: 	: 	: 	: 	1896171 
TOTAL,NR,I552,DE91	368243 	369411 	378508 	384436 	372026 	371703 b	371469 	386407 	384452 	382269 	403031 	448813 	455553 	466736 	445258 	461384 	481876 	496340 	474559 	481996 	482836 	527341 	528067 	: 	: 	: 	: 	482296 
TOTAL,NR,I552,DE92	223535 	225838 	230579 	225780 	229630 	235896 b	242106 	235560 	246618 	286274 	250337 	282689 	279731 	277091 	226820 	230494 	219267 	461085 	202054 	202710 	196487 	258059 	256488 	: 	: 	: 	: 	180705 
TOTAL,NR,I552,DE93	909451 	917269 	869006 	856176 	817657 	835231 b	829039 	844652 	881760 	899433 	873773 	848834 	815117 	829708 	844743 	841709 	871368 	817396 	762842 	754178 	734720 	702420 	600106 	: 	: 	: 	: 	394984 
TOTAL,NR,I552,DE94	1437638 	1414368 	1359618 	1340149 	1342733 	1352169 b	1318534 	1302484 	1268824 	1285908 	1245040 	1297502 	1254867 	1224902 	1187408 	1154370 	1138660 	1117804 	1104352 	1075299 	1030622 	1024259 	1036724 	: 	: 	: 	: 	838186 
TOTAL,NR,I552,DEA	2135119 	2058993 	2022110 	2018714 	2001085 	1998261 b	1944239 	1879947 	1855330 	2838980 	2776051 	2963795 	3025610 	2999233 	2676116 	: c	: c	: c	2624976 	2619191 	2603245 	2550151 	2413088 	: 	: 	: 	: 	2075920 
TOTAL,NR,I552,DEA1	325658 	317464 	321968 	334715 	322682 	317780 b	315787 	317118 	314226 	450117 	: c	431551 	: c	417041 	389311 	364522 	364522 	346762 	358662 	345066 	345795 	333841 	320654 	: 	: 	: 	: 	265195 
TOTAL,NR,I552,DEA2	692155 	678061 	678995 	674016 	665138 	667258 b	646348 	596413 	604329 	911440 	901966 	907230 	954834 	970454 	852176 	827633 	827633 	845177 	846222 	850432 	823573 	794174 	756568 	: 	: 	: 	: 	652136 
TOTAL,NR,I552,DEA3	151983 	154203 	151719 	147117 	143182 	132328 b	133449 	135753 	129942 	349710 	: c	343363 	: c	336710 	334418 	336139 	336139 	317225 	306158 	311799 	325639 	312358 	299303 	: 	: 	: 	: 	257594 
TOTAL,NR,I552,DEA4	183703 	168012 	173197 	185784 	183213 	186555 b	197400 	201281 	201928 	269828 	260496 	391330 	385882 	390332 	275700 	270932 	270932 	274835 	276963 	277716 	280737 	284049 	280154 	: 	: 	: 	: 	282940 
TOTAL,NR,I552,DEA5	781620 	741253 	696231 	677082 	686870 	694340 b	651255 	629382 	604905 	857885 	846569 	890321 	909484 	884696 	824511 	: c	: c	: c	836971 	834178 	827501 	825729 	756409 	: 	: 	: 	: 	618055 
TOTAL,NR,I552,DEB	1328994 	1311744 	1233692 	1292991 	1290034 	1335785 b	1378059 	1323462 	1316325 	1615417 	1549283 	1601893 	1636885 	1577579 	1468298 	1441012 	1402818 	1448414 	1385712 	1291579 	1270380 	1294821 	1267271 	: 	: 	: 	: 	1100121 
TOTAL,NR,I552,DEB1	511525 	502296 	504886 	511574 	512111 	532893 b	547000 	520085 	488598 	622049 	553133 	594001 	625415 	607629 	528288 	: 	: 	: 	513541 	490425 	479241 	505029 	503103 	: 	: 	: 	: 	455975 
TOTAL,NR,I552,DEB2	564608 	549501 	469006 	520814 	516712 	534426 b	563487 	545801 	567562 	643836 	642225 	640941 	652705 	621879 	603131 	: 	: 	: 	563155 	498970 	505324 	514495 	491239 	: 	: 	: 	: 	367926 
TOTAL,NR,I552,DEB3	252861 	259947 	259800 	260603 	261211 	268466 b	267572 	257576 	260165 	349532 	353925 	366951 	358765 	348071 	336879 	: 	: 	: 	309016 	302184 	285815 	275297 	272929 	: 	: 	: 	: 	276220 
TOTAL,NR,I552,DEC	223460 	208270 	202184 	194796 	136177 	93129 b	94462 	84546 	82072 	113171 	115492 	154967 	147230 	145589 	107293 	112059 	104025 	93703 	95792 	97577 	94410 	85094 	92458 	: 	: 	: 	: 	53536 
TOTAL,NR,I552,DEC0	223460 	208270 	202184 	194796 	136177 	93129 b	94462 	84546 	82072 	113171 	115492 	154967 	147230 	145589 	107293 	112059 	104025 	93703 	95792 	97577 	94410 	85094 	92458 	: 	: 	: 	: 	: 
TOTAL,NR,I552,DED	949086 	895220 	856389 	846541 	826149 	828995 b	792168 	796882 	779932 	834916 	790770 	896178 	880201 	876701 	744966 	724029 	736476 	688723 	653309 	655914 	607659 	563604 	510927 	: 	: 	: 	: 	: 
TOTAL,NR,I552,DED2	393037 	363637 	363394 	366497 	350691 	358371 b	345140 	347454 	338174 	387920 	359006 	402989 	393361 	380871 	320880 	307642 	329751 	313671 	292334 	291182 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,DED4	328420 	328541 	321124 	335704 	335476 	342729 b	335027 	315846 	317703 	314718 	303344 	343642 	352787 	363840 	330590 	326839 	317897 	287872 	274297 	276090 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,DED5	227629 	203042 	171871 	144340 	139982 	127895 b	112001 	133582 	124055 	132278 	128420 	149547 	134053 	131990 	93496 	89548 	88828 	87180 	86678 	88642 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,DEE	497637 	470575 	463101 	454224 	465158 	480373 b	471130 	465958 	466277 	444351 	438515 	478922 	464402 	432900 	386755 	385212 	398304 	377479 	366490 	328526 	298825 	280876 	275346 	: 	: 	: 	: 	: 
TOTAL,NR,I552,DEE0	497637 	470575 	463101 	454224 	465158 	480373 b	471130 	465958 	466277 	444351 	438515 	478922 	76098 	432900 	386755 	385212 	398304 	377479 	366490 	328526 	298825 	280876 	275346 	: 	: 	: 	: 	: 
TOTAL,NR,I552,DEF	2278933 	2072646 	1980468 	1933273 	1820787 	1809180 b	1841133 	1835652 	1841594 	1796878 	1762137 	1871933 	1816864 	1778730 	1698329 	1597555 	1597983 	1625408 	1599137 	1588930 	1586632 	1552728 	1542721 	: 	: 	: 	: 	1284466 
TOTAL,NR,I552,DEF0	2278933 	2072646 	1980468 	1933273 	1820787 	1809180 b	1841133 	1835652 	1841594 	1796878 	1762137 	1871933 	1816864 	1778730 	1698329 	1597555 	1597983 	1625408 	1599137 	1588930 	1586632 	1552728 	1542721 	: 	: 	: 	: 	1284466 
TOTAL,NR,I552,DEG	412765 	413357 	406712 	408577 	405231 	413697 b	405268 	405421 	401855 	483470 	468477 	537732 	522885 	491315 	417126 	417514 	435746 	443058 	461042 	427870 	426424 	390332 	393473 	: 	: 	: 	: 	: 
TOTAL,NR,I552,DEG0	412765 	413357 	406712 	408577 	405231 	413697 b	405268 	405421 	401855 	483470 	468477 	537732 	522885 	491315 	417126 	417514 	435746 	443058 	461042 	427870 	426424 	390332 	393473 	: 	: 	: 	: 	: 
TOTAL,NR,I552,DK	1290218 e	1243950 e	1110560 e	903265 e	935520 	955055 b	964659 	910027 	918733 	990167 	1039463 	973133 	918579 	902683 	936750 	964973 	944864 	955430 	956019 	981734 	960023 	974502 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,DK0	1290218 e	1243950 e	1110560 e	903265 e	935520 	955055 b	964659 	910027 	918733 	990167 	1039463 	973133 	918579 	902683 	936750 	964973 	944864 	955430 	956019 	981734 	960023 	974502 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,DK01	525267 e	480624 e	403203 e	216694 e	245630 	235453 b	227560 	203738 	209984 	231172 	237512 	237131 	190676 	162914 	158860 	161895 	169900 	167678 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,DK02	141196 e	143636 e	140941 e	152618 e	142727 	144828 b	147701 	145196 	158888 	195910 	206410 	203492 	194346 	192962 	191658 	193687 	180346 	173114 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,DK03	322052 e	319900 e	299224 e	284777 e	285526 	294874 b	301783 	293584 	264458 	240765 	242305 	189155 	188036 	189313 	202661 	215272 	213721 	234817 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,DK04	117462 e	108842 e	99768 e	80091 e	85446 	89060 b	95832 	93148 	95412 	100437 	108433 	104210 	103597 	112515 	129205 	137711 	132116 	134641 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,DK05	184241 e	190948 e	167424 e	169085 e	176191 	190840 b	191783 	174361 	189991 	221883 	244803 	239145 	241924 	244979 	254366 	256408 	248781 	245180 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EA	116146885 e	107361225 	: 	: 	: 	: 	: 	: 	: 	77520897 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EE	559609 	504983 	466499 	452496 	426222 	388482 b	258998 	207454 	200839 	269227 	276366 	243985 	213161 	173366 	213994 	193967 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EE0	559609 	504983 	466499 	452496 	426222 	388482 b	258998 	207454 	200839 	269227 	276366 	243985 	213161 	173366 	213994 	193967 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EE00	559609 	504983 	466499 	452496 	426222 	388482 b	258998 	207454 	200839 	269227 	276366 	243985 	213161 	173366 	213994 	193967 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EL	4831783 e	4376305 e	4278665 e	4085977 e	3789492 	3421326 e	4337396 	4393865 	4595591 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EL3	266685 e	244873 e	244138 e	238006 e	195420 	106481 e	215480 	193801 	183991 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EL30	266685 e	244873 e	244138 e	238006 e	195420 	106481 e	215480 	193801 	183991 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EL4	2029011 e	1860069 e	1749010 e	1663696 e	1586875 	1531502 e	1711386 	1735940 	1823183 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EL41	101222 e	82363 e	101137 e	94889 e	88364 	70003 e	71252 	85788 	116581 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EL42	1324517 e	1233437 e	1145406 e	1105233 e	1134927 	1199467 e	978359 	931680 	1008970 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EL43	603272 e	544269 e	502467 e	463574 e	363584 	262032 e	661775 	718472 	697632 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EL5	1359769 e	1205440 e	1252052 e	1182886 e	1073548 	943709 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EL51	180922 e	166868 e	165811 e	155733 e	111821 	61751 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EL52	924992 e	829225 e	884251 e	830322 e	784440 	728009 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EL53	37501 e	31657 e	30892 e	31218 e	24385 	16703 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EL54	216354 e	177690 e	171098 e	165613 e	152902 	137246 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EL6	1176318 e	1065923 e	1033465 e	1001389 e	933649 	839634 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EL61	207495 e	183448 e	179261 e	177053 e	180113 	176966 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EL62	580351 e	526747 e	514909 e	487294 e	430779 	373139 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EL63	32063 e	27609 e	27415 e	27493 e	27902 	27167 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EL64	110850 e	100806 e	91832 e	93693 e	92532 	85547 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EL65	245559 e	227313 e	220048 e	215856 e	202323 	176815 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES	17736023 	16303206 	14509350 	13398050 	11794652 	11532894 b	11567094 	10796697 	10354588 	10895520 	10972502 	11421932 	10373888 	10229578 	10333649 	10242875 	8979015 	9548630 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES1	1171365 	1005082 	885420 	756498 	615786 	672943 b	685586 	715971 	721067 	631694 	639668 	639940 	546701 	514803 	423273 	412162 	84958 	76174 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES11	367864 	345486 	284566 	231901 	192620 	200276 b	194596 	241755 	222795 	207136 	209321 	199834 	180129 	187801 	151297 	146557 	23798 	21496 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES12	379692 	313083 	267438 	252159 	188905 	216042 b	220774 	215742 	233563 	186080 	199265 	202731 	166295 	129748 	101163 	99003 	27173 	22324 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES13	423808 	346512 	333415 	272439 	234261 	256624 b	270215 	258474 	264708 	238479 	231081 	237376 	200278 	197254 	170813 	166602 	33987 	32354 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES2	1186197 	1079001 	961125 	794881 	574487 	567186 b	572363 	539510 	497161 	504158 	437412 	407855 	349289 	341089 	321209 	307071 	50821 	45662 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES21	412070 	389247 	325435 	263626 	147047 	140182 b	144538 	130093 	127309 	130962 	121748 	118740 	96577 	94529 	84541 	79596 	4522 	4375 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES22	262691 	231397 	220389 	183266 	133433 	144574 b	163988 	151557 	130904 	131551 	120372 	112008 	99540 	90151 	94423 	84382 	11761 	13869 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES23	100253 	92895 	82983 	60835 	53129 	52155 b	44674 	39393 	40138 	34941 	33595 	30686 	25214 	20752 	17845 	19458 	2358 	2358 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES24	411184 	365461 	332318 	287153 	240878 	230274 b	219164 	218466 	198809 	206705 	161699 	146422 	127957 	135657 	124400 	123635 	32180 	25060 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES3	740183 	654799 	553134 	469668 	423456 	476373 b	504010 	553521 	388620 	381197 	112715 	360580 	316184 	278268 	282599 	286511 	205484 	198576 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES30	740183 	654799 	553134 	469668 	423456 	476373 b	504010 	553521 	388620 	381197 	112715 	360580 	316184 	278268 	282599 	286511 	205484 	198576 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES4	1680257 	1570365 	1380990 	1221674 	995098 	1017398 b	1042143 	976199 	982937 	924764 	935565 	807830 	623502 	548737 	462405 	405658 	23121 	18161 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES41	967621 	912404 	809501 	737679 	620976 	642096 b	673999 	627022 	638410 	589415 	596076 	551832 	420253 	370760 	299294 	273038 	3318 	1194 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES42	439264 	403460 	343817 	297232 	228895 	225738 b	232542 	221857 	208605 	208525 	204526 	146020 	124257 	107932 	99475 	89675 	6893 	6862 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES43	273372 	254501 	227673 	186763 	145227 	149565 b	135603 	127320 	135922 	126825 	134963 	109978 	78992 	70045 	63636 	42945 	12910 	10105 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES5	5839643 	5388473 	4833569 	4502121 	3893642 	3777282 b	3760793 	3302135 	3200396 	3247018 	3305582 	3366157 	3110850 	2979094 	2802598 	2674785 	2504086 	2912979 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES51	1980663 	1864004 	1771696 	1630295 	1133895 	1201459 b	1142845 	1006144 	1050627 	1035937 	1019494 	952352 	857635 	860331 	906675 	789472 	608019 	598287 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES52	2018365 	1812313 	1540426 	1314851 	1187850 	1104677 b	1154294 	978049 	905512 	952306 	1007118 	1018783 	926664 	975697 	808470 	853593 	787002 	745585 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES53	1840615 	1712156 	1521447 	1556976 	1571897 	1471146 b	1463655 	1317942 	1244258 	1258774 	1278970 	1395023 	1326550 	1143066 	1087453 	1031720 	1109065 	1569107 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES6	3046455 	2631431 	2324278 	2074778 	1677373 	1459942 b	1335315 	1251283 	1131897 	1151821 	1173185 	1123196 	1020024 	943973 	936664 	889151 	771083 	803717 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES61	2863008 	2468907 	2170965 	1932233 	1547136 	1345003 b	1237618 	1152883 	1033794 	1041964 	1060469 	1018020 	914592 	839904 	831859 	781947 	689076 	733845 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES62	183162 	161987 	152461 	142006 	130236 	114939 b	97698 	98400 	98102 	109857 	112715 	105175 	105432 	104069 	104805 	107204 	82007 	69872 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES63	0 	0 	0 	0 	0 	0 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES64	285 	537 	853 	538 	0 	0 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES7	4071922 	3974057 	3570833 	3576666 	3614809 	3561769 b	3666883 	3458077 	3432511 	4054868 	4368375 	4716373 	4407338 	4623614 	5104901 	5267537 	5339462 	5493361 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,ES70	4071922 	3974057 	3570833 	3576666 	3614809 	3561769 b	3666883 	3458077 	3432511 	4054868 	4368375 	4716373 	4407338 	4623614 	5104901 	5267537 	5339462 	5493361 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EU27	168453643 e	158574444 	: 	120692543 e	118393097 e	115158322 b	: 	: 	: 	92209369 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,EU28	176018135 e	164946683 	: 	125357091 e	122591392 e	118900926 b	: 	: 	: 	94102961 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TOTAL,NR,I552,FI	686663 	589198 	567197 	589137 	568827 	526210 b	455063 	436829 	390383 	364959 	312848 	291598 	275290 	251635 	203535 	184586 	187303 	201233 	197530 	212808 	214597 	195563 	190473 	171734 	110270 	: 	: 	: 
TOTAL,NR,I552,FI1	658032 	564524 	540903 	565076 	539768 	493209 b	420903 	404158 	357755 	327138 	273526 	254565 	240361 	221983 	178557 	162562 	164484 	176798 	176615 	189064 	182375 	180166 	175705 	: 	: 	: 	: 	: 
TOTAL,NR,I552,FI19	95335 	93285 	87190 	83097 	89393 	83495 b	76379 	67505 	63756 	53188 	31522 	30048 	30438 	29560 	22088 	22372 	17737 	21560 	22351 	27116 	23405 	22381 	21711 	: 	: 	: 	: 	: 
