c_resid,unit,nace_r2,geo\time	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 
NAT,PCH_PRE,I552,HR	12.05 	11.34 	17.06 	6 	4.3 	59.4 b	-6.3 	-10.7 	-16.7 	-1.89 	-2.8 	43.8 	-3.5 	-5.4 	10 	-6.4 	51.5 	-4.1 	-2.3 	-17.6 	24.1 	26.6 	14.3 	74.8 	: 	: 	: 	: 
NAT,PCH_PRE,I552,HU	11.05 	1.48 	4.59 	13.13 	1.8 	76.6 b	-2.4 	-6.7 	1 	-1.9 	-7.1 	1.7 	-5 	-7.3 	10.7 	5.3 	-44 	8.5 	7.6 	-0.6 	7.5 	8.2 	4 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552,IE	: 	9.25 e	-49.4 e	7.75 e	-20.4 e	21.7 be	-0.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-27.4 	29.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552,IS	: 	-1.75 	-11.5 	27.81 	66.8 	-5 b	-80 	339.1 	15.5 	-4.83 	-2.4 	1 	-7.1 	-1.3 	: 	: 	: 	: 	: 	: 	-68.9 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552,IT	8.85 	10.22 	12.28 	5.77 	-0.1 	11.6 b	6.5 	3.3 	3 	5.09 	6.5 	7.4 	8.4 	4.1 	11.7 	12 	10.4 	35.9 	7.4 	3.9 	15.4 	4.6 	71.8 	9.6 	1.5 	4.4 	-35.5 	55.4 
NAT,PCH_PRE,I552,LI	-0.16 	39.46 	-27.24 	33.84 	-25.3 	-81.4 b	-2.6 	-11.4 	22.1 	-7.02 	15.3 	-12.6 	5.6 	0 	39.3 	-20.3 	-1.5 	35.6 	28.6 	11.2 	18.9 	-5.2 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552,LT	2.43 	14.26 	5.69 	9.84 	9.6 	399.1 b	-3.5 	1.7 	-30.7 	-5.6 	12.9 	-0.8 	3.1 	10.8 	18 	8.5 	0.5 	-27 	-2.9 	4.6 	4.4 	-18.1 	6.2 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552,LU	-1.31 	2.3 	10.9 	-2.4 	10.8 	0 b	88.4 	-49.9 	-1.5 	-11.05 	11.5 	-1.1 	0.6 	7.9 	-1.6 	41.5 	7.1 	0.2 	5.4 	19.4 	0.7 	41 	-49.5 	3.8 	-19.2 	49 	7.9 	: 
NAT,PCH_PRE,I552,LV	23.58 	26.85 	2.99 	3.95 	-2.8 	149.2 b	38.9 	30.8 	-49.2 	-1.72 	19.7 	48.3 	-15.6 	-17.6 	11.1 	11.6 	43 	68.2 	-17.5 	2.9 	18 	-0.4 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552,ME	: 	-3.89 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552,MK	10.15 	-11.94 	2.59 	-4.71 	-9 	-6.2 b	-13.1 	-4.5 	-9.4 	: 	: 	: 	: 	: 	: 	21.7 	-39.8 	-6 	-2.1 	26.5 	-0.8 	-10.7 	-2.4 	0.8 	-6.9 	-1.2 	-0.5 	: 
NAT,PCH_PRE,I552,MT	-3.04 	36.92 	-11.66 	-21.57 	136.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552,NL	5.97 	-2.76 	4.24 	1.79 	13.1 b	0.5 b	-0.6 	-4.5 	2.2 	0.34 	7.4 	7.8 	-4 	-0.4 	-1 	-1 	0.8 	4.1 	7.8 	19 	7.6 	6.2 	2.4 	-2.6 	-0.8 	-3 	-0.2 	31.2 
NAT,PCH_PRE,I552,NO	: 	5.4 	3.92 	-4.01 	43.2 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.9 	2.7 	16.9 	-2.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552,PL	4.14 	10.29 	5.39 	2.34 	-3.9 	7 b	-2.7 	-4.3 	-1.7 	1.48 	4.9 	2.6 	-1.1 	-12.2 	0.1 	-4.6 	1.2 	12.3 	-6.5 	6.7 	4.4 	2.4 	5.3 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552,PT	26.86 	23.9 	49.1 	2.3 	70.1 b	-14.1 b	-9.3 	-3.2 	7.5 	4.71 	16.8 	-4.8 	8.2 	-4 	-1.4 	-0.1 	-7 	3.9 	45.8 	-8.1 	18.5 	3.9 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552,RO	17.87 	13.27 	21 	8.89 	11.3 	998.1 b	7.4 	-29.2 	-10 	-3 	-4.9 	-12.2 	-21.6 	-4.3 	-9.5 	-33.3 	-1.9 	14.3 	-12.7 	-18.8 	-16.9 	0.6 	81.4 	-33 	4.2 	57.4 	-68.2 	: 
NAT,PCH_PRE,I552,RS	: 	16.84 	16.67 	-5.8 	3.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552,SE	0.69 	-3.9 	3.73 	4.19 	-3.2 	0.1 b	-2.2 	-1.6 	2.4 	-2.85 	1.4 	4.6 	0.5 	-4.1 	-3.5 	38 	0.8 	3.7 	1.2 	-1.4 	0 	: 	: 	19.1 	8.4 	2.5 	-11.1 	-8.5 
NAT,PCH_PRE,I552,SI	4.09 	9.7 	12.13 	-2.55 	-0.2 	12.8 b	1.1 	3.7 	6.4 	14.56 	8.6 	0.8 	1 	-7.2 	-8.7 	2.4 	25.6 	2.7 	2 	-6.5 	42.5 	-2 	-10.2 	3.5 	2.2 	: 	: 	: 
NAT,PCH_PRE,I552,SK	5.83 	11.48 	9.42 	-5.96 	3.2 	2.8 b	-4.3 	-7.2 	-15.1 	8.08 	8.5 	6.7 	3 	-10.9 	0.5 	-3.3 	17 	-7.7 	8.3 	49.7 	12.6 	46.7 	10.7 	52.3 	-18.6 	-26.4 	-50 	: 
NAT,PCH_PRE,I552,UK	: 	-1.86 	: 	: 	-7.92 	330.1 b	-12.5 	-25.7 	1.5 	8.49 	-11.9 	-14.7 	9 	-21.9 	-0.8 	-1.7 	-14.1 	-31.7 	9.9 	-2.5 	9.5 	13.2 	6.8 	15.5 	-4.7 	1.3 	6.8 	-89.8 
NAT,PCH_PRE,I552_I553,AT	1.09 	7.07 	6.49 	1.9 	-0.69 	2.5 b	4.45 	-1.4 	4.4 	3.97 	1.9 	1 	0 	-5.1 	9 	2.7 	0.2 	1.8 	2.8 	8.1 	3.8 	-3.9 	-0.8 	0.4 	-1.2 	4.3 	4.8 	-1 
NAT,PCH_PRE,I552_I553,BE	1.16 	6.77 	23.64 	2.28 	0.6 	11.9 b	1.9 	-0.5 	1.3 	-0.33 	-0.9 	0.1 	-1.4 	-1 	1 	-0.9 	2 	1.5 	1.1 	-6 	-1.4 	0.9 	0.1 	0.5 	1.3 	: 	: 	: 
NAT,PCH_PRE,I552_I553,BG	1.35 	12.6 	11.49 	2.81 	1 	44.1 b	6.1 	-9.1 	-3.6 	-0.61 	9.5 	62.9 	15.9 	3.8 	13.1 	-16.4 	-3.1 	-16.9 	-14.9 	8.7 	-29.8 	-10.4 	-10.4 	2.6 	-21.4 	-9.6 	-60.8 	: 
NAT,PCH_PRE,I552_I553,CH	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0 	-0.1 	2.9 	9.2 	3.2 	-4.9 	0.3 	-97.9 	-1.6 	1.1 	-35.2 	-2 
NAT,PCH_PRE,I552_I553,CY	626.14 	-57.59 	-79.11 	-18.86 	-34.3 	-7 b	-17.1 	8 	-33.9 	14.05 	-22.5 	9.2 	14.7 	13.3 	749.4 	-89.7 	151.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552_I553,CZ	5.28 	0.64 	12.87 	-2.86 	4.4 	15.5 b	0.9 	-7.4 	-0.2 	-10.2 	-7.7 	2.2 	-6.2 	0.1 	25.7 	-13.6 	-4 	-9.6 	-7.8 	10.4 	21.3 	90.8 	29.6 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552_I553,DE	3.24 	3.46 	3.54 	3.65 	0.4 	2.6 b	2.5 	-1 	-10.3 	3.84 	-5 	-0.1 	1.4 	6.9 	4.5 	1.5 	1.4 	2.6 	5.3 	1.3 	2.9 	-0.9 	-3.6 	2.8 	0 	25.2 	14.9 	19.3 
NAT,PCH_PRE,I552_I553,DK	-3.56 e	3.28 e	4.31 e	-1.08 e	-0.7 	-1.9 b	0.6 	-3.9 	-4.1 	4.33 	5.1 	2.7 	2.9 	0.5 	1.9 	6.3 	2.3 	-2.3 	2.8 	-1.4 	2.2 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552_I553,EA	2.5 e	3.84 	5.97 	: 	: 	: 	: 	: 	: 	18.8 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552_I553,EE	11.74 	5.23 	6.09 	0.36 	8.7 	4.7 b	10.6 	9.4 	-27.8 	-0.32 	10.3 	36.1 	17.2 	14.6 	-3.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552_I553,EL	2.33 e	10.67 e	-1.88 e	2.37 e	7.12 	-22.37 e	-10.2 	-8 	1583.4 	18.91 	26.3 	-18.9 	26.7 	25.6 	-1.9 	-21.8 	-15.7 	36.5 	-14.5 	-3.1 	5 	1.4 	-9.5 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552_I553,ES	8.29 	10.08 	9.47 	12.88 	0.2 	-3.4 b	2.4 	0.6 	1.6 	0 	-1.2 	8.8 	4 	3.2 	16.7 	17.9 	7.6 	54.6 	19.1 	10.9 	-15.4 	5.6 	8.9 	-5.7 	61 	3.6 	22.3 	19.3 
NAT,PCH_PRE,I552_I553,EU27	: u	2.82 	5.51 	2.93 e	1.57 	14.58 b	14.2 	-4.9 	5.1 e	9.79 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552_I553,EU28	: u	2.85 	5.55 	2.93 e	1.58 	14.69 b	14.1 	-4.9 	5 e	9.7 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552_I553,FI	1.79 	4.04 	-2.78 	-0.1 	3.9 	-1.4 b	2.3 	1.6 	3.7 	-2.82 	-0.8 	5.1 	-2.4 	5.5 	-2.8 	1.2 	0.3 	-2.4 	1.9 	-3.4 	7.7 	-14.3 	3.2 	2.5 	: 	: 	: 	: 
NAT,PCH_PRE,I552_I553,FR	9.53 	0.5 	6.63 	3.03 	4.8 	1.1 b	126 	-1.1 	13.7 	3.96 	-2.8 	3.8 	4.4 	-4.3 	7 	-3 	-1.4 	-1 	-0.6 	: 	: 	: 	-0.8 	5.9 	-2.4 	4.2 	2.8 	: 
NAT,PCH_PRE,I552_I553,HR	10.84 	10.04 	17.07 	5.31 	4.9 	50.8 b	-3.8 	-10.5 	-14.2 	-3.87 	0.2 	38.1 	-4.1 	-5.2 	8.6 	-5.2 	39.4 	-1.2 	-2.1 	-14.1 	23.4 	25.1 	9.9 	67.5 	: 	: 	: 	: 
NAT,PCH_PRE,I552_I553,HU	9.25 	3.92 	5.02 	12.04 	2.4 	65.2 b	-2.4 	-7.8 	4.2 	-1.53 	-3.5 	3.1 	-6.2 	-9.4 	11 	4 	-38.2 	6.6 	5.2 	1 	6.7 	4.5 	2.3 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552_I553,IE	: 	-6.59 e	-31.73 e	4.34 e	: 	: 	-15.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-12.3 	20.5 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552_I553,IS	: 	-4.28 	-27.39 	139.86 	-34.8 	4 b	-16.9 	-3.7 	31.4 	7.36 	-1.5 	9.8 	-6.9 	2.8 	1.3 	1.9 	-14.3 	40.1 	17.4 	-8 	11.9 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552_I553,IT	6.89 	7.3 	8.53 	4.54 	-2.4 	0.2 b	4.9 	-0.1 	4.2 	2.57 	7.1 	4.6 	5.2 	-1 	11.7 	4.2 	5.7 	16.4 	2.7 	1.4 	5.8 	1.8 	2.6 	6.1 	3 	3.7 	3.7 	5.8 
NAT,PCH_PRE,I552_I553,LI	0 	39.15 	-27.32 	33.99 	-25.1 	-81.5 b	-3 	-10.4 	19.7 	-6.84 	14 	-10.1 	2.9 	2.7 	37.6 	-22.5 	2.6 	35.6 	28.6 	11.2 	18.9 	-5.2 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552_I553,LT	2.65 	13.27 	5.25 	10.1 	9.5 	340.2 b	-3.1 	-3.9 	-26.9 	-5.91 	13.8 	-0.2 	11.9 	7.8 	15.7 	9.7 	3.4 	-27.5 	-1.7 	3.3 	6.5 	-17.4 	6.6 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552_I553,LU	0.3 	-1.63 	8.5 	9.8 	13.5 	1.3 b	80.3 	-47 	-0.6 	-10.42 	-0.5 	-4 	2.2 	7.2 	2.6 	20.6 	6.1 	-7.2 	23.7 	16.5 	-0.6 	18.3 	-31.2 	3.3 	9.7 	4.1 	10.8 	-5.6 
NAT,PCH_PRE,I552_I553,LV	17.43 	25.34 	-23.69 	6.24 	9.6 	104.2 b	21 	35.8 	-55 	25.78 	7 	34.8 	2.7 	-21.6 	9.4 	52.8 	26.3 	70.4 	-11.5 	-13.4 	73.3 	-5.3 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552_I553,ME	: 	-3.11 	: 	: 	: 	1155.3 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552_I553,MK	12.79 	-9.84 	-1.73 	-5.68 	-12.1 	-5.4 b	-10.3 	-4.2 	-9.4 	: 	: 	: 	: 	: 	: 	30.8 	-42.9 	-3.9 	-6.7 	28.1 	0.7 	-15.4 	-4.1 	-4.2 	-6.1 	-3.6 	-2.3 	: 
NAT,PCH_PRE,I552_I553,MT	-3.04 	36.92 	-11.66 	-21.57 	136.4 	16.3 b	-10.9 	-6.3 	11.7 	66.51 	-33.8 	153.8 	171.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552_I553,NL	1.93 	-1.99 	1.16 	0.25 	13.7 b	0.8 b	-1.3 	-3.6 	4.8 	-2.29 	5.2 	5.3 	-2.8 	-3.2 	4.1 	-0.4 	0.1 	-0.7 	10.4 	20.9 	2.1 	1.3 	4.3 	-0.7 	-5.2 	0.8 	-1.2 	6.8 
NAT,PCH_PRE,I552_I553,NO	: 	7.26 	-0.31 	0.88 	-7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.1 	0.1 	3.3 	-0.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552_I553,PL	4.3 	9.72 	5.99 	1.95 	-3.5 	8.1 b	-2.7 	-4.4 	-1.7 	1.56 	4.8 	2.8 	-1 	-14.5 	0.5 	-4.3 	0.6 	8.8 	-5.2 	6.5 	3.3 	0.1 	6.1 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552_I553,PT	13.68 	15.03 	21.47 	-2.8 	12.8 b	-4.7 b	-4.3 	-9.5 	5.2 	6.55 	3.4 	3.8 	8 	-5.3 	3.7 	8.3 	-4.1 	-0.3 	10.7 	0.9 	3 	0.9 	1.9 	9.4 	-9 	-1.5 	3.6 	6.6 
NAT,PCH_PRE,I552_I553,RO	17.25 	12.41 	22.41 	8.08 	9.5 	613.9 b	-3.3 	-18.7 	-15.6 	1.77 	1.2 	-1.8 	-25.3 	0.1 	-7.9 	-11 	-1.9 	14.3 	-12.7 	-18.8 	-16.9 	0.6 	81.4 	-33 	4.2 	57.4 	-68.2 	: 
NAT,PCH_PRE,I552_I553,RS	: 	16.73 	16.72 	-5.68 	3.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I552_I553,SE	-0.06 	-2.22 	9.09 	4.4 	4.1 	-2.1 b	-0.4 	-2.8 	8.3 	-6.32 	8.9 	-23.3 	17.2 	11.6 	10.1 	16.2 	8.9 	180.7 	1.2 	-65.7 	-0.9 	: 	: 	9.8 	6 	0.2 	-8.3 	-6.1 
NAT,PCH_PRE,I552_I553,SI	4.67 	7.47 	12.45 	-5.12 	-0.8 	7.9 b	2.2 	0.4 	6.4 	13.33 	6.5 	0.5 	1 	-8.2 	2.7 	-1.2 	12.1 	1.9 	0.3 	-4 	30.1 	0.2 	-7.3 	5.2 	8.9 	: 	: 	: 
NAT,PCH_PRE,I552_I553,SK	6.05 	11.28 	10.47 	-7.11 	3.2 	2.6 b	-4.8 	-11.5 	-10.2 	6.98 	8.3 	6.2 	1.1 	-12.5 	1.6 	-3.3 	15.8 	-8 	7.7 	49.1 	9.7 	44.8 	-4.7 	24 	-23.2 	-43.4 	-41.8 	: 
NAT,PCH_PRE,I552_I553,UK	: 	-1.86 	: 	: 	-2.6 	102.3 b	-6.8 	-19.8 	17.2 	-6.27 	-2.5 	-22.6 	98 	-18.5 	-7.6 	19.9 	-22.4 	-26.2 	28.3 	-14 	-44.9 	6.9 	8.3 	21.1 	-5 	5.3 	-1.1 	-68.2 
NAT,PCH_PRE,I553,AT	4.04 	15.37 	18.18 	-0.8 	3.82 	2.3 b	8.8 	-9.2 	2.6 	1.75 	10.5 	-3.8 	-1.8 	-16.5 	18.4 	0 	-1.5 	0.7 	-2.5 	3.1 	7.4 	-10.4 	-4.8 	5.5 	-10.1 	6 	11.5 	4.9 
NAT,PCH_PRE,I553,BE	3.86 	2.17 	3.65 	-4.2 	-11.7 	23.8 b	-0.3 	-2.8 	11.1 	-1.22 	-6.6 	2 	-1.1 	-10.6 	-1.6 	-8 	2.2 	-9 	6.2 	-10.8 	-7 	-9.3 	-58 	-3.9 	-2.4 	: 	: 	: 
NAT,PCH_PRE,I553,BG	1.38 	34.49 	64.49 	-38.95 	-27.4 	-35.2 b	26.7 	-0.8 	-45.6 	1.09 	-15.9 	-3.2 	11.4 	-4.8 	10.7 	-29.3 	-8 	-19.4 	-15.8 	4.2 	-1.9 	-11.7 	-27.7 	1.5 	-9.9 	36.7 	-71 	: 
NAT,PCH_PRE,I553,CH	: 	7.44 	15.22 	-3.98 	-2.5 	6 b	2.6 	-12.6 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-2.1 	2.3 	1 	-3.2 
NAT,PCH_PRE,I553,CY	626.14 	-57.59 	-79.11 	-18.86 	-34.3 	165 b	-24.4 	19.9 	-76.4 	16.88 	-12.1 	-1.6 	14.7 	13.9 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,CZ	7.09 	3.92 	19.94 	4.79 	5 	6.8 b	-5 	-10.4 	9.1 	-15.68 	-3.3 	-0.6 	-12.9 	12.6 	62.3 	-36.6 	13 	-25.9 	16.3 	10.9 	30.5 	36.2 	27.8 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,DE	3.92 	4.79 	7.83 	8.77 	0.9 	4.8 b	5.2 	-3.8 	12.4 	9.36 	1.1 	-1 	0.4 	-11.1 	13.2 	1 	2 	-2.8 	9.8 	-6.3 	4.7 	-11.2 	-8.5 	0.8 	-2.8 	45.7 	18.3 	683.8 
NAT,PCH_PRE,I553,DK	-5.25 e	0.82 e	2.04 e	0.24 e	-0.2 	-3.1 b	-1 	-4 	-4.5 	8.23 	5.2 	2 	3.1 	0.1 	4.7 	8.6 	3.4 	-3.1 	5.5 	-6.1 	4.8 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,EA	0.63 e	2.71 	4.82 	: 	: 	: 	: 	: 	: 	-0.16 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,EE	: 	: 	: 	: 	: 	-100 b	0.4 	24 	-21.7 	-6.29 	-5.5 	51.3 	14.8 	118.5 	49.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,EL	-5.79 	10.06 	2.74 	-10.82 	2.03 	-17.33 b	-1.1 	-1.9 	7.4 	18.91 	26.3 	-18.9 	26.7 	25.6 	-1.9 	-21.8 	-15.7 	36.5 	-14.5 	-3.1 	5 	1.4 	-9.5 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ES	6.8 	9.08 	5.22 	4.42 	1.1 	-4.3 b	1.4 	-2 	0.8 	-1.51 	-5 	0 	-0.5 	-3.4 	21.1 	-6.1 	9.9 	7.2 	19.1 	10.9 	-15.4 	5.6 	8.9 	-5.7 	61 	3.6 	22.3 	19.3 
NAT,PCH_PRE,I553,EU27	: u	1.15 	3.19 	2.18 e	2.16 	7.72 b	: 	: 	: 	-2.64 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,EU28	: u	1.15 	3.21 	2.17 e	2.17 	7.82 b	: 	: 	: 	-2.65 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,FI	-3.12 	1.35 	-5.13 	-2.22 	3.3 	-8.7 b	2.8 	-2.4 	1.1 	-8.18 	-2.5 	6.1 	-5 	2.5 	-4.7 	2.4 	1.8 	-2.6 	2.8 	-3.8 	8.2 	-16.6 	1.9 	3.3 	: 	: 	: 	: 
NAT,PCH_PRE,I553,FR	13.08 	0.35 	6.95 	3.23 	3.1 	-0.2 b	3.6 	-1.1 	13.7 	3.96 	-2.8 	3.8 	4.4 	-4.3 	7 	-3 	-1.4 	-1 	-0.6 	: 	: 	: 	-0.8 	5.9 	-2.4 	4.2 	2.8 	: 
NAT,PCH_PRE,I553,HR	-0.58 	-0.95 	17.09 	-0.09 	10.2 	3.9 b	12.6 	: 	: 	-18.04 	28.6 	0.4 	-7.7 	-4.4 	0.1 	2.6 	-7.5 	12 	-1.1 	7.2 	19.6 	16.6 	-8.6 	42.3 	: 	: 	: 	: 
NAT,PCH_PRE,I553,HU	0.82 	17.1 	7.4 	6.38 	5.6 	22.5 b	-2.6 	-11.5 	17.1 	0.04 	15.5 	11.1 	-12.4 	-18.9 	12.2 	-1.3 	14.3 	-7.9 	-10.4 	12.3 	1.1 	-14.9 	-5.6 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,IE	: 	-28.66 e	33 e	-6.49 e	: 	: 	-26.4 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	23.5 	3 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,IS	: 	-5.59 	-33.59 	264.53 	-61.2 	6.6 b	886.7 	-92.1 	36.3 	11.71 	-1.1 	13.4 	-6.8 	4.7 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,IT	2.45 	1.24 	1.48 	2.3 	-6.3 	-14.5 b	2.9 	-4.1 	5.6 	-0.3 	7.9 	1.6 	2 	-5.9 	11.7 	-2.2 	2.1 	5.1 	0.2 	0.1 	1.4 	0.6 	0.5 	4.9 	2.7 	4.1 	4.1 	7.4 
NAT,PCH_PRE,I553,LI	: 	-100 	-50 	100 	: 	-100 b	-30 	: 	-100 	3.39 	-29.8 	: 	: 	: 	: 	-76.1 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,LT	11.66 	-16.71 	-6.57 	17.62 	7 	1.9 b	-0.8 	-27.6 	-5.4 	-7.64 	19.1 	3.3 	135.8 	-21.9 	-2.5 	20.2 	38.8 	-32.9 	14 	-12 	37.8 	-5.5 	14.4 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,LU	7.71 	-16.42 	0.36 	90.3 	35.9 	12.7 b	29.1 	-16.2 	10.1 	-2.32 	-58.2 	-15.7 	9.4 	4 	25.6 	-33.6 	3.6 	-21.8 	87 	7.5 	-4.5 	-19.9 	75.4 	0.1 	8.2 	-18.1 	24.4 	: 
NAT,PCH_PRE,I553,LV	-6.69 	19.79 	-61.04 	9.63 	35.1 	49 b	4.5 	40.7 	-59.6 	61.44 	-5.9 	23.4 	26.1 	-26.1 	7.5 	157.9 	-2.5 	74.4 	1.7 	-35.9 	393.8 	-26.5 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,ME	: 	483.74 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,MK	29.86 	6.63 	-26.12 	-10.83 	-25.7 	-1.9 b	5.1 	-2.5 	-9.3 	: 	: 	: 	: 	: 	: 	75.1 	-54.3 	4.6 	-21.8 	33.5 	5.9 	-29.2 	-8.6 	-15.6 	-4.1 	-8.7 	-6 	: 
NAT,PCH_PRE,I553,NL	-7.78 	-0.08 	-5.74 	-3.03 	15 b	1.3 b	-2.7 	-1.6 	11 	-8.04 	0.8 	0.5 	-0.5 	-8.5 	14.8 	0.9 	-1.2 	-9.4 	15.6 	24.9 	-7.6 	-6.4 	7.4 	2.6 	-11.9 	7.2 	-2.8 	7.1 
NAT,PCH_PRE,I553,NO	: 	7.77 	-1.41 	2.24 	-15.3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3.2 	0 	2.5 	0 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,PL	8.63 	-3.67 	22.31 	-7.73 	8.7 	51.4 b	-2.9 	-7.2 	0.3 	4.7 	1 	11.5 	3.9 	-59.9 	8.5 	3 	-11.6 	-33.7 	14.1 	2.9 	-10.4 	-21.4 	14.6 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,PT	2.15 	8.24 	6.39 	-5.38 	-3.6 	-1.6 b	-2.5 	-11.6 	7.5 	4.13 	-0.2 	6.4 	8 	-5.7 	5.3 	11.3 	-3.1 	-1.8 	2.1 	3.4 	-0.6 	0.2 	1.7 	11.1 	-9.6 	-2.2 	2.8 	4.7 
NAT,PCH_PRE,I553,RO	3.25 	-3.96 	57.22 	-8.71 	-18.7 	13.5 b	-16.3 	-0.7 	-23.6 	9.6 	13.2 	27.6 	-34 	12.4 	-3 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
NAT,PCH_PRE,I553,RS	: 	5.65 	22.64 	9.38 	7.8 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
