unit,purpose,duration,partner,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
THS_NAC,PROF,N_GE1,FI,EL	: 	: 	: 	: u	: 	: u
THS_NAC,PROF,N_GE1,FI,ES	: c	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,FI,FI	1199360.81 	1258223.34 	1101846.05 	1132450.61 	1243300.94 	1384201.62 
THS_NAC,PROF,N_GE1,FI,FR	: u	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,FI,HR	: u	: 	: u	: 	: 	: u
THS_NAC,PROF,N_GE1,FI,HU	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,FI,IE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,FI,IT	: 	: 	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,FI,LT	2457.44 u	3949.83 	4154.92 	7951.42 	16149.4 u	8901.78 u
THS_NAC,PROF,N_GE1,FI,LU	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,FI,LV	: 	: c	: u	: 	: u	: u
THS_NAC,PROF,N_GE1,FI,MT	: c	: c	: 	: 	: u	: u
THS_NAC,PROF,N_GE1,FI,NL	: c	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,FI,NO	: u	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,FI,PL	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,FI,PT	: c	: u	: 	: u	: 	: 
THS_NAC,PROF,N_GE1,FI,SE	: 	: u	: u	: u	: 	: 
THS_NAC,PROF,N_GE1,FI,SI	: c	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,FI,UK	: 	: 	: 	: 	17234.37 	12882.9 u
THS_NAC,PROF,N_GE1,FR,AT	61458.13 u	150445.34 u	107491.17 u	99727.23 u	: u	56075.58 u
THS_NAC,PROF,N_GE1,FR,BE	126640.31 b	162274.05 	129881.32 	116165.84 	140763.53 	265992.05 
THS_NAC,PROF,N_GE1,FR,BG	: 	: u	: u	: 	: u	: u
THS_NAC,PROF,N_GE1,FR,CH	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,FR,CY	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,FR,CZ	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,FR,DE	: c	725753.91 u	565612.03 u	381338.48 u	570557.98 u	775479.56 
THS_NAC,PROF,N_GE1,FR,DK	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,FR,EE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,FR,EL	: 	: u	7817.13 u	: u	11444.64 u	: u
THS_NAC,PROF,N_GE1,FR,ES	189668.67 	206085.34 	134712.37 b	103751.27 	61540.74 	107128.3 
THS_NAC,PROF,N_GE1,FR,FI	: c	: u	: u	: u	: u	77116.05 u
THS_NAC,PROF,N_GE1,FR,FR	6862142.57 	4963838.2 	4925518.94 	6220439.93 	6504541.32 	6463649.81 
THS_NAC,PROF,N_GE1,FR,HR	: u	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,FR,HU	3826511 	4193928 	5886602 	2113004 u	2747382 	2594858 
THS_NAC,PROF,N_GE1,FR,IE	34345.26 u	33000.77 u	38976.96 u	39772.7 u	45296.38 u	26475.87 u
THS_NAC,PROF,N_GE1,FR,IT	: u	: u	: u	: u	: u	375886.56 u
THS_NAC,PROF,N_GE1,FR,LT	5352.74 u	4038.58 u	4102.18 	3720.7 u	6287.1 u	7205.21 u
THS_NAC,PROF,N_GE1,FR,LU	: 	19583.41 	29150.43 	41006.96 	33245.67 	35618.51 
THS_NAC,PROF,N_GE1,FR,LV	: 	: c	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,FR,MT	: c	: c	: c	: u	2503.09 	3567.58 
THS_NAC,PROF,N_GE1,FR,NL	267365.4 	63330.97 u	68061.74 u	75276.34 u	82386.32 u	72625.35 u
THS_NAC,PROF,N_GE1,FR,NO	: u	827285.98 u	: u	615927.3 u	: u	: 
THS_NAC,PROF,N_GE1,FR,PL	300921.59 	225887.66 	198481.34 	187286.48 b	683056.62 u	486951.72 u
THS_NAC,PROF,N_GE1,FR,PT	29339.22 	47646.7 	28077.25 	37981.06 	7942.89 u	11137.77 u
THS_NAC,PROF,N_GE1,FR,RO	: c	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE1,FR,SE	: 	: u	: u	: u	: 	: 
THS_NAC,PROF,N_GE1,FR,SI	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,FR,SK	: c	: 	: 	: 	: u	: u
THS_NAC,PROF,N_GE1,FR,UK	: 	: 	: 	: 	334047.03 	227211.83 
THS_NAC,PROF,N_GE1,HR,AT	35885.1 u	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,HR,BE	: u	7421.59 	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,HR,BG	: 	: 	: u	: 	: 	: 
THS_NAC,PROF,N_GE1,HR,CH	: 	: 	: 	: u	: 	: 
THS_NAC,PROF,N_GE1,HR,CY	: 	: u	: 	: 	: u	: 
THS_NAC,PROF,N_GE1,HR,CZ	: 	: u	: u	: 	: 	: 
THS_NAC,PROF,N_GE1,HR,DE	: c	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,HR,DK	: 	: 	: u	: 	: u	: u
THS_NAC,PROF,N_GE1,HR,EE	: c	: 	: 	: 	: u	: 
THS_NAC,PROF,N_GE1,HR,EL	: 	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,HR,ES	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,HR,FI	: 	: u	: 	: 	: 	: u
THS_NAC,PROF,N_GE1,HR,FR	: u	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,HR,HR	1116360.6 	807424.07 	944778.73 	1086771.45 	1215752.81 	1096637.34 
THS_NAC,PROF,N_GE1,HR,HU	478602 u	680474 	394895 	801711 	632521 	795785 
THS_NAC,PROF,N_GE1,HR,IE	: c	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,HR,IT	: u	: 	: u	: 	: 	: u
THS_NAC,PROF,N_GE1,HR,LT	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,HR,LU	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,HR,LV	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE1,HR,MT	: 	: c	: 	: u	: u	: 
THS_NAC,PROF,N_GE1,HR,NL	: c	: u	: 	: 	: u	: u
THS_NAC,PROF,N_GE1,HR,NO	: u	: 	: u	: 	: u	: 
THS_NAC,PROF,N_GE1,HR,PL	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,HR,PT	: 	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE1,HR,SE	: 	: 	: 	: u	: 	: 
THS_NAC,PROF,N_GE1,HR,SI	11499.49 u	12366.8 u	21379.02 u	10733.21 u	7821.25 u	13410.99 u
THS_NAC,PROF,N_GE1,HR,SK	: 	: u	: 	: 	: u	: 
THS_NAC,PROF,N_GE1,HR,UK	: 	: 	: 	: 	: u	: u
THS_NAC,PROF,N_GE1,HU,AT	: c	: u	24748.55 u	17822.31 u	: u	: u
THS_NAC,PROF,N_GE1,HU,BE	: u	8881.6 	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,HU,BG	: 	: u	: u	: 	: 	: u
THS_NAC,PROF,N_GE1,HU,CH	: 	: 	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,HU,CY	: c	: 	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,HU,CZ	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,HU,DE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,HU,DK	: 	: u	: u	: u	: 	: 
THS_NAC,PROF,N_GE1,HU,EE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,HU,EL	: 	: u	: u	: 	: u	: u
THS_NAC,PROF,N_GE1,HU,ES	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,HU,FI	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,HU,FR	: u	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,HU,HR	: u	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,HU,HU	5984381.37 	5429230.82 	6603964.56 	6327147.68 	6958292.23 	10852976.79 
THS_NAC,PROF,N_GE1,HU,IE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,HU,IT	: u	: 	: u	: 	: u	: u
THS_NAC,PROF,N_GE1,HU,LT	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,HU,LU	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,HU,LV	: 	: 	: 	: 	: u	: u
THS_NAC,PROF,N_GE1,HU,MT	: c	: c	: c	: u	: u	: u
THS_NAC,PROF,N_GE1,HU,NL	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,HU,NO	: u	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,HU,PL	49155.12 u	23686.09 u	: u	26576.45 bu	: u	: u
THS_NAC,PROF,N_GE1,HU,PT	: c	: 	: u	: 	: 	: u
THS_NAC,PROF,N_GE1,HU,RO	: 	: u	: u	: u	: 	: 
THS_NAC,PROF,N_GE1,HU,SI	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,HU,SK	: c	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE1,HU,UK	: 	: 	: 	: 	18155.64 	10502.84 
THS_NAC,PROF,N_GE1,IE,AT	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,IE,BE	: u	4342.54 	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,IE,BG	: c	: 	: 	: 	: 	: 
THS_NAC,PROF,N_GE1,IE,CH	: 	: 	: 	: u	: 	: u
THS_NAC,PROF,N_GE1,IE,CY	: c	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE1,IE,CZ	: 	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE1,IE,DE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,IE,DK	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,IE,EE	: c	: u	: u	: 	: u	: u
THS_NAC,PROF,N_GE1,IE,EL	: 	: u	: 	: u	: u	: 
THS_NAC,PROF,N_GE1,IE,ES	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,IE,FI	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,IE,FR	: u	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,IE,HR	: u	: 	: u	: 	: 	: 
THS_NAC,PROF,N_GE1,IE,HU	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,IE,IE	121384.4 	103883.11 	94422.57 	95905.92 	77230.09 	72970.24 
THS_NAC,PROF,N_GE1,IE,IT	: u	: u	: 	: 	: u	: u
THS_NAC,PROF,N_GE1,IE,LT	3024.69 u	5361.59 	3195.01 u	1417.82 u	: u	7137.09 u
THS_NAC,PROF,N_GE1,IE,LU	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,IE,LV	: 	: 	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,IE,MT	: c	: c	: c	: u	: u	: u
THS_NAC,PROF,N_GE1,IE,NL	: c	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE1,IE,NO	: u	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,IE,PL	: c	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE1,IE,PT	: c	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,IE,SE	: 	: 	: u	: 	: 	: 
THS_NAC,PROF,N_GE1,IE,SI	: c	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE1,IE,UK	: 	: 	: 	: 	126010.87 	88424.45 
THS_NAC,PROF,N_GE1,IS,AT	: c	: 	: 	: 	: 	: 
THS_NAC,PROF,N_GE1,IS,BE	: u	: 	: u	: 	: u	: u
THS_NAC,PROF,N_GE1,IS,BG	: 	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE1,IS,DE	: 	: 	: u	: u	: 	: 
THS_NAC,PROF,N_GE1,IS,DK	: 	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,IS,EE	: c	: u	: 	: u	: 	: u
THS_NAC,PROF,N_GE1,IS,ES	: 	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,IS,FI	: 	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,IS,FR	: u	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,IS,HR	: 	: 	: 	: u	: 	: u
THS_NAC,PROF,N_GE1,IS,HU	: c	: u	: u	: 	: 	: u
THS_NAC,PROF,N_GE1,IS,IE	: 	: u	: 	: u	: u	: 
THS_NAC,PROF,N_GE1,IS,IT	: 	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE1,IS,LT	: 	: u	: u	: 	: u	: u
THS_NAC,PROF,N_GE1,IS,LU	: 	: u	: 	: u	: u	: u
THS_NAC,PROF,N_GE1,IS,MT	: 	: 	: 	: 	: u	: u
THS_NAC,PROF,N_GE1,IS,NL	: c	: u	: u	: u	: 	: 
THS_NAC,PROF,N_GE1,IS,NO	: u	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,IS,PL	: c	: u	: u	: 	: 	: 
THS_NAC,PROF,N_GE1,IS,PT	: 	: u	: u	: 	: 	: 
THS_NAC,PROF,N_GE1,IS,SI	: 	: 	: 	: u	: 	: u
THS_NAC,PROF,N_GE1,IS,SK	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE1,IS,UK	: 	: 	: 	: 	: u	: u
THS_NAC,PROF,N_GE1,IT,AT	102590.07 	74134.68 	112414.39 	93680.07 	100993.49 	89262.9 
THS_NAC,PROF,N_GE1,IT,BE	35081.49 bu	71951.34 	44427.72 	44324.81 	43858.91 u	89736.44 
THS_NAC,PROF,N_GE1,IT,BG	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,IT,CH	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,IT,CY	: c	: u	: u	: u	: u	6826.55 u
THS_NAC,PROF,N_GE1,IT,CZ	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,IT,DE	534625.37 u	536054.06 u	622708.6 u	450630.21 u	478385.73 u	707627.45 u
THS_NAC,PROF,N_GE1,IT,DK	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,IT,EE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,IT,EL	: 	: u	: u	: u	11376.44 u	: u
THS_NAC,PROF,N_GE1,IT,ES	71841.87 u	138346.85 	59876.24 bu	47570.41 	51024.65 	54070.18 
THS_NAC,PROF,N_GE1,IT,FI	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,IT,FR	229401.05 	192603.34 	141592.35 	140965.02 	157857.84 	174177.23 
THS_NAC,PROF,N_GE1,IT,HR	104566.32 u	200664.98 u	121859.37 u	354733.51 u	167207.96 u	90431.56 u
THS_NAC,PROF,N_GE1,IT,HU	1400286 u	2272053.7 u	2449184 u	1641135 u	943406 u	1248716 
THS_NAC,PROF,N_GE1,IT,IE	: c	27799.89 u	18815.84 u	: u	: u	: u
THS_NAC,PROF,N_GE1,IT,IT	1508015.35 	1453186.52 	1566931.98 	1039578.04 b	1544317.43 	2530233.75 
THS_NAC,PROF,N_GE1,IT,LT	4435.56 u	2307.22 u	2167.59 u	2280.52 u	9245.33 u	17466.97 
THS_NAC,PROF,N_GE1,IT,LU	: 	9918.86 u	9717.48 u	8621.28 u	11968.57 u	13983.17 
THS_NAC,PROF,N_GE1,IT,LV	: 	: c	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,IT,MT	13740.32 	11400.88 	16749.26 	7803.02 bu	8339.78 	6941.23 
THS_NAC,PROF,N_GE1,IT,NL	93335.22 u	: u	42825.95 u	: u	: u	: u
THS_NAC,PROF,N_GE1,IT,NO	: u	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,IT,PL	111778.75 	105526.64 	67686.05 u	56964.1 bu	174691.6 u	607315.61 u
THS_NAC,PROF,N_GE1,IT,PT	6402.58 u	7537.47 u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,IT,RO	: 	: 	: 	: 	: u	: 
THS_NAC,PROF,N_GE1,IT,SE	: 	: u	: u	: u	: 	: 
THS_NAC,PROF,N_GE1,IT,SI	14164.74 u	17768.98 u	21070.71 u	12041.77 u	15554.91 u	19881.57 u
THS_NAC,PROF,N_GE1,IT,SK	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,IT,UK	: 	: 	: 	: 	164793.24 	90214.14 
THS_NAC,PROF,N_GE1,JP,AT	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,JP,BE	: u	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,JP,BG	: 	: 	: 	: 	: u	: 
THS_NAC,PROF,N_GE1,JP,CH	: 	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,JP,CY	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE1,JP,CZ	: c	: 	: 	: u	: 	: 
THS_NAC,PROF,N_GE1,JP,DE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,JP,DK	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,JP,EE	: 	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,JP,ES	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,JP,FI	: c	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,JP,FR	: u	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,JP,HR	: 	: 	: 	: u	: u	: u
THS_NAC,PROF,N_GE1,JP,HU	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,JP,IE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,JP,IT	: 	: 	: 	: u	: 	: 
THS_NAC,PROF,N_GE1,JP,LT	: 	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,JP,LU	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,JP,MT	: c	: 	: 	: 	: u	: 
THS_NAC,PROF,N_GE1,JP,NL	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,JP,NO	: u	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,JP,PL	: c	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,JP,PT	: 	: 	: u	: u	: 	: 
THS_NAC,PROF,N_GE1,JP,SE	: 	: u	: u	: u	: 	: 
THS_NAC,PROF,N_GE1,JP,SI	: 	: 	: u	: u	: 	: 
THS_NAC,PROF,N_GE1,JP,UK	: 	: 	: 	: 	41320.13 	44587.87 
THS_NAC,PROF,N_GE1,KR,AT	: 	: u	: u	: 	: u	: u
THS_NAC,PROF,N_GE1,KR,BE	: u	3026.6 	: u	: u	: 	: 
THS_NAC,PROF,N_GE1,KR,CH	: 	: u	: u	: 	: 	: 
THS_NAC,PROF,N_GE1,KR,CZ	: c	: 	: 	: 	: 	: 
THS_NAC,PROF,N_GE1,KR,DE	: c	: 	: 	: u	: u	: u
THS_NAC,PROF,N_GE1,KR,DK	: 	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE1,KR,ES	: 	: u	: 	: 	: 	: u
THS_NAC,PROF,N_GE1,KR,FI	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,KR,FR	: u	: u	: 	: u	: u	: u
THS_NAC,PROF,N_GE1,KR,HU	: c	: u	: 	: 	: 	: u
THS_NAC,PROF,N_GE1,KR,IE	: 	: u	: u	: 	: 	: u
THS_NAC,PROF,N_GE1,KR,IT	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE1,KR,LT	: c	: u	: 	: 	: u	: u
THS_NAC,PROF,N_GE1,KR,LU	: 	: 	: 	: 	: u	: 
THS_NAC,PROF,N_GE1,KR,MT	: 	: 	: c	: 	: u	: 
THS_NAC,PROF,N_GE1,KR,NL	: c	: u	: u	: 	: 	: 
THS_NAC,PROF,N_GE1,KR,NO	: 	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,KR,PL	: c	: u	: u	: u	: 	: 
THS_NAC,PROF,N_GE1,KR,PT	: c	: 	: 	: 	: u	: 
THS_NAC,PROF,N_GE1,KR,UK	: 	: 	: 	: 	29116.67 u	10890.7 u
THS_NAC,PROF,N_GE1,LT,AT	: c	: u	: 	: 	: u	: u
THS_NAC,PROF,N_GE1,LT,BE	: 	1369.47 	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,LT,CY	: 	: 	: 	: 	: u	: u
THS_NAC,PROF,N_GE1,LT,DE	: 	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,LT,DK	: 	: 	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,LT,EE	: c	6745.62 u	: u	14852.95 u	4545.82 u	: u
THS_NAC,PROF,N_GE1,LT,EL	: 	: 	: 	: 	: u	: 
THS_NAC,PROF,N_GE1,LT,ES	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,LT,FI	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,LT,FR	: u	: 	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,LT,HR	: 	: 	: 	: u	: u	: u
THS_NAC,PROF,N_GE1,LT,HU	: c	: u	: 	: u	: u	: u
THS_NAC,PROF,N_GE1,LT,IE	: 	: 	: 	: u	: 	: 
THS_NAC,PROF,N_GE1,LT,LT	30155.33 	27174.9 	26363.08 	20778.35 	71388.02 	49588.76 
THS_NAC,PROF,N_GE1,LT,LU	: 	: 	: 	: u	: u	: u
THS_NAC,PROF,N_GE1,LT,LV	: 	: c	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,LT,MT	: 	: c	: 	: 	: u	: u
THS_NAC,PROF,N_GE1,LT,NO	: u	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,LT,PL	35596.45 u	19750.14 u	27688.49 u	: u	: 	: u
THS_NAC,PROF,N_GE1,LT,PT	: c	: 	: u	: u	: 	: u
THS_NAC,PROF,N_GE1,LT,SI	: 	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE1,LT,UK	: 	: 	: 	: 	: u	: u
THS_NAC,PROF,N_GE1,LU,AT	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,LU,BE	: u	4597.34 	9582.87 u	: u	: u	: u
THS_NAC,PROF,N_GE1,LU,BG	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE1,LU,CH	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE1,LU,CY	: 	: u	: u	: 	: u	: u
THS_NAC,PROF,N_GE1,LU,DE	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,LU,DK	: 	: u	: 	: 	: u	: 
THS_NAC,PROF,N_GE1,LU,EE	: 	: 	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,LU,EL	: 	: u	: 	: 	: u	: 
THS_NAC,PROF,N_GE1,LU,ES	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,LU,FI	: c	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE1,LU,FR	: u	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,LU,HR	: 	: u	: 	: u	: 	: u
THS_NAC,PROF,N_GE1,LU,HU	: 	: u	: 	: u	: u	: u
THS_NAC,PROF,N_GE1,LU,IE	: c	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,LU,IT	: 	: 	: 	: 	: u	: 
THS_NAC,PROF,N_GE1,LU,LT	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,LU,LU	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,LU,LV	: 	: 	: 	: 	: u	: u
THS_NAC,PROF,N_GE1,LU,MT	: c	: 	: c	: u	: u	: u
THS_NAC,PROF,N_GE1,LU,NL	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,LU,NO	: 	: 	: 	: 	: u	: 
THS_NAC,PROF,N_GE1,LU,PL	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,LU,PT	: 	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE1,LU,SI	: 	: 	: u	: 	: u	: u
THS_NAC,PROF,N_GE1,LU,UK	: 	: 	: 	: 	15023.56 u	8536.27 u
THS_NAC,PROF,N_GE1,LV,AT	: c	: 	: 	: u	: u	: 
THS_NAC,PROF,N_GE1,LV,BE	: 	607.83 	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,LV,CY	: 	: u	: 	: u	: u	: u
THS_NAC,PROF,N_GE1,LV,CZ	: 	: 	: u	: 	: 	: 
THS_NAC,PROF,N_GE1,LV,DE	: 	: u	: u	: u	: 	: u
THS_NAC,PROF,N_GE1,LV,DK	: 	: 	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,LV,EE	11200.61 u	15228.11 u	8880.14 u	11249.74 	5117.98 u	: u
THS_NAC,PROF,N_GE1,LV,EL	: 	: 	: u	: 	: 	: 
THS_NAC,PROF,N_GE1,LV,ES	: 	: 	: 	: 	: 	: u
THS_NAC,PROF,N_GE1,LV,FI	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,LV,FR	: 	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE1,LV,HU	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,LV,IE	: 	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE1,LV,LT	22591.47 	16124.81 	11452.99 	6135.8 	25389.83 	38248.56 
THS_NAC,PROF,N_GE1,LV,LU	: 	: u	: u	: 	: 	: u
THS_NAC,PROF,N_GE1,LV,LV	: 	5099.23 u	5770.31 u	9548.98 u	12650.57 	8013.4 
THS_NAC,PROF,N_GE1,LV,MT	: c	: 	: c	: 	: 	: u
THS_NAC,PROF,N_GE1,LV,NL	: c	: u	: u	: 	: 	: u
THS_NAC,PROF,N_GE1,LV,NO	: u	: u	: u	: u	: u	: 
THS_NAC,PROF,N_GE1,LV,PL	: c	: u	: u	: u	: 	: 
THS_NAC,PROF,N_GE1,LV,PT	: 	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE1,LV,SE	: 	: u	: u	: u	: 	: 
THS_NAC,PROF,N_GE1,LV,SI	: 	: 	: 	: u	: 	: 
THS_NAC,PROF,N_GE1,LV,UK	: 	: 	: 	: 	: u	: u
THS_NAC,PROF,N_GE1,MAGR,AT	: c	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,MAGR,BE	: u	9588.19 	: u	: u	: u	33570.42 u
THS_NAC,PROF,N_GE1,MAGR,BG	: 	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE1,MAGR,CH	: 	: 	: 	: 	: u	: u
THS_NAC,PROF,N_GE1,MAGR,CY	: 	: u	: 	: 	: 	: u
THS_NAC,PROF,N_GE1,MAGR,CZ	: c	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE1,MAGR,DE	: 	: u	: u	: u	: u	: u
THS_NAC,PROF,N_GE1,MAGR,DK	: 	: u	: 	: u	: 	: u
THS_NAC,PROF,N_GE1,MAGR,EE	: c	: u	: 	: 	: 	: 
THS_NAC,PROF,N_GE1,MAGR,EL	: 	: 	: 	: u	: u	: 
