duration,dest,purpose,tinfo,unit,geo\time	2011Q4 	2011Q3 	2011Q2 	2011Q1 	2010Q4 	2010Q3 	2010Q2 	2010Q1 	2009Q4 	2009Q3 	2009Q2 	2009Q1 	2008Q4 	2008Q3 	2008Q2 	2008Q1 	2007Q4 	2007Q3 	2007Q2 	2007Q1 	2006Q4 	2006Q3 	2006Q2 	2006Q1 	2005Q4 	2005Q3 	2005Q2 	2005Q1 	2004Q4 	2004Q3 	2004Q2 	2004Q1 	2003Q4 	2003Q3 	2003Q2 	2003Q1 	2002Q4 	2002Q3 	2002Q2 	2002Q1 	2001Q4 	2001Q3 	2001Q2 	2001Q1 	2000Q4 	2000Q3 	2000Q2 	2000Q1 	1999Q4 	1999Q3 	1999Q2 	1999Q1 	1998Q4 	1998Q3 	1998Q2 	1998Q1 	1997Q4 	1997Q3 	1997Q2 	1997Q1 	1996Q4 	1996Q3 	1996Q2 	1996Q1 	1995Q4 	1995Q3 	1995Q2 	1995Q1 
N1-3,DOM,PERS,M,NR,IT	4627835 	6128861 	6976810 	5462302 	5362245 	7736488 	7463453 	7590165 	7870327 	10887482 	9745507 	6917454 	9176714 	10137189 	10436079 	8456464 	7545707 	8772175 	9025607 	7618758 	6773290 	8700203 	7700172 	8126606 	6651126 	8791553 	10233151 	7770853 	5279208 	8003479 	7912159 	5931325 	4527185 	6734886 	7918097 	6109519 	5698619 	6860045 	7939619 	5862457 	6271575 	5282922 	7296048 	5362342 	5046785 	5938550 	7656767 	5832828 	6027366 	6400681 	7976708 	5096817 	5207824 	8619712 	7064830 	6055321 	3350862 	3959420 	5970236 	4554063 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,M,NR,LT	454666 	584166 	400309 	224373 	311804 	523002 	369608 	300619 	297807 	529268 	334474 	312697 	328195 	545029 	402847 	343490 	309169 	586587 	383394 	308735 	308033 	553510 	322115 	233163 	259610 	466451 	275949 	237953 	249754 	455729 	262538 	262726 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,M,NR,LU	: u	: 	: 	: 	: 	: 	: 	1529 	: 	: 	0 	: 	307 	781 	: 	: 	: 	1000 	1000 	: 	: 	1200 	2700 	2400 	1700 	2700 	: 	: 	4400 	6800 	800 	3100 	3300 	: 	: 	: 	4000 	1000 	7000 	: 	: 	0 	: 	0 	2000 	1000 	4000 	0 	: 	5000 	1000 	5000 	0 	0 	0 	11000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,M,NR,LV	324606 	777219 	773288 	336359 	499137 	734231 	790158 	249316 	387721 	840960 	631385 	350872 	585605 	747822 	666912 	335900 	407287 	995431 	626415 	348789 	590487 	918480 	776942 	441458 	489470 	902534 	877878 	476444 	493213 	899246 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,M,NR,MT	12284 	37015 	30599 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,M,NR,NL	2262000 	2061000 	2875000 	1729000 	1867000 	1927000 	2531000 	1643000 	1744000 	1881000 	2822000 	1571000 	1649000 	1905000 	2606000 	1569000 	1595000 	2058000 	2788000 	1532000 	1767000 	1926000 	2594000 	1270000 	1660000 	1977000 	2195000 	1398000 	1546000 	2194000 	3230000 	1340000 	1376000 	2142000 	2910000 	1537000 	1527000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,M,NR,NO	1784616 	2526190 	1726761 	1558466 	1524892 	2450000 	2160000 	1930000 	1230000 	2250000 	1990000 	1870000 	1540000 	2310000 	1950000 	2130000 	1230000 	1860000 	1820000 	: 	1792000 	2878000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,M,NR,PL	2670000 e	5008000 	3454000 	3364000 	4404000 	5264000 	3964000 	2103000 	2469000 	4512000 	3920000 	2707000 	3119000 	5740000 	4135000 	2434000 	3294000 	4664000 	4032000 	2982000 	4214000 	4662000 	3802000 	3585000 	3460000 	4680000 	4060000 	3280000 e	4457000 	5493000 	9355000 	5400000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,M,NR,PT	1627296 	1369387 	1436918 	1171432 	1556144 	1578397 	1325216 	1262542 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	980230 	1206499 	1461228 	1096239 	1273622 	1492748 	1585190 	1585190 	1172164 	1389782 	971151 	1072041 	1186741 	1428823 	1333953 	1024622 	868748 	1012513 	1302432 	1537663 	1530254 	1367062 	1397788 	1366888 	1353317 	1339913 	1244237 	1187386 	1340313 	1529093 	1127814 	1255532 	1347888 	778484 	1497894 	1049049 	1060703 	1357179 	1107864 	1664061 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,M,NR,RO	2187662 	1509160 	2265136 	1724093 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1093569 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,M,NR,SE	4288000 	6990000 	6131000 	3470000 	4421000 	6307000 	6092000 	4227000 	4814000 	6399000 	5182000 	3329000 	2977000 	5238000 	5897000 	3582000 	3495000 	6083000 	5013000 	2642000 	3893000 	6368000 	5656000 	4193000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5598487 	5938558 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,M,NR,SI	286000 	356000 	337000 	403000 	239000 	377000 	440000 	426000 	293000 	592000 	515000 	355134 	347629 	292267 	279847 	301892 	212607 	438568 	257409 	178334 	383078 	489305 	452812 	575822 	346795 	362547 	302984 	196743 	240242 	380803 	257386 	265928 	212229 	345029 	176598 	212978 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,M,NR,SK	665052 	557440 	550044 	620700 	533358 	585732 	612500 	502086 	366068 	369288 	451042 	383625 	533260 	319964 	404328 	484497 	533148 	410760 	407898 	437875 	493344 	329967 	453600 	465500 	391760 	246229 	418500 	460320 	467492 	313502 	536158 	394736 	447027 	446484 	520979 	644011 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,M,NR,UK	9701082 	13814380 	13167110 	7327183 	8969570 	12978842 	13334674 	7498179 	10315019 	13999698 	13356562 	7428070 	9251325 	11571060 	10558716 	8666472 	10075541 	11284558 	11742614 	7492081 	10578530 	13271506 	12173102 	7277155 	9902412 	13227000 	13835203 	10844075 	10134066 	11685028 	13449014 	8313774 	11548000 	16000000 	15200000 	11200000 	13300000 	18500000 	16000000 	12500000 	15700000 	17600000 	15800000 	10400000 	15000000 	18500000 	19400000 	12100000 	9600000 	12200000 	11900000 	7400000 	8300000 	9900000 	10100000 	: 	8600000 	11200000 	9900000 	6700000 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,AT	2735214 	3413390 	2332038 	2214340 	2341507 	2829715 	2721665 	2597269 	2799996 	3734256 	2637243 	2343548 	2391363 	3206863 	1697951 	2135426 	2366248 	2851167 	2595212 	2290317 	2471970 	2699166 	2445121 	2159188 	2305554 	2976021 	1895968 	1632350 	2116188 	2289466 	1722423 	1470402 	2150754 	1899477 	6696168 	1779916 	2566213 	2599666 	2519039 	2194353 	2524468 	2785923 	2372868 	1762075 	2425453 	2755483 	2925736 	2310205 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,BE	933040 	887493 	999677 	635524 	619708 	602846 	953399 	719291 	741003 	966365 	1117733 	812412 	760764 	853455 	1012247 	786695 	775373 	953660 	912105 	635136 	633288 	759995 	1158820 	535414 	1007199 	1363528 	1088624 	972989 	1236769 	1215399 	1419176 	871406 	887764 	1034828 	986401 	723331 	: 	: 	: 	: 	: 	852929 	1210952 	715755 	: 	: 	: 	: 	: 	: 	1226900 	691468 	1151409 	1376901 	1872437 	978528 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,BG	1986222 	1513893 	2020722 	1047011 	3198495 	2207538 	1948977 	1446776 	2182230 e	3325671 e	2183742 e	2401212 e	1216763 e	5206005 e	2094987 e	2031995 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,CH	: u	1755582 	: u	: u	: u	: u	: u	1731970 	: u	1621742 	: u	1763826 	2726773 	2622117 	1959646 	2428401 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,CY	16976 	881577 	44144 	6758 	18602 	979529 	49049 	6860 	19613 	1089601 	44705 	7171 	21057 	974598 	49831 	7332 	21690 	1037911 	50836 	6758 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,CZ	8094953 	10548278 	13516395 	8869232 	5261710 	8208053 	8900951 	5914811 	5385645 	8402827 	9125406 	5724637 	5956927 	6678443 	6903700 	5058350 	6035399 	8145405 	8536215 	5650084 	7321814 	9535168 	9385300 	6324942 	7128608 	9709876 	9632161 	6895131 	7442913 	10748890 	8903650 	6333679 	6732154 	11709802 	12108823 	7711163 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,DE	48483673 	42755317 	48775163 	42896852 	51950040 	46496217 	47905326 	47636337 	55858279 	45462717 	51154566 	45070096 	48093729 	35600047 	52320803 	45573049 	42893517 	37712832 	46111419 	44205552 	20908070 	19584088 	20367761 	14239483 	14239483 	14573529 	20414265 	21273000 	12623000 	11685000 	19346000 	13464000 	21675000 	12873000 	17817000 	16049000 	17163000 	12406000 	13765000 	9686000 	6485000 	7166000 	8027000 	12586000 	10848000 	5822000 	10910653 	15906879 	17154000 	12700000 	12600000 	13600000 	22000000 	15200000 	: 	17400000 	15600000 	13400000 	12800000 	11200000 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,DK	7145484 	8568016 	8028529 	5680188 	7412016 	7662632 	7749873 	5462077 	6392378 	6260586 	6620074 	1223983 	4325542 	4119154 	4163169 	2083197 	1487534 	1951650 	927213 	: 	1974018 	2251392 	2483633 	1238329 	1362421 	1758692 	1268741 	888893 	965487 	1282863 	1352620 	755364 	1693100 	2253700 	2564200 	1881200 	1446900 	2199000 	1926700 	1642000 	1198500 	2238900 	1409000 	1580800 	1839000 	2122300 	1785000 	1482800 	1616900 	1966000 	2359200 	1387200 	2186700 	2300900 	2609600 	1546200 	1806000 	2411000 	2821000 	1756000 	1885200 	3218800 	2923800 	1688300 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,EA	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	141041426 	156456073 	170650820 	125145534 	137700091 	148550086 	160759155 	: 	120230307 	143729026 	161369029 	108792741 	117078916 	137931903 	151748718 	105089903 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,EE	318000 	711000 	619000 	373000 	381000 	1049000 	569000 	474000 	163000 	457000 	223000 	275000 	250000 	331000 	298000 	189000 	337000 	346000 	206000 	204000 	147000 	315000 	218000 	128000 	244000 	466000 	254000 	208000 	193000 	520000 	300000 	215000 	173000 	509000 	202000 	206947 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,EL	1763265 	1709934 	1898957 	1883286 	2377603 	2703977 	3377716 	1960765 	2237176 	2949785 	2732187 	2692562 	2219436 	2829514 	3010370 	3168127 	2895185 	2255117 	3368030 	3282854 	4016150 	3712030 	4168317 	3228124 	2349185 	2311476 	2311362 	3053992 	3082141 	1832848 	2163189 	1797124 	841719 	965895 	1379693 	1011488 	1169884 	995039 	1171143 	1255417 	992616 	876121 	1324214 	872210 	961051 	547477 	763665 	1106417 	1367865 	1225955 	1609387 	1259637 	811995 	1007964 	1846447 	1399698 	1501041 	1538839 	2504597 	2665764 	2375491 	3457021 	5397171 	3656734 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,ES	34852915 	41504345 	45462474 	32019558 	33876294 	38850112 	44491518 	33117031 	36689687 	40800272 	46101962 	34950651 	39415414 	40813679 	42186626 	35149336 	38773751 	36866079 	35955549 	29211432 	33459109 	41874691 	45815536 	35720067 	35753650 	40922400 	41476540 	39156200 	36809830 	43422600 	47435600 	36117420 	33683320 	40353800 	44187940 	33237050 	33867670 	39146700 	38153400 	32397860 	39183820 	44847300 	49128040 	40297880 	42500990 	43344300 	45058020 	40936430 	14556061 	23714733 	22795109 	20090723 	5197020 	5694844 	4651558 	3720755 	2872568 	5206164 	3917568 	4196573 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,EU27	235431709 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,EU28	236695936 e	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,FI	10413000 	14182000 	12626000 	8821000 	10418000 	14984000 	11963000 	8249000 	7854000 	11195000 	10501000 	7064000 	7842000 	11722000 	10003000 	7528000 	7107000 	11586000 	10448000 	7718000 	7104000 	10841000 	9986000 	6477000 	7665000 	11627000 	10929000 	7249000 	7275000 	11425000 	9269000 	6688000 	7008000 	10869000 	9108000 	6307000 	6623000 	10149000 	8928000 	5834000 	6371000 	8899000 	6739000 	5398000 	5736000 	8223000 	7367000 	5194000 	7168000 	13993000 	11733000 	6236000 	6030000 	12494000 	10728000 	6121000 	6962000 	13639000 	12344000 	6568000 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,FR	47565445 	48905816 	54307708 	35360693 	44242503 	46922405 	56242088 	33753273 	44317653 	50469862 	59579214 	33553032 	42980331 	48204133 	48859449 	44357774 	49204229 	50107837 	60145371 	40099294 	50304074 	50601027 	60604182 	39888532 	53957313 	48659444 	52704940 	44953370 	38209000 	47495000 	53414000 	29533000 	33932000 	47984000 	44585000 	27626000 	34425000 	44407000 	42909000 	26872000 	: 	: 	: 	: 	30390000 	40976000 	43313000 	27559000 	30438000 	40380000 	43194000 	26962000 	31223000 	42803000 	45986000 	25656000 	31321000 	45350000 	43088000 	28770000 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,HR	1264227 	1760462 	1457538 	720688 	963095 	980326 	1000716 	740398 	1186677 	1528697 	1389644 	946930 	1155078 	1742360 	1381974 	810078 	447106 	989654 	1174509 	930434 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,HU	5545068 	6323490 	6079302 	4948877 	5138209 	6041313 	5485388 	4159141 	4910769 	6220775 	5969053 	4374827 	6183956 	7466883 	6999009 	5684285 	7625320 	8138666 	8701873 	6991333 	8176083 	8778328 	7705676 	6228613 	5889764 	7551573 	7404309 	5731391 	5784918 	6564533 	5707974 	3879805 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,IE	: u	: u	: u	: u	: u	: u	: u	: u	1982000 	2173000 	1966000 	1872000 	2291000 	2468000 	2018000 	2000000 	1946000 	2170000 	2170000 	1822000 	1906000 	1979000 	1632000 	1621000 	862000 	1739000 	1582000 	1388000 	1580000 	1556000 	1445000 	1498000 	1510000 	1447000 	1415000 	1494000 	1506000 	1513000 	1349000 	1354000 	1448000 	1428000 	1211000 	1287000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,IT	9555942 	12855617 	13578858 	9819686 	10914220 	15615977 	15473004 	14792458 	15168954 	20982263 	20116110 	13685753 	19066547 	20612637 	20425505 	18277216 	14463601 	18195626 	19306125 	14184479 	14428061 	17763891 	15898520 	15813978 	13358627 	17057173 	20302627 	14837398 	11157472 	15540715 	16063045 	11688512 	9873432 	13158605 	16304635 	11992695 	12250237 	14032025 	15780433 	12048794 	11890773 	10685942 	15066818 	10620661 	10583747 	12157653 	15450477 	11694190 	11541766 	13089925 	16410764 	10498845 	10212693 	16110778 	13924471 	12741939 	6632824 	7930528 	11581987 	9611471 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,LT	944337 	1132274 	850382 	531458 	614367 	1121027 	788146 	623350 	640383 	1115720 	747086 	658404 	628249 	1101285 	776131 	764846 	688345 	1205526 	761948 	636799 	693015 	1131726 	708964 	507104 	591698 	1020228 	604716 	518056 	542043 	972448 	585268 	607175 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,LU	: u	: 	: 	: 	1147 	: 	: 	3275 	6420 	3377 	239 	: 	308 	1934 	3227 	4105 	4474 	1000 	5000 	: 	2300 	4000 	4100 	9800 	4700 	3700 	8600 	: 	8700 	13600 	3200 	5500 	10100 	2100 	3300 	2900 	7000 	3000 	9000 	: 	: 	0 	3000 	1000 	4000 	1000 	5000 	2000 	1000 	8000 	2000 	5000 	0 	2000 	2000 	19000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,LV	709953 	1601712 	1502637 	771737 	1101874 	1580533 	1690099 	525824 	764839 	1873379 	1447388 	834001 	1215471 	1643519 	1329293 	767780 	841070 	1975885 	1475306 	784270 	1306116 	1970941 	1592397 	954121 	1035444 	2078564 	1906155 	1040753 	1066542 	1985868 	: 	: 	541615 	1512517 	1201794 	497867 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,MT	29990 	67950 	49474 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,NL	4351000 	4081000 	5779000 	3294000 	3642000 	4327000 	5233000 	3099000 	3429000 	3884000 	5641000 	3030000 	3348000 	3999000 	5030000 	3136000 	3431000 	4022000 	5340000 	3332000 	3423000 	4064000 	5349000 	2695000 	3255000 	4228000 	4971000 	2917000 	3150000 	4402000 	6584000 	2733000 	3034000 	4791000 	6638000 	3044000 	3274000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,NO	3483181 	5058113 	3669758 	3223577 	3432024 	4640000 	4520000 	3960000 	3080000 	4770000 	4310000 	4100000 	2910000 	4720000 	3980000 	3920000 	2560000 	3830000 	4160000 	2860000 	3474000 	5386000 	4100000 	3722000 	3250000 	5397000 	4520000 	3560000 	3210000 	5190000 	4210000 	3880000 	2830000 	6440000 	4350000 	3090000 	2810000 	4340000 	2920000 	3080000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,PL	7229600 e	9054000 	7449000 	6056000 	7939000 	11194000 	7943000 	5414000 	5516000 	9263000 	7663000 	5789000 	6708000 	11806000 	9745000 	6892000 	7160000 	8928000 	7849000 	5542000 	8515000 	10894000 	8287000 	6231000 	7490000 	10090000 	7830000 	6610000 e	9000000 	10567000 	20670000 	12855000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,PT	3477556 	2925995 	3156375 	2555788 	3226862 	3190349 	2943281 	2653541 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2385404 	2573185 	3221463 	2757948 	2942380 	3088815 	3074229 	3074229 	2982207 	2851398 	2504396 	2926377 	2472827 	2553198 	2627581 	1822523 	2652383 	2594225 	2865880 	3219102 	4047901 	3153797 	2814119 	2849802 	3430188 	3122198 	2744244 	2430226 	3144618 	3180750 	2812919 	2825984 	2443702 	2497091 	2936960 	2209354 	2190968 	3355248 	2643764 	3539767 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,RO	4355650 	2899601 	4460152 	3395084 	3718851 	2751011 	3601677 	3851846 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2151084 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,SE	9392000 	14440000 	12316000 	7300000 	9278000 	13895000 	12495000 	9094000 	9787000 	11998000 	10456000 	6949000 	6446000 	11329000 	12223000 	7714000 	7534000 	12490000 	10806000 	5746000 	7742000 	13135000 	12147000 	8642000 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10855284 	12133094 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,SI	551000 	920000 	666000 	676000 	548000 	774000 	800000 	704000 	679000 	1086000 	915000 	693634 	702187 	757631 	520062 	531668 	515106 	864070 	437846 	491399 	738469 	1056464 	1046977 	931029 	698226 	838014 	545385 	422404 	528877 	804636 	647417 	558550 	433256 	697249 	333650 	456088 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
N1-3,DOM,PERS,TOTAL,NR,SK	1427532 	1223040 	1104255 	1104846 	1107054 	1114212 	1185625 	1106222 	855485 	867024 	740702 	775000 	1043666 	636026 	935504 	1122615 	1046101 	821520 	815796 	926125 	1027800 	722007 	876960 	837900 	886440 	603767 	857088 	1019280 	1009800 	733554 	818910 	791721 	1064350 	847926 	1023178 	1421838 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
