unit,purpose,duration,partner,tripdest,geo\time	2017 	2016 	2015 	2014 	2013 
NR,PERS,N_GE4,DOM,OTH,LT	: 	: u	: 	: 	18812 
NR,PERS,N_GE4,DOM,OTH,LU	: 	: 	: 	: 	: u
NR,PERS,N_GE4,DOM,OTH,LV	: 	200647 	: 	: 	: u
NR,PERS,N_GE4,DOM,OTH,MT	: 	4249 u	: 	: 	: 
NR,PERS,N_GE4,DOM,OTH,NL	: 	438855 	: 	: 	102366 u
NR,PERS,N_GE4,DOM,OTH,NO	: u	: u	: u	: u	: u
NR,PERS,N_GE4,DOM,OTH,PL	: 	162637 	: 	: 	203426 u
NR,PERS,N_GE4,DOM,OTH,PT	: 	191516 	: 	: 	111697 
NR,PERS,N_GE4,DOM,OTH,RO	34509 u	49000 	: 	: 	107790 
NR,PERS,N_GE4,DOM,OTH,SE	: 	2895484 	: 	: 	: 
NR,PERS,N_GE4,DOM,OTH,SI	: 	119897 	: 	: 	108345 
NR,PERS,N_GE4,DOM,OTH,SK	: 	: u	: 	: 	: u
NR,PERS,N_GE4,DOM,OTH,UK	: 	: 	: 	: 	5413988 
NR,PERS,N_GE4,DOM,SEA,AT	: 	: 	: 	: 	1550298 
NR,PERS,N_GE4,DOM,SEA,BE	: 	570334 	: 	: 	594029 
NR,PERS,N_GE4,DOM,SEA,BG	: 	716952 	: 	: 	654296 
NR,PERS,N_GE4,DOM,SEA,CH	: 	: 	: 	: 	: u
NR,PERS,N_GE4,DOM,SEA,CY	: 	117076 	: 	: 	247040 
NR,PERS,N_GE4,DOM,SEA,DE	: 	12391487 	: 	: 	10716013 
NR,PERS,N_GE4,DOM,SEA,DK	: 	2970335 	: 	: 	1768720 
NR,PERS,N_GE4,DOM,SEA,EA	: 	: 	: 	: 	72580984 e
NR,PERS,N_GE4,DOM,SEA,EE	: 	46337 u	: 	: 	26657 u
NR,PERS,N_GE4,DOM,SEA,EL	: 	1602817 	: 	: 	1916108 
NR,PERS,N_GE4,DOM,SEA,ES	: 	17451378 	: 	: 	16358284 
NR,PERS,N_GE4,DOM,SEA,EU27	: 	: 	: 	: 	89314728 e
NR,PERS,N_GE4,DOM,SEA,EU28	: 	: 	: 	: 	90659979 e
NR,PERS,N_GE4,DOM,SEA,FI	: 	332207 	: 	: 	326583 
NR,PERS,N_GE4,DOM,SEA,FR	22956362 	22695170 	: 	: 	25775980 
NR,PERS,N_GE4,DOM,SEA,HR	: 	712915 	: 	: 	1334128 
NR,PERS,N_GE4,DOM,SEA,IE	: 	657280 	: 	: 	548581 
NR,PERS,N_GE4,DOM,SEA,IT	: 	8611013 	: 	: 	11253047 
NR,PERS,N_GE4,DOM,SEA,LT	: 	115270 	: 	: 	151833 
NR,PERS,N_GE4,DOM,SEA,LU	: 	: u	: 	: 	: 
NR,PERS,N_GE4,DOM,SEA,LV	: 	: c	: 	: 	: u
NR,PERS,N_GE4,DOM,SEA,MT	: 	20107 	: 	: 	20752 u
NR,PERS,N_GE4,DOM,SEA,NL	: 	1569783 	: 	: 	1490979 
NR,PERS,N_GE4,DOM,SEA,NO	613079 	571568 	642064 	674504 	564759 
NR,PERS,N_GE4,DOM,SEA,PL	: 	5002203 	: 	: 	3572428 
NR,PERS,N_GE4,DOM,SEA,PT	: 	1619412 	: 	: 	1640054 
NR,PERS,N_GE4,DOM,SEA,RO	1734602 	1635865 	: 	: 	1511438 
NR,PERS,N_GE4,DOM,SEA,SE	: 	163269 u	: 	: 	: 
NR,PERS,N_GE4,DOM,SEA,SI	: 	101485 	: 	: 	107673 
NR,PERS,N_GE4,DOM,SEA,SK	: 	: 	: 	: 	: b
NR,PERS,N_GE4,DOM,SEA,UK	: 	: 	: 	: 	7375360 
NR,PERS,N_GE4,DOM,TOTAL,AT	3083908 	3181186 	: 	: 	3367242 
NR,PERS,N_GE4,DOM,TOTAL,BE	775304 	1121826 	: 	: 	903854 
NR,PERS,N_GE4,DOM,TOTAL,BG	1834030 	1278598 	: 	: 	1381584 
NR,PERS,N_GE4,DOM,TOTAL,CH	: 	2149262 	2010130 	: 	2369686 
NR,PERS,N_GE4,DOM,TOTAL,CY	216533 	245017 	: 	: 	384003 
NR,PERS,N_GE4,DOM,TOTAL,CZ	8094409 	8353540 	: 	: 	7088929 
NR,PERS,N_GE4,DOM,TOTAL,DE	42645426 	45674140 	: 	: 	43467984 
NR,PERS,N_GE4,DOM,TOTAL,DK	: 	3054951 	: 	: 	3019456 
NR,PERS,N_GE4,DOM,TOTAL,EA	: 	: 	: 	: 	202347445 e
NR,PERS,N_GE4,DOM,TOTAL,EE	271311 	227640 	: 	: 	169906 
NR,PERS,N_GE4,DOM,TOTAL,EL	: 	3253327 	: 	: 	3257822 
NR,PERS,N_GE4,DOM,TOTAL,ES	33510697 	32611128 	: 	: 	31260305 
NR,PERS,N_GE4,DOM,TOTAL,EU27	: 	: 	: 	: 	269787366 e
NR,PERS,N_GE4,DOM,TOTAL,EU28	: 	: 	: 	: 	271966866 e
NR,PERS,N_GE4,DOM,TOTAL,FI	5187407 	5290481 	: 	: 	5307615 
NR,PERS,N_GE4,DOM,TOTAL,FR	72691602 	71501223 	: 	: 	81626757 
NR,PERS,N_GE4,DOM,TOTAL,HR	1319639 	1227558 	: 	: 	2181548 
NR,PERS,N_GE4,DOM,TOTAL,HU	2904544 	2991367 	: 	: 	3325387 
NR,PERS,N_GE4,DOM,TOTAL,IE	1163036 	1173003 	: 	: 	1119656 
NR,PERS,N_GE4,DOM,TOTAL,IT	19835759 	19061696 	: 	: 	18860608 
NR,PERS,N_GE4,DOM,TOTAL,LT	402804 	408127 	: 	: 	498683 
NR,PERS,N_GE4,DOM,TOTAL,LU	: 	: u	: 	: 	: u
NR,PERS,N_GE4,DOM,TOTAL,LV	: 	290329 	: 	: 	305039 
NR,PERS,N_GE4,DOM,TOTAL,MT	41975 	31300 	31217 	30062 	20752 u
NR,PERS,N_GE4,DOM,TOTAL,NL	6802179 	7281709 	7033655 	: 	7256086 
NR,PERS,N_GE4,DOM,TOTAL,NO	3556685 	3277948 	3194315 	3490660 	3033249 
NR,PERS,N_GE4,DOM,TOTAL,PL	17551165 	16702779 	: 	: 	16215854 
NR,PERS,N_GE4,DOM,TOTAL,PT	3759005 	3298863 	: 	: 	3788130 
NR,PERS,N_GE4,DOM,TOTAL,RO	5196424 	5264548 	: 	: 	5938718 
NR,PERS,N_GE4,DOM,TOTAL,SE	: 	6750288 	: 	: 	: 
NR,PERS,N_GE4,DOM,TOTAL,SI	303922 	364311 	: 	: 	354981 
NR,PERS,N_GE4,DOM,TOTAL,SK	1740178 	1631163 	: 	: 	1172396 
NR,PERS,N_GE4,DOM,TOTAL,UK	: 	: 	: 	: 	24543559 
NR,PERS,N_GE4,OUT,CITY,AT	2396593 	2496710 	: 	: 	1677058 
NR,PERS,N_GE4,OUT,CITY,BE	: 	2319056 	: 	: 	2021009 
NR,PERS,N_GE4,OUT,CITY,BG	: 	205447 	: 	: 	209889 
NR,PERS,N_GE4,OUT,CITY,CH	: 	2015585 	1631650 	: 	1441202 
NR,PERS,N_GE4,OUT,CITY,CY	: 	252353 	: 	: 	640807 
NR,PERS,N_GE4,OUT,CITY,CZ	: 	1223320 	: 	: 	1059142 
NR,PERS,N_GE4,OUT,CITY,DE	: 	31264050 	: 	: 	27389042 
NR,PERS,N_GE4,OUT,CITY,DK	: 	1640596 	: 	: 	2657199 
NR,PERS,N_GE4,OUT,CITY,EA	: 	: 	: 	: 	57118240 e
NR,PERS,N_GE4,OUT,CITY,EE	: 	317181 	: 	: 	296318 
NR,PERS,N_GE4,OUT,CITY,EL	: 	446845 	: 	: 	378624 
NR,PERS,N_GE4,OUT,CITY,ES	: 	6985955 	: 	: 	4815073 
NR,PERS,N_GE4,OUT,CITY,EU27	: 	: 	: 	: 	95636996 e
NR,PERS,N_GE4,OUT,CITY,EU28	: 	: 	: 	: 	96604569 e
NR,PERS,N_GE4,OUT,CITY,FI	: 	3449878 	: 	: 	3103812 
NR,PERS,N_GE4,OUT,CITY,FR	: 	5306112 	: 	: 	6214937 
NR,PERS,N_GE4,OUT,CITY,HR	: 	267509 	: 	: 	964610 
NR,PERS,N_GE4,OUT,CITY,HU	2501873 	2311358 	: 	: 	1734561 
NR,PERS,N_GE4,OUT,CITY,IE	: 	2232539 	: 	: 	1877096 
NR,PERS,N_GE4,OUT,CITY,IT	: 	2184278 	: 	: 	4733763 
NR,PERS,N_GE4,OUT,CITY,LT	: 	899602 	: 	: 	466818 
NR,PERS,N_GE4,OUT,CITY,LU	: 	383254 	: 	: 	385240 
NR,PERS,N_GE4,OUT,CITY,LV	: 	251977 	: 	: 	458269 
NR,PERS,N_GE4,OUT,CITY,MT	: 	245564 	: 	: 	166118 
NR,PERS,N_GE4,OUT,CITY,NL	: 	2108230 	: 	: 	2266895 
NR,PERS,N_GE4,OUT,CITY,NO	1464919 	1277592 	1540713 	1334543 	1119232 
NR,PERS,N_GE4,OUT,CITY,PL	: 	6398052 	: 	: 	4319697 
NR,PERS,N_GE4,OUT,CITY,PT	: 	456723 	: 	: 	332031 
NR,PERS,N_GE4,OUT,CITY,RO	456666 	441163 	: 	: 	420555 
NR,PERS,N_GE4,OUT,CITY,SE	: 	789696 	: 	: 	: 
NR,PERS,N_GE4,OUT,CITY,SI	: 	514547 	: 	: 	330559 
NR,PERS,N_GE4,OUT,CITY,SK	: 	638845 	: 	: 	482849 
NR,PERS,N_GE4,OUT,CITY,UK	: 	: 	: 	: 	25374883 
NR,PERS,N_GE4,OUT,CRS,AT	171204 	130007 	: 	: 	129924 
NR,PERS,N_GE4,OUT,CRS,BE	: 	114470 	: 	: 	90751 
NR,PERS,N_GE4,OUT,CRS,CH	: 	193931 u	169023 u	: 	162289 u
NR,PERS,N_GE4,OUT,CRS,CY	: 	: u	: 	: 	19798 u
NR,PERS,N_GE4,OUT,CRS,CZ	: 	: u	: 	: 	103344 u
NR,PERS,N_GE4,OUT,CRS,DE	: 	2578558 	: 	: 	2556835 
NR,PERS,N_GE4,OUT,CRS,DK	: 	: u	: 	: 	: 
NR,PERS,N_GE4,OUT,CRS,EA	: 	: 	: 	: 	4822764 e
NR,PERS,N_GE4,OUT,CRS,EE	: 	: u	: 	: 	: u
NR,PERS,N_GE4,OUT,CRS,EL	: 	: u	: 	: 	: u
NR,PERS,N_GE4,OUT,CRS,ES	: 	308813 	: 	: 	334173 
NR,PERS,N_GE4,OUT,CRS,EU27	: 	: 	: 	: 	5251457 e
NR,PERS,N_GE4,OUT,CRS,EU28	: 	: 	: 	: 	5274513 e
NR,PERS,N_GE4,OUT,CRS,FI	: 	453129 	: 	: 	447458 
NR,PERS,N_GE4,OUT,CRS,FR	418393 	495242 	: 	: 	74093 u
NR,PERS,N_GE4,OUT,CRS,HR	: 	: u	: 	: 	: u
NR,PERS,N_GE4,OUT,CRS,HU	: c	9727 u	: 	: 	8240 u
NR,PERS,N_GE4,OUT,CRS,IE	: 	64884 	: 	: 	66294 
NR,PERS,N_GE4,OUT,CRS,IT	: 	: u	: 	: 	753594 
NR,PERS,N_GE4,OUT,CRS,LT	: 	37887 	: 	: 	: 
NR,PERS,N_GE4,OUT,CRS,LU	: 	10425 	: 	: 	7886 u
NR,PERS,N_GE4,OUT,CRS,LV	: 	: c	: 	: 	: u
NR,PERS,N_GE4,OUT,CRS,MT	: 	6314 u	: 	: 	2011 u
NR,PERS,N_GE4,OUT,CRS,NL	: 	148159 	: 	: 	239148 
NR,PERS,N_GE4,OUT,CRS,NO	: u	: u	: u	: u	65987 u
NR,PERS,N_GE4,OUT,CRS,PL	: 	124037 	: 	: 	71923 u
NR,PERS,N_GE4,OUT,CRS,PT	: 	12277 u	: 	: 	: u
NR,PERS,N_GE4,OUT,CRS,RO	: c	: u	: 	: 	: u
NR,PERS,N_GE4,OUT,CRS,SE	: 	83060 u	: 	: 	: 
NR,PERS,N_GE4,OUT,CRS,SI	: 	: u	: 	: 	: u
NR,PERS,N_GE4,OUT,CRS,SK	: 	: u	: 	: 	: u
NR,PERS,N_GE4,OUT,CRS,UK	: 	: 	: 	: 	135583 
NR,PERS,N_GE4,OUT,CTRY,AT	1611577 	1597741 	: 	: 	1050036 
NR,PERS,N_GE4,OUT,CTRY,BE	: 	1947275 	: 	: 	1813908 
NR,PERS,N_GE4,OUT,CTRY,BG	: 	: u	: 	: 	: u
NR,PERS,N_GE4,OUT,CTRY,CH	: 	2041791 	1786434 	: 	1286051 
NR,PERS,N_GE4,OUT,CTRY,CY	: 	: u	: 	: 	33223 u
NR,PERS,N_GE4,OUT,CTRY,CZ	: 	726585 	: 	: 	348994 
NR,PERS,N_GE4,OUT,CTRY,DE	: 	24943939 	: 	: 	22084056 
NR,PERS,N_GE4,OUT,CTRY,DK	: 	555738 	: 	: 	: 
NR,PERS,N_GE4,OUT,CTRY,EA	: 	: 	: 	: 	33053443 e
NR,PERS,N_GE4,OUT,CTRY,EE	: 	130192 	: 	: 	88309 
NR,PERS,N_GE4,OUT,CTRY,EL	: 	: u	: 	: 	25967 u
NR,PERS,N_GE4,OUT,CTRY,ES	: 	2918361 	: 	: 	1896624 
NR,PERS,N_GE4,OUT,CTRY,EU27	: 	: 	: 	: 	46277804 e
NR,PERS,N_GE4,OUT,CTRY,EU28	: 	: 	: 	: 	46522282 e
NR,PERS,N_GE4,OUT,CTRY,FI	: 	1080394 	: 	: 	972497 
NR,PERS,N_GE4,OUT,CTRY,FR	: 	1487148 	: 	: 	1926111 
NR,PERS,N_GE4,OUT,CTRY,HR	: 	31416 u	: 	: 	247278 
NR,PERS,N_GE4,OUT,CTRY,HU	373170 	334767 	: 	: 	280739 
NR,PERS,N_GE4,OUT,CTRY,IE	: 	531374 	: 	: 	540674 
NR,PERS,N_GE4,OUT,CTRY,IT	: 	256085 u	: 	: 	541715 
NR,PERS,N_GE4,OUT,CTRY,LT	: 	202491 	: 	: 	21027 
NR,PERS,N_GE4,OUT,CTRY,LU	: 	232493 	: 	: 	268712 
NR,PERS,N_GE4,OUT,CTRY,LV	: 	51628 u	: 	: 	: u
NR,PERS,N_GE4,OUT,CTRY,MT	: 	89320 	: 	: 	32520 
NR,PERS,N_GE4,OUT,CTRY,NL	: 	1385691 	: 	: 	1441600 
NR,PERS,N_GE4,OUT,CTRY,NO	491803 	413764 	479923 	520904 	358242 
NR,PERS,N_GE4,OUT,CTRY,PL	: 	554455 	: 	: 	439449 
NR,PERS,N_GE4,OUT,CTRY,PT	: 	62459 	: 	: 	20111 u
NR,PERS,N_GE4,OUT,CTRY,RO	63550 	72654 	: 	: 	49340 u
NR,PERS,N_GE4,OUT,CTRY,SE	: 	1392064 	: 	: 	: 
NR,PERS,N_GE4,OUT,CTRY,SI	: 	169686 	: 	: 	147920 
NR,PERS,N_GE4,OUT,CTRY,SK	: 	253508 u	: 	: 	165405 u
NR,PERS,N_GE4,OUT,CTRY,UK	: 	: 	: 	: 	11180647 
NR,PERS,N_GE4,OUT,MNT,AT	485274 	390252 	: 	: 	274321 
NR,PERS,N_GE4,OUT,MNT,BE	: 	1942676 	: 	: 	1814798 
NR,PERS,N_GE4,OUT,MNT,BG	: 	: u	: 	: 	: u
NR,PERS,N_GE4,OUT,MNT,CH	: 	1048223 	705394 	: 	581062 
NR,PERS,N_GE4,OUT,MNT,CY	: 	: u	: 	: 	28212 u
NR,PERS,N_GE4,OUT,MNT,CZ	: 	948624 	: 	: 	764603 
NR,PERS,N_GE4,OUT,MNT,DE	: 	14856432 	: 	: 	14048612 
NR,PERS,N_GE4,OUT,MNT,DK	: 	910710 	: 	: 	174951 u
NR,PERS,N_GE4,OUT,MNT,EA	: 	: 	: 	: 	26480551 e
NR,PERS,N_GE4,OUT,MNT,EE	: 	65778 	: 	: 	53623 
NR,PERS,N_GE4,OUT,MNT,EL	: 	21032 u	: 	: 	35100 
NR,PERS,N_GE4,OUT,MNT,ES	: 	1875621 	: 	: 	1418101 
NR,PERS,N_GE4,OUT,MNT,EU27	: 	: 	: 	: 	34979851 e
NR,PERS,N_GE4,OUT,MNT,EU28	: 	: 	: 	: 	35214710 e
NR,PERS,N_GE4,OUT,MNT,FI	: 	871430 	: 	: 	836340 
NR,PERS,N_GE4,OUT,MNT,FR	: 	914998 	: 	: 	1311222 
NR,PERS,N_GE4,OUT,MNT,HR	: 	26455 u	: 	: 	236028 
NR,PERS,N_GE4,OUT,MNT,HU	261443 	282309 	: 	: 	252206 
NR,PERS,N_GE4,OUT,MNT,IE	: 	377590 	: 	: 	343794 
NR,PERS,N_GE4,OUT,MNT,IT	: 	606719 u	: 	: 	771810 
NR,PERS,N_GE4,OUT,MNT,LT	: 	18446 u	: 	: 	19542 
NR,PERS,N_GE4,OUT,MNT,LU	: 	130087 	: 	: 	173543 
NR,PERS,N_GE4,OUT,MNT,LV	: 	54855 u	: 	: 	: u
NR,PERS,N_GE4,OUT,MNT,MT	: 	50774 	: 	: 	7127 
NR,PERS,N_GE4,OUT,MNT,NL	: 	4940236 	: 	: 	5054672 
NR,PERS,N_GE4,OUT,MNT,NO	109504 u	: u	102621 u	114039 u	108892 u
NR,PERS,N_GE4,OUT,MNT,PL	: 	955898 	: 	: 	855920 
NR,PERS,N_GE4,OUT,MNT,PT	: 	62090 	: 	: 	48637 u
NR,PERS,N_GE4,OUT,MNT,RO	88328 	66401 	: 	: 	76428 
NR,PERS,N_GE4,OUT,MNT,SE	: 	134391 u	: 	: 	: 
NR,PERS,N_GE4,OUT,MNT,SI	: 	85557 	: 	: 	85275 
NR,PERS,N_GE4,OUT,MNT,SK	: 	: u	: 	: 	172116 u
NR,PERS,N_GE4,OUT,MNT,UK	: 	: 	: 	: 	5669634 
NR,PERS,N_GE4,OUT,OTH,AT	87060 u	100189 u	: 	: 	202630 
NR,PERS,N_GE4,OUT,OTH,BE	: 	588739 	: 	: 	591178 
NR,PERS,N_GE4,OUT,OTH,BG	: 	: 	: 	: 	: u
NR,PERS,N_GE4,OUT,OTH,CH	: 	: u	74631 u	: 	408418 
NR,PERS,N_GE4,OUT,OTH,CY	: 	678847 	: 	: 	: u
NR,PERS,N_GE4,OUT,OTH,CZ	: 	: u	: 	: 	69852 u
NR,PERS,N_GE4,OUT,OTH,DE	: 	7926680 	: 	: 	7305203 
NR,PERS,N_GE4,OUT,OTH,DK	: 	587734 	: 	: 	1146616 
NR,PERS,N_GE4,OUT,OTH,EA	: 	: 	: 	: 	15785277 e
NR,PERS,N_GE4,OUT,OTH,EE	: 	128979 	: 	: 	: u
NR,PERS,N_GE4,OUT,OTH,EL	: 	: u	: 	: 	27805 u
NR,PERS,N_GE4,OUT,OTH,ES	: 	820194 	: 	: 	199233 
NR,PERS,N_GE4,OUT,OTH,EU27	: 	: 	: 	: 	21171065 e
NR,PERS,N_GE4,OUT,OTH,EU28	: 	: 	: 	: 	21284600 e
NR,PERS,N_GE4,OUT,OTH,FI	: 	171838 u	: 	: 	156037 u
NR,PERS,N_GE4,OUT,OTH,FR	18153591 	6432232 	: 	: 	5691756 
NR,PERS,N_GE4,OUT,OTH,HR	: 	373324 	: 	: 	114784 u
NR,PERS,N_GE4,OUT,OTH,HU	23046 	16233 	: 	: 	: u
NR,PERS,N_GE4,OUT,OTH,IE	: 	203169 	: 	: 	218385 
NR,PERS,N_GE4,OUT,OTH,IT	: 	250246 u	: 	: 	731516 
NR,PERS,N_GE4,OUT,OTH,LT	: 	209359 	: 	: 	489496 
NR,PERS,N_GE4,OUT,OTH,LU	: 	19742 	: 	: 	9049 u
NR,PERS,N_GE4,OUT,OTH,LV	: 	265543 	: 	: 	: u
NR,PERS,N_GE4,OUT,OTH,MT	: 	69951 	: 	: 	89147 
NR,PERS,N_GE4,OUT,OTH,NL	: 	1068030 	: 	: 	321720 
NR,PERS,N_GE4,OUT,OTH,NO	: u	: u	: u	: u	: u
NR,PERS,N_GE4,OUT,OTH,PL	: 	143272 	: 	: 	358136 
NR,PERS,N_GE4,OUT,OTH,PT	: 	67113 	: 	: 	182266 
NR,PERS,N_GE4,OUT,OTH,RO	: c	: u	: 	: 	25844 u
NR,PERS,N_GE4,OUT,OTH,SE	: 	1412599 	: 	: 	: 
NR,PERS,N_GE4,OUT,OTH,SI	: 	21818 u	: 	: 	: u
NR,PERS,N_GE4,OUT,OTH,SK	: 	: u	: 	: 	: u
NR,PERS,N_GE4,OUT,OTH,UK	: 	: 	: 	: 	2865604 
NR,PERS,N_GE4,OUT,SEA,AT	3268814 	3172268 	: 	: 	2632222 
NR,PERS,N_GE4,OUT,SEA,BE	: 	3350417 	: 	: 	3010084 
NR,PERS,N_GE4,OUT,SEA,BG	: 	183633 	: 	: 	115784 
NR,PERS,N_GE4,OUT,SEA,CH	: 	2879384 	2552113 	: 	2495532 
NR,PERS,N_GE4,OUT,SEA,CY	: 	46738 	: 	: 	73583 
NR,PERS,N_GE4,OUT,SEA,CZ	: 	2365074 	: 	: 	2507412 
NR,PERS,N_GE4,OUT,SEA,DE	: 	34029285 	: 	: 	32644792 
NR,PERS,N_GE4,OUT,SEA,DK	: 	1451308 	: 	: 	887151 
NR,PERS,N_GE4,OUT,SEA,EA	: 	: 	: 	: 	58752706 e
NR,PERS,N_GE4,OUT,SEA,EE	: 	214703 	: 	: 	179213 
NR,PERS,N_GE4,OUT,SEA,EL	: 	37524 	: 	: 	67375 
NR,PERS,N_GE4,OUT,SEA,ES	: 	2560832 	: 	: 	2240765 
NR,PERS,N_GE4,OUT,SEA,EU27	: 	: 	: 	: 	86974692 e
NR,PERS,N_GE4,OUT,SEA,EU28	: 	: 	: 	: 	87148101 e
NR,PERS,N_GE4,OUT,SEA,FI	: 	1840305 	: 	: 	1748570 
NR,PERS,N_GE4,OUT,SEA,FR	: 	4803845 	: 	: 	5684674 
NR,PERS,N_GE4,OUT,SEA,HR	: 	42359 u	: 	: 	184082 
NR,PERS,N_GE4,OUT,SEA,HU	1018849 	906760 	: 	: 	600652 
NR,PERS,N_GE4,OUT,SEA,IE	: 	1932515 	: 	: 	1870882 
NR,PERS,N_GE4,OUT,SEA,IT	: 	1666958 	: 	: 	2487167 
NR,PERS,N_GE4,OUT,SEA,LT	: 	90543 	: 	: 	53688 
NR,PERS,N_GE4,OUT,SEA,LU	: 	411210 	: 	: 	393635 
NR,PERS,N_GE4,OUT,SEA,LV	: 	108908 u	: 	: 	41591 u
NR,PERS,N_GE4,OUT,SEA,MT	: 	66738 	: 	: 	24975 
NR,PERS,N_GE4,OUT,SEA,NL	: 	3567605 	: 	: 	3541415 
NR,PERS,N_GE4,OUT,SEA,NO	2090214 	2029487 	2039702 	2230276 	2034574 
NR,PERS,N_GE4,OUT,SEA,PL	: 	2929931 	: 	: 	2109228 
NR,PERS,N_GE4,OUT,SEA,PT	: 	300643 	: 	: 	248041 
NR,PERS,N_GE4,OUT,SEA,RO	340826 	337445 	: 	: 	282489 
NR,PERS,N_GE4,OUT,SEA,SE	: 	1555084 	: 	: 	: 
NR,PERS,N_GE4,OUT,SEA,SI	: 	1010410 	: 	: 	876715 
NR,PERS,N_GE4,OUT,SEA,SK	: 	1052217 	: 	: 	1021391 
NR,PERS,N_GE4,OUT,SEA,UK	: 	: 	: 	: 	19971724 
NR,PERS,N_GE4,OUT,TOTAL,AT	6531145 	6401656 	: 	: 	5834435 
NR,PERS,N_GE4,OUT,TOTAL,BE	7502786 	8052872 	: 	: 	7012162 
NR,PERS,N_GE4,OUT,TOTAL,BG	518670 	395159 	: 	: 	321345 
NR,PERS,N_GE4,OUT,TOTAL,CH	: 	9029966 	8390483 	: 	7635402 
NR,PERS,N_GE4,OUT,TOTAL,CY	896055 	837274 	: 	: 	737537 
NR,PERS,N_GE4,OUT,TOTAL,CZ	4928299 	4276103 	: 	: 	4193023 
NR,PERS,N_GE4,OUT,TOTAL,DE	65662250 	63622591 	: 	: 	61507424 
NR,PERS,N_GE4,OUT,TOTAL,DK	: 	4356957 	: 	: 	4690966 
NR,PERS,N_GE4,OUT,TOTAL,EA	: 	: 	: 	: 	131331293 e
NR,PERS,N_GE4,OUT,TOTAL,EE	540845 	522891 	: 	: 	498145 
NR,PERS,N_GE4,OUT,TOTAL,EL	: 	505908 	: 	: 	479761 
NR,PERS,N_GE4,OUT,TOTAL,ES	8663224 	8256689 	: 	: 	5673113 
NR,PERS,N_GE4,OUT,TOTAL,EU27	: 	: 	: 	: 	194457690 e
NR,PERS,N_GE4,OUT,TOTAL,EU28	: 	: 	: 	: 	195789324 e
NR,PERS,N_GE4,OUT,TOTAL,FI	3854247 	3731489 	: 	: 	3442265 
NR,PERS,N_GE4,OUT,TOTAL,FR	18153591 	16248988 	: 	: 	17321684 
NR,PERS,N_GE4,OUT,TOTAL,HR	746523 	570983 	: 	: 	1337637 
NR,PERS,N_GE4,OUT,TOTAL,HU	2965756 	2697093 	: 	: 	2016523 
NR,PERS,N_GE4,OUT,TOTAL,IE	4203772 	4005273 	: 	: 	3748753 
NR,PERS,N_GE4,OUT,TOTAL,IT	6898485 	6342519 	: 	: 	7566684 
NR,PERS,N_GE4,OUT,TOTAL,LT	1134947 	1072204 	: 	: 	977332 
NR,PERS,N_GE4,OUT,TOTAL,LU	: 	939696 	: 	: 	860142 
NR,PERS,N_GE4,OUT,TOTAL,LV	: 	557618 	: 	: 	575496 
NR,PERS,N_GE4,OUT,TOTAL,MT	333343 	300371 	252911 	232774 	213653 
NR,PERS,N_GE4,OUT,TOTAL,NL	14623002 	13217950 	12655341 	: 	12865450 
NR,PERS,N_GE4,OUT,TOTAL,NO	4968469 	4672443 	4970994 	5183556 	4281625 
NR,PERS,N_GE4,OUT,TOTAL,PL	8945969 	8566599 	: 	: 	6710860 
NR,PERS,N_GE4,OUT,TOTAL,PT	1100822 	817738 	: 	: 	795349 
NR,PERS,N_GE4,OUT,TOTAL,RO	927029 	906417 	: 	: 	837795 
NR,PERS,N_GE4,OUT,TOTAL,SE	: 	5366895 	: 	: 	: 
NR,PERS,N_GE4,OUT,TOTAL,SI	1290443 	1368683 	: 	: 	1184831 
NR,PERS,N_GE4,OUT,TOTAL,SK	2097931 	1745471 	: 	: 	1573789 
NR,PERS,N_GE4,OUT,TOTAL,UK	: 	: 	: 	: 	39108921 
NR,PERS,N_GE4,WORLD,CITY,AT	2900058 	3061435 	: 	: 	2173706 
NR,PERS,N_GE4,WORLD,CITY,BE	: 	2513835 	: 	: 	2125644 
NR,PERS,N_GE4,WORLD,CITY,BG	: 	530070 	: 	: 	621591 
NR,PERS,N_GE4,WORLD,CITY,CH	: 	2083675 	1703713 	: 	1535742 
NR,PERS,N_GE4,WORLD,CITY,CY	: 	285787 	: 	: 	684244 
NR,PERS,N_GE4,WORLD,CITY,CZ	: 	3892628 	: 	: 	3431810 
NR,PERS,N_GE4,WORLD,CITY,DE	: 	54565044 	: 	: 	47856472 
NR,PERS,N_GE4,WORLD,CITY,DK	: 	1666781 	: 	: 	3613542 
NR,PERS,N_GE4,WORLD,CITY,EA	: 	: 	: 	: 	146845036 e
NR,PERS,N_GE4,WORLD,CITY,EE	: 	388204 	: 	: 	374899 
NR,PERS,N_GE4,WORLD,CITY,EL	: 	1889802 	: 	: 	1322490 
NR,PERS,N_GE4,WORLD,CITY,ES	: 	26838125 	: 	: 	21463050 
NR,PERS,N_GE4,WORLD,CITY,EU27	: 	: 	: 	: 	206680093 e
NR,PERS,N_GE4,WORLD,CITY,EU28	: 	: 	: 	: 	208743759 e
NR,PERS,N_GE4,WORLD,CITY,FI	: 	6032195 	: 	: 	5742867 
NR,PERS,N_GE4,WORLD,CITY,FR	34952933 	39809912 	: 	: 	46558364 
NR,PERS,N_GE4,WORLD,CITY,HR	: 	674121 	: 	: 	2057782 
NR,PERS,N_GE4,WORLD,CITY,HU	3813772 	3831563 	: 	: 	3353126 
