c_resid,unit,nace_r2,deg_urb,geo\time	2017 	2016 	2015 	2014 	2013 	2012 
TOTAL,PCH_PRE,I552,TOTAL,ITC3	8.12 	10.75 	18.69 	3.02 	-1.3 	2.1 b
TOTAL,PCH_PRE,I552,TOTAL,ITC4	17.05 	13.12 	11.35 	8.74 	20 	19.3 b
TOTAL,PCH_PRE,I552,TOTAL,ITF	9.37 	11.82 	10.14 	-2.48 	3.4 	67.1 b
TOTAL,PCH_PRE,I552,TOTAL,ITF1	4.93 	4.86 	0.86 	-12.41 	0.7 	30.9 b
TOTAL,PCH_PRE,I552,TOTAL,ITF2	-3.03 	-16.79 	10.19 	-4.6 	-18.2 	-12.4 b
TOTAL,PCH_PRE,I552,TOTAL,ITF3	13.7 	24.55 	16.93 	2.28 	6.4 	47.4 b
TOTAL,PCH_PRE,I552,TOTAL,ITF4	10.33 	8.62 	9.28 	-3.54 	5.7 	68.6 b
TOTAL,PCH_PRE,I552,TOTAL,ITF5	20.77 	39.48 	23.45 	20.35 	-6 	87.4 b
TOTAL,PCH_PRE,I552,TOTAL,ITF6	-3.09 	2.26 	7.18 	-2.15 	0.2 	193.6 b
TOTAL,PCH_PRE,I552,TOTAL,ITG	16.94 	7.83 	3.68 	18.84 	-9 	21.6 b
TOTAL,PCH_PRE,I552,TOTAL,ITG1	20.73 	6.95 	-5.8 	14.03 	2.6 	11.7 b
TOTAL,PCH_PRE,I552,TOTAL,ITG2	11.52 	9.11 	21.47 	29.05 	-26.5 	40.6 b
TOTAL,PCH_PRE,I552,TOTAL,ITH	10.41 	5.86 	1.93 	-0.41 	-3 	11.4 b
TOTAL,PCH_PRE,I552,TOTAL,ITH1	5.9 	7.45 	2.83 	-0.19 	-0.6 	6 b
TOTAL,PCH_PRE,I552,TOTAL,ITH2	9.59 	6.83 	3.83 	1.8 	3.8 	13.5 b
TOTAL,PCH_PRE,I552,TOTAL,ITH3	11.79 	2.11 	-0.04 	0 	-2.6 	13.4 b
TOTAL,PCH_PRE,I552,TOTAL,ITH4	5.88 	3.99 	0.92 	-3.78 	-13 	15.8 b
TOTAL,PCH_PRE,I552,TOTAL,ITH5	14.31 	25.12 	12.09 	-1.48 	-2.1 	2.7 b
TOTAL,PCH_PRE,I552,TOTAL,ITI	5.9 	0.85 	18.46 	1.06 	2.5 	7.2 b
TOTAL,PCH_PRE,I552,TOTAL,ITI1	6.92 	3.87 	3.72 	0.46 	2.7 	7.8 b
TOTAL,PCH_PRE,I552,TOTAL,ITI2	-8.04 	2.1 	-0.97 	2.3 	-2.7 	1.1 b
TOTAL,PCH_PRE,I552,TOTAL,ITI3	-8.13 	-8.71 	11.12 	3.49 	8.1 	18.3 b
TOTAL,PCH_PRE,I552,TOTAL,ITI4	17.55 	-1.01 	122.95 	0 	0 	0 b
TOTAL,PCH_PRE,I552,TOTAL,LI	3.65 	1.37 	-5.89 	2.99 	-18.2 	-29.8 b
TOTAL,PCH_PRE,I552,TOTAL,LI0	3.65 	1.37 	-5.89 	2.99 	-18.2 	: 
TOTAL,PCH_PRE,I552,TOTAL,LI00	3.65 	1.37 	-5.89 	2.99 	-18.2 	: 
TOTAL,PCH_PRE,I552,TOTAL,LT	4.16 	6.8 	1.52 	8.74 	4.3 	574.4 b
TOTAL,PCH_PRE,I552,TOTAL,LT0	4.16 	6.8 	1.52 	8.74 	4.3 	574.4 b
TOTAL,PCH_PRE,I552,TOTAL,LT00	: 	6.8 	1.52 	8.74 	4.3 	574.4 b
TOTAL,PCH_PRE,I552,TOTAL,LU	11.25 	-4.13 	3.39 	11 	-6.3 	2.8 b
TOTAL,PCH_PRE,I552,TOTAL,LU0	11.25 	-4.13 	3.39 	11 	-6.3 	2.8 b
TOTAL,PCH_PRE,I552,TOTAL,LU00	11.25 	-4.13 	3.39 	11 	-6.3 	2.8 b
TOTAL,PCH_PRE,I552,TOTAL,LV	32.35 	19.79 	0.15 	-1.42 	13.1 	67.5 b
TOTAL,PCH_PRE,I552,TOTAL,LV0	32.35 	19.79 	0.15 	-1.42 	13.1 	67.5 b
TOTAL,PCH_PRE,I552,TOTAL,LV00	32.35 	19.79 	0.15 	-1.42 	13.1 	67.5 b
TOTAL,PCH_PRE,I552,TOTAL,ME	: 	-1.02 	: 	: 	: 	: 
TOTAL,PCH_PRE,I552,TOTAL,ME0	: 	-1.02 	: 	: 	: 	: 
TOTAL,PCH_PRE,I552,TOTAL,ME00	: 	-1.02 	: 	: 	: 	: 
TOTAL,PCH_PRE,I552,TOTAL,MK	5.27 	1.65 	-5.5 	-3.1 	-2.6 	-7.7 b
TOTAL,PCH_PRE,I552,TOTAL,MK0	5.27 	1.65 	-5.5 	-3.1 	-2.6 	-7.7 b
TOTAL,PCH_PRE,I552,TOTAL,MK00	5.27 	1.65 	-5.5 	-3.1 	-2.6 	-7.7 b
TOTAL,PCH_PRE,I552,TOTAL,MT	-0.04 	11.91 	-2.58 	5.34 	51.3 	: 
TOTAL,PCH_PRE,I552,TOTAL,MT0	-0.04 	11.91 	-2.58 	5.34 	51.3 	: 
TOTAL,PCH_PRE,I552,TOTAL,MT00	-0.04 	11.91 	-2.58 	5.34 	51.3 	: 
TOTAL,PCH_PRE,I552,TOTAL,NL	5.69 	-0.52 	6.57 	2.06 	18.8 b	-1 b
TOTAL,PCH_PRE,I552,TOTAL,NL1	10.77 	-1.65 	6.56 	7.03 	10 b	4.5 b
TOTAL,PCH_PRE,I552,TOTAL,NL11	29.33 	-21.32 	34.24 	-14.6 	36.2 b	16.9 b
TOTAL,PCH_PRE,I552,TOTAL,NL12	13.85 	-4.8 	6.13 	4.89 	13 b	-0.2 b
TOTAL,PCH_PRE,I552,TOTAL,NL13	7.56 	2.3 	4.49 	10.66 	6.1 b	6.3 b
TOTAL,PCH_PRE,I552,TOTAL,NL2	15.34 	-5.4 	8.51 	0.18 	22.6 b	-1.5 b
TOTAL,PCH_PRE,I552,TOTAL,NL21	15.89 	-6.46 	10.82 	3.89 	11.5 b	-11.2 b
TOTAL,PCH_PRE,I552,TOTAL,NL22	15.61 	-4.73 	9.38 	-0.34 	26.6 b	-6 b
TOTAL,PCH_PRE,I552,TOTAL,NL23	13.59 	-5.75 	2.42 	-3.62 	29.6 b	44.9 b
TOTAL,PCH_PRE,I552,TOTAL,NL3	5.8 	3.43 	4.64 	5 	28.8 b	-5.7 b
TOTAL,PCH_PRE,I552,TOTAL,NL31	7.27 	-6.84 	-2.28 	-2.28 	34.9 b	-2.8 b
TOTAL,PCH_PRE,I552,TOTAL,NL32	9.04 	5.66 	9.9 	0.96 	19.4 b	-5.7 b
TOTAL,PCH_PRE,I552,TOTAL,NL33	7.07 	3.49 	2.09 	0.98 	31.9 b	-8 b
TOTAL,PCH_PRE,I552,TOTAL,NL34	1.72 	2.65 	2.85 	13.09 	35.5 b	-4.2 b
TOTAL,PCH_PRE,I552,TOTAL,NL4	-4.87 	0 	7.1 	-2.21 	12.7 b	0.7 b
TOTAL,PCH_PRE,I552,TOTAL,NL41	-12.76 	0.03 	12.25 	-5.8 	17.9 b	0.7 b
TOTAL,PCH_PRE,I552,TOTAL,NL42	1.81 	-0.03 	3.11 	0.77 	8.6 b	0.6 b
TOTAL,PCH_PRE,I552,TOTAL,NO	: 	4.24 	1.51 	2.42 	47.8 	4.5 b
TOTAL,PCH_PRE,I552,TOTAL,NO0	: 	4.24 	1.51 	2.42 	47.8 	: 
TOTAL,PCH_PRE,I552,TOTAL,NO01	: 	-24.37 	2.54 	27.14 	-13 	11.9 b
TOTAL,PCH_PRE,I552,TOTAL,NO02	: 	9.3 	13.61 	-21.27 	16 	-14.4 b
TOTAL,PCH_PRE,I552,TOTAL,NO03	: 	1.92 	9.02 	12.67 	82.1 	12.8 b
TOTAL,PCH_PRE,I552,TOTAL,NO04	: 	7.53 	-10.74 	11.38 	14.7 	44.5 b
TOTAL,PCH_PRE,I552,TOTAL,NO05	: 	2.49 	-9.89 	0.19 	121.6 	-0.3 b
TOTAL,PCH_PRE,I552,TOTAL,NO06	: 	-0.13 	5.91 	20.3 	95.7 	22.3 b
TOTAL,PCH_PRE,I552,TOTAL,NO07	: 	14.61 	4.01 	8.14 	69.6 	2 b
TOTAL,PCH_PRE,I552,TOTAL,PL	4.7 	8.16 	4.52 	2.42 	-2.9 	10.3 b
TOTAL,PCH_PRE,I552,TOTAL,PL1	: 	0.56 	1.52 	-5.85 	-10.7 	19.1 b
TOTAL,PCH_PRE,I552,TOTAL,PL11	: 	-0.25 	7.71 	-7.23 	-8.2 	10 b
TOTAL,PCH_PRE,I552,TOTAL,PL12	: 	1.12 	-2.37 	-4.95 	-12.3 	25.5 b
TOTAL,PCH_PRE,I552,TOTAL,PL2	3.25 	9.72 	3.6 	-0.13 	-5 	14.1 b
TOTAL,PCH_PRE,I552,TOTAL,PL21	1.34 	12.58 	4.64 	2.11 	-3.4 	19.7 b
TOTAL,PCH_PRE,I552,TOTAL,PL22	8.21 	2.94 	1.23 	-4.91 	-8.3 	4.2 b
TOTAL,PCH_PRE,I552,TOTAL,PL3	: 	7.17 	8.28 	-0.23 	-3.5 	11.2 b
TOTAL,PCH_PRE,I552,TOTAL,PL31	: 	12.32 	3.66 	2.04 	-1.9 	1.4 b
TOTAL,PCH_PRE,I552,TOTAL,PL32	: 	8.65 	11.78 	-1.74 	-2.8 	14.5 b
TOTAL,PCH_PRE,I552,TOTAL,PL33	: 	5.57 	2.5 	-1 	-3.6 	14.7 b
TOTAL,PCH_PRE,I552,TOTAL,PL34	: 	-5.68 	15.16 	2.14 	-8.9 	15.6 b
TOTAL,PCH_PRE,I552,TOTAL,PL4	3.74 	6.99 	1.62 	5.95 	-3.2 	2.5 b
TOTAL,PCH_PRE,I552,TOTAL,PL41	2.79 	3.76 	3.1 	5.39 	-9.1 	-1.8 b
TOTAL,PCH_PRE,I552,TOTAL,PL42	4.91 	7.14 	0.85 	6.3 	-1.5 	3.2 b
TOTAL,PCH_PRE,I552,TOTAL,PL43	-12.73 	10.46 	12.3 	1.15 	-17.2 	0.8 b
TOTAL,PCH_PRE,I552,TOTAL,PL5	3.4 	14.59 	4.97 	4.82 	2.1 	25.3 b
TOTAL,PCH_PRE,I552,TOTAL,PL51	3.61 	14.59 	4.62 	5.64 	3.8 	26.7 b
TOTAL,PCH_PRE,I552,TOTAL,PL52	1.37 	14.52 	8.48 	-2.62 	-10.5 	15.3 b
TOTAL,PCH_PRE,I552,TOTAL,PL6	4.74 	7.74 	8.05 	2.29 	-0.2 	10.4 b
TOTAL,PCH_PRE,I552,TOTAL,PL61	9.8 	4.74 	4.12 	-0.27 	0.4 	16.7 b
TOTAL,PCH_PRE,I552,TOTAL,PL62	-7.59 	8.76 	3.71 	-3.47 	-4.8 	4.4 b
TOTAL,PCH_PRE,I552,TOTAL,PL63	4.98 	9.13 	11.43 	5.45 	0.8 	8.6 b
TOTAL,PCH_PRE,I552,TOTAL,PT	42.99 	37.64 	59.11 	6.94 	102.2 b	-11 b
TOTAL,PCH_PRE,I552,TOTAL,PT1	44.53 	45.75 	63.06 	5.53 	82 b	-13.6 b
TOTAL,PCH_PRE,I552,TOTAL,PT11	44.26 	32.11 	47.18 	14.62 	119.3 b	-7.4 b
TOTAL,PCH_PRE,I552,TOTAL,PT15	30.28 	75.44 	70.15 	-27.55 	74 b	-17.1 b
TOTAL,PCH_PRE,I552,TOTAL,PT16	51.03 	28.95 	35.6 	-2.61 	50.7 b	-20.5 b
TOTAL,PCH_PRE,I552,TOTAL,PT17	52.09 	68.23 	111.61 	24.78 	26.2 b	-6.3 b
TOTAL,PCH_PRE,I552,TOTAL,PT18	33.72 	16.54 	52.84 	21.74 	625.4 b	-19.4 b
TOTAL,PCH_PRE,I552,TOTAL,PT2	2.77 	9.23 	11.9 	13.17 	125.1 b	: 
TOTAL,PCH_PRE,I552,TOTAL,PT20	2.77 	9.23 	11.9 	13.17 	125.1 b	: 
TOTAL,PCH_PRE,I552,TOTAL,PT3	36.29 	-16.21 	48.1 	15.34 	894.4 b	: 
TOTAL,PCH_PRE,I552,TOTAL,PT30	36.29 	-16.21 	48.1 	15.34 	894.4 b	: 
TOTAL,PCH_PRE,I552,TOTAL,RO	15.61 	10.73 	24.72 	8.47 	9.1 	449.2 b
TOTAL,PCH_PRE,I552,TOTAL,RO1	21.4 	13.02 	27.56 	8.98 	18.8 	1047.3 b
TOTAL,PCH_PRE,I552,TOTAL,RO11	38.02 	14.51 	40.68 	9.4 	17.9 	890.5 b
TOTAL,PCH_PRE,I552,TOTAL,RO12	15.39 	12.49 	23.47 	8.86 	19.1 	1107.2 b
TOTAL,PCH_PRE,I552,TOTAL,RO2	7.13 	10.46 	17.54 	6.15 	-6 	239.3 b
TOTAL,PCH_PRE,I552,TOTAL,RO21	11.05 	12.99 	15.48 	9.25 	-6.2 	697.3 b
TOTAL,PCH_PRE,I552,TOTAL,RO22	-3.7 	4.03 	23.12 	-1.43 	-5.7 	40.6 b
TOTAL,PCH_PRE,I552,TOTAL,RO3	8.02 	6.17 	11.3 	16.47 	7 	141.7 b
TOTAL,PCH_PRE,I552,TOTAL,RO31	2.9 	5.46 	12.15 	18.82 	6.6 	137.4 b
TOTAL,PCH_PRE,I552,TOTAL,RO32	80.97 	17.5 	-0.61 	-8.89 	11.5 	204.7 b
TOTAL,PCH_PRE,I552,TOTAL,RO4	12.57 	7.26 	35.14 	4.73 	7.3 	767.9 b
TOTAL,PCH_PRE,I552,TOTAL,RO41	23.59 	31.27 	21.79 	2.11 	22.3 	: 
TOTAL,PCH_PRE,I552,TOTAL,RO42	5.21 	-4.42 	42.75 	6.29 	0.1 	812.6 b
TOTAL,PCH_PRE,I552,TOTAL,RS	: 	: 	7.09 	: 	-1.3 	: 
TOTAL,PCH_PRE,I552,TOTAL,SE	1.28 	-3.87 	6.07 	6.55 	-3.4 	0 b
TOTAL,PCH_PRE,I552,TOTAL,SE1	0.96 	-5.91 	9.8 	2.27 	-0.2 	1.9 b
TOTAL,PCH_PRE,I552,TOTAL,SE11	6.99 	-7.08 	8.35 	4.37 	-3.9 	4.3 b
TOTAL,PCH_PRE,I552,TOTAL,SE12	-8.7 	-3.97 	12.3 	-1.14 	6.6 	-2.3 b
TOTAL,PCH_PRE,I552,TOTAL,SE2	3.08 	-2.67 	3.84 	8.23 	0 	0.1 b
TOTAL,PCH_PRE,I552,TOTAL,SE21	3.21 	-0.19 	-1.25 	0.67 	-4.2 	3.3 b
TOTAL,PCH_PRE,I552,TOTAL,SE22	11.69 	-1.28 	0.46 	13.59 	-1.3 	-4.6 b
TOTAL,PCH_PRE,I552,TOTAL,SE23	-2.19 	-5.53 	10.7 	12.73 	5.8 	0 b
TOTAL,PCH_PRE,I552,TOTAL,SE3	0.17 	-3.68 	5.86 	7.54 	-7.2 	-0.9 b
TOTAL,PCH_PRE,I552,TOTAL,SE31	1.1 	-0.62 	-1.48 	7.29 	-14.4 	-4.6 b
TOTAL,PCH_PRE,I552,TOTAL,SE32	-1.19 	-9.78 	25.63 	8.52 	-5.7 	5.4 b
TOTAL,PCH_PRE,I552,TOTAL,SE33	-1.04 	-5.45 	9.72 	7.43 	19.2 	8.3 b
TOTAL,PCH_PRE,I552,TOTAL,SI	17.06 	12.78 	13.67 	0.97 	4.17 	36.5 b
TOTAL,PCH_PRE,I552,TOTAL,SI0	17.06 	12.78 	13.67 	0.97 	4.17 	36.5 b
TOTAL,PCH_PRE,I552,TOTAL,SI03	4.78 	8.66 	7.11 	-2.72 	-0.58 	: 
TOTAL,PCH_PRE,I552,TOTAL,SI04	23.34 	15.01 	17.57 	3.29 	7.4 	: 
TOTAL,PCH_PRE,I552,TOTAL,SK	6.23 	12.9 	7.49 	-4.47 	4.3 	3.1 b
TOTAL,PCH_PRE,I552,TOTAL,SK0	6.23 	12.9 	7.49 	-4.47 	4.3 	3.1 b
TOTAL,PCH_PRE,I552,TOTAL,SK01	8.86 	22.08 	18.82 	1.87 	11.7 	34.8 b
TOTAL,PCH_PRE,I552,TOTAL,SK02	7.93 	7.78 	4.57 	7.81 	1.1 	-1.1 b
TOTAL,PCH_PRE,I552,TOTAL,SK03	3.32 	7.79 	6.14 	-10.57 	1.5 	-2 b
TOTAL,PCH_PRE,I552,TOTAL,SK04	5.49 	18.69 	3.55 	-13.77 	7.3 	-0.6 b
TOTAL,PCH_PRE,I552,TOTAL,UK	: 	1.36 	: 	: 	: 	161 b
TOTAL,PCH_PRE,I552,TOTAL,UKC	: 	13.08 	: 	: 	: 	435.7 b
TOTAL,PCH_PRE,I552,TOTAL,UKC1	: 	-3.71 	: 	: 	: 	310.7 b
TOTAL,PCH_PRE,I552,TOTAL,UKC2	: 	21.18 	: 	: 	: 	469.2 b
TOTAL,PCH_PRE,I552,TOTAL,UKD	: 	-6.24 	: 	: 	: 	229.1 b
TOTAL,PCH_PRE,I552,TOTAL,UKD1	: 	7.49 	: 	: 	: 	425.8 b
TOTAL,PCH_PRE,I552,TOTAL,UKD3	: 	-18.94 	: 	: 	: 	117.3 b
TOTAL,PCH_PRE,I552,TOTAL,UKD4	: 	6.96 	: 	: 	: 	213 b
TOTAL,PCH_PRE,I552,TOTAL,UKD6	: 	9.89 	: 	: 	: 	: 
TOTAL,PCH_PRE,I552,TOTAL,UKD7	: 	-7.97 	: 	: 	: 	: 
TOTAL,PCH_PRE,I552,TOTAL,UKE	: 	9.5 	: 	: 	: 	100.1 b
TOTAL,PCH_PRE,I552,TOTAL,UKE1	: 	39.54 	: 	: 	: 	1165.2 b
TOTAL,PCH_PRE,I552,TOTAL,UKE2	: 	-2.63 	: 	: 	: 	122.4 b
TOTAL,PCH_PRE,I552,TOTAL,UKE3	: 	11.87 	: 	: 	: 	109.7 b
TOTAL,PCH_PRE,I552,TOTAL,UKE4	: 	10.38 	: 	: 	: 	21.4 b
TOTAL,PCH_PRE,I552,TOTAL,UKF	: 	16.13 	: 	: 	: 	26 b
TOTAL,PCH_PRE,I552,TOTAL,UKF1	: 	38.16 	: 	: 	: 	103 b
TOTAL,PCH_PRE,I552,TOTAL,UKF2	: 	4.73 	: 	: 	: 	-51 b
TOTAL,PCH_PRE,I552,TOTAL,UKF3	: 	-9.63 	: 	: 	: 	28.3 b
TOTAL,PCH_PRE,I552,TOTAL,UKG	: 	-5.02 	: 	: 	: 	223.2 b
TOTAL,PCH_PRE,I552,TOTAL,UKG1	: 	1.7 	: 	: 	: 	325.5 b
TOTAL,PCH_PRE,I552,TOTAL,UKG2	: 	1.99 	: 	: 	: 	161.9 b
TOTAL,PCH_PRE,I552,TOTAL,UKG3	: 	-7.39 	: 	: 	: 	202 b
TOTAL,PCH_PRE,I552,TOTAL,UKH	: 	2.45 	: 	: 	: 	98.5 b
TOTAL,PCH_PRE,I552,TOTAL,UKH1	: 	-6.43 	: 	: 	: 	110.5 b
TOTAL,PCH_PRE,I552,TOTAL,UKH2	: 	21.65 	: 	: 	: 	40.2 b
TOTAL,PCH_PRE,I552,TOTAL,UKH3	: 	3.03 	: 	: 	: 	34.1 b
TOTAL,PCH_PRE,I552,TOTAL,UKI	: 	2.42 	: 	: 	: 	117.8 b
TOTAL,PCH_PRE,I552,TOTAL,UKI1	: 	: 	: 	: 	: 	61.1 b
TOTAL,PCH_PRE,I552,TOTAL,UKI3	: 	2.42 	: 	: 	: 	: 
TOTAL,PCH_PRE,I552,TOTAL,UKI4	: 	2.41 	: 	: 	: 	: 
TOTAL,PCH_PRE,I552,TOTAL,UKI5	: 	2.42 	: 	: 	: 	: 
TOTAL,PCH_PRE,I552,TOTAL,UKI6	: 	2.42 	: 	: 	: 	: 
TOTAL,PCH_PRE,I552,TOTAL,UKI7	: 	2.43 	: 	: 	: 	: 
TOTAL,PCH_PRE,I552,TOTAL,UKJ	: 	-2.86 	: 	: 	: 	49.9 b
TOTAL,PCH_PRE,I552,TOTAL,UKJ1	: 	1.83 	: 	: 	: 	31.8 b
TOTAL,PCH_PRE,I552,TOTAL,UKJ2	: 	-6.67 	: 	: 	: 	37.4 b
TOTAL,PCH_PRE,I552,TOTAL,UKJ3	: 	-0.02 	: 	: 	: 	185.6 b
TOTAL,PCH_PRE,I552,TOTAL,UKJ4	: 	-5.42 	: 	: 	: 	4.3 b
TOTAL,PCH_PRE,I552,TOTAL,UKK	: 	5.64 	: 	: 	: 	410.2 b
TOTAL,PCH_PRE,I552,TOTAL,UKK1	: 	15.47 	: 	: 	: 	209.6 b
TOTAL,PCH_PRE,I552,TOTAL,UKK2	: 	6.4 	: 	: 	: 	250 b
TOTAL,PCH_PRE,I552,TOTAL,UKK3	: 	2.66 	: 	: 	: 	630.9 b
TOTAL,PCH_PRE,I552,TOTAL,UKK4	: 	-3.17 	: 	: 	: 	782.3 b
TOTAL,PCH_PRE,I552,TOTAL,UKL	: 	-3.85 	: 	: 	: 	334.9 b
TOTAL,PCH_PRE,I552,TOTAL,UKL1	: 	-0.41 	: 	: 	: 	283 b
TOTAL,PCH_PRE,I552,TOTAL,UKL2	: 	-11.05 	: 	: 	: 	569.6 b
TOTAL,PCH_PRE,I552,TOTAL,UKM	: 	-2.14 	: 	: 	: 	263.4 b
TOTAL,PCH_PRE,I552,TOTAL,UKM2	: 	-1.58 	: 	: 	: 	238 b
TOTAL,PCH_PRE,I552,TOTAL,UKM3	: 	-1.85 	: 	: 	: 	190.9 b
TOTAL,PCH_PRE,I552,TOTAL,UKM5	: 	-2.02 	: 	: 	: 	1284.1 b
TOTAL,PCH_PRE,I552,TOTAL,UKM6	: 	-5.24 	: 	: 	: 	307.6 b
TOTAL,PCH_PRE,I552,TOTAL,UKN	: 	0.79 	: 	: 	: 	354 b
TOTAL,PCH_PRE,I552,TOTAL,UKN0	: 	0.79 	: 	: 	: 	354 b
TOTAL,PCH_PRE,I552_I553,DEG1,AT	5.45 	7.8 	-0.94 	5.6 	2.54 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,BE	10.6 	1.37 	31.43 	: 	4.2 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,BG	13.25 	9.89 	0.06 	-0.58 	6.1 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,CZ	4.69 	4.38 	14.04 	2.14 	6.6 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,DE	5 	1.7 	3.85 	7.06 	4.1 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,DK	4.21 	10.66 	47.54 	-2.88 	2.2 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,EA	16.36 e	4.9 	: 	: 	: 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,EE	10.78 	14.16 	2.82 	5.3 	12.2 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,EL	9.79 e	0.12 e	6.61 e	10.09 e	0.05 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,ES	26.78 	8.75 	15.44 	15.74 	7.6 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,EU27	6.68 e	2.55 	: 	-11.47 e	3.09 e	: 
TOTAL,PCH_PRE,I552_I553,DEG1,EU28	6.81 e	2.7 	: 	-11.01 e	3.18 e	: 
TOTAL,PCH_PRE,I552_I553,DEG1,FI	66.56 	-9.56 	-2.15 	1.25 	9.1 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,FR	14.38 	-3.14 	1.3 	1.02 	4.71 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,HR	25.25 	29.05 	32.36 	80.49 	: 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,HU	23.52 	8.11 	20.24 	18.8 	7.1 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,IE	: 	-0.64 e	-5.69 e	31.93 e	: 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,IS	: 	6.36 	23.92 	46.11 	31.8 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,IT	18.27 	13.6 	18.35 	3.96 	4.2 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,LT	2.87 	2.37 	8.15 	15.72 	14.2 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,LU	9.29 	-6.18 	3.58 	2.2 	0.4 	1.9 
TOTAL,PCH_PRE,I552_I553,DEG1,LV	11.95 	: c	-10.76 	2.87 	20.3 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,MT	0.62 	9.68 	-1.67 	3.66 	184.6 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,NL	7.4 	8.55 	6.28 	1.82 	19.3 b	: 
TOTAL,PCH_PRE,I552_I553,DEG1,NO	: 	0.49 	-7.19 	2.48 	-1.2 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,PL	11.54 	3.22 	5.24 	1.11 	-5.3 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,PT	35.95 	31.16 	25.66 	1.52 	7.6 b	: 
TOTAL,PCH_PRE,I552_I553,DEG1,RO	11.46 	11.57 	28.95 	2.91 	3.4 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,SE	2.15 	-2.14 	6.4 	5.41 	4.1 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,SI	30.11 	19.41 	28.74 	4.6 	14.57 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,SK	8.66 	23.2 	15.68 	-0.52 	10 	: 
TOTAL,PCH_PRE,I552_I553,DEG1,UK	: 	0.88 	: 	: 	: 	: 
TOTAL,PCH_PRE,I552_I553,DEG2,AT	3.63 	5.65 	3.48 	2.6 	2 	: 
TOTAL,PCH_PRE,I552_I553,DEG2,BE	6.21 	0.66 	49.26 	: 	-1.6 	: 
TOTAL,PCH_PRE,I552_I553,DEG2,BG	9.08 	23.21 	0.44 	-6.69 	7.5 	: 
TOTAL,PCH_PRE,I552_I553,DEG2,CZ	11.76 	1.65 	15.34 	-1.74 	-1 	: 
TOTAL,PCH_PRE,I552_I553,DEG2,DE	4.5 	3.87 	2.25 	2.75 	-0.8 	: 
TOTAL,PCH_PRE,I552_I553,DEG2,DK	-9.46 	3.29 	1.29 	3.57 	1.2 	: 
TOTAL,PCH_PRE,I552_I553,DEG2,EA	15.9 e	2.5 	: 	: 	: 	: 
TOTAL,PCH_PRE,I552_I553,DEG2,EE	40.63 	-1.76 	14.13 	-1.62 	24.7 	: 
TOTAL,PCH_PRE,I552_I553,DEG2,EL	7.57 e	4.42 e	71.85 e	7.42 e	17.94 	: 
TOTAL,PCH_PRE,I552_I553,DEG2,ES	27.27 	8.57 	1.4 	2.13 	0.5 	: 
TOTAL,PCH_PRE,I552_I553,DEG2,EU27	12.63 e	2.35 	: 	1.45 e	0.54 e	: 
TOTAL,PCH_PRE,I552_I553,DEG2,EU28	12.77 e	2.73 	: 	2.12 e	0.59 e	: 
TOTAL,PCH_PRE,I552_I553,DEG2,FI	2.54 	-6.08 	-12.58 	-4.46 	24.1 	: 
TOTAL,PCH_PRE,I552_I553,DEG2,FR	9.36 	-3.54 	2.04 	-1.58 	0.25 	: 
TOTAL,PCH_PRE,I552_I553,DEG2,HR	16.37 	12.97 	10.67 	13.04 	: 	: 
TOTAL,PCH_PRE,I552_I553,DEG2,HU	20.06 	3.35 	0.74 	11.07 	164.5 	: 
TOTAL,PCH_PRE,I552_I553,DEG2,IE	: 	2.42 e	-33.43 e	-2.81 e	: 	: 
TOTAL,PCH_PRE,I552_I553,DEG2,IS	: 	7.58 	19.1 	36.08 	21.1 	: 
TOTAL,PCH_PRE,I552_I553,DEG2,IT	29.41 	2.66 	3.79 	-0.28 	-3.7 	: 
TOTAL,PCH_PRE,I552_I553,DEG2,LI	9.31 	2.18 	-6.09 	0.88 	-15.6 	: 
TOTAL,PCH_PRE,I552_I553,DEG2,LT	8.94 	1.83 	2.53 	0.65 	0.1 	: 
TOTAL,PCH_PRE,I552_I553,DEG2,LU	3.78 	0.24 	18.59 	21.5 	28.6 	15.8 
