unit,purpose,duration,partner,expend,geo\time	2016 	2015 	2014 	2013 	2012 
EUR,TOTAL,N_GE4,DOM,TOTAL,FI	302.57 	306.54 	304.57 	315.87 	321.24 
EUR,TOTAL,N_GE4,DOM,TOTAL,FR	433.41 	426.79 	420.11 	407.2 	403.73 
EUR,TOTAL,N_GE4,DOM,TOTAL,HR	247.84 	235.78 	187.43 	236.02 	224.24 
EUR,TOTAL,N_GE4,DOM,TOTAL,HU	118.62 	116.99 	122.22 	115.16 	102.24 
EUR,TOTAL,N_GE4,DOM,TOTAL,IE	368.73 	359.21 	363.71 	339.35 	360.6 
EUR,TOTAL,N_GE4,DOM,TOTAL,IT	454.03 	436.71 	370.13 b	468.9 	505.31 
EUR,TOTAL,N_GE4,DOM,TOTAL,LT	100.61 	89.71 	71.86 	74.72 	62.84 
EUR,TOTAL,N_GE4,DOM,TOTAL,LU	: u	810.61 u	: u	379.91 u	: u
EUR,TOTAL,N_GE4,DOM,TOTAL,LV	66.17 	78.41 	66.36 	71.1 	64.96 
EUR,TOTAL,N_GE4,DOM,TOTAL,MT	268.06 	188.57 	216.19 b	241.84 u	135.66 u
EUR,TOTAL,N_GE4,DOM,TOTAL,NL	246.48 	240.04 	224.97 	194.76 	190.64 
EUR,TOTAL,N_GE4,DOM,TOTAL,PL	202.6 	196.74 	184.69 b	268.72 	327.36 
EUR,TOTAL,N_GE4,DOM,TOTAL,PT	236.12 	240.51 	234.53 	161.86 	183.48 
EUR,TOTAL,N_GE4,DOM,TOTAL,RO	175.06 	163.15 	142.7 	144.53 	146.02 
EUR,TOTAL,N_GE4,DOM,TOTAL,SE	170.51 	168.11 	164.08 	: 	: 
EUR,TOTAL,N_GE4,DOM,TOTAL,SI	239.29 	235.79 	233.04 	223.9 	219.44 
EUR,TOTAL,N_GE4,DOM,TOTAL,SK	219.64 	237.55 	223.01 	204.65 b	285.1 
EUR,TOTAL,N_GE4,DOM,TOTAL,UK	: 	: 	: 	327.95 	331.79 
EUR,TOTAL,N_GE4,DOM,TRA,AT	93.61 	86.56 	92.61 	86.72 	77.75 
EUR,TOTAL,N_GE4,DOM,TRA,BE	39.54 	24.35 	32.23 	34.75 	34.89 
EUR,TOTAL,N_GE4,DOM,TRA,BG	29.33 	32.63 	41.02 	36.46 	37.4 
EUR,TOTAL,N_GE4,DOM,TRA,CH	51.61 	63.83 	53.95 	68.66 	57.22 
EUR,TOTAL,N_GE4,DOM,TRA,CY	20.48 	34.47 	39.05 	27.65 	30.78 
EUR,TOTAL,N_GE4,DOM,TRA,CZ	15.86 	16.78 	16.58 	16.44 	18.46 
EUR,TOTAL,N_GE4,DOM,TRA,DE	102.05 	128.53 	120.5 	111.84 	120.49 
EUR,TOTAL,N_GE4,DOM,TRA,DK	87.4 	85.88 	110.4 b	66.83 b	61.5 
EUR,TOTAL,N_GE4,DOM,TRA,EA	: 	: 	86.08 e	83.37 	86.4 
EUR,TOTAL,N_GE4,DOM,TRA,EE	37.03 	32.02 	28.47 	31.99 	38.81 
EUR,TOTAL,N_GE4,DOM,TRA,EL	69.09 	65.79 	66.1 	69.34 	65.13 
EUR,TOTAL,N_GE4,DOM,TRA,ES	75.63 	79.76 b	53.43 	50.93 	47.43 
EUR,TOTAL,N_GE4,DOM,TRA,EU27	: 	82.77 	77.46 e	75.9 	79.75 
EUR,TOTAL,N_GE4,DOM,TRA,EU28	: 	82.57 	77.23 e	75.69 	79.69 
EUR,TOTAL,N_GE4,DOM,TRA,FI	75.85 	80.99 	78.6 	84.8 	89.17 
EUR,TOTAL,N_GE4,DOM,TRA,FR	87.93 	88.82 	90.11 	88.23 	88.77 
EUR,TOTAL,N_GE4,DOM,TRA,HR	59.82 	56.52 	46.34 	50.75 	71.68 
EUR,TOTAL,N_GE4,DOM,TRA,HU	15.97 	16.11 	17.47 	17.4 	16.97 
EUR,TOTAL,N_GE4,DOM,TRA,IE	46.62 	49 	54.21 	53.34 	58.38 
EUR,TOTAL,N_GE4,DOM,TRA,IT	86 	86.37 	76.45 b	90.09 	103.71 
EUR,TOTAL,N_GE4,DOM,TRA,LT	17.99 	16.36 	12.73 	14.8 	12.2 
EUR,TOTAL,N_GE4,DOM,TRA,LU	: u	190.47 u	: u	103.22 u	: u
EUR,TOTAL,N_GE4,DOM,TRA,LV	14.54 	20.23 	14.86 	17.08 	19.99 
EUR,TOTAL,N_GE4,DOM,TRA,MT	11.74 	9.85 	11.65 b	9.43 u	8.57 u
EUR,TOTAL,N_GE4,DOM,TRA,NL	30.75 	32.5 	31.19 	29.42 	30.66 
EUR,TOTAL,N_GE4,DOM,TRA,PL	30.45 	31.01 	30.27 b	50.1 	76.15 
EUR,TOTAL,N_GE4,DOM,TRA,PT	44.11 	39.64 	41.57 	36.6 	41.63 
EUR,TOTAL,N_GE4,DOM,TRA,RO	47.3 	45.14 	41.18 	40.36 	26.18 
EUR,TOTAL,N_GE4,DOM,TRA,SE	39.05 	50.59 	45.87 	: 	: 
EUR,TOTAL,N_GE4,DOM,TRA,SI	20.03 	22.66 	24.1 	21.01 	20.59 
EUR,TOTAL,N_GE4,DOM,TRA,SK	24.26 	20.29 	32.3 	24.73 b	50.74 
EUR,TOTAL,N_GE4,DOM,TRA,UK	: 	: 	: 	68.71 	71.66 
EUR,TOTAL,N_GE4,OUT,ACC,AT	493.47 	500.12 	492.16 	537.48 	501.03 
EUR,TOTAL,N_GE4,OUT,ACC,BE	290.09 	360.42 	333.03 	386.61 	368.67 
EUR,TOTAL,N_GE4,OUT,ACC,BG	97.4 	100.54 	116.45 	126.7 	106.54 
EUR,TOTAL,N_GE4,OUT,ACC,CH	490.03 	458.67 	453.02 	487.75 	506.07 
EUR,TOTAL,N_GE4,OUT,ACC,CY	224.83 	226.2 	221.73 	221.81 	225.37 
EUR,TOTAL,N_GE4,OUT,ACC,CZ	145.39 	126.36 	120.87 	128.91 	122.15 
EUR,TOTAL,N_GE4,OUT,ACC,DE	426.11 	392.32 	433.9 	442.35 	450.91 
EUR,TOTAL,N_GE4,OUT,ACC,DK	491.35 	352.53 	383.22 b	307.71 b	328.09 
EUR,TOTAL,N_GE4,OUT,ACC,EA	: 	: 	367.38 e	384.92 	381.31 
EUR,TOTAL,N_GE4,OUT,ACC,EE	223.46 	205.39 	312.76 	253.92 	279.93 
EUR,TOTAL,N_GE4,OUT,ACC,EL	143.75 	104.72 	102.6 	131.78 	91.64 
EUR,TOTAL,N_GE4,OUT,ACC,ES	302.85 	255.24 b	202.89 	209.62 	180.55 
EUR,TOTAL,N_GE4,OUT,ACC,EU27	: 	326.04 	336.02 e	374.11 	361.59 
EUR,TOTAL,N_GE4,OUT,ACC,EU28	: 	324.78 	334.78 e	372.52 	360.22 
EUR,TOTAL,N_GE4,OUT,ACC,FI	354.01 	348.73 	352.06 	363.12 	363.24 
EUR,TOTAL,N_GE4,OUT,ACC,FR	389.16 	356.69 	351.74 	347.98 	336.63 
EUR,TOTAL,N_GE4,OUT,ACC,HR	164.44 	164.8 	168.9 	167.54 	152.34 
EUR,TOTAL,N_GE4,OUT,ACC,HU	99.41 	101.6 	96.7 	103.85 	110.46 
EUR,TOTAL,N_GE4,OUT,ACC,IE	337.7 	327.53 	308.41 	280.08 	290.63 
EUR,TOTAL,N_GE4,OUT,ACC,IT	251.29 	247.45 	229.95 b	349.49 	366.49 
EUR,TOTAL,N_GE4,OUT,ACC,LT	202.2 	172.33 	168.38 	135 	123.55 
EUR,TOTAL,N_GE4,OUT,ACC,LU	326.14 	342.2 	401.74 	361.13 	347.78 
EUR,TOTAL,N_GE4,OUT,ACC,LV	150.07 	163.9 	152.88 	146.33 	96.8 
EUR,TOTAL,N_GE4,OUT,ACC,MT	286.42 	297.41 	268.37 b	262.6 	264.31 
EUR,TOTAL,N_GE4,OUT,ACC,NL	310.82 	303.75 	294.69 	311.31 	311.32 
EUR,TOTAL,N_GE4,OUT,ACC,PL	156.05 	155.78 	151.46 b	283.38 	247.69 
EUR,TOTAL,N_GE4,OUT,ACC,PT	217.93 	185.45 	163.94 	120.39 	197.78 
EUR,TOTAL,N_GE4,OUT,ACC,RO	94.89 	106.85 	88.47 	91.45 	135.44 
EUR,TOTAL,N_GE4,OUT,ACC,SE	241.82 	233.78 	156.49 	: 	: 
EUR,TOTAL,N_GE4,OUT,ACC,SI	178.9 	190.03 	180.85 	159.8 	172.83 
EUR,TOTAL,N_GE4,OUT,ACC,SK	212.44 	224.96 	219.17 	233.19 b	193.45 
EUR,TOTAL,N_GE4,OUT,ACC,UK	: 	: 	: 	419.36 	373.81 
EUR,TOTAL,N_GE4,OUT,DUR,AT	14.58 	21.43 	24.06 	13.12 	11.48 
EUR,TOTAL,N_GE4,OUT,DUR,BE	13.39 	16.89 	23.32 	24.84 	27.87 
EUR,TOTAL,N_GE4,OUT,DUR,BG	0 	0 	0 	0 	0 
EUR,TOTAL,N_GE4,OUT,DUR,CH	10.54 	12.98 	15.23 	: 	: 
EUR,TOTAL,N_GE4,OUT,DUR,CY	5.79 	2.95 	4.8 	13.06 	10.49 
EUR,TOTAL,N_GE4,OUT,DUR,CZ	0.95 	1.03 	0.36 	0.41 	4 
EUR,TOTAL,N_GE4,OUT,DUR,DE	44.04 	43.16 	42.77 	39.69 	68.64 
EUR,TOTAL,N_GE4,OUT,DUR,DK	153.73 	112.37 	124.85 b	106.85 b	106.4 
EUR,TOTAL,N_GE4,OUT,DUR,EA	: 	: 	41.44 e	43.59 	61.05 
EUR,TOTAL,N_GE4,OUT,DUR,EE	10.19 	16.79 	52.55 	37.49 	27.29 
EUR,TOTAL,N_GE4,OUT,DUR,EL	6.27 	5.42 	4.48 	4.77 	140.6 
EUR,TOTAL,N_GE4,OUT,DUR,ES	8.2 	18.78 b	2.98 	4.86 	97.22 
EUR,TOTAL,N_GE4,OUT,DUR,EU27	: 	36.96 	38.46 e	42.55 	111.66 
EUR,TOTAL,N_GE4,OUT,DUR,EU28	: 	36.69 	38.29 e	42.33 	111.01 
EUR,TOTAL,N_GE4,OUT,DUR,FI	18.05 	22.73 	24.8 	46.7 	21.53 
EUR,TOTAL,N_GE4,OUT,DUR,FR	113.67 	113.47 	108.88 	110.02 	116.07 
EUR,TOTAL,N_GE4,OUT,DUR,HR	3.3 	2.81 	14.91 	14 	12.85 
EUR,TOTAL,N_GE4,OUT,DUR,HU	5.01 	4.14 	2.11 	1.72 	3.62 
EUR,TOTAL,N_GE4,OUT,DUR,IE	17.92 	24.32 	17.75 	19.08 	24.72 
EUR,TOTAL,N_GE4,OUT,DUR,IT	1.85 	4.61 	4.19 b	0 	0.03 
EUR,TOTAL,N_GE4,OUT,DUR,LT	8.17 	4.68 	4.14 	0.98 	8.64 
EUR,TOTAL,N_GE4,OUT,DUR,LU	2.42 	6.52 	6.32 	14.07 	7.81 
EUR,TOTAL,N_GE4,OUT,DUR,LV	3.08 	8.44 	6.67 	7.6 	17.04 
EUR,TOTAL,N_GE4,OUT,DUR,MT	43.93 	42.62 	61.51 b	0 	0 
EUR,TOTAL,N_GE4,OUT,DUR,NL	25.13 	15.94 	22.49 	64.69 	62.74 
EUR,TOTAL,N_GE4,OUT,DUR,PL	1.03 	0.83 	3.98 b	31.24 	36.27 
EUR,TOTAL,N_GE4,OUT,DUR,PT	1.24 	5.54 	2.97 	0.75 	4.59 
EUR,TOTAL,N_GE4,OUT,DUR,RO	2.46 	5.34 	5.01 	1.71 	1.16 
EUR,TOTAL,N_GE4,OUT,DUR,SE	0 	0 	0 	: 	: 
EUR,TOTAL,N_GE4,OUT,DUR,SI	0.71 	3.61 	1.49 	2.42 	2.09 
EUR,TOTAL,N_GE4,OUT,DUR,SK	6.64 	5.7 	12.97 	14.45 b	28.05 
EUR,TOTAL,N_GE4,OUT,DUR,UK	: 	: 	: 	42.55 	323.11 
EUR,TOTAL,N_GE4,OUT,OTH,AT	283.5 	272.08 	264.09 	250.76 	205.57 
EUR,TOTAL,N_GE4,OUT,OTH,BE	109.85 	312.2 	300.69 	309.12 	249.41 
EUR,TOTAL,N_GE4,OUT,OTH,BG	66.43 	64.95 	30.32 	37.05 	72.51 
EUR,TOTAL,N_GE4,OUT,OTH,CH	136.93 	153.13 	111.67 	156.43 	126.35 
EUR,TOTAL,N_GE4,OUT,OTH,CY	270.32 	212.31 	190.17 	133.51 	165.3 
EUR,TOTAL,N_GE4,OUT,OTH,CZ	134.07 	126.8 	130.66 	136.15 	139.03 
EUR,TOTAL,N_GE4,OUT,OTH,DE	185.94 	187.9 	176.56 	172.6 	171.79 
EUR,TOTAL,N_GE4,OUT,OTH,DK	408.57 	303.23 	338.35 b	292.16 b	299.01 
EUR,TOTAL,N_GE4,OUT,OTH,EA	: 	: 	203.66 e	200.44 	196.53 
EUR,TOTAL,N_GE4,OUT,OTH,EE	142.17 	129.72 	81.15 	86.42 	36.22 
EUR,TOTAL,N_GE4,OUT,OTH,EL	128.6 	115.1 	115.52 	144.36 	51.91 
EUR,TOTAL,N_GE4,OUT,OTH,ES	216 	189.26 b	354.97 	348.59 	327.95 
EUR,TOTAL,N_GE4,OUT,OTH,EU27	: 	192.16 	196.86 e	170.74 	175.81 
EUR,TOTAL,N_GE4,OUT,OTH,EU28	: 	191.52 	196.23 e	170.73 	175.41 
EUR,TOTAL,N_GE4,OUT,OTH,FI	192.2 	215.51 	224.89 	212.95 	221.99 
EUR,TOTAL,N_GE4,OUT,OTH,FR	213.21 	203.13 	212.54 	212.92 	203.62 
EUR,TOTAL,N_GE4,OUT,OTH,HR	93.97 	110.47 	112.35 	168.64 	115.4 
EUR,TOTAL,N_GE4,OUT,OTH,HU	186.64 	175.61 	182.13 	170.59 	160.79 
EUR,TOTAL,N_GE4,OUT,OTH,IE	382.24 	393.98 	366.02 	380.35 	367.74 
EUR,TOTAL,N_GE4,OUT,OTH,IT	242.26 	242.48 	264.5 b	304.24 	297.56 
EUR,TOTAL,N_GE4,OUT,OTH,LT	124.59 	120.44 	142.18 	238.94 	224.7 
EUR,TOTAL,N_GE4,OUT,OTH,LU	125.62 	134.93 	133.56 	108.47 	99.01 
EUR,TOTAL,N_GE4,OUT,OTH,LV	108.63 	106.67 	80.61 	129.83 	132.1 
EUR,TOTAL,N_GE4,OUT,OTH,MT	529.44 	435.5 	435.78 b	626.29 	629.44 
EUR,TOTAL,N_GE4,OUT,OTH,NL	116.9 	103.71 	110.56 	85.11 	88.43 
EUR,TOTAL,N_GE4,OUT,OTH,PL	101.52 	93.52 	90.89 b	70.71 	172.09 
EUR,TOTAL,N_GE4,OUT,OTH,PT	67.06 	217.52 	188.49 	42.24 	47.7 
EUR,TOTAL,N_GE4,OUT,OTH,RO	69.55 	54.2 	58.4 	66.4 	104.89 
EUR,TOTAL,N_GE4,OUT,OTH,SE	192.15 	179 	172.53 	: 	: 
EUR,TOTAL,N_GE4,OUT,OTH,SI	82.98 	79.4 	87.77 	92.63 	78.46 
EUR,TOTAL,N_GE4,OUT,OTH,SK	124.56 	131.28 	152.62 	139.63 b	280.45 
EUR,TOTAL,N_GE4,OUT,OTH,UK	: 	: 	: 	78.71 	96.3 
EUR,TOTAL,N_GE4,OUT,REST,BE	161.43 	0 	0 	0 	: 
EUR,TOTAL,N_GE4,OUT,REST,BG	128.57 	113.39 	83.68 	103.58 	105.41 
EUR,TOTAL,N_GE4,OUT,REST,CH	285.83 	248.88 	218.6 	210.67 	203.62 
EUR,TOTAL,N_GE4,OUT,REST,CY	248.62 	301.09 	303.4 	340.63 	: 
EUR,TOTAL,N_GE4,OUT,REST,CZ	101.55 	102.79 	91.3 	110.21 	101.99 
EUR,TOTAL,N_GE4,OUT,REST,DK	: 	: 	: b	: b	: 
EUR,TOTAL,N_GE4,OUT,REST,EA	: 	: 	140.65 e	139.09 	155.36 
EUR,TOTAL,N_GE4,OUT,REST,EE	162.88 	172.95 	125.47 	106.12 	53.5 
EUR,TOTAL,N_GE4,OUT,REST,EL	189.03 	165.63 	149.11 	162.29 	126.04 
EUR,TOTAL,N_GE4,OUT,REST,ES	212.33 	230.82 b	105.85 	105.92 	95.78 
EUR,TOTAL,N_GE4,OUT,REST,EU27	: 	145.76 	130.39 e	84.84 	89.39 
EUR,TOTAL,N_GE4,OUT,REST,EU28	: 	145.72 	130.35 e	84.86 	89.28 
EUR,TOTAL,N_GE4,OUT,REST,FI	251.89 	251.47 	244.07 	252.05 	243.38 
EUR,TOTAL,N_GE4,OUT,REST,FR	210.17 	197.09 	194.29 	197.67 	194.53 
EUR,TOTAL,N_GE4,OUT,REST,HR	136.28 	143.31 	128.31 	86.31 	81.12 
EUR,TOTAL,N_GE4,OUT,REST,HU	86.7 	81.52 	83.88 	73.4 	83.27 
EUR,TOTAL,N_GE4,OUT,REST,IT	: 	: 	: b	: 	: 
EUR,TOTAL,N_GE4,OUT,REST,LT	67.81 	65.67 	69.18 	66.61 	79.15 
EUR,TOTAL,N_GE4,OUT,REST,LU	307.57 	298.42 	245.52 	239.54 	248.82 
EUR,TOTAL,N_GE4,OUT,REST,LV	53.16 	51.83 	35.87 	52.02 	28.57 
EUR,TOTAL,N_GE4,OUT,REST,MT	: 	: 	: b	: 	: 
EUR,TOTAL,N_GE4,OUT,REST,NL	114.75 	114.02 	111.54 	115.15 	119.45 
EUR,TOTAL,N_GE4,OUT,REST,PL	124.9 	120.36 	119.5 b	140.54 	175.45 
EUR,TOTAL,N_GE4,OUT,REST,PT	162.27 	188.55 	120.58 	81.72 	74.28 
EUR,TOTAL,N_GE4,OUT,REST,RO	72.58 	75.12 	56.78 	76.49 	70.45 
EUR,TOTAL,N_GE4,OUT,REST,SI	74.51 	74.54 	68.69 	65.35 	73.39 
EUR,TOTAL,N_GE4,OUT,REST,SK	138.87 	136.32 	107.59 	98 b	: 
EUR,TOTAL,N_GE4,OUT,REST,UK	: 	: 	: 	0 	0 
EUR,TOTAL,N_GE4,OUT,TOTAL,AT	1144.91 	1154.93 	1147.67 	1188.4 	1041.15 
EUR,TOTAL,N_GE4,OUT,TOTAL,BE	900.8 	908.54 	891.32 	1012.12 	816.25 
EUR,TOTAL,N_GE4,OUT,TOTAL,BG	441.36 	429.71 	387.43 	395.08 	434.48 
EUR,TOTAL,N_GE4,OUT,TOTAL,CH	1349.04 	1314.1 	1166.6 	1261.08 	1285.63 
EUR,TOTAL,N_GE4,OUT,TOTAL,CY	1100.45 	1064.2 	1042.92 	1045.79 	721.08 
EUR,TOTAL,N_GE4,OUT,TOTAL,CZ	507.62 	472.34 	466.13 	499.06 	483.99 
EUR,TOTAL,N_GE4,OUT,TOTAL,DE	986.91 	967.23 	959.38 	1003.63 	997.24 
EUR,TOTAL,N_GE4,OUT,TOTAL,DK	1205.78 	847.17 	962.66 b	789.02 b	826.47 
EUR,TOTAL,N_GE4,OUT,TOTAL,EA	: 	: 	969.99 e	1010.49 	978.81 
EUR,TOTAL,N_GE4,OUT,TOTAL,EE	808.6 	813.39 	748.46 	664.3 	580.86 
EUR,TOTAL,N_GE4,OUT,TOTAL,EL	694.86 	571.3 	584.54 	669.78 	485.69 
EUR,TOTAL,N_GE4,OUT,TOTAL,ES	1138.94 	1054.94 b	914.6 	920.84 	816.84 
EUR,TOTAL,N_GE4,OUT,TOTAL,EU27	: 	917.1 	913.5 e	931.14 	870.16 
EUR,TOTAL,N_GE4,OUT,TOTAL,EU28	: 	915.5 	911.33 e	928.28 	868.01 
EUR,TOTAL,N_GE4,OUT,TOTAL,FI	1267.52 	1285.05 	1305.14 	1328.3 	1325.54 
EUR,TOTAL,N_GE4,OUT,TOTAL,FR	1217.48 	1164.65 	1174.78 	1191.24 	1156.64 
EUR,TOTAL,N_GE4,OUT,TOTAL,HR	591.97 	712.37 	623.08 	560.77 	541.66 
EUR,TOTAL,N_GE4,OUT,TOTAL,HU	480.82 	466.65 	487.44 	428.35 	416.1 
EUR,TOTAL,N_GE4,OUT,TOTAL,IE	1088.72 	1081.3 	1046.32 	1018.06 	999.98 
EUR,TOTAL,N_GE4,OUT,TOTAL,IT	745.18 	779.27 	789.75 b	988.19 	992.87 
EUR,TOTAL,N_GE4,OUT,TOTAL,LT	582.18 	560.01 	561.9 	593.94 	570.04 
EUR,TOTAL,N_GE4,OUT,TOTAL,LU	1040.29 	1040.65 	1106.86 	1054.91 	1047.78 
EUR,TOTAL,N_GE4,OUT,TOTAL,LV	510.2 	481.38 	460.63 	525.75 	479.46 
EUR,TOTAL,N_GE4,OUT,TOTAL,MT	1031.75 	976.42 	954.95 b	1154.88 	1174.71 
EUR,TOTAL,N_GE4,OUT,TOTAL,NL	824 	810.96 	801.65 	828.25 	836.6 
EUR,TOTAL,N_GE4,OUT,TOTAL,PL	568.26 	560.03 	552.24 b	727.9 	910.52 
EUR,TOTAL,N_GE4,OUT,TOTAL,PT	615.6 	765.62 	692.64 	477.21 	534.11 
EUR,TOTAL,N_GE4,OUT,TOTAL,RO	399.91 	407.23 	373.15 	388.29 	438.41 
EUR,TOTAL,N_GE4,OUT,TOTAL,SE	598.62 	805.07 	764.14 	: 	: 
EUR,TOTAL,N_GE4,OUT,TOTAL,SI	474.94 	468.86 	484.5 	450.48 	453.34 
EUR,TOTAL,N_GE4,OUT,TOTAL,SK	627.35 	696.24 	678.59 	651.2 b	671.36 
EUR,TOTAL,N_GE4,OUT,TOTAL,UK	: 	: 	: 	817.64 	592 
EUR,TOTAL,N_GE4,OUT,TRA,AT	367.94 	382.72 	391.42 	400.15 	334.55 
EUR,TOTAL,N_GE4,OUT,TRA,BE	339.42 	235.93 	257.6 	316.39 	198.17 
EUR,TOTAL,N_GE4,OUT,TRA,BG	148.95 	150.82 	156.98 	127.76 	150.02 
EUR,TOTAL,N_GE4,OUT,TRA,CH	436.25 	453.42 	383.31 	406.23 	449.59 
EUR,TOTAL,N_GE4,OUT,TRA,CY	356.68 	324.6 	327.62 	349.83 	330.4 
EUR,TOTAL,N_GE4,OUT,TRA,CZ	126.62 	116.39 	123.31 	123.79 	120.82 
EUR,TOTAL,N_GE4,OUT,TRA,DE	374.86 	387.02 	348.92 	388.68 	374.54 
EUR,TOTAL,N_GE4,OUT,TRA,DK	305.85 	191.41 	241.09 b	189.15 b	199.36 
EUR,TOTAL,N_GE4,OUT,TRA,EA	: 	: 	340.56 e	369.53 	348.21 
EUR,TOTAL,N_GE4,OUT,TRA,EE	280.09 	305.33 	229.08 	217.83 	211.2 
EUR,TOTAL,N_GE4,OUT,TRA,EL	233.48 	185.84 	217.3 	231.35 	216.11 
EUR,TOTAL,N_GE4,OUT,TRA,ES	407.76 	379.62 b	250.88 	256.71 	212.56 
EUR,TOTAL,N_GE4,OUT,TRA,EU27	: 	332.07 	321.74 e	338.67 	286.58 
EUR,TOTAL,N_GE4,OUT,TRA,EU28	: 	331.77 	320.93 e	337.12 	285.96 
EUR,TOTAL,N_GE4,OUT,TRA,FI	469.43 	469.34 	484.12 	500.18 	496.92 
EUR,TOTAL,N_GE4,OUT,TRA,FR	404.93 	407.75 	416.21 	432.68 	421.87 
EUR,TOTAL,N_GE4,OUT,TRA,HR	197.28 	293.8 	213.51 	138.27 	192.79 
EUR,TOTAL,N_GE4,OUT,TRA,HU	108.08 	107.92 	124.73 	80.51 	61.57 
EUR,TOTAL,N_GE4,OUT,TRA,IE	368.78 	359.79 	371.89 	357.64 	341.61 
EUR,TOTAL,N_GE4,OUT,TRA,IT	251.63 	289.34 	295.31 b	334.46 	328.82 
EUR,TOTAL,N_GE4,OUT,TRA,LT	187.57 	201.57 	182.16 	153.38 	142.65 
EUR,TOTAL,N_GE4,OUT,TRA,LU	280.97 	265.09 	326.03 	345.77 	352.16 
EUR,TOTAL,N_GE4,OUT,TRA,LV	198.34 	158.97 	191.27 	197.58 	221.99 
EUR,TOTAL,N_GE4,OUT,TRA,MT	215.89 	243.51 	250.8 b	265.98 	280.97 
EUR,TOTAL,N_GE4,OUT,TRA,NL	281.52 	289.49 	284.86 	316.68 	317.41 
EUR,TOTAL,N_GE4,OUT,TRA,PL	185.78 	190.38 	190.39 b	233.27 	315.3 
EUR,TOTAL,N_GE4,OUT,TRA,PT	168.34 	174.1 	219.63 	232.85 	214.33 
EUR,TOTAL,N_GE4,OUT,TRA,RO	162.9 	171.06 	169.49 	153.96 	127.63 
EUR,TOTAL,N_GE4,OUT,TRA,SE	164.64 	392.29 	435.12 	: 	: 
EUR,TOTAL,N_GE4,OUT,TRA,SI	138.55 	124.88 	147.2 	132.7 	128.66 
EUR,TOTAL,N_GE4,OUT,TRA,SK	151.48 	203.69 	199.21 	180.38 b	197.46 
EUR,TOTAL,N_GE4,OUT,TRA,UK	: 	: 	: 	319.58 	121.89 
EUR,TOTAL,N_GE4,WORLD,ACC,AT	428.68 	431.94 	416.39 	449.35 	454.7 
EUR,TOTAL,N_GE4,WORLD,ACC,BE	273.16 	332.96 	315.5 	360.97 	337.99 
EUR,TOTAL,N_GE4,WORLD,ACC,BG	63.75 	67.22 	73.93 	62.05 	64.37 
EUR,TOTAL,N_GE4,WORLD,ACC,CH	458.06 	423.55 	410.92 	438.54 	443.56 
EUR,TOTAL,N_GE4,WORLD,ACC,CY	190.76 	196.53 	180.25 	165.73 	190.81 
EUR,TOTAL,N_GE4,WORLD,ACC,CZ	74.75 	70.04 	57.76 	68.62 	66.05 
EUR,TOTAL,N_GE4,WORLD,ACC,DE	328.16 	305.4 	331.67 	340.89 	330.97 
EUR,TOTAL,N_GE4,WORLD,ACC,DK	365 	279.87 	299.31 b	237.35 b	247.75 
EUR,TOTAL,N_GE4,WORLD,ACC,EA	: 	: 	224.85 e	232.06 	226.68 
EUR,TOTAL,N_GE4,WORLD,ACC,EE	168.24 	156.9 	243.01 	198.34 	195.32 
EUR,TOTAL,N_GE4,WORLD,ACC,EL	67.31 	58.81 	58.19 	63.33 	57.65 
EUR,TOTAL,N_GE4,WORLD,ACC,ES	151.27 	130.65 b	86.45 	88.76 	82.39 
EUR,TOTAL,N_GE4,WORLD,ACC,EU27	: 	208.65 	204.75 e	230.34 	221.51 
EUR,TOTAL,N_GE4,WORLD,ACC,EU28	: 	207.87 	203.92 e	229.32 	220.6 
EUR,TOTAL,N_GE4,WORLD,ACC,FI	194.69 	187.62 	189.65 	188.51 	195.14 
EUR,TOTAL,N_GE4,WORLD,ACC,FR	176.89 	166.54 	162.88 	156.51 	151.78 
EUR,TOTAL,N_GE4,WORLD,ACC,HR	99.28 	105.96 	92.27 	102.46 	96.17 
EUR,TOTAL,N_GE4,WORLD,ACC,HU	78.63 	77.17 	75.68 	73.78 	70.42 
EUR,TOTAL,N_GE4,WORLD,ACC,IE	294.85 	283.1 	269.9 	244.61 	256.55 
EUR,TOTAL,N_GE4,WORLD,ACC,IT	208.35 	214.73 	178.65 b	237.91 	255.94 
EUR,TOTAL,N_GE4,WORLD,ACC,LT	163.96 	139.69 	129.93 	100.77 	95.62 
EUR,TOTAL,N_GE4,WORLD,ACC,LU	326.96 	341.04 	402.15 	360.05 	347.21 
EUR,TOTAL,N_GE4,WORLD,ACC,LV	105.71 	117.83 	104.5 	105.38 	65.37 
EUR,TOTAL,N_GE4,WORLD,ACC,MT	269.48 	277.87 	249.19 b	249.7 	236.7 
EUR,TOTAL,N_GE4,WORLD,ACC,NL	244.76 	237.07 	229.97 	236.19 	231.84 
EUR,TOTAL,N_GE4,WORLD,ACC,PL	101.58 	100.56 	93.83 b	161.76 	146.57 
EUR,TOTAL,N_GE4,WORLD,ACC,PT	99.52 	96.16 	84.3 	55.89 	82.25 
EUR,TOTAL,N_GE4,WORLD,ACC,RO	54.76 	56.29 	45.3 	44.24 	56.19 
EUR,TOTAL,N_GE4,WORLD,ACC,SE	136.24 	120.39 	97.26 	: 	: 
EUR,TOTAL,N_GE4,WORLD,ACC,SI	169.7 	179.89 	169.21 	151.85 	164.49 
